,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a large, grey chair ",0.0007720915038781437,topk,0.01912170662587159,"a large, grey chair ",0.002249632820403031,topk,0.01902770771015563,"a large, red chair facing backwards""",2.8253374896790397e-13,topk,0.018711263137396867,"a small, grey chair that is facing backwards",0.00011697729183131674,topk,0.015675605267694483,"a large, grey desk face forwards",4.2681477021820414e-05,topk,0.019066672737247912,"a large, red desk with its back facing the viewer",2.9156347149669097e-06,topk,0.011839740972280991,"a small, grey chair facing backwards ",1.8803574851964146e-05,topk,0.0
1,1,a grey chair ,0.00012924828579603502,topk,0.019612006795765732,a chair facing forwards,0.0001139270953036848,topk,0.03309166558287936,a large chair facing backwards,1.360953105150805e-14,topk,0.011226757882438121,"a large, grey chair facing backwards",0.0006411969838860403,topk,0.0,"a large, grey desk-facing forwards",2.06811449857057e-05,topk,0.017945103752703917,"a large, red desk""",2.3287570401502157e-05,topk,0.032230405980098256,"a large, grey desk facing backwards",3.330673062241788e-05,topk,0.0
2,2,"a large, grey chair facing backwards",0.0007393637691117936,topk,0.021246340695412876,a grey chair facing forward,0.00010447501321988166,topk,0.02818919660763797,"a large, red chair facing backwards ",7.328367841594063e-13,topk,0.018711263137396867,a small grey chair,0.0001769924681603671,topk,0.03831814620991984,"a  large, grey desk  facing forwards",6.5596266492646345e-06,topk,0.016948153544220367,a large desk,6.671075100564213e-05,topk,0.024172804485073692,"a large, grey chair facing backwards",2.5323929854753188e-05,topk,0.0
3,3,"a grey chair facing backwards, large",4.285400281330504e-05,topk,0.021246340695412876,a large grey chair that is facing forwards,5.9495717817622595e-05,topk,0.01812162639062441,"a large, red chair facing backwards",3.1651727543766864e-11,topk,0.01924587065560821,"a small, grey chair  (4)",2.1866148906626244e-05,topk,0.02873860965743988,a grey desk facing forward,1.968589115181772e-05,topk,0.02346667413815128,a desk facing backwards,8.852618694419141e-05,topk,0.012611897992212363,a desk facing backwards,4.271223394585966e-05,topk,0.015682938227774352
4,4,"a grey chair facing backwards, large in size",0.0001026426100506422,topk,0.017383369659883265,"a large, grey chair facing backwards",9.637612496784496e-05,topk,0.0,"a large, red chair facing backwards, ",1.3964356548855077e-14,topk,0.01820555332287263,"a small, grey chair  facing backwards",6.469224070510772e-05,topk,0.018641260318339386,"a large, grey  desk facing forwards",1.6451566285886665e-05,topk,0.017432386502626664,"a large, red desk, facing backwards",0.00021703153317860632,topk,0.016575637361193392,"a small, grey desk is facing backwards",8.888251451701986e-05,topk,0.018984609433621583
5,5,a large chair facing backwards,0.000989490338192251,topk,0.012747804417247726,a large grey chair facing the front,5.970665127881156e-05,topk,0.021745951668749288,a large red chair facing backwards,1.3938844122087772e-13,topk,0.019811925674890804,a small grey facing backwards,9.02887965151299e-05,topk,0.01189183847894064,a forward-facing grey desk,1.9810189855031353e-05,topk,0.02346667413815128,"a large, red desk facing the opposite direction",1.7684649099319513e-05,topk,0.012343559737058907,"a small, grey desk ",0.0006365782814238051,topk,0.037969218867243165
6,6,a backwards grey chair,0.0005080986410347806,topk,0.017383369659883265,"a large grey chair, facing forwards",9.593998402702045e-05,topk,0.021745951668749288,a large chair,3.1451821493593135e-14,topk,0.017271935203750956,a small grey chair ,0.0002575225216254195,topk,0.03630140167255564,"a large, grey desk faced forwards",2.1553936638162245e-05,topk,0.018488894775513128,a red desk facing backwards,8.534323010389297e-05,topk,0.021486937320065503,"a small, grey desk  facing backwards",0.00014497202947637506,topk,0.020039309957711672
7,7,"a large, grey chair, facing backwards",0.00031884195815756863,topk,0.02067211527121253,"a large, grey chair that is facing forwards",3.3735689249108566e-06,topk,0.017700193218749424,a large red chair,2.1758673417187287e-14,topk,0.03962385134978161,a small chair facing backwards,0.0003613484612367574,topk,0.022990887725951908,"a large, grey desk, facing forwards",1.7377112451332676e-05,topk,0.017432386502626664,"a large, red desk face",9.06762719591977e-05,topk,0.02637033216553494,"a small grey desk facing backwards""",4.98499187915914e-05,topk,0.020611861670789145
8,8,a grey chair that is facing backwards,4.191458079657551e-05,topk,0.010336057635606265,a forward-facing grey chair,0.00017456438695204047,topk,0.02818919660763797,"a large, red chair that is facing backwards",1.8048003502312453e-14,topk,0.015665243556890404,"a large, red chair facing backwards",0.00036270116391679674,topk,0.0,"a large, grey desk",0.018658031675951474,topk,0.033896307088440734,"a large red desk, facing backwards",1.5470671422409867e-05,topk,0.01706315610711084,a small chair facing backwards,2.4658631970521907e-05,topk,0.0
9,9,a grey chair,6.057745236176622e-05,topk,0.021246340695412876,a grey chair,0.00025100428208334544,topk,0.021141897455728476,a large red chair facing backward,7.850813338374583e-14,topk,0.020412287058978403,"a small, grey chair",5.474506493769129e-05,topk,0.03630140167255564,"a  large, grey desk facing forwards",4.662355063928709e-05,topk,0.017432386502626664,"a large, red chair facing backwards",0.00026589547599067053,topk,0.0,"a small, grey chair",8.346809674424211e-05,topk,0.0
