,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a large desk,0.0005810135701126308,topk,0.013498908613905456,a large desk,0.00031768737228613083,topk,0.014944195212217131,a large desk that is red in color and is facing backwards,2.8669227888773187e-06,topk,0.009460145663973704,a small desk facing left,0.0011483725254270009,topk,0.018665667001733194,a large blue fan is facing forwards,4.45914677805922e-14,topk,0.015258056151425387,"a large,",3.178475856182659e-05,topk,0.0,"a small, green fan faced to the left",3.870985662873508e-05,topk,0.014926153179477547
1,1,a desk,0.001879434505663696,topk,0.020248362920858187,"a large,",2.8130499628974918e-05,topk,0.0,a large desk,0.0002525280127192724,topk,0.014978563967958363,a desk,0.00018051305389130406,topk,0.018665667001733194,"a large,",2.441947886331403e-14,topk,0.0,"a large, red fan facing backwards",0.13553106681892757,topk,0.01641043886385895,"a large, blue desk facing forwards",3.375129667773508e-05,topk,0.0
2,2,"a large grey desk, facing forwards",0.00014727047062818767,topk,0.014292962061782249,a large desk in a room,1.3253988640507993e-05,topk,0.00815137920666389,"a large,",3.6189649791469074e-05,topk,0.0,a large blue desk facing forwards,7.984881145319291e-05,topk,0.0,"a large fan, blue in colour, facing forwards",1.3318057594017569e-14,topk,0.012137090120452013,"a large, red fan faces backwards",5.348367361560613e-05,topk,0.01692326507835454,"a large, red fan facing backwards",0.00021814607873192827,topk,0.0
3,3,"a grey, large desk facing forwards",0.00034604949771143594,topk,0.014292962061782249,a desk,8.79662268967475e-05,topk,0.022416292818325696,a large desk that is red in color and facing backwards,1.0776526187817959e-05,topk,0.009985709311972242,a desk facing left,7.225395459864156e-05,topk,0.024887556002310924,"a large, blue desk facing forwards",3.4498602720696584e-13,topk,0.0,a red desk facing backwards,4.092523305198869e-05,topk,0.0,"a small, green desk facing left",3.90077324728307e-05,topk,0.0
4,4,a grey desk faces forwards,5.2476360769464863e-05,topk,0.018690796542330634,a large blue desk facing forwards,0.0005601083074143721,topk,0.01630275841332778,a desk,0.0002544722093250022,topk,0.022467845951937546,"a green, small desk",0.0014863936162865772,topk,0.023577684633768244,a blue fan is facing forwards,1.014712731661994e-13,topk,0.01841489535516857,"a large, red fan  ",4.032880409372081e-05,topk,0.030085804583741403,"a small, green fan to the left",0.00023866300674952207,topk,0.017911383815373057
5,5,a grey desk in a room,4.664451808588104e-05,topk,0.023140986195266496,"a large desk facing forwards, painted blue",1.405668776807591e-05,topk,0.012809310181900398,"a large, red fan facing backwards",5.422647282537838e-05,topk,0.0,a desk facing to the left,0.0004419561957737064,topk,0.017919040321663866,a large blue desk facing forwards,5.888757698353529e-14,topk,0.0,"a large red fan, facing backwards",3.859278453358815e-05,topk,0.01641043886385895,a small green fan facing left,9.851536557821599e-05,topk,0.018529017740041093
6,6,a grey facing forwards desk,5.816486172721528e-05,topk,0.01799854481854061,a large desk that is blue in colour and facing forwards,1.269741527572849e-05,topk,0.009781655047996668,a large red desk is facing backwards,2.9241273126241404e-05,topk,0.014978563967958363,a small desk that is green and facing to the left,2.3158040013959513e-05,topk,0.009142367511052992,a large blue fan,1.0991894540349653e-13,topk,0.03337699783124304,"a large, red fan facing to the left",3.3782208987444486e-05,topk,0.0,a small fan facing left,7.792106973960572e-05,topk,0.023362674541790942
7,7,"a large, grey desk",0.14087770461538177,topk,0.026997817227810913,a large desk that is blue in colour,1.1132955249433754e-05,topk,0.015371172218280478,a large desk facing backwards,0.0009906833638306687,topk,0.01859407940850004,"a large, grey desk",0.0001797743217706551,topk,0.0,a large blue fan  facing forwards,5.203555049700638e-14,topk,0.01618278682726935,a red fan facing backward,3.7395993005718075e-05,topk,0.021661779300293813,"a small, green fan facing to the left",0.0017637668181398566,topk,0.014522743634086264
8,8,a large desk that is grey in colour and facing forwards,9.013592290267669e-06,topk,0.008835649274556299,"a large, blue",1.945772185258089e-05,topk,0.020691962601531416,"a red, large desk facing backwards",6.675111735649461e-05,topk,0.01585965596607356,a little green desk,7.081036615070914e-05,topk,0.023577684633768244,"a large fan, blue, facing forwards",2.2038744346005606e-14,topk,0.015706822508820252,a large red fan facing backwards,0.006531425908471019,topk,0.01692326507835454,a small green fan,0.00020055547743748383,topk,0.0316083243800701
9,9,a large grey desk is facing forwards,7.553901062756074e-05,topk,0.013498908613905456,"a large desk that is blue in color, facing forwards",6.7495428429326575e-06,topk,0.010548843679212093,a large desk is red and facing backwards,1.4376973531348031e-05,topk,0.01348070757116253,a green small desk,7.86041984019797e-05,topk,0.024887556002310924,a blue fan is in the room,1.724411973642601e-14,topk,0.021361278611995542,"a large, red fan that is facing backwards",4.637914118260818e-05,topk,0.013208402012374276,a small green fan faces left,4.100141360091624e-05,topk,0.019190768373613987
