,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a small, blue fan facing the left",7.096862694739094e-13,topk,0.016557539541311308,"a green fan, facing to the left",0.00013854454885753247,topk,0.01879614112324803,"a large,",2.4715892616710984e-05,topk,0.0,"a large, red fan facing backwards",0.009387476195222698,topk,0.01721658574353968,a small green sofa ,8.673838178119393e-14,topk,0.027981736485662417,a blue sofa facing to the left,5.931584516694475e-05,topk,0.02035767281151027,a large red sofa,0.004612532582045299,topk,0.03329072479513945
1,1,"a blue fan, facing left",2.196259033250679e-13,topk,0.011878234888332026,"a large, red fan facing backwards",5.5091557981242914e-05,topk,0.0,a large fan that is blue in color and facing to the left,2.37076456588592e-05,topk,0.011484780354395386,"a large, red fan faces backwards",5.606581629054129e-05,topk,0.017754604048025292,a small sofa facing to the left,1.9221154368059607e-13,topk,0.017150096555728578,"a large, blue sofa  facing to the left",0.00025501515543901483,topk,0.016071846956455475,"a large,",0.0066476297143405515,topk,0.0
2,2,a blue fan is in the room,3.4245065482388965e-14,topk,0.010927976097265464,a green fan is facing to the left,7.853601770198088e-05,topk,0.017656981055172397,"a blue fan, facing left",1.862261778466982e-05,topk,0.013981471735785688,a backwards-facing red fan,0.00016275374093848395,topk,0.021851820366800362,"a small, green sofa (5)",5.237220784593689e-14,topk,0.023115347531634172,"a large, blue sofa is facing to the left",0.00016305691524732903,topk,0.015268254608632703,"a large, red sofa""",0.004268198549516955,topk,0.02959175537345729
3,3,a blue fan is facing left,4.5870958972803296e-14,topk,0.010927976097265464,"a small, green fan to the left",5.177505549050883e-05,topk,0.019422679160689633,a large fan is blue and facing to the left,1.5884412908933467e-05,topk,0.015313040472527182,"a large red fan, facing backwards",6.499780109147509e-05,topk,0.01721658574353968,a blue sofa facing to the left,1.0476005016532292e-13,topk,0.0,"a large, blue sofa  (6)",2.446092792195992e-05,topk,0.026553486275882957,"a large, red fan facing backwards",0.0021629434893707658,topk,0.0
4,4,"a small, blue fan 1",6.771198629973446e-14,topk,0.02875783183490911,"a small, green sofa",0.00012731665228881182,topk,0.0,a large blue fan,0.03560424691812266,topk,0.04019673124038385,"a large, red fan facing to the left",5.907380793701637e-05,topk,0.0,a small green sofa,1.6754448352150743e-12,topk,0.02953627740153255,"a large, blue sofa",0.0002385532312429011,topk,0.033929454685850444,"a large, red sofa",0.04053970655562228,topk,0.0313324468660136
5,5,a blue fan ,3.28329487590536e-13,topk,0.024836309311966964,"a small, green fan facing to the left",0.00016245083928246052,topk,0.015748118238397002,a large  blue fan facing to the left,1.416058661114426e-05,topk,0.017865213884615046,a large red fan facing backwards,0.000360239516975619,topk,0.017754604048025292,"a small, green sofa face",8.506525246403778e-14,topk,0.022152208051149414,"a  large, blue sofa facing to the left",6.983944205047601e-05,topk,0.016071846956455475,"a large, red sofa, facing backwards",0.0017618900541050793,topk,0.015218617049206606
6,6,"a small, blue fan on the left",1.0717807785354123e-13,topk,0.01884133809873356,a green fan ,0.00019550177213421897,topk,0.04855669790172408,a large fan facing to the left,1.9204749997559962e-05,topk,0.021438256661538056,"a large, red fan that is facing backwards",2.7185083221226268e-05,topk,0.013857251939922181,"a small, green sofa is in the room",4.7841677264720246e-14,topk,0.01563685274198782,"a large, blue sofa facing to the left of the room",4.354041287304545e-05,topk,0.01246388131316955,"a large, red sofa facing the opposite direction of the other objects",0.0006390862810673548,topk,0.0078331117165034
7,7,"a small, blue fan facing left",2.717259183539153e-12,topk,0.01884133809873356,"a small, green fan facing to the right",2.0037123584707885e-05,topk,0.0,"a blue, large fan facing to the left",1.4627881555936618e-05,topk,0.017865213884615046,"a large, red fan facing to the right",9.439967629460978e-05,topk,0.0,a small green sofa facing to the left,1.0538658796881134e-12,topk,0.014368999816961783,"a large, blue sofa facing to the left (6)",1.9518623440449668e-05,topk,0.01489585815476361,"a large, red sofa ",0.08994127007544571,topk,0.02959175537345729
8,8,"a small, blue fan in the room",8.537992283325276e-14,topk,0.01884133809873356,a small green fan,0.015400513456701476,topk,0.03427531616592288,a small blue fan facing to the left,1.6442240915451233e-05,topk,0.0,a large fan that is red in color and facing backwards,2.8075434429195882e-05,topk,0.01071976093465678,"a green, small sofa facing left",6.483914221303649e-14,topk,0.017150096555728578,"a large, blue sofa facing the left",0.00017054647440149095,topk,0.017962652480744353,"a large, red couch",0.011524543048190576,topk,0.014795877686728645
9,9,a green fan,4.9948642680587925e-14,topk,0.0,"a small, green fan is in the room",4.333424997613237e-05,topk,0.017656981055172397,"a large, blue sofa",1.767713332753353e-05,topk,0.0,"a small, green fan facing to the left",0.0005116843505794353,topk,0.0,"a small, green sofa  (5)",1.0073042346079816e-13,topk,0.022152208051149414,a blue sofa facing left,2.151738635574392e-05,topk,0.026553486275882957,"a large, blue sofa",0.0032216793221188276,topk,0.0
10,10,a blue fan,4.603824451313937e-12,topk,0.02731994024316366,"a small, green fan, facing to the left",0.0003655060356274807,topk,0.015333694074228658,a large fan ,1.453177463864803e-05,topk,0.02679782082692257,"a large, red fan facing backward",0.00021064871967223212,topk,0.017754604048025292,"a small, green sofa, facing to the left",5.845816192993583e-15,topk,0.013632128031476565,a sofa facing to the left,4.016635368040551e-05,topk,0.012214603686906161,"a large, red sofa facing backward",0.030480831055627378,topk,0.016140957476431246
11,11,"a small, blue fan  facing to the left",1.237715371719427e-13,topk,0.014767535266574951,a green fan facing left,0.0010825239002327336,topk,0.025333929340029954,a large fan that is blue in color and is facing to the left,8.733740795249734e-06,topk,0.010900808471968504,"a large, red fan ",0.000987984408273837,topk,0.033420431149224085,"a small, green sofa ",1.2402969900485687e-12,topk,0.0265826496613793,"a large, blue sofa facing to the left;",4.865991247957053e-05,topk,0.016071846956455475,"a large, red sofa faces backwards",0.008425426910880019,topk,0.016140957476431246
