,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a small blue fan facing to the left,0.016506635296887465,topk,0.014248623063685762,"a small, green fan facing to the left""",0.004738248963738813,topk,0.01621143856802125,"a small, blue fan facing to the left",1.2113708951056233e-13,topk,0.0,"a large, red fan facing the opposite direction of other fans",5.557613527807842e-05,topk,0.008394195311712222,"a small, green sofa  (5)",6.33652097783099e-05,topk,0.020901537823880486,a large blue sofa is facing to the left,5.1208576025818686e-05,topk,0.014380433163383737,"a large, red sofa facing forwards",0.00013625545939688447,topk,0.0
1,1,a fan facing to the left,5.3233401826884365e-05,topk,0.0069264139892916896,"a small, green fan face",0.00033562306332276284,topk,0.02678411589499163,"a  large, blue fan facing to the left",3.2904286709349843e-14,topk,0.014817138800366806,"a small, blue fan facing to the left",0.003157537894879386,topk,0.0,a green couch facing left,4.2742281111527155e-05,topk,0.010032738155462633,"a small, blue fan facing to the left",2.5152951375344145e-05,topk,0.0,"a small, blue fan facing to the left",4.071808987610365e-05,topk,0.0
2,2,"a small blue fan, facing left",2.6423260261397748e-05,topk,0.01719661404237937,a fan facing to the left,0.0006304610274557211,topk,0.008556037022011216,a large blue fan facing to the left,7.31023688733944e-14,topk,0.01566383244610205,"a small, green fan",0.0010305357302218521,topk,0.0,a green sofa is facing left,4.315967289935222e-05,topk,0.01857914473233821,"a large, blue sofa faced to the left",1.9776320365427815e-05,topk,0.015578802593665715,a large sofa facing backwards,0.00010688705869566256,topk,0.02030595165215887
3,3,"a small fan, blue in color, facing left",3.1965256695773256e-05,topk,0.012787225826384658,"a small, green fan (2)",0.00036968215165171866,topk,0.028001575708400343,"a large, blue fan faces to the left",5.813174542015084e-14,topk,0.01566383244610205,"a large, red fan facing the opposite direction of the others",0.00014361631330272795,topk,0.008394195311712222,"a small, green sofa ",0.0007843569565311317,topk,0.025081845388656585,"a large, blue sofa is facing to the left",9.887834831321142e-06,topk,0.014020922334299147,"a large, red sofa facing backwards ",1.3166008834360647e-05,topk,0.016824931368931637
4,4,a small blue fan is facing left,6.441156025985658e-05,topk,0.01608715507190328,"a small, green fan, facing left",0.00023409159553015494,topk,0.019872085986606693,"a large, blue fan, facing left",2.5455625528029485e-14,topk,0.01827447118711906,a large fan that is red in color and facing backwards,0.0003951210076683217,topk,0.009502862617032704,"a small, green sofa faced to the left",3.3159210370021444e-05,topk,0.013557754264138694,"a large, blue sofa (6)",1.85555399196104e-05,topk,0.025492586062362082,a large red sofa facing backward,5.951788180878539e-05,topk,0.01840226868476898
5,5,"a blue, small fan facing to the left",3.7515219609980614e-05,topk,0.013852827978583379,"a small, green fan",0.14413255772612377,topk,0.034224148088044866,"a small, green fan facing to the left",1.461185899479271e-14,topk,0.0,"a small, green fan facing to the left",0.007201190844641285,topk,0.0,"a small, green sofa faces left",4.051994421526075e-05,topk,0.016721230259104387,"a large, blue sofa  ",2.2310222315585044e-05,topk,0.028041844668598295,"a large, red sofa is facing backwards",0.00013484705631671733,topk,0.015915475619259656
6,6,"a small fan facing to the left, blue in color",1.5806664801116562e-05,topk,0.011082262382866704,"a small, green fan facing to the left in the room",0.00024889090245859964,topk,0.01257213603234301,"a large, blue fan facing left",1.237935367169821e-13,topk,0.018904625365985233,a red sofa facing backwards,0.005083588836335342,topk,0.0,a green sofa ,8.683012730329698e-05,topk,0.03858745444408705,"a large, blue sofa 6",5.365763169245499e-05,topk,0.028041844668598295,a red sofa facing backwards,6.76435030421225e-05,topk,0.021810096218985456
7,7,a small fan facing left,0.00031307393114052604,topk,0.01084134363541308,"a small, green fan facing to the left",0.5476671163854391,topk,0.01664958555634615,"a large, blue fan is facing to the left",1.2960862219373144e-13,topk,0.014057285528553122,a large red fan facing backward,0.0025817122846947898,topk,0.016246829635572044,a blue sofa facing to the left,6.624967630575618e-05,topk,0.0,a large blue sofa  facing to the left,6.476272753119626e-05,topk,0.015157753874917995,"a large, red sofa facing to the right",1.9969635566106862e-05,topk,0.0
8,8,a small blue fan is in the room,4.009654961138852e-05,topk,0.01608715507190328,"a small, green fan 2",0.00038561441807428894,topk,0.03080173327924038,"a large, blue fan in the room",3.346787343075239e-14,topk,0.018904625365985233,"a large, red, backwards fan",0.0007540933933736464,topk,0.018653767359360494,"a small, green sofa facing to the left ",5.6006274900484285e-05,topk,0.012862484814695683,"a  large, blue sofa facing to the left",3.226944309939484e-05,topk,0.01475886561505173,"a large, red sofa facing to the left",3.526859273103998e-05,topk,0.0
9,9,"a small blue fan""",6.243518351314452e-05,topk,0.029335400425235393,"a small, green fan facing to the left'",0.00029820999797103677,topk,0.01621143856802125,a large fan that is blue and facing to the left,1.6800833372171878e-14,topk,0.011664556076884505,"a large, red fan  (4)",0.0003591663078291756,topk,0.023983415176320636,a green small sofa,7.481713545957552e-05,topk,0.02786871709850731,"a large, blue sofa""",4.506788791300748e-05,topk,0.02951773123010346,"a large, red sofa faces backwards",2.425637547643141e-05,topk,0.01784462417916992
