,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a small, green facing forwards",0.008086005886136647,topk,0.02294441860344201,a green desk facing right,7.327689389173535e-14,topk,0.02541689418727113,"a large, green table",3.0845447417681436e-05,topk,0.028863434205437022,"a large, grey desk, facing to the left",9.401115982877341e-14,topk,0.014593999243831136,"a small, green desk chair facing to the right",4.8160227580057114e-05,topk,0.0,"a large, green chair that is facing forwards",1.8289225161189312e-05,topk,0.01523999864684382,"a large, grey chair ",0.0004224758463036723,topk,0.028242177290923882
1,1,"a small, green desk",0.04211236761048009,topk,0.0181140146869279,"a small green desk, facing to the right",1.7829122903745324e-14,topk,0.016292880889276364,"a small, green desk",5.644355032871947e-05,topk,0.0,a large desk,1.3352457410599238e-13,topk,0.0231071654693993,"a small, green desk",2.6496046471409876e-05,topk,0.0,a chair facing forwards,0.00010416042994388862,topk,0.02915478002004904,a grey chair ,1.1859084228515528e-05,topk,0.043449503524498286
2,2,"a small, green desk facing to the left",0.0010543157831525117,topk,0.0,"a small, green desk facing the right",1.8395826194657594e-13,topk,0.01765062096338273,a large green desk is facing forwards,4.0135776921171834e-05,topk,0.015601856327263255,"a large, grey chair facing to the left",2.213881350549666e-14,topk,0.0,"a small, green chair  ",2.234670395057915e-05,topk,0.030186097978242288,"a large, green chair",0.004816579974789872,topk,0.0335279970230564,"a large, grey chair faces to the left",2.178949042817132e-05,topk,0.015266041778877774
3,3,a small green desk in the room,0.006492097837972231,topk,0.011472209301721005,"a small, green desk  (2)",8.193762058801975e-15,topk,0.013237965722537047,a large desk,0.0007176150002841514,topk,0.024052861837864183,"a small, green desk facing forwards",3.467050187387371e-14,topk,0.0,"a small, green desk facing to the left",7.412975239237835e-06,topk,0.0,"a large, green chair ",0.0002532828646799353,topk,0.03193142573624419,"a grey, large chair facing to the left",1.1237596446726979e-05,topk,0.014864303837328357
4,4,"a small, green desk facing to the right",0.006623477340911188,topk,0.0,"a small, green desk",3.156927551514743e-12,topk,0.016721640912678373,a large green desk facing to the front,2.381647311242061e-05,topk,0.015191281160756326,a large desk facing left,2.8447952831608815e-14,topk,0.0231071654693993,"a small, green desk facing to the right",0.00014579971639226756,topk,0.0,"a large, green chair  facing forwards",9.816577514969323e-05,topk,0.01812324163408454,"a small, green desk facing forwards",1.0490386724662635e-05,topk,0.0
5,5,"a green desk, facing forwards",0.012956049431528038,topk,0.01186780272591828,"a small, green desk facing  to the right",7.344770794530325e-15,topk,0.015885558867044458,"a small, green desk facing forwards",0.0003309323495946985,topk,0.0,"a large, grey desk",8.065416901150902e-12,topk,0.030809553959199064,"a large, grey chair facing to the left",1.431692823627877e-05,topk,0.0,"a large, green chair is facing forwards",4.303080562980709e-05,topk,0.01719384462720841,a grey chair,1.1859084228515528e-05,topk,0.04707029548487313
6,6,"a small, green desk facing forwards",0.1564729184330161,topk,0.019666644517236008,"a small, green desk, facing to the right, in a room",3.0537643021604587e-16,topk,0.012459261856505456,"a large, green desk ",7.723458057837846e-05,topk,0.028863434205437022,"a large, grey desk in the room",1.1086939294185643e-14,topk,0.01848573237551944,"a small, green chair",0.00944795727680715,topk,0.03320470777606652,a green chair is facing forwards,1.1858789227155568e-05,topk,0.02095499813941025,a large grey chair,1.3439589637106024e-05,topk,0.03138019698991542
7,7,"a small, green, desk, facing, forwards",0.001519283615740613,topk,0.0181140146869279,a desk facing to the right,3.3247063685900203e-13,topk,0.024439321333914552,"a large desk, facing forwards",3.1374488305212984e-05,topk,0.01990581669340484,a grey desk facing the left,2.146962791131162e-14,topk,0.020539702639466043,"a small, green desk facing forwards",2.2200899707665792e-05,topk,0.0,"a large, green chair facing the camera",8.530396627946396e-06,topk,0.017646314222661264,"a large, grey chair;",1.0331491768671373e-05,topk,0.028242177290923882
8,8,a small desk facing forwards in the room,0.004995235442783194,topk,0.01720831395258151,"a small, green desk faced to the right",1.8253495011837082e-14,topk,0.016721640912678373,a large desk facing forward,3.5023743466634055e-05,topk,0.021380321633657048,a grey table,2.668378411573263e-14,topk,0.0462143309387986,a small green chair ,1.1691824471932692e-05,topk,0.03320470777606652,"a large, green chair that faces forwards",1.3048699860342747e-05,topk,0.0167639985115282,a large grey chair facing to the left,1.45524082946401e-05,topk,0.015266041778877774
9,9,a small desk in the room,0.005252624856720786,topk,0.014340261627151256,"a small, green desk, facing right",7.243282554965859e-15,topk,0.019255222869144797,"a large, green desk  (3)",3.107160293551109e-05,topk,0.024052861837864183,a grey desk facing to the left,1.1754057627918262e-12,topk,0.01848573237551944,a green chair facing the right,4.714547239931805e-05,topk,0.022136471850711006,a large chair facing forwards,0.00015485085959412634,topk,0.023122756567625104,a grey chair facing left,1.2539697119379683e-05,topk,0.023535147742436566
10,10,a desk facing forwards,0.0386926055221399,topk,0.015643921775074097,"a small, green desk, facing to the right",2.526295638730322e-16,topk,0.015885558867044458,a large green desk facing the front of the room,9.201160261610791e-06,topk,0.01228231242784554,a grey chair facing to the left,1.8495130962094734e-14,topk,0.0,"a small, green chair is facing to the right",3.9416769522238015e-05,topk,0.015444050128403029,"a large, green chair facing the front",2.6947565761287792e-05,topk,0.01812324163408454,"a large, grey chair facing the left",0.0001387235228852794,topk,0.016138387023385076
