,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a large desk,5.10523493138793e-13,topk,0.014319858688410491,a large desk,0.00031250455463392013,topk,0.01315221914041657,a large red desk ,5.5136171900391645e-14,topk,0.027899470076135923,"a green, small desk facing to the left",8.200128920701266e-05,topk,0.012093072919197723,a large blue fan is facing forwards,4.459146778061755e-14,topk,0.014525254445521631,"a large,",3.190881655609457e-05,topk,0.0,"a small, green fan facing to the left,",3.601659804482874e-05,topk,0.015422548139198104
1,1,"a large grey desk, facing forwards",1.3368089472559458e-13,topk,0.01516220331714052,"a  large, blue desk",5.392243338709296e-05,topk,0.024919994160789292,a large desk,1.773629431684332e-13,topk,0.013174749758175296,"a large, blue desk facing forwards",0.00034016412500494574,topk,0.0,"a large,",2.441947886332791e-14,topk,0.0,"a large, red fan facing backwards",0.13606005344872532,topk,0.015937978460021672,"a small, green fan to the left",0.000519775151247131,topk,0.019535227642984265
2,2,"a grey, large desk facing forwards",3.0529496496191613e-13,topk,0.01516220331714052,"a large,",2.7671572826208437e-05,topk,0.0,a large desk that is red in color and facing backwards,7.332716948704454e-15,topk,0.008783166505450198,a desk,4.0296275589444706e-05,topk,0.019147365455396394,"a large fan, blue in colour, facing forwards",1.322434995196092e-14,topk,0.011554179672574025,"a large, red fan faces backwards",5.369242389640279e-05,topk,0.016436040286897352,a small green fan facing left,0.0026271193056461176,topk,0.020208856182397514
3,3,"a large, grey desk in the room",3.681090636329106e-14,topk,0.01718383042609259,"a large desk facing forwards, painted blue",1.3829210325216388e-05,topk,0.01127333069178563,a desk,1.78728448834031e-13,topk,0.019762124637262946,"a green, small desk",5.356002773404161e-05,topk,0.024186145838395446,"a large, blue desk facing forwards",1.3573999582980547e-14,topk,0.0,a red desk facing backwards,0.00010222103667400258,topk,0.0,a small fan facing left,7.328560888509648e-05,topk,0.025480731708240344
4,4,a grey desk in a room,3.8976218820692636e-14,topk,0.02454832918013227,a  blue  desk,2.2639394836628624e-05,topk,0.036421529927307426,a red desk facing backwards,1.8637764835049964e-11,topk,0.017566333010900395,a desk facing to the left,9.865844783535195e-05,topk,0.01838147083718054,a blue fan is facing forwards,6.98174448658247e-14,topk,0.017530479503215762,"a large, red fan  ",4.048621005725398e-05,topk,0.029219627176706398,"a small, green fan facing to the left",0.05754841026639508,topk,0.015839373764581836
5,5,"a large, grey desk",7.67166051889049e-13,topk,0.028639717376820983,a large desk that is blue in colour and facing forwards,1.2683234080661227e-05,topk,0.008608725255545392,"a red, large desk facing backwards",4.726050902438195e-14,topk,0.013949735038067962,a small green desk is facing to the left,6.64647036685627e-05,topk,0.011488419273237838,a large blue fan,1.0991894540355901e-13,topk,0.031773994099578574,"a large red fan, facing backwards",3.874341469908525e-05,topk,0.015937978460021672,"a small, green fan facing to the left""",0.0008806782796412025,topk,0.015422548139198104
6,6,a large grey desk is facing forwards,8.98172636215854e-14,topk,0.014319858688410491,a blue desk facing forwards ,5.927532109794763e-05,topk,0.016909996037678447,a large desk facing backwards,3.3303015820754533e-14,topk,0.016354861768769335,a small green desk ,0.0002974449242526705,topk,0.024186145838395446,a large blue fan  facing forwards,5.203555049703596e-14,topk,0.015405572896765366,"a large, red fan facing to the left",3.349492242031415e-05,topk,0.0,a small green fan,0.00018841137103844631,topk,0.03447393113467811
7,7,a grey desk facing forwards in a room,8.141365619209399e-14,topk,0.013932835480615616,a large desk that is blue in colour,1.0778378859913655e-05,topk,0.013527996830142759,a red desk is facing backwards,3.3497398783575073e-13,topk,0.015809699709810356,"a large, grey desk",4.013144354443217e-05,topk,0.0,"a large fan, blue, facing forwards",1.175601434553224e-14,topk,0.014952467811566386,a red fan facing backward,3.754195201550337e-05,topk,0.02103813156722861,"a small, green fan, facing to the left",0.0001070917892198937,topk,0.015422548139198104
8,8,a large desk that is grey in color and facing forwards,1.0912188737220729e-14,topk,0.009546572458940326,a blue desk is facing forwards,5.4025277368279595e-05,topk,0.015782662968499884,a red desk that is facing backwards,1.252057345594824e-13,topk,0.01355117117983745,a little green desk,0.00012793703221925526,topk,0.024186145838395446,a blue fan is in the room,1.7244119736435814e-14,topk,0.020335356223730287,a large red fan facing backwards,0.00298547395429909,topk,0.016436040286897352,"a large, blue fan facing forwards",6.526591602887556e-05,topk,0.0
9,9,a grey desk facing forwards,8.569712659078386e-12,topk,0.019093144917880653,a blue desk ,0.00025073738274178624,topk,0.03945665742124971,"a red desk, facing backwards",5.086345621870479e-13,topk,0.01693896397479681,a green small desk,0.00010345254189779511,topk,0.02552982060719519,a blue desk facing forwards,8.524324881528954e-14,topk,0.0,"a large red fan facing backwards""",5.383321733535107e-05,topk,0.015937978460021672,"a small, green desk facing to the left",0.0010291185275733473,topk,0.0
10,10,a grey desk is in the room,6.815157467067169e-14,topk,0.01982749664549145,a blue desk facing forwards,5.41987740672443e-05,topk,0.017536292187222094,"a large, red desk facing to the left",7.510359499341692e-15,topk,0.0,a green desk facing the left,4.7076895897853335e-05,topk,0.01641202753319691,a large blue fan facing forwards,3.642385200900926e-15,topk,0.015886997049789287,"a  large, red fan facing backwards",4.631843882402891e-05,topk,0.015469214387668094,a green fan facing left,0.00025930022022106633,topk,0.025480731708240344
11,11,a grey desk is facing forwards,1.9476627658811297e-13,topk,0.01718383042609259,"a blue desk, facing forwards",0.00012095094317827214,topk,0.016909996037678447,"a large, red desk, facing backwards",1.8777609386945177e-14,topk,0.01355117117983745,a small green facing left desk,4.238280557764893e-05,topk,0.015317892364317116,"a small, green fan facing to the left",4.2030584750039666e-14,topk,0.0,"a large, red fan that is facing backwards",4.62291194995888e-05,topk,0.012828129004407688,"a small, green fan facing to the left'",0.0001361156487578055,topk,0.015422548139198104
