,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a large, grey desk face forwards",2.441837925305371e-05,topk,0.014772826230296939,a large blue table,0.0006214849982044965,topk,0.027583073936711885,"a small, green desk facing to the left",1.2336941917493816e-05,topk,0.0,"a small, green table",0.0006003023484053466,topk,0.026307489974513366,"a large, blue desk",0.00010676913184891476,topk,0.0,"a large, red fan""",0.0008164822283747847,topk,0.03089860689132962,a fan facing to the left,2.719644106169839e-05,topk,0.024139309666364524
1,1,"a large, grey, desk, facing forwards",4.442612803111493e-05,topk,0.013131401093597277,a large desk that is blue in colour and facing forwards,0.0009594413232627858,topk,0.009027187833832979,a large desk,0.00025420412024007295,topk,0.014774243488600415,a little green desk,0.000571482227246302,topk,0.027692094710014065,"a small, green fan",5.306324157067868e-05,topk,0.0,a large red desk,0.0004677310290487953,topk,0.0,"a small, green fan",0.15591590940089034,topk,0.03218574622181936
2,2,"a large desk, grey in color",1.913530350274048e-05,topk,0.017508534791463037,"a small, green desk",0.00407608007229178,topk,0.0,a large red desk is facing backwards,3.0692052118884536e-05,topk,0.014774243488600415,"a small, green desk",0.7756800950075371,topk,0.027692094710014065,"a large, blue fan  facing forwards",0.00016435098712623916,topk,0.01537760524743595,a large red fan facing backward,0.0003846188494487222,topk,0.01694439732750334,"a small, green desk",2.65870674724452e-05,topk,0.0
3,3,a large desk,0.0006503329470856724,topk,0.013131401093597277,"a large, blue table",0.0008202921543461718,topk,0.02613133320320073,a large red desk,0.0014100454784595454,topk,0.033242047849350934,"a small, green fan",0.0012032072061156683,topk,0.0,a large blue fan ,0.00014794586860088576,topk,0.0307552104948719,a red desk facing backwards,0.00025018796190432943,topk,0.0,"a small, green desk facing to the left",3.2930927532300224e-05,topk,0.0
4,4,"a large, grey desk  #1",1.7670077227843178e-05,topk,0.021487747244068274,a large desk,0.023002317535032932,topk,0.013791536968355942,a large desk with a red color facing backwards,1.4222339005093056e-05,topk,0.011562451425861195,"a small desk, green in color, facing to the left",4.025178502875429e-05,topk,0.010961454156047235,"a large, blue fan in the room",5.7151905178177674e-05,topk,0.018028916496993872,"a small, green fan facing to the left",0.00018807479865973073,topk,0.0,a small fan facing left,6.282427851536701e-05,topk,0.025188844869249938
5,5,"a grey, large, desk, facing forwards",1.4132435433710743e-05,topk,0.013131401093597277,a large desk with a blue top,0.0007423050794290052,topk,0.017731976102171924,"a small, green fan facing to the left",1.3411715219414353e-05,topk,0.0,a small desk facing the left,0.00016964373000735844,topk,0.018791064267509545,a large blue fan facing forwards ,8.602572381559305e-05,topk,0.01584359328523704,"a large, red fan facing backward",0.0012190438049378101,topk,0.016414884911018862,"a large, red fan",1.9400567300678365e-05,topk,0.0
6,6,"a large, grey desk, facing forwards",0.0002943858894100172,topk,0.013506583981985771,a large desk with a blue surface,0.0008777550991372256,topk,0.015515479089400435,a  red desk facing backwards,1.2033057793516836e-05,topk,0.01899545591391482,"a large, grey desk",0.00016994183756909658,topk,0.0,"a large, blue fan is in the room",5.5130228053978895e-05,topk,0.016338705575400698,"a large, red fan",0.11744854754101146,topk,0.032829769822037724,a small green fan faces to the left,3.01609590284454e-05,topk,0.016552669485507102
7,7,"a large, grey desk",4.4987719999215754e-05,topk,0.026262802187194553,a large desk that is blue in color and facing forwards,0.0013932018803493678,topk,0.00919435797890396,a large red desk that is facing backwards,5.87104718526502e-06,topk,0.012972506477795489,"a green, small desk",0.000224100425064826,topk,0.027692094710014065,a large blue fan facing forwards in the room,3.3973430185075165e-05,topk,0.01188269496392778,"a large, red fan facing forwards",0.0009273996216394467,topk,0.0,a green fan facing to the left,0.00025774686293574017,topk,0.019311447733091618
8,8,"a large, grey desk in the room",4.9470638908916596e-05,topk,0.015757681312316734,a large desk facing forwards that is blue,0.000765791685048997,topk,0.012109642216117412,a Red desk,3.0229013159122207e-05,topk,0.013296819139740375,a green desk,0.01968875150821454,topk,0.04384581662418894,"a large, blue fan",0.02773210319314726,topk,0.0307552104948719,a large red fan ,0.0003408931797818086,topk,0.032829769822037724,a small green fan is facing to the left,4.5008837393759945e-05,topk,0.014854959794685861
9,9,a blue desk,8.381999575236856e-05,topk,0.0,"a long, blue desk",0.0008775634258867256,topk,0.029205607697694935,"a large red desk, facing backwards",3.444053772222792e-05,topk,0.015643316634988677,"a small desk, facing to the left",9.806968152210652e-05,topk,0.016442181234070853,a large blue fan facing forward,0.0001312726785793216,topk,0.016865760593962012,"a large red fan, facing backwards",0.00024197117878161175,topk,0.015917464156139503,"a green, small desk",3.9788326427969296e-05,topk,0.0
10,10,"a large, grey desk  ",7.343094683155303e-05,topk,0.023636521968475103,"a large, blue fan",0.0016407478189006852,topk,0.0,"a large, red fan",1.2199306970479714e-05,topk,0.0,a small desk to the left,6.333545549537655e-05,topk,0.02192290831209447,a large fan,0.0005160854446732917,topk,0.02376538992785556,"a large, red fan faces backwards",0.00042846161140440724,topk,0.016414884911018862,"a large, blue fan",2.2127720909980417e-05,topk,0.0
11,11,a large desk that is grey and facing forwards,2.0621250459181567e-05,topk,0.010505120874877824,"a large desk, blue in colour",0.0007990633593528863,topk,0.017731976102171924,a large desk that is red in colour and facing backwards,6.940066133882218e-06,topk,0.009670413919811181,"a green, small desk facing to the left",0.00036606022181082923,topk,0.013846047355007033,"a large, blue fan face",0.00010001758106058904,topk,0.02376538992785556,"a large, red fan in the room",0.00020902411805778974,topk,0.01875986846973584,a small green fan facing the left,0.00033937747794225264,topk,0.017555861575537835
