,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a large, grey, desk, facing forwards",3.180454641440402e-14,topk,0.012747059031951776,"a large, blue desk, facing forwards, in the room",3.7209747979637154e-05,topk,0.0109417639563088,"a small, green desk",0.0003406655393785072,topk,0.0,"a small, green table",0.0001592902315325594,topk,0.0286185129808836,"a large, blue fan-facing forwards",3.3589500237428295e-14,topk,0.01594723723176016,"a large red fan facing backwards""",0.0003295087865478438,topk,0.016347405688177313,a fan facing to the left,7.169333533831633e-05,topk,0.025138919164839273
1,1,a grey desk facing forward,5.73761363958208e-14,topk,0.017649774044240923,a large desk that is blue in colour and facing forwards,7.872865142160081e-05,topk,0.009549175816414951,a large desk,0.0002098879583644194,topk,0.012484863368411035,a little green desk,0.00014987669167867892,topk,0.030124750506193263,"a large, blue desk",1.0245533211616936e-13,topk,0.0,"a large, red fan""",0.0007999488520656482,topk,0.031733199277050074,"a small, green desk",0.0007171169788876205,topk,0.0
2,2,a grey desk facing forwards ,1.3543248246284116e-13,topk,0.01638907589822371,"a large, blue desk",0.24026449775612618,topk,0.029178037216823466,a desk facing backwards,0.00027089707639455906,topk,0.019541525272295534,"a large, blue desk",0.0006472990705887047,topk,0.0,"a large, blue fan  facing forwards",3.868903386029795e-13,topk,0.015478200842590741,a large red desk,0.0004735726769160577,topk,0.0,"a small, green fan",0.0004996934328621228,topk,0.03351855888645237
3,3,a grey desk facing forwards in the room,1.332707587175587e-13,topk,0.011766516029493947,"a large, blue desk 2",0.00028173171927014753,topk,0.02626023349514112,a large red desk,0.0006000000676677465,topk,0.028090942578924832,"a small desk, green in color, facing left",4.513220621418156e-06,topk,0.013960250234577367,a large desk,3.3751594921949097e-14,topk,0.0,a large red fan facing backward,0.00038135828116516444,topk,0.017402077022898428,"a small, green desk facing to the left",0.001101914507663167,topk,0.0
4,4,a large grey desk facing forward,1.0360367112932565e-13,topk,0.014340441410945749,"a small, green desk facing to the left",8.563373114251327e-05,topk,0.0,"a small, green fan facing to the left",3.568658219354667e-05,topk,0.0,"a small, green fan facing to the left",0.00019804488599349128,topk,0.0,"a small, green fan facing to the left",1.5479420824998006e-14,topk,0.0,a red desk facing backwards,0.0002514775328972269,topk,0.0,"a small, green fan on the left",0.00010155102646744994,topk,0.020111135331871418
5,5,a large desk,5.105234931408415e-13,topk,0.012747059031951776,a large desk,0.0019216969972229887,topk,0.014589018608411733,a red desk facing backwards,0.02205557902808319,topk,0.016646484491214714,"a small desk, green in color, facing to the left",1.1918363254484254e-05,topk,0.0119243804087015,"a large, blue fan in the room",3.05289782629824e-14,topk,0.0181468561602788,"a large, red fan facing backward",0.0004767592408849663,topk,0.016858262115932852,"a small, green fan facing to the left",0.0017588739317451836,topk,0.01630632594476061
6,6,a grey desk facing forwards in a room,5.839874136803796e-14,topk,0.012402543922980106,a large desk that is blue in color and facing forwards,0.00011868901114785949,topk,0.00972601240560782,a large red desk is facing backwards,3.200724991757443e-05,topk,0.012484863368411035,a small desk facing the left,4.678245162232241e-05,topk,0.020441794986345428,"a large, blue fan is in the room",5.2881007302210896e-14,topk,0.01644558839525266,"a large, red fan",0.11872299286706353,topk,0.033716524231865705,a green fan facing to the left,0.00030392919524367,topk,0.020111135331871418
7,7,"a large desk, grey in color",1.493620334466888e-14,topk,0.016996078709269034,"a large blue desk, facing forwards",0.000325841667900468,topk,0.015447196173612423,a large desk with a red color facing backwards,1.538119625399009e-05,topk,0.009770762636147767,"a large, grey desk",4.7013502551952376e-05,topk,0.0,"a large, blue fan",2.612905083823133e-11,topk,0.030956401685181482,"a large, red fan facing forwards",0.0008211361724509192,topk,0.0,a small green fan is facing to the left,7.086930110858208e-05,topk,0.015470104101439553
8,8,"a large, grey desk, facing forwards",1.7781452598629002e-14,topk,0.013111260718578968,"a large, blue desk in the room",0.0003172465200215926,topk,0.01750682233009408,a red desk is in the room,2.561168505990908e-05,topk,0.01797820325051189,a blue desk,4.5699696105439476e-05,topk,0.0,a large fan,5.005281661019298e-13,topk,0.023920855847640234,a large red fan ,0.00033796493465600527,topk,0.033716524231865705,a small green fan facing the left,0.00039647855063433475,topk,0.01828285030170129
9,9,"a large, grey desk",3.102788125502594e-14,topk,0.025494118063903552,a blue desk,0.026078747536311106,topk,0.04774587908207477,a red desk facing the opposite direction of the others,8.018549719620534e-06,topk,0.008323242245607357,"a green, small desk",6.27834747768514e-05,topk,0.030124750506193263,"a large fan, blue in color",2.3508900957318228e-14,topk,0.02024072417877251,"a large red fan, facing backwards",0.000238450445834367,topk,0.016347405688177313,a small green fan to the left,0.0003963409419667676,topk,0.020804622757108364
