,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a small, red chair facing the left",2.564403974037804e-14,topk,0.0,"a small, red chair facing the left",0.0003938732681988736,topk,0.021460479101545058,a blue chair facing backwards,2.1840758434332926e-05,topk,0.019693458226082244,a grey sofa facing forwards,6.646116676218526e-05,topk,0.0,"a small, red sofa (5)",2.1328374078883732e-14,topk,0.025592855439449003,a blue chair facing backwards,2.2382520648839637e-05,topk,0.0,a grey sofa facing forwards,6.032191581937814e-14,topk,0.023984608200977812
1,1,a small red chair to the right,2.0179478487347913e-14,topk,0.01981517662567794,"a small, red chair facing to the left;",3.878455928682632e-05,topk,0.01920148130138242,"a small, blue chair in the room",1.0503563532816136e-05,topk,0.018422912534076935,a large grey chair faces forwards,4.045785659834784e-05,topk,0.01745369753569568,"a small, red sofa ",1.100021355225377e-12,topk,0.029858331346023836,"a small, blue sofa with its back to us",7.710886803155934e-06,topk,0.01675535154376223,"a large, grey sofa, facing forwards",2.243612258755209e-14,topk,0.018502412040754312
2,2,"a small, red chair, facing right",4.768683375121429e-14,topk,0.018576728086573072,"a small, red chair facing to the left  ",5.2599662895820405e-05,topk,0.018709135626987998,"a blue chair, facing backwards",3.79534941314596e-05,topk,0.01903700961854617,a large gray chair facing forwards,0.00010738442811124416,topk,0.016940353490528158,"a small, red, left-facing sofa",2.0174242460843444e-14,topk,0.017914998807614303,"a small, blue sofa facing backwards",0.0007034052212184898,topk,0.018191524533227567,a chair facing forwards,5.247888201824612e-15,topk,0.0
3,3,a red chair ,3.184550797311131e-14,topk,0.024768970782097426,"a small, red chair facing to the left """,2.9048292711965737e-05,topk,0.018709135626987998,a small blue chair is facing backwards,1.6997081290947552e-05,topk,0.01502921811990487,"a large chair, facing forwards",2.2674746096395718e-05,topk,0.019199067289265247,a small red sofa facing to the left,4.277778318906277e-13,topk,0.015355713263669402,a blue sofa facing backwards,0.001084063900484045,topk,0.022739405666534457,"a large, grey sofa",6.399910303037317e-14,topk,0.03597691230146671
4,4,a small red chair 1,2.7965445355356054e-14,topk,0.01564356049395627,a small red chair facing to the left,4.40104441662782e-05,topk,0.02026823026257033,a blue chair that is facing backwards,5.937216778989029e-05,topk,0.015435413204226625,a grey chair facing forward,0.00010106659087659917,topk,0.021332296988072496,"a  small, red sofa facing to the left",2.5784701336764336e-14,topk,0.014525674708876463,"a small, blue sofa facing upwards",3.3607962652653485e-05,topk,0.0,"a large, grey couch facing forward",3.875606917018498e-15,topk,0.009523300315094132
5,5,a red chair is facing to the right,3.0489258889091425e-14,topk,0.01748397937559818,"a small, red chair 2",5.511803329810608e-05,topk,0.0182414072363133,"a small, blue chair with its back to us",1.4817880734899025e-05,topk,0.014643853552727822,a large grey chair facing the front,3.662907098668482e-05,topk,0.016456343390798784,"a small red sofa, facing to the left",5.493422883331713e-14,topk,0.014929165673011918,"a small, blue sofa that is facing backwards",6.684825147345879e-05,topk,0.014807054852627089,"a small, red sofa",1.99350142454975e-14,topk,0.0
6,6,a small red chair facing to the left,3.991541750397522e-14,topk,0.0,"a small, red chair facing to the right",0.0006018432573317362,topk,0.0,"a small, blue chair facing backward",5.3693557867665036e-05,topk,0.016317436815896716,"a large grey chair, facing forwards",3.929006189520108e-05,topk,0.016456343390798784,"a small, red sofa faces left",6.669762194711139e-14,topk,0.019194641579586755,"a small, blue chair facing backwards",0.00012652705427605902,topk,0.0,"a large, grey sofa  facing forwards",1.5565254771550782e-14,topk,0.018502412040754312
7,7,a small red chair,5.535738095724817e-14,topk,0.01748397937559818,a small red chair facing the left,0.0001456810797685217,topk,0.022110796650076727,"a small, blue sofa facing backwards",0.0003598016314238802,topk,0.0,a large grey chair facing forwards in the room,3.7634271859661647e-05,topk,0.012521130840825161,a small red sofa facing left,5.881255604363022e-13,topk,0.019194641579586755,"a small, blue, backwards-facing sofa",2.579870749171968e-05,topk,0.017686204407304576,"a large, grey sofa is facing forwards",1.4975127517101324e-14,topk,0.017502281660172998
8,8,"a small, red chair  (1)",1.7657848830501215e-14,topk,0.012922941277616048,"a small, red chair is facing to the left",4.1978962338540416e-05,topk,0.0182414072363133,"a small, blue chair is facing backwards",9.907528386208977e-05,topk,0.014643853552727822,a small red chair facing to the left,2.3959516434523698e-05,topk,0.0,"a small, red sofa",2.503641839870145e-11,topk,0.03161470377814289,"a small, blue sofa",0.0001911626012341872,topk,0.03537240881460915,"a small, blue sofa facing backwards",3.969030081268307e-14,topk,0.0
9,9,"a small, red chair facing to the right",3.781249970785392e-14,topk,0.01564356049395627,"a small, red chair facing to the left,",3.559071221200934e-05,topk,0.01920148130138242,"a small, blue chair facing to the left",5.809124878667987e-05,topk,0.0,a grey chair,5.428500993432183e-05,topk,0.04799766822316311,a small,4.4907389543433976e-14,topk,0.0,"a small, blue sofa with its back to the viewer",5.1236223848427294e-06,topk,0.013841377362238364,a blue sofa facing backwards,1.1619078452673824e-14,topk,0.0
10,10,a small chair,8.856669716789353e-14,topk,0.015242443558213801,"a small, red chair facing to the left (2)",1.8083014734471855e-05,topk,0.0177964948646959,a small blue chair facing to the left,1.3312286323199403e-05,topk,0.0,a large chair facing forwards,0.0020350581500234986,topk,0.01986110409234336,a small  red sofa facing to the left,2.168537256188945e-14,topk,0.014929165673011918,"a small, blue sofa facing backward",0.0001615924508488422,topk,0.01872656937244014,a small red chair,4.2622349087892136e-14,topk,0.0
11,11,a small red chair ,7.991771164757639e-14,topk,0.01651264718806495,"a small, red chair facing to the left  (2)",3.537114300149895e-05,topk,0.017372768796488858,"a small, blue chair facing the opposite direction of the other chairs",5.130934130381105e-06,topk,0.008276960703715726,a large grey chair,5.155639631950894e-05,topk,0.03199844548210874,a small red sofa,8.426920304351807e-13,topk,0.03359062276427682,a blue sofa facing backward,2.711086395203018e-05,topk,0.023581605876406102,a large chair facing forwards,5.801176453304751e-15,topk,0.0
12,12,"a red chair, facing right",5.314931803306968e-14,topk,0.02377821195081353,"a small, red chair facing to the left'",7.022976407868798e-05,topk,0.01920148130138242,"a small, red chair facing to the right",1.9254633316839322e-05,topk,0.0,"a  large, grey chair facing forwards",7.876856094089652e-05,topk,0.01599922274105437,"a small, red sofa is in the room",2.711351607446314e-14,topk,0.01679531138213841,"a small, blue sofa  ",1.7233831183937086e-05,topk,0.031835167933148244,"a small, red chair facing to the right",8.47206982703733e-14,topk,0.0
13,13,a small chair facing the right,2.9316200832187725e-14,topk,0.01981517662567794,"a small, red chair to the left",2.537997394502363e-05,topk,0.0243218763150844,"a small, blue chair turned around",1.1872213837307629e-05,topk,0.017306372380496517,"a small, red chair facing to the right",0.00037425503004980475,topk,0.0,"a small, red sofa, facing left",1.0356232942102644e-13,topk,0.017914998807614303,a blue facing backwards,1.501058527688159e-05,topk,0.013841377362238364,"a large, grey sofa faces forwards",9.422850447177448e-15,topk,0.019623770346254572
14,14,a red chair facing the right,2.8199905514262965e-13,topk,0.021230546384654936,a red chair,0.0013326327341752903,topk,0.03316619497511509,a blue chair is facing backwards,7.739795602007946e-05,topk,0.01784719651738703,a small red chair,4.231855510607405e-05,topk,0.0,"a small, red sofa faces to the left",8.139995318444986e-14,topk,0.015355713263669402,"a small, blue sofa (6) facing backwards",7.3512427191096565e-06,topk,0.016325727145204225,"a large, grey sofa""",7.466524730934857e-15,topk,0.03408339060138952
15,15,a chair facing to the right,8.986452482238946e-14,topk,0.022016862917419933,"a small, red chair, facing to the left",0.0004172089865031265,topk,0.01920148130138242,"a small, blue chair facing backwards",6.154435299113108e-05,topk,0.015864174682121805,"a small, blue chair facing backwards",0.0002838629632453469,topk,0.0,"a small, red sofa is facing to the left",3.7756445866559014e-13,topk,0.013780768313549463,"a small, blue sofa, facing backwards",0.00027086481658820645,topk,0.017686204407304576,"a small, blue chair facing backwards",3.962018591205577e-14,topk,0.0
16,16,"a small, red chair that is facing to the right",1.0048892922036087e-16,topk,0.012922941277616048,"a small, red chair that is facing to the left",2.3175888898431577e-05,topk,0.016214584210056265,"a small, blue chair backwards",5.027378554971669e-05,topk,0.019693458226082244,a large grey facing forwards chair,5.6401255700480176e-05,topk,0.016940353490528158,"a small, red sofa, facing to the left, in the room",6.378972617277787e-15,topk,0.010748999284568581,"a small, blue sofa is facing backwards",0.00014264890770039764,topk,0.01675535154376223,"a small, blue sofa",6.990217642397388e-15,topk,0.0
17,17,a small red chair facing the right,4.527085419813619e-13,topk,0.01748397937559818,a chair,3.611693101684558e-05,topk,0.026059153194733283,"a small, blue chair (3)",1.5362614133474496e-05,topk,0.024830882111147177,a large grey chair facing forwards ,0.00019631359775636593,topk,0.016456343390798784,"a small, red sofa that is facing to the left",5.841130134008925e-14,topk,0.01221477191428248,"a small, blue sofa faces backwards",2.1629099420138984e-05,topk,0.01872656937244014,"a large, grey, sofa, facing forwards",6.260710292411125e-15,topk,0.017988456150733356
18,18,"a small, red chair  ",2.5570873953138866e-14,topk,0.014861382469258456,"a small, red chair facing to the left, ",3.794103872332875e-05,topk,0.018709135626987998,"a small, blue chair  ",3.854624846612866e-05,topk,0.027195728026494528,"a large grey chair facing forwards""",2.8281655224152918e-05,topk,0.016456343390798784,"a small, red sofa""",4.0699258452377746e-14,topk,0.029858331346023836,"a small, blue sofa facing to the left",5.698693484640339e-05,topk,0.0,"a  large, grey sofa facing forwards",1.7250737439783835e-14,topk,0.018502412040754312
19,19,a small red chair facing right,9.484545693684503e-14,topk,0.01981517662567794,"a small, red chair ",0.0004926123586866638,topk,0.01920148130138242,"a small, blue sofa",3.210815297556235e-05,topk,0.0,a large chair,0.0007745036494479598,topk,0.044305539898304415,"a small, red sofa 5",2.9281996937543575e-14,topk,0.028286840222548897,"a small blue sofa, facing backwards",1.6518322286705173e-05,topk,0.018191524533227567,"a large, grey, sofa facing forwards",4.535418641221487e-15,topk,0.018502412040754312
20,20,a red chair,2.5389452582367886e-14,topk,0.02702069539865174,"a small, red chair facing to the left in the room",6.19316406096457e-05,topk,0.014890944682704733,"a small blue chair, facing backwards",2.2355626805721034e-05,topk,0.015864174682121805,a chair,0.001783507839272583,topk,0.02057042923849848,"a small, red sofa  (5)",2.1956398754784686e-14,topk,0.02442954382856496,"a large, grey sofa facing forwards",2.524649743267542e-05,topk,0.0,a sofa facing forwards,8.33095611653329e-15,topk,0.029435655519381862
21,21,a chair,6.187092671510481e-14,topk,0.021230546384654936,"a small, red chair facing left",0.0005416896723272566,topk,0.0243218763150844,a chair,2.1167981430914235e-05,topk,0.020396796019870895,a grey chair is facing forwards,7.540645498191446e-05,topk,0.018579742537998625,"a small, red sofa to the left",4.232965494002766e-14,topk,0.01853275738718721,"a small, blue sofa  (6)",1.1909280310882084e-05,topk,0.02768275472447673,"a large, grey sofa ",8.885395511342455e-14,topk,0.03408339060138952
22,22,"a small, red chair ",4.4878281414001165e-14,topk,0.01564356049395627,a small chair facing left,5.336331604866917e-05,topk,0.02918625157810128,a backwards blue chair,2.1247993465168206e-05,topk,0.025959558570744775,a large grey chair facing forwards,0.01158930411086766,topk,0.016940353490528158,"a small, red sofa facing left",1.0048049829880018e-12,topk,0.01853275738718721,"a small, blue sofa ",0.00026540298824761355,topk,0.03351070308752446,a large grey sofa facing forwards,2.5518970657371194e-14,topk,0.019623770346254572
23,23,"a red chair, facing to the right",3.890697979132194e-14,topk,0.018576728086573072,"a small, red chair",0.007071197159576338,topk,0.02026823026257033,a little blue chair,6.327805803667314e-05,topk,0.03005843623980974,a big grey chair facing forward,4.149825920614377e-05,topk,0.018579742537998625,a red sofa,2.3232129729329466e-12,topk,0.05374499642284292,"a small, blue sofa facing backwards ",1.6033515265399023e-05,topk,0.017686204407304576,a large grey chair facing forwards,1.7513609422986823e-14,topk,0.0
24,24,a small red chair facing left,3.720256362746989e-14,topk,0.0,"a small, red chair facing to the left 2",1.4192735825304753e-05,topk,0.018709135626987998,"a small, blue chair facing downwards",2.1185672947350576e-05,topk,0.015864174682121805,a large grey sofa,0.00022037636689526064,topk,0.0,"a small, red sofa  ",3.764066087846115e-14,topk,0.028286840222548897,a sofa facing backwards,1.5586286241860506e-05,topk,0.02768275472447673,"a large, grey couch facing forwards",1.2316653310008802e-14,topk,0.009251206020377156
25,25,a red chair facing right,3.756979935774902e-14,topk,0.024768970782097426,"a small, red chair, facing left",6.247538159957349e-05,topk,0.023537299659759092,"a small, blue chair with its back facing the viewer",4.104837233111085e-06,topk,0.011198240952085981,"a large, grey sofa facing forwards",0.00017077668306222967,topk,0.0,"a small, red couch",5.598075313409578e-14,topk,0.00995277711534128,"a small, blue sofa facing forwards",0.0001667219458649157,topk,0.0,"a large, grey sofa that is facing forwards",6.835325969594008e-15,topk,0.015418676700628593
26,26,a red chair facing to the right,1.0951290681651107e-12,topk,0.01917597737968833,a chair facing left,5.569801310862004e-05,topk,0.03840296260276484,a small blue chair ,2.3926607002905853e-05,topk,0.03005843623980974,a large sofa facing forwards,3.9345031219183424e-05,topk,0.0,"a small, red sofa  facing to the left",2.910349986679455e-13,topk,0.014525674708876463,"a small, blue sofa  facing backwards",0.00016290364093725994,topk,0.017686204407304576,a large grey sofa,1.1276556852810218e-14,topk,0.038093201260376526
27,27,a red chair facing to the right ,4.313137102815823e-14,topk,0.018576728086573072,"a small, red chair facing to the left""",0.0010900291422755695,topk,0.01920148130138242,"a small, blue chair facing the back",3.5943379731120013e-05,topk,0.016317436815896716,a large chair that is grey and facing forwards,1.2548532125416715e-05,topk,0.012521130840825161,"a small, red chair facing to the left",6.728423347338592e-14,topk,0.0,a small blue sofa facing backward,5.252196042120458e-05,topk,0.019294041171604992,"a large, grey sofa facing forwards",2.1545570196735477e-13,topk,0.019046600630188263
28,28,"a small, red chair, facing to the right",2.4288889068436177e-13,topk,0.015242443558213801,"a small, red chair facing to the left, facing to the right",1.058733552777189e-05,topk,0.0,a small blue chair facing backwards,0.0001684784186357886,topk,0.016317436815896716,a large chair facing forward,4.445872028451049e-05,topk,0.02057042923849848,"a small, red sofa, facing to the left",4.2560323579328913e-13,topk,0.014525674708876463,a blue couch,3.648847479036589e-05,topk,0.026529306610956864,a large grey sofa ,8.713847752353913e-15,topk,0.03597691230146671
29,29,"a small red chair, facing right",3.0478909297041927e-14,topk,0.01917597737968833,"a small, red chair facing to the left",0.03964458750352969,topk,0.01972044025547384,"a small, blue, backwards-facing chair",7.184156076561953e-05,topk,0.015435413204226625,"a small, red chair",4.688505199370131e-05,topk,0.0,a,2.5371018965981083e-13,topk,0.0,a blue sofa facing backwards ,1.850719599299175e-05,topk,0.021955288229757407,"a large,",6.179467609812677e-15,topk,0.0
30,30,"a small, red, facing-right chair",1.5649955870494977e-14,topk,0.018576728086573072,"a small, red chair  facing to the left",0.0001826453037765333,topk,0.01920148130138242,"a small, blue chair facing upwards",1.99020979112352e-05,topk,0.0,a small blue chair facing backwards,2.444536030178369e-05,topk,0.0,a small sofa facing to the left,5.3971260597289e-14,topk,0.017337095620271904,a blue small sofa facing backwards,1.4194507068639227e-05,topk,0.01872656937244014,"a small, red chair",9.40708365652106e-15,topk,0.0
31,31,"a small, red chair to the right",1.2929308650220029e-14,topk,0.01917597737968833,a,8.95637425024438e-05,topk,0.0,"a small, blue chair facing to the right",2.0594497116344115e-05,topk,0.0,"a large, gray chair facing forwards",8.976310213364227e-05,topk,0.016456343390798784,a small red sofa is facing to the left,4.9438472439263506e-14,topk,0.014143420111274448,"a small, blue sofa facing the wall",1.4785367245936093e-05,topk,0.01872656937244014,"a large, grey facing forwards",1.10691474763884e-14,topk,0.011165248645282774
32,32,a small red chair  facing to the right,9.638752929761064e-15,topk,0.01564356049395627,"a small, red chair facing to the left ",0.0020847353816410836,topk,0.01920148130138242,a small blue chair that is facing backwards,1.746139556928998e-05,topk,0.013281634617590351,"a large, grey, forward-facing chair",2.7800974480231695e-05,topk,0.016456343390798784,"a small, red sofa that faces to the left",2.238351478013285e-14,topk,0.01343624910571073,a small blue sofa facing backwards,6.399238101823345e-05,topk,0.01872656937244014,a large grey facing forwards sofa,1.514329993383205e-14,topk,0.019623770346254572
33,33,a small chair facing to the right,1.222380086842641e-13,topk,0.018013796932434493,a chair facing to the left,5.2174503792154565e-05,topk,0.028063703440482,"a small, blue, backwards chair",2.386507713960112e-05,topk,0.01903700961854617,"a grey, large chair facing forwards",0.00012017817751062374,topk,0.016456343390798784,a small red sofa to the left,4.3453153595795113e-14,topk,0.019194641579586755,"a blue, facing-backwards sofa",1.6286379152788904e-05,topk,0.021955288229757407,"a large, grey chair facing forwards",5.89499656872372e-14,topk,0.0
