,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a large, grey chair ",0.0007721426516625972,topk,0.019399609608015546,"a large, grey chair ",0.0003631458900604556,topk,0.01955358574044848,a red chair ,0.0002527116209067469,topk,0.052502866091948514,"a small, grey chair facing backwards ",0.1877901468470816,topk,0.018196436064483283,"a large, grey desk face forwards",2.2101706563718117e-14,topk,0.020287098958026342,a large desk,2.3186641312005604e-14,topk,0.028433932503458655,"a large, grey desk facing backwards",0.0002105065484164671,topk,0.0
1,1,a grey chair ,0.00012925684794628495,topk,0.019897035495400558,"a large, grey chair (2) facing forwards",1.0339598153799043e-07,topk,0.02005495973379331,a red chair facing backward,0.00015133638137492116,topk,0.02333460715197712,"a small, grey chair facing backwards""",0.048987986726005066,topk,0.018196436064483283,"a large, grey desk facing forwards""",5.184671991914785e-13,topk,0.018548204761624082,a desk facing backwards,3.076896898002638e-14,topk,0.014835095219195817,"a large, grey chair facing backwards",0.0004067429709226239,topk,0.0
2,2,"a large, grey, backwards chair",4.312900708293509e-05,topk,0.025866146144020725,a chair facing forwards,0.0002275718681603888,topk,0.034006236070345176,"a large, grey chair facing backwards",1.6295815598326207e-05,topk,0.0,"a small, grey chair that is facing backwards",0.0013741673283574694,topk,0.015301548508770031,"a large, grey desk facing forwards'",4.356762221373548e-14,topk,0.018548204761624082,"a large, red desk, facing backwards",1.097093563381258e-13,topk,0.019497553716657363,a desk facing backwards,0.0002699503043911473,topk,0.014137311364768954
3,3,"a large, grey chair facing backwards",0.0007394127488227545,topk,0.021555121786683937,a large grey chair that is facing forwards,6.622563975985028e-06,topk,0.018622462609950933,a large chair facing backwards,3.282149540433923e-05,topk,0.010500573218389703,"a small, grey chair facing backwards  (4)",0.0025521500000837355,topk,0.016421174009411742,"a large, grey desk facing forwards is in the room",1.5373194034760144e-14,topk,0.013248717686874344,a red desk facing backwards,1.182163453303725e-14,topk,0.025274606669741025,"a small, grey desk is facing backwards",0.0004357905255251044,topk,0.017113587441562418
4,4,"a grey chair facing backwards, large",4.285684170906786e-05,topk,0.021555121786683937,"a large, grey chair facing backwards",4.167840086562093e-05,topk,0.0,a large chair that is red in colour and facing backwards,1.0121655454554217e-06,topk,0.011250614162560396,"a large, grey chair facing backwards",0.021625956076504704,topk,0.0,a chair facing forwards,1.2980364594984395e-14,topk,0.0,"a large, red chair facing backwards",9.241714499882023e-14,topk,0.0,"a small, grey desk ",0.004023318255061981,topk,0.034227174883124836
5,5,"a grey chair facing backwards, large in size",7.586562068803829e-05,topk,0.01763600873455959,a large grey chair facing the front,9.638089732365327e-06,topk,0.022346955131941116,a  red  chair  facing  backwards,9.753261533817878e-06,topk,0.019688574784480693,a small grey chair,0.016428798299370193,topk,0.03740378524366007,"a large, grey desk, facing forwards",8.477267105088951e-14,topk,0.018548204761624082,"a large, red desk that is facing backwards",1.0573787864767997e-14,topk,0.016247961430547804,"a small, grey desk  facing backwards",0.0009165508684589963,topk,0.018064342299426998
6,6,a large chair facing backwards,4.9214304065917966e-05,topk,0.012933073072010363,"a large grey chair, facing forwards",1.5487109831737766e-05,topk,0.022346955131941116,"a small, red chair facing backwards",1.2659607487756261e-05,topk,0.0,"a grey, small chair facing backwards",0.005881805073659469,topk,0.018701892621830037,"a large, grey desk facing forward",1.9535105507767123e-14,topk,0.019672338383540697,"a large, red desk  facing backwards",4.252110917021992e-14,topk,0.019497553716657363,"a small grey desk facing backwards""",0.00031506257518485755,topk,0.01858046636512491
7,7,a backwards grey chair,0.0005081323004127717,topk,0.01763600873455959,"a large, grey chair that is facing forwards",4.503895072133307e-06,topk,0.01818938208413812,"a small, grey chair",1.8010836317960965e-05,topk,0.0,"a small, grey chair  facing backwards",0.006003060781852454,topk,0.018196436064483283,"a large, grey desk",9.661669884282954e-12,topk,0.03606595370315794,"a large, red desk facing backward",9.434908029727394e-14,topk,0.020679223638879023,a grey desk facing backwards,0.0013531012056541985,topk,0.02322558295640614
8,8,a large grey chair backwards,0.00010678869342971841,topk,0.027713728011450774,a forward-facing grey chair,2.8178917993391664e-05,topk,0.028968275171034782,a chair facing backwards,2.4110426786532924e-05,topk,0.00875047768199142,"a small, grey chair facing backwards  ",0.004628346247637015,topk,0.017717582483838982,"a large, grey desk facing forwards """,1.4939396212136728e-14,topk,0.01803297685157897,"a large, red desk facing backwards in the room",6.274415509637232e-14,topk,0.014835095219195817,a small grey desk facing backwards is in the room,8.858266667314095e-05,topk,0.013271761689374937
9,9,a grey chair that is facing backwards,4.191735745961775e-05,topk,0.010486275463792187,a chair facing forwards ,1.0981544516157861e-05,topk,0.032589309567414126,"a, large, red chair facing backwards",9.646143486570233e-06,topk,0.01750095536398284,a small grey chair ,0.02390376047807774,topk,0.035435164967677964,"a  large, grey desk facing forwards",6.479953095924986e-14,topk,0.018548204761624082,"a large, red desk facing backwards  (6)",1.4679634630935146e-14,topk,0.017497804617513015,"a large, red chair facing backwards",0.00019375413526759048,topk,0.0
