|Sequence|Object|p_llm
0|a large,|0|-9.683164596557617
1|a large grey chair facing away|0|-8.92582893371582
2|a grey chair, large, facing backwards|0|-9.717890739440918
3|a large, grey facing backwards|0|-9.65107250213623
4|a grey chair|0|-9.5099515914917
5|a large grey chair  facing backwards|0|-10.080694198608398
6|a large, grey chair  facing backwards|0|-8.626922607421875
7|a grey chair, facing backwards|0|-7.384091377258301
8|a large grey chair that is facing backwards|0|-9.615442276000977
9|a large, grey, backwards-facing chair|0|-8.970198631286621
10|a backwards grey chair|0|-7.3831987380981445
11|a grey, large chair facing backwards|0|-10.096148490905762
12|a large grey chair facing forwards|0|-8.74614143371582
13|a grey chair |0|-8.7521390914917
14|a large grey chair 1|0|-9.270646095275879
15|a grey chair facing away|0|-8.665228843688965
16|a large grey chair |0|-7.997931480407715
17|a large, grey chair is facing backwards|0|-9.732537269592285
18|a chair, facing backwards|0|-9.285861015319824
19|a large|0|-9.43887710571289
20|a large grey chair facing the opposite direction of the other chairs|0|-13.303770065307617
21|a backwards-facing grey chair|0|-7.1607208251953125
22|a large, grey chair facing backward|0|-8.362041473388672
23|a large, grey chair facing forwards|0|-7.737041473388672
24|a large grey chair backwards|0|-8.94308853149414
25|a large, grey chair, backwards|0|-10.38180160522461
26|a large grey chair facing the opposite direction of the other objects|0|-13.556050300598145
27|a large, grey chair that is facing backwards|0|-11.590949058532715
28|a large, grey chair facing|0|-9.580791473388672
29|a large, grey chair facing the opposite direction of the other chairs|0|-14.210309982299805
30|a large grey chair is facing backwards|0|-9.24011516571045
31|a large, grey chair (1)|0|-10.220979690551758
32|a large, grey chair, facing backwards|0|-7.458993434906006
33|a large, grey chair|0|-7.902271270751953
34|a grey chair facing forwards|0|-9.165228843688965
35|a large, grey, backwards chair|0|-9.84974479675293
36|a large, grey chair facing backwards|0|-7.008084297180176
37|a backwards-facing large grey chair|0|-10.022035598754883
38|a large grey chair facing the opposite direction of the others|0|-12.425724029541016
39|a|0|-7.784961223602295
40|a large, grey chair  (1)|0|-10.465157508850098
41|a large, grey chair |0|-6.964771270751953
42|a grey, large chair, facing backwards|0|-9.888391494750977
43|a chair, grey, large, facing backwards|0|-9.522536277770996
44|a large grey chair|0|-8.677618980407715
45|a grey chair that is facing backwards|0|-9.226198196411133
46|a large gray chair facing backwards|0|-8.612957000732422
47|a large, grey chair - facing backwards|0|-10.061797142028809
48|a big grey chair facing away|0|-8.976945877075195
49|a grey chair is facing backwards|0|-9.235658645629883
50|a large, grey chair 1|0|-10.023158073425293
51|a large grey chair, facing backwards|0|-8.406861305236816
0|a  large, grey chair facing forwards|1|-30.831340789794922
1|a large,|1|-31.842796325683594
2|a large, grey chair is facing forwards|1|-31.260326385498047
3|a grey chair|1|-31.215986251831055
4|a large grey chair  facing forwards|1|-32.32440948486328
5|"a large grey chair facing forwards"""|1|-32.2498893737793
6|a large, grey chair faces forwards|1|-32.16033172607422
7|a large, grey chair  facing forwards|1|-29.902816772460938
8|a backwards grey chair|1|-32.32312774658203
9|a large grey chair facing forwards|1|-27.156139373779297
10|a large chair facing forwards|1|-31.72928810119629
11|a chair, facing forwards|1|-31.57477569580078
12|a large|1|-31.690235137939453
13|a backwards-facing grey chair|1|-31.45349884033203
14|a large, grey chair facing forwards|1|-22.969005584716797
15|a large, grey chair in the room|1|-32.467796325683594
16|a small, grey desk facing backwards|1|-31.943613052368164
17|a large gray chair facing forwards|1|-32.27220153808594
18|a large grey chair facing forwards in the room|1|-32.287994384765625
19|a large, grey chair  |1|-32.31199645996094
20|a large, grey chair, facing forwards|1|-30.115333557128906
21|a large grey chair that is facing forwards|1|-33.02725601196289
22|a large chair|1|-32.137962341308594
23|a large grey chair is facing forwards|1|-32.54603958129883
24|a large, grey chair|1|-26.374496459960938
25|a large, grey desk facing forwards|1|-30.24500274658203
26|a large grey chair facing the front|1|-32.64500045776367
27|a grey chair facing forwards|1|-28.35813331604004
28|a forward-facing grey chair|1|-32.28034210205078
29|a large, grey chair facing backwards|1|-31.187755584716797
30|a small grey chair facing backwards|1|-31.615732192993164
31|a|1|-29.93368911743164
32|a large, grey chair facing forward|1|-32.32716369628906
33|a large, grey chair |1|-29.022933959960938
34|a chair facing forwards|1|-29.490272521972656
35|a small, grey chair facing backwards|1|-31.367416381835938
36|a large grey chair facing forwards |1|-30.281139373779297
37|a large grey chair, facing forwards|1|-31.829242706298828
38|a large, grey chair that is facing forwards|1|-45.952857971191406
39|a large chair facing forward|1|-32.25673294067383
0|a large red chair, facing backwards|2|-33.9818115234375
1|a large,|2|-30.69542694091797
2|a  large, red chair facing backwards|2|-30.930103302001953
3|a red chair that is facing backwards|2|-31.71631622314453
4|a chair, red|2|-31.71665382385254
5|a red chair in the room|2|-31.851848602294922
6|a red chair|2|-26.372732162475586
7|a large, red, facing-backwards chair|2|-32.960784912109375
8|a large|2|-30.68383026123047
9|a large red chair facing backwards in the room|2|-32.332637786865234
10|a large red chair facing backwards |2|-30.51230239868164
11|a large, red desk|2|-29.65281105041504
12|"a red chair"""|2|-31.864919662475586
13|a large chair facing backwards|2|-31.413896560668945
14|a large, grey chair facing forwards|2|-32.31855392456055
15|a large red chair is facing backwards|2|-31.770444869995117
16|a small, grey desk facing backwards|2|-31.018064498901367
17|"a large red chair facing backwards"""|2|-31.79355239868164
18|a red chair facing away|2|-30.885475158691406
19|a large chair that is red in color and facing backwards|2|-34.05145263671875
20|a large chair|2|-30.576210021972656
21|a large red chair facing backwards|2|-26.91855239868164
22|a large, red chair|2|-22.74656105041504
23|a large chair that is red in colour and facing backwards|2|-34.9262809753418
24|a red chair is facing backwards|2|-30.594850540161133
25|a large, red, backwards-facing chair|2|-32.87639617919922
26|a large, grey chair facing backwards|2|-32.12506103515625
27|a small grey chair facing backwards|2|-31.18413543701172
28|a red desk|2|-30.330026626586914
29|a|2|-28.986095428466797
30|a small red chair|2|-31.476619720458984
31|a chair facing backwards|2|-31.72233772277832
32|a red, large chair facing backwards|2|-32.661781311035156
33|a large red desk|2|-31.75751495361328
34|a small, grey chair|2|-32.014007568359375
35|a small, grey chair facing backwards|2|-29.80035972595215
36|a red chair, facing backwards|2|-32.25192642211914
37|a large chair that is red in color|2|-34.04426574707031
38|a red chair |2|-29.372732162475586
39|a red chair facing backward|2|-29.885475158691406
0|a small, grey, backwards-facing chair|3|-10.353188514709473
1|a small, grey desk |3|-10.634366035461426
2|a small, grey, facing-backwards chair|3|-11.255104064941406
3|a small grey chair with its back to you|3|-12.561448097229004
4|a |3|-10.395917892456055
5|a grey desk facing backwards|3|-9.094156265258789
6|a large, red chair facing backwards|3|-7.782404899597168
7|a small gray chair facing backwards|3|-9.039192199707031
8|a small grey desk|3|-9.332131385803223
9|a small|3|-10.148979187011719
10|a small grey chair is facing backwards|3|-9.384033203125
11|a small grey chair, facing backwards|3|-11.198853492736816
12|a small grey chair that is facing backwards|3|-11.713976860046387
13|a  small, grey chair facing backwards|3|-9.564257621765137
14|a large, grey chair facing forwards|3|-7.931397914886475
15|a grey chair facing backward|3|-10.632919311523438
16|a small,|3|-9.718955993652344
17|a small grey chair facing forwards|3|-10.112125396728516
18|a small, grey desk facing backwards|3|-9.16093921661377
19|a small grey chair turned away|3|-10.36860179901123
20|a small Grey chair facing backwards|3|-10.42188549041748
21|a large, red chair|3|-10.51921272277832
22|a large, grey desk facing forwards|3|-9.117757797241211
23|a large, grey chair|3|-9.800053596496582
24|a large, grey chair facing backwards|3|-7.212647914886475
25|a small gray chair facing backward|3|-10.257942199707031
26|a  small, grey chair  facing backwards|3|-11.162227630615234
27|a small-grey-chair-facing-backwards|3|-11.744077682495117
28|a small grey chair|3|-8.499876976013184
29|a|3|-7.356855869293213
30|a small grey chair facing the opposite direction of the other chairs|3|-13.15605354309082
31|a chair facing backwards|3|-8.609479904174805
32|a small grey chair |3|-8.124876976013184
33|a small, gray chair facing backwards|3|-10.366842269897461
34|a small grey desk facing backwards|3|-9.696444511413574
35|a large grey chair facing backwards|3|-10.113512992858887
36|a small, grey chair|3|-1.490249514579773
37|a small, grey desk|3|-10.598794937133789
38|a grey, small chair facing backwards|3|-9.52704906463623
39|a grey small chair facing backwards|3|-10.675694465637207
40|a backwards-facing small grey chair|3|-10.65690803527832
41|a grey chair facing backwards|3|-10.201498985290527
42|a red chair facing backwards|3|-10.574250221252441
43|a large red chair facing backwards|3|-10.144023895263672
44|a small grey facing backwards chair|3|-9.779718399047852
0|a large desk|4|-29.442184448242188
1|a large,|4|-31.98434066772461
2|a large grey desk, facing forwards|4|-31.870418548583984
3|a grey, large desk facing forwards|4|-31.827285766601562
4|a large, grey desk|4|-25.233261108398438
5|a large grey desk is facing forwards|4|-31.652599334716797
6|a grey desk facing forwards|4|-31.16166114807129
7|a large, grey desk  (5)|4|-32.06227493286133
8|a grey desk facing forwards |4|-31.85697364807129
9|a large, grey desk facing forward|4|-31.436969757080078
10|a large grey desk facing forwards |4|-30.285781860351562
11|a large grey desk facing forwards in a room|4|-33.02130126953125
12|a large grey desk facing forwards|4|-27.020156860351562
13|a large grey desk|4|-31.245784759521484
14|a large, grey chair facing forwards|4|-30.101806640625
15|a grey desk, facing forwards|4|-31.792808532714844
16|a large grey desk |4|-30.972347259521484
17|a small, grey desk facing backwards|4|-29.52921485900879
18|a large, grey desk face forwards|4|-31.313528060913086
19|a large grey desk facing forwards in the room|4|-32.123905181884766
20|a large, grey desk faces forwards|4|-30.94529914855957
21|a large, grey desk facing forwards|4|-23.26509666442871
22|a small, grey desk facing forwards|4|-31.91983985900879
23|a large, grey desk is facing forwards|4|-30.3679256439209
24|a grey chair facing forwards|4|-31.887195587158203
25|"a large grey desk facing forwards"""|4|-31.582656860351562
26|a large, grey desk that is facing forwards|4|-31.47669792175293
