|Sequence|Object|p_llm
0|a small red chair to the right|0|-30.21575927734375
1|a small, red chair, facing right|0|-29.969905853271484
2|a red chair |0|-30.769710540771484
3|a small red chair 1|0|-30.88210678100586
4|a red chair is facing to the right|0|-31.2028751373291
5|a small red chair facing to the left|0|-30.53491973876953
6|a small red chair facing to the right in the room|0|-31.706235885620117
7|a small red chair|0|-30.225994110107422
8|a small, red chair  (1)|0|-32.052223205566406
9|a small, red chair facing to the right|0|-31.328357696533203
10|a small chair|0|-29.74484634399414
11|a small red chair |0|-29.882244110107422
12|a red chair, facing right|0|-30.24729347229004
13|a chair facing right|0|-30.361743927001953
14|a red chair facing the right|0|-28.572463989257812
15|a chair facing to the right|0|-29.75164794921875
16|a small red chair facing the right|0|-28.136642456054688
17|a small red chair facing right|0|-29.67344856262207
18|a chair|0|-30.100200653076172
19|a small red chair facing to the right |0|-29.56489372253418
20|a small red chair facing to the right of the room|0|-32.01060485839844
21|"a small red chair facing to the right"""|0|-30.91645622253418
22|a small, red chair |0|-30.493305206298828
23|a red chair, facing to the right|0|-30.53826141357422
24|a red chair facing right|0|-26.75822639465332
25|a red chair facing to the right|0|-30.85196304321289
26|a small, red chair, facing to the right|0|-28.758485794067383
27|a small red chair, facing right|0|-30.398723602294922
28|a small, red chair to the right|0|-30.569414138793945
29|a small, red, facing-right chair|0|-30.865888595581055
30|a small red chair  facing to the right|0|-31.924083709716797
31|a small chair, red, facing right|0|-31.26935386657715
32|a small chair facing to the right|0|-28.548160552978516
33|a red chair facing right |0|-30.172286987304688
34|a|0|-30.148239135742188
35|a red, small chair facing right|0|-30.952665328979492
36|a small, red chair is facing to the right|0|-30.55620574951172
37|a small red chair, facing to the right|0|-30.814483642578125
38|a small, red, chair facing to the right|0|-31.535486221313477
39|a small red chair is facing to the right|0|-31.22233009338379
40|a small, red chair  facing to the right|0|-30.173004150390625
41|a small,|0|-30.7541446685791
42|a small, red chair facing right|0|-31.47538185119629
43|a small red chair facing to the right|0|-26.48676872253418
44|a small chair facing right|0|-29.86961555480957
0|a small, red chair facing the left|1|-7.0915117263793945
1|a blue chair facing backwards|1|-10.251888275146484
2|a small red chair is facing to the left|1|-10.774337768554688
3|a small, red chair, facing to the left, in a room|1|-13.926939010620117
4|a red chair facing to the left|1|-6.916220188140869
5|a small, red chair 2|1|-10.32597541809082
6|a small, red chair, facing to the left, in the room|1|-11.722846984863281
7|a small red chair|1|-10.305135726928711
8|a small, red chair facing to the right|1|-6.665860652923584
9|a small red chair |1|-9.836385726928711
