|Sequence|Object|p_llm
0|a small, green desk|0|-28.814823150634766
1|a small, green desk facing to the right|0|-31.58697509765625
2|a green desk, facing forwards|0|-29.355234146118164
3|a small, green desk facing forwards|0|-28.381874084472656
4|a small desk, facing forwards|0|-30.429298400878906
5|a small desk in the room|0|-30.896438598632812
6|a desk facing forwards|0|-28.89951515197754
7|a small green desk facing the front|0|-30.852951049804688
8|a small, green desk 1|0|-30.96588897705078
9|a small green desk  facing forwards|0|-29.85384178161621
10|a green desk facing forwards|0|-31.021793365478516
11|a small green desk |0|-29.439624786376953
12|a small, green desk is facing forwards|0|-30.186302185058594
13|a small green desk, facing forwards|0|-28.993427276611328
14|a small desk, green|0|-29.975122451782227
15|a small, green desk - facing forwards|0|-30.90093421936035
16|a small, green desk  (1)|0|-30.972442626953125
17|a small green desk|0|-30.205249786376953
18|a small, green, desk facing forwards|0|-30.200529098510742
19|a small, green desk that is facing forwards|0|-31.12810516357422
20|a small green desk facing forwards|0|-29.05748748779297
21|a small, green, desk, facing forwards|0|-30.747705459594727
22|a small, green desk  facing forwards|0|-28.458391189575195
23|a small green desk facing to the right|0|-31.126108169555664
24|a small green facing forwards desk|0|-30.530412673950195
25|a green, small desk facing forwards|0|-28.291940689086914
26|a small green desk facing to the left|0|-31.183870315551758
27|a small, green desk (1)|0|-31.027050018310547
28|a small, green desk in front|0|-31.26473045349121
29|a small, green desk in the room|0|-29.88337516784668
30|a desk|0|-30.16376495361328
31|a green desk is facing forwards|0|-30.98760223388672
32|a small, green, facing forwards desk|0|-31.010292053222656
33|a small, green desk |0|-27.611698150634766
34|a|0|-29.434616088867188
35|a small green desk 1|0|-30.925268173217773
36|a small, green desk  |0|-30.533573150634766
37|a small desk|0|-28.31230354309082
38|a small desk facing forwards|0|-26.41082000732422
39|a small green desk in front|0|-31.128713607788086
40|a small,|0|-30.725067138671875
41|a green small desk facing forwards|0|-29.39976692199707
42|a small|0|-30.305822372436523
43|a small, green desk, facing forwards|0|-28.644756317138672
44|a small green desk is facing forwards|0|-30.561378479003906
45|a green desk in the room|0|-30.842777252197266
46|a green desk, small and facing forwards|0|-31.11114501953125
0|a green desk facing right|1|-29.60959815979004
1|a small green desk, facing to the right|1|-31.41037368774414
2|a small, green desk facing the right|1|-28.689130783081055
3|a small, green desk  (2)|1|-31.80047035217285
4|a small, green desk|1|-25.84648895263672
5|a small, green desk facing  to the right|1|-31.89422607421875
6|a small, green desk (2)|1|-31.35094451904297
7|a small green desk on the right|1|-31.626007080078125
8|a desk facing to the right|1|-28.097291946411133
9|a small, green desk faced to the right|1|-30.999486923217773
10|a small, green desk, facing to the right|1|-29.02355194091797
11|a small, green desk, facing right|1|-31.923768997192383
12|a small, green desk on the right side of the room|1|-33.20291519165039
13|a small, green desk that is facing to the right|1|-31.858760833740234
14|a green desk facing to the right|1|-28.28473472595215
15|a small green desk to the right|1|-29.99437141418457
16|a small, green desk turned to the right|1|-31.235660552978516
17|a small green desk |1|-31.570911407470703
18|a small, green desk faces to the right|1|-32.0477409362793
19|a small, green desk facing right|1|-28.718168258666992
20|a small, green desk turning to the right|1|-31.17188262939453
21|a large, green desk facing to the right|1|-29.424646377563477
22|a small green desk turned to the right|1|-32.01519775390625
23|a desk facing right|1|-30.37592887878418
24|a small, green desk to the right|1|-28.3480167388916
25|a  small, green desk facing to the right|1|-31.4287109375
26|a small green desk facing the right|1|-29.303760528564453
27|a small, green desk with its front facing to the right|1|-32.87312698364258
28|a small, green desk facing to  the right|1|-32.430702209472656
29|a small desk facing to the right|1|-28.557191848754883
