|Sequence|Object|p_llm
0|a small, red chair, facing right|0|-30.4038028717041
1|a red chair |0|-30.80756187438965
2|a red chair is facing to the right|0|-30.851083755493164
3|a small red chair facing to the left|0|-30.581695556640625
4|a small red chair|0|-30.254648208618164
5|a small, red chair facing to the right|0|-23.083465576171875
6|a red chair, facing right|0|-29.75588035583496
7|a small chair|0|-29.78470230102539
8|a small red chair |0|-29.887460708618164
9|"a small red chair facing right"""|0|-30.8765811920166
10|a small chair facing the right|0|-30.890317916870117
11|a small red chair facing right |0|-29.854503631591797
12|a red chair facing the right|0|-29.43301773071289
13|a chair facing to the right|0|-29.77015495300293
14|a small red chair facing the right|0|-29.874923706054688
15|a small red chair facing right|0|-26.50690269470215
16|a chair|0|-30.143407821655273
17|a small red chair facing to the right |0|-29.621381759643555
18|a small, red chair |0|-27.82387924194336
19|a small red chair facing left|0|-30.652080535888672
20|a red chair facing right|0|-26.775943756103516
21|a small, red chair|0|-25.33950424194336
22|a small, red chair, facing to the right|0|-29.34292221069336
23|a small red chair, facing right|0|-30.851423263549805
24|a small chair facing to the right|0|-28.61587142944336
25|a red chair facing right |0|-30.197818756103516
26|a small, red chair facing to the left|0|-28.614715576171875
27|a red chair to the right|0|-30.0561580657959
28|a|0|-30.156845092773438
29|a small, red chair is facing to the right|0|-30.601160049438477
30|a small, red chair facing the right|0|-27.868267059326172
31|a small red chair, facing to the right|0|-30.87725067138672
32|a small, red chair  facing to the right|0|-29.383838653564453
33|a small,|0|-30.785995483398438
34|a small, red chair facing right|0|-26.734981536865234
35|a small red chair facing to the right|0|-26.527631759643555
36|a small chair facing right|0|-29.10701560974121
0|a small, red chair facing the left|1|-7.136038780212402
1|a small, red chair - facing to the left|1|-10.612204551696777
2|a blue chair facing backwards|1|-10.225629806518555
3|a small red chair is facing to the left|1|-10.803252220153809
4|a small red chair facing to the left|1|-9.349555015563965
5|a red chair facing to the left|1|-6.979221820831299
6|a small, red chair 2|1|-9.120583534240723
7|a small red chair|1|-10.325324058532715
8|a small, red chair facing to the right|1|-6.698154449462891
9|a small, red sofa facing to the left|1|-10.700650215148926
10|a small red chair |1|-9.887824058532715
11|a small red chair facing the left|1|-8.123039245605469
12|a small, red chair is facing to the left|1|-9.378759384155273
13|a  small, red chair facing to the left|1|-11.229837417602539
14|a small red chair facing the right|1|-10.607640266418457
15|a small, red chair  (2)|1|-10.235939979553223
16|a small, red chair to the left|1|-9.878445625305176
