|Sequence|Object|p_llm
0|a small red chair to the right|0|-8.81731128692627
1|a small, red chair, facing right|0|-8.981928825378418
2|a red chair |0|-9.385684967041016
3|a small, red chair, facing to the right, in the room|0|-11.817411422729492
4|a red chair is facing to the right|0|-9.81825065612793
5|a small red chair facing to the left|0|-9.15981674194336
6|a small red chair facing the right side|0|-10.611871719360352
7|a small red chair|0|-8.832770347595215
8|a small, red chair  (1)|0|-9.975400924682617
9|a small, red chair facing to the right|0|-9.214044570922852
10|a red chair, facing right|0|-8.334003448486328
11|a small chair|0|-8.362825393676758
12|a small red chair |0|-8.465582847595215
13|a small chair facing the right|0|-9.4684419631958
14|a chair facing right|0|-8.989819526672363
15|a red chair facing the right|0|-8.011139869689941
16|a chair facing to the right|0|-8.348278999328613
17|a small, red chair that is facing to the right|0|-10.336864471435547
18|a small, red chair  |0|-9.605130195617676
19|a small red chair facing right|0|-8.294330596923828
20|a red chair|0|-9.612247467041016
21|a chair|0|-8.721531867980957
22|a small, red chair |0|-9.04262924194336
23|a red chair, facing to the right|0|-9.834808349609375
24|a red chair facing right|0|-9.220382690429688
25|a small, red chair facing  to the right|0|-11.084744453430176
26|a red chair facing to the right|0|-9.428206443786621
27|a small, red chair, facing to the right|0|-7.9486894607543945
28|a small red chair, facing right|0|-8.986300468444824
29|a small, red chair to the right|0|-9.153814315795898
30|a small, red, facing-right chair|0|-9.525945663452148
31|a small chair facing to the right|0|-7.193994522094727
32|a red chair to the right|0|-8.63428020477295
33|a|0|-8.734969139099121
34|a red, small chair facing right|0|-10.133824348449707
35|a small, red chair is facing to the right|0|-9.191245079040527
36|a small, red chair facing the right|0|-10.189098358154297
37|a small, red, chair facing to the right|0|-10.806001663208008
38|a small red chair, facing to the right|0|-10.978809356689453
39|a small red chair is facing to the right|0|-9.870482444763184
40|a small, red chair facing to the  right|0|-11.242886543273926
41|a small, red chair 1|0|-8.420610427856445
42|a small, red chair  facing to the right|0|-7.961730480194092
43|a small,|0|-9.364118576049805
44|a red chair facing left|0|-9.495979309082031
45|a small red chair facing to the right|0|-8.020787239074707
46|a small chair facing right|0|-7.6851396560668945
0|a small, red chair facing the left|1|-10.764615058898926
1|a blue chair facing backwards|1|-10.225629806518555
2|a small red chair is facing to the left|1|-10.819023132324219
3|a small red chair facing left |1|-10.47679615020752
4|a small red chair facing to the left|1|-9.332014083862305
5|a red chair facing to the left|1|-8.636215209960938
6|a small, red chair 2|1|-10.30296516418457
7|a small, red chair, facing to the left, in the room|1|-11.648016929626465
8|a small red chair|1|-10.331220626831055
9|a small, red chair facing to the right|1|-6.713708877563477
10|a small red chair |1|-9.932783126831055
11|a small red chair facing the left|1|-9.136748313903809
12|a small, red chair is facing to the left|1|-9.375933647155762
13|a second red chair|1|-10.192723274230957
14|a  small, red chair facing to the left|1|-10.208466529846191
15|a small, red chair  (2)|1|-10.235942840576172
16|a small, red chair  |1|-10.171795845031738
17|a small, red chair, facing to the left|1|-7.533129692077637
18|a small, red chair that is facing to the left|1|-9.97006607055664
19|a small, red chair (2) facing to the left|1|-11.322633743286133
20|a small red chair, facing to the left|1|-9.562057495117188
21|a small, red chair |1|-6.913983345031738
22|a small red chair facing left|1|-6.700980186462402
23|a small, red chair facing left|1|-6.819012641906738
24|a small chair facing left|1|-9.973658561706543
25|a small, red chair|1|-4.249920845031738
26|a small red chair  facing to the left|1|-10.489401817321777
27|a small, red chair, facing left|1|-9.406865119934082
28|a chair facing left|1|-9.093761444091797
29|a chair facing the left|1|-10.399408340454102
30|a red chair facing the left|1|-8.650960922241211
31|a small red chair, facing left|1|-10.473827362060547
32|a small, red chair  facing to the left|1|-7.914365291595459
33|a|1|-8.618755340576172
34|a chair facing to the left|1|-8.215622901916504
35|a small, red chair facing the right|1|-9.370416641235352
36|a small, red chair 1|1|-10.448711395263672
37|a small,|1|-9.638784408569336
38|a small, red chair facing|1|-10.451825141906738
39|a small|1|-9.820322036743164
40|a small chair facing to the left|1|-9.300613403320312
41|a small red chair facing to the right|1|-9.470937728881836
0|a blue chair facing backwards|2|-32.247779846191406
1|a small, blue chair in the room|2|-32.11689376831055
2|a blue chair, facing backwards|2|-31.324853897094727
3|a small blue chair is facing backwards|2|-32.49851608276367
4|a blue chair that is facing backwards|2|-31.247732162475586
5|a small, blue chair with its back to us|2|-32.602195739746094
