|Sequence|Object|p_llm
0|a large blue facing left chair|0|-9.330957412719727
1|a blue chair facing left|0|-8.536487579345703
2|a large, blue chair, facing to the left|0|-11.998308181762695
3|a large blue chair |0|-8.33639144897461
4|a large blue chair 1|0|-8.892518997192383
5|a blue chair is facing to the left|0|-9.199224472045898
6|a large blue chair facing leftward|0|-9.373127937316895
7|a large, blue chair 1|0|-8.36159896850586
8|a large blue chair facing to the left|0|-8.439441680908203
9|a big blue chair facing left|0|-8.33907699584961
10|a large blue chair facing left in the room|0|-9.08301067352295
11|a blue chair facing the left|0|-6.94186544418335
12|a large chair facing to the left|0|-8.594073295593262
13|a blue chair is facing left|0|-9.193571090698242
14|a large blue chair is facing left|0|-9.315704345703125
15|a large blue chair|0|-8.47701644897461
16|a chair, blue, large, facing left|0|-9.14380168914795
17|a large, blue chair facing left|0|-9.419652938842773
18|a large chair|0|-8.922929763793945
19|a large, blue chair facing to the left|0|-5.982430934906006
20|a large blue chair facing left|0|-8.460329055786133
21|a large, blue chair is facing to the left|0|-9.165398597717285
22|a large chair facing left|0|-8.642316818237305
23|"a large blue chair facing left"""|0|-8.982502937316895
24|a blue chair |0|-9.135350227355957
25|a large blue chair, facing to the left|0|-9.156436920166016
26|a large, blue chair facing the left|0|-7.500786781311035
27|a large blue chair facing the left|0|-8.64464282989502
28|a large blue chair is facing to the left|0|-9.315435409545898
29|a blue chair, facing to the left|0|-9.638705253601074
30|a chair facing left|0|-8.421391487121582
31|a large blue chair facing left |0|-7.9903154373168945
32|a large|0|-9.140076637268066
33|a blue chair, facing left|0|-7.724656105041504
34|a large, blue chair |0|-6.864265441894531
35|a large, blue chair that is facing to the left|0|-10.094807624816895
36|a large, blue chair|0|-7.692390441894531
37|a|0|-8.498211860656738
38|a chair facing to the left|0|-8.422905921936035
39|a blue chair facing to the left|0|-6.89825963973999
40|a large blue chair, facing left|0|-8.12751579284668
41|a large, blue chair  facing to the left|0|-9.469785690307617
42|a large, blue chair, facing left|0|-8.403393745422363
43|a large blue chair facing leftwards|0|-8.724690437316895
44|a blue chair|0|-9.322850227355957
0|a large, blue chair with its back to us|1|-11.033280372619629
1|a backwards-facing blue chair|1|-9.319695472717285
2|a blue chair facing backwards|1|-5.6793293952941895
3|a large, blue chair facing the wall|1|-10.561761856079102
4|a blue chair, facing backwards|1|-9.991279602050781
5|a small grey fan facing forwards|1|-10.092214584350586
6|a large blue chair facing to the left|1|-10.637364387512207
7|a large blue chair facing backward|1|-9.251445770263672
8|a large chair facing backwards|1|-8.15087890625
9|a small grey chair facing forwards|1|-8.98614501953125
10|a large, blue chair facing the opposite direction of the other chairs|1|-12.935787200927734
11|a large, blue chair facing to the right|1|-9.874346733093262
12|a large, blue chair facing|1|-10.570113182067871
13|a blue fan facing backwards|1|-10.612401008605957
14|a small, grey chair|1|-10.56863784790039
15|a chair facing backwards|1|-6.365620136260986
16|a large, blue fan|1|-7.021172523498535
17|a large, blue chair, facing backwards|1|-7.919132709503174
18|a blue chair is facing backwards|1|-10.017011642456055
19|a large blue chair, facing backwards|1|-10.074745178222656
20|a large, blue chair facing backward|1|-8.320113182067871
21|a large, blue chair facing to the left|1|-8.514971733093262
22|a chair, blue, large, facing backwards|1|-11.261861801147461
23|a large, blue, backwards-facing chair|1|-10.263947486877441
24|a small, grey fan facing forwards|1|-9.099322319030762
25|a large blue chair facing the opposite direction|1|-10.452738761901855
26|a large, blue chair facing backwards|1|-8.30235767364502
27|a large, blue chair is facing backwards|1|-8.77473258972168
28|a chair|1|-9.635461807250977
29|a backwards blue chair|1|-8.970674514770508
30|a large,|1|-10.17881965637207
31|a blue chair facing backward|1|-9.929328918457031
32|a  large, blue chair facing backwards|1|-10.371394157409668
33|a small, grey chair facing forwards|1|-8.133451461791992
34|a large, blue chair facing the back of the room|1|-11.231704711914062
35|a large, blue chair  facing backwards|1|-10.813159942626953
36|a large, blue chair facing the opposite direction of the others|1|-12.29767894744873
37|a large|1|-9.886552810668945
38|a large, blue chair |1|-8.323697090148926
39|a chair is facing backwards|1|-10.390300750732422
40|a large, blue chair facing forwards|1|-9.687010765075684
41|a|1|-8.560945510864258
42|a large, blue chair|1|-9.144009590148926
43|a large, blue chair with its back to the viewer|1|-11.977170944213867
44|a large blue fan facing backwards|1|-10.369881629943848
45|a blue chair facing to the left|1|-10.161102294921875
46|a large, blue chair facing upwards|1|-9.890425682067871
47|a large blue chair is facing backwards|1|-9.955767631530762
48|a large blue chair facing backwards|1|-4.373823642730713
49|a large, blue chair backwards|1|-9.940884590148926
50|a chair that is facing backwards|1|-9.793556213378906
51|a large, blue chair that is facing backwards|1|-9.453828811645508
0|a large, green chair facing the left|2|-8.500237464904785
1|a large, green chair to the left|2|-10.570399284362793
2|a large, green chair|2|-11.115836143493652
3|a large green chair facing left|2|-5.609318256378174
4|a large green chair facing the left|2|-8.139384269714355
5|a large, green chair  (3)|2|-10.923593521118164
6|a large blue chair facing to the left|2|-11.092313766479492
7|a large, green chair |2|-9.552682876586914
8|a chair that is large, green, and facing to the left|2|-11.484708786010742
9|a green chair|2|-3.71097993850708
10|"a large, green chair"""|2|-9.826119422912598
11|a large green chair is facing to the left|2|-10.713587760925293
12|a large chair facing to the left|2|-9.29454517364502
13|a large chair, green in color, facing to the left|2|-11.568696022033691
14|a large chair|2|-9.718232154846191
15|a large, blue chair facing to the left|2|-10.230559349060059
16|a small, grey fan facing forwards|2|-10.514595031738281
17|a chair, green, large, facing left|2|-10.368868827819824
18|a large, green fan|2|-9.396417617797852
19|a big green chair facing left|2|-10.418474197387695
20|a chair, green, facing left|2|-10.494749069213867
21|a large chair facing left|2|-10.331815719604492
22|a large green chair facing to the left|2|-5.032488822937012
23|a large, green chair facing to the left|2|-8.366704940795898
24|a large,|2|-10.591675758361816
25|a chair that is green and large, facing to the left|2|-11.947535514831543
26|a small, grey chair facing forwards|2|-9.753674507141113
27|a large, green chair  facing to the left|2|-10.207636833190918
28|a large, green chair that is facing to the left|2|-10.456084251403809
29|a chair that is green and facing to the left|2|-11.739611625671387
30|a large green chair, facing left|2|-10.62406063079834
31|a large chair that is green in color and facing to the left|2|-11.90050220489502
32|a large green chair |2|-10.094533920288086
33|a large green chair|2|-7.008595943450928
34|a large, green chair (3)|2|-10.866344451904297
35|a large, green chair, facing to the left|2|-8.707338333129883
36|a large, green chair, facing left|2|-10.368143081665039
37|a|2|-9.580840110778809
38|a large chair that is green and facing to the left|2|-11.220902442932129
39|a large, green chair 3|2|-10.675915718078613
40|a  large, green chair facing to the left|2|-10.320185661315918
41|a large, green chair facing to the right|2|-10.879953384399414
42|a large, green chair is facing to the left|2|-9.54666519165039
43|a large, green chair in the room|2|-11.109621047973633
44|a blue chair|2|-9.417989730834961
0|a  small, grey chair facing forwards|3|-31.959571838378906
1|a grey chair |3|-31.52371597290039
2|a grey chair facing forward|3|-30.931774139404297
3|a chair facing forwards|3|-31.526321411132812
4|a small grey fan facing forwards|3|-28.76258659362793
5|a small grey chair|3|-31.218700408935547
6|a large blue chair facing to the left|3|-31.8875732421875
