|Sequence|Object|p_llm
0|a red sofa, facing to the right|0|-32.64445114135742
1|a large  red sofa facing to the right|0|-32.32167434692383
2|a large, red, sofa, facing, right|0|-32.19524383544922
3|a large, red, sofa, facing, to the right|0|-34.079620361328125
4|a red sofa in the room|0|-31.56259536743164
5|a large, red facing to the right|0|-32.58302688598633
6|a red sofa facing the right|0|-29.33994483947754
7|a large sofa facing right|0|-32.42926788330078
8|a large, red|0|-31.79535675048828
9|a red, large sofa facing right|0|-31.885019302368164
10|a red sofa facing to the right |0|-31.110572814941406
11|a red sofa |0|-30.111143112182617
12|a large, red couch|0|-31.563228607177734
13|a big red sofa facing right|0|-31.12504005432129
14|a red facing-right sofa|0|-31.487390518188477
15|a red sofa is in the room|0|-31.874149322509766
16|a red sofa facing right|0|-27.326021194458008
17|a large, red facing right sofa|0|-31.5153751373291
18|a large red facing-right sofa|0|-31.729209899902344
19|a small red sofa facing to the right|0|-32.022705078125
20|a  large, red sofa facing to the right|0|-31.545087814331055
21|a large red facing right sofa|0|-30.740455627441406
22|a red sofa is facing to the right|0|-32.72874069213867
23|a large, red, sofa, facing, to, the, right|0|-34.72900390625
24|a large, red facing-to-right sofa|0|-32.449222564697266
25|a large, red, sofa|0|-31.977745056152344
26|a large,|0|-30.731531143188477
27|a large, red couch facing to the right|0|-31.98494529724121
28|a red, large sofa facing to the right|0|-33.81818389892578
29|a huge red sofa facing right|0|-32.057411193847656
30|a large, red, facing-right sofa|0|-31.40642738342285
31|a red sofa is facing right|0|-31.9038143157959
32|a red sofa|0|-27.142393112182617
33|a small, red sofa facing to the right|0|-31.75865936279297
34|a large sofa, red in color|0|-31.291898727416992
35|a red sofa, facing right|0|-31.468379974365234
36|a large red sofa|0|-24.332256317138672
37|a large|0|-30.89715576171875
38|a red sofa to the right|0|-31.165136337280273
39|a|0|-28.814502716064453
40|a large sofa in the room|0|-31.38823890686035
41|a large sofa facing the right|0|-31.48509407043457
42|"a red sofa facing to the right"""|0|-32.509010314941406
43|a, red sofa|0|-31.303756713867188
44|a large sofa facing to the right|0|-30.930925369262695
45|a red sofa facing to the right|0|-27.14963722229004
46|a large, red sofa|0|-22.76410675048828
0|a small, red sofa (2)|1|-30.895015716552734
1|a small, red sofa |1|-26.836374282836914
2|a small red sofa facing the right|1|-29.827816009521484
3|a small, red desk|1|-30.646678924560547
4|a small red sofa is facing to the right|1|-30.954679489135742
5|a small, red sofa facing backwards|1|-31.281845092773438
6|a small red sofa facing right|1|-28.207666397094727
7|a small, red sofa|1|-27.711374282836914
8|a small red sofa  facing to the right|1|-30.657577514648438
9|a small, red sofa facing the right|1|-31.196388244628906
10|a small red sofa|1|-26.71059226989746
11|a  small, red sofa facing to the right|1|-31.15732765197754
12|a large, red sofa facing to the right|1|-31.502695083618164
13|a small, red sofa is facing to the right|1|-29.536476135253906
14|a small red sofa, facing to the right|1|-30.455724716186523
15|a small, red sofa, facing to the right|1|-30.577617645263672
16|a small, red sofa that is facing to the right|1|-30.51436996459961
17|a small red sofa facing to the right|1|-25.522838592529297
18|a small, red couch facing to the right|1|-30.916736602783203
19|a small  red sofa|1|-30.95498275756836
20|"a small, red sofa"""|1|-30.453561782836914
21|a small, red sofa, facing right|1|-31.71555519104004
22|a small, red sofa face|1|-31.273874282836914
23|a small, red sofa-facing to the right|1|-31.29647445678711
24|a small, red sofa facing right|1|-28.360897064208984
25|a small, red sofa  |1|-30.281686782836914
26|a small, red sofa facing to the right|1|-28.16722297668457
27|a small sofa facing to the right|1|-29.615522384643555
28|a small, red sofa, |1|-30.821746826171875
29|a small, red couch|1|-31.230060577392578
30|a|1|-28.593942642211914
31|a small, red sofa faces to the right|1|-30.572656631469727
32|a small, red sofa faced to the right|1|-31.33756446838379
33|a small,|1|-30.443029403686523
34|a small|1|-30.974599838256836
35|a little red sofa|1|-30.687274932861328
36|a red sofa facing to the right|1|-29.165630340576172
37|a small red sofa |1|-29.28871726989746
38|a small sofa facing to the right, colored red|1|-31.518802642822266
39|a large, red sofa|1|-31.040245056152344
0|a small, blue sofa faces to the right|2|-31.487579345703125
1|a small, blue  sofa|2|-32.18460464477539
2|a blue small sofa|2|-31.78772735595703
3|a small, blue sofa faces right|2|-32.602813720703125
4|a small, blue couch facing to the right|2|-32.414669036865234
5|a small, blue sofa facing backwards|2|-31.758216857910156
6|a small, blue sofa faced to the right|2|-32.051795959472656
7|a small, blue sofa is in the room|2|-32.281917572021484
8|a small, blue sofaFacing to the right|2|-32.46331787109375
9|a small, blue sofa|2|-25.143613815307617
10|a small, blue sofa facing right|2|-30.117374420166016
11|a small, blue sofa face to the right|2|-32.71950149536133
12|a small, blue sofa facing  to the right|2|-32.83263397216797
13|a small, blue sofa that is facing to the right|2|-33.78018569946289
14|a small, blue sofa  |2|-31.221738815307617
15|a small, blue sofa facing the right|2|-29.74015235900879
16|a small, blue sofa to the right|2|-32.82978820800781
17|a small, blue sofa  (3)|2|-31.160259246826172
18|a small, blue sofa facing to the left|2|-31.352630615234375
19|a small, blue sofa |2|-28.002988815307617
20|a small, blue sofa that faces to the right|2|-32.15352249145508
21|a small, blue couch|2|-32.586517333984375
22|"a small, blue sofa"""|2|-31.297819137573242
23|a small, red sofa facing to the right|2|-32.58081817626953
24|a small, blue sofa is facing to the right|2|-32.86920166015625
25|a small, blue sofa, facing right|2|-32.42975997924805
26|a blue sofa|2|-27.22768783569336
27|a small blue sofa|2|-25.633678436279297
