|Sequence|Object|p_llm
0|a blue chair on the left|0|-31.579692840576172
1|a large blue facing left chair|0|-31.2553653717041
2|a blue chair facing left|0|-31.130096435546875
3|a large, blue chair, facing to the left|0|-29.79256248474121
4|a large blue chair |0|-30.27722930908203
5|a large blue chair 1|0|-30.808490753173828
6|a blue chair is facing to the left|0|-31.499279022216797
7|a large, blue, facing-left chair|0|-31.507591247558594
8|a large, blue chair 1|0|-30.34461212158203
9|a large blue chair facing to the left|0|-30.320842742919922
10|a big blue chair facing left|0|-30.218172073364258
11|a blue chair facing the left|0|-31.394145965576172
12|a large chair facing to the left|0|-29.74082374572754
13|a blue chair is facing left|0|-31.133621215820312
14|a large, blue chair facing left|0|-28.037015914916992
15|a large blue chair|0|-30.38660430908203
16|a large blue chair is facing left|0|-31.190832138061523
17|a large chair|0|-30.833742141723633
18|a large, blue chair facing to the left|0|-27.935941696166992
19|a large blue chair facing left|0|-29.7248477935791
20|a large, blue chair is facing to the left|0|-31.118289947509766
21|a large chair facing left|0|-30.549455642700195
22|a blue chair |0|-31.076519012451172
23|a large blue chair, facing to the left|0|-30.71268081665039
24|a large, blue chair facing the left|0|-28.6051082611084
25|a large blue chair facing the left|0|-28.07666015625
26|a large blue chair is facing to the left|0|-31.198129653930664
27|a blue chair, facing to the left|0|-31.595355987548828
28|a chair facing left|0|-31.239564895629883
29|a blue chair to the left|0|-30.706357955932617
30|a large|0|-31.074237823486328
31|a blue chair, facing left|0|-29.63670539855957
32|a large, blue chair |0|-28.907472610473633
33|a chair, blue, large, facing, left|0|-31.885726928710938
34|a large, blue chair that is facing to the left|0|-31.63250160217285
35|a large, blue chair|0|-29.641847610473633
36|a|0|-30.412639617919922
37|a chair facing to the left|0|-30.389081954956055
38|a blue chair facing to the left|0|-30.79987144470215
39|a large blue chair, facing left|0|-30.052915573120117
40|a large, blue chair  facing to the left|0|-30.484600067138672
41|a large blue chair to the left|0|-31.51239776611328
42|a large, blue chair, facing left|0|-30.353342056274414
43|a blue chair|0|-31.271831512451172
0|a backwards-facing blue chair|1|-31.958343505859375
1|a blue chair facing backwards|1|-28.26311492919922
2|a large, blue chair facing the wall|1|-32.533870697021484
3|a blue chair, facing backwards|1|-32.34476852416992
4|a small grey fan facing forwards|1|-31.968141555786133
5|a large blue chair facing to the left|1|-32.567474365234375
6|a large blue chair facing backward|1|-30.527019500732422
7|a blue chair facing backwards |1|-31.91936492919922
8|a large chair facing backwards|1|-30.131113052368164
9|a small grey chair facing forwards|1|-30.97045135498047
10|a large, blue chair facing the opposite direction of the other chairs|1|-34.873844146728516
11|a large, blue chair facing to the right|1|-32.68308639526367
12|a blue fan facing backwards|1|-31.857261657714844
13|a blue chair facing backwards in the room|1|-32.29067611694336
14|a chair facing backwards|1|-28.33632469177246
15|a large, blue chair, facing backwards|1|-30.234975814819336
16|a large, blue fan|1|-31.113525390625
17|a blue chair is facing backwards|1|-31.91987419128418
18|a large blue chair, facing backwards|1|-32.02528381347656
19|a large, blue chair facing to the left|1|-33.13072967529297
20|a chair, blue, large, facing backwards|1|-32.32347106933594
21|a large, blue, backwards-facing chair|1|-32.285099029541016
22|a large, blue fan facing backwards|1|-29.282039642333984
23|a small, grey fan facing forwards|1|-31.072599411010742
24|a large, blue chair facing backwards|1|-30.290075302124023
25|a large, blue chair is facing backwards|1|-30.599159240722656
26|a chair|1|-31.59718894958496
27|a backwards blue chair|1|-30.98517608642578
28|a fan facing backwards|1|-32.238887786865234
29|a large, blue chair facing the left|1|-32.51664352416992
30|a large,|1|-32.13433074951172
31|a blue chair facing backward|1|-31.86163330078125
32|a  large, blue chair facing backwards|1|-32.3206672668457
33|a large, blue chair facing away|1|-32.35647201538086
34|a small, grey chair facing forwards|1|-30.07996940612793
35|a large, blue chair  facing backwards|1|-30.914823532104492
36|a large, blue chair facing the opposite direction of the others|1|-34.228660583496094
37|a large|1|-31.838600158691406
38|a large, blue chair |1|-30.383338928222656
39|a large, blue chair facing forwards|1|-30.68459701538086
40|a|1|-30.497386932373047
41|a large, blue chair|1|-31.117713928222656
42|a large blue fan facing backwards|1|-32.2716178894043
43|a large, blue chair facing  backwards|1|-32.41730499267578
44|a blue chair facing to the left|1|-32.03386688232422
45|a large, blue chair facing upwards|1|-31.81740951538086
46|a large blue chair is facing backwards|1|-31.649147033691406
47|a large blue chair facing backwards|1|-26.339519500732422
48|a large, blue chair backwards|1|-32.023963928222656
49|a large, blue chair that is facing backwards|1|-31.45496368408203
0|a large, green chair facing the left|2|-9.482522964477539
1|a green chair to the left|2|-10.298632621765137
2|a green chair facing to the left|2|-8.19861125946045
3|a large, green chair|2|-5.221120357513428
4|a large green chair facing left|2|-6.349880695343018
5|a large green chair facing the left|2|-8.089706420898438
6|a large blue chair facing to the left|2|-11.068771362304688
7|a green chair that is facing to the left|2|-12.303016662597656
8|a large, green chair |2|-7.510182857513428
9|a large, green chair facing left|2|-7.36866569519043
10|a small grey chair facing forwards|2|-10.09094524383545
11|a green chair|2|-8.898480415344238
12|"a large, green chair"""|2|-9.76799488067627
13|a small, grey chair|2|-9.529494285583496
14|a green chair, facing to the left|2|-9.940214157104492
15|a large chair|2|-9.679609298706055
16|a large, blue chair facing to the left|2|-8.875590324401855
17|a chair, green, large, facing left|2|-10.466170310974121
18|a large, green fan|2|-9.38215446472168
19|a large chair facing left|2|-9.138992309570312
20|a green chair, facing left|2|-8.656905174255371
21|a green chair |2|-8.835980415344238
22|a large green chair facing to the left|2|-8.114042282104492
23|a large, green chair facing to the left|2|-5.047911643981934
24|a  large, green chair|2|-10.088025093078613
25|a green chair is facing to the left|2|-9.622276306152344
26|a large, green chair  facing to the left|2|-10.204838752746582
27|a large, green chair that is facing to the left|2|-10.751900672912598
28|a chair facing left|2|-9.59447956085205
29|a green chair facing left|2|-9.192120552062988
30|a large green chair |2|-10.06265640258789
31|a large green chair|2|-9.90640640258789
32|a large, green chair, facing to the left|2|-8.36938190460205
33|a large, green chair, facing left|2|-10.34657096862793
34|a|2|-9.605329513549805
35|a green chair is facing left|2|-9.51834487915039
36|a large chair that is green and facing to the left|2|-11.229735374450684
37|a chair facing to the left|2|-8.423762321472168
38|a large, green chair facing to the right|2|-10.98617172241211
39|a large, green chair is facing to the left|2|-9.58284854888916
0|"a small grey chair facing forwards"""|3|-31.05645179748535
1|a large, green chair|3|-29.891366958618164
2|a small grey chair|3|-30.052059173583984
3|a large blue chair facing to the left|3|-30.80217170715332
4|a small grey fan facing forwards|3|-32.15452575683594
5|a small, grey chair in the room|3|-32.15073013305664
6|a small grey chair facing forwards in the room|3|-30.642683029174805
7|a small grey chair facing forwards|3|-25.72832679748535
8|a small grey chair facing forward|3|-29.00965118408203
9|a small grey chair facing to the front|3|-32.322959899902344
10|a grey chair|3|-26.791994094848633
11|a small grey chair |3|-29.87751579284668
12|a small, grey chair|3|-25.698396682739258
13|a small grey chair is facing forwards|3|-30.396286010742188
14|a small chair|3|-29.419490814208984
15|a small, gray chair facing forwards|3|-30.932058334350586
16|a small grey chair facing forwards |3|-29.54082679748535
17|a small, grey chair that is facing forwards|3|-31.24810791015625
18|a small grey chair facing forwards is object 4|3|-32.95707321166992
19|a large, blue chair facing to the left|3|-28.6372013092041
20|a small, grey chair is facing forwards|3|-29.63022232055664
21|a small, grey fan facing forwards|3|-27.669048309326172
22|a small, grey chair, facing forwards|3|-29.97666358947754
23|a grey, small chair facing forwards|3|-30.367639541625977
24|a small, grey chair faces forwards|3|-31.250446319580078
