|Sequence|Object|p_llm
0|a large, grey, desk, facing forwards|0|-31.0407772064209
1|"a large, grey desk facing forwards"""|0|-28.84995460510254
2|a large, grey desk facing forwards'|0|-30.56089210510254
3|a large, grey desk facing forwards is in the room|0|-30.566959381103516
4|a large grey desk facing forward|0|-29.709461212158203
5|a large, grey desk facing forwards  (1)|0|-32.04789733886719
6|a large, grey desk, facing forwards|0|-29.491086959838867
7|a grey desk faces forwards|0|-31.016969680786133
8|a large, grey desk in the room|0|-31.224403381347656
9|a large, grey desk facing forwards 1|0|-31.680381774902344
10|a large, grey desk  |0|-30.820064544677734
11|a grey desk is facing forwards|0|-29.4981689453125
12|a large grey desk |0|-28.591245651245117
13|a large grey desk is facing forwards|0|-30.69341468811035
14|a large grey desk  facing forwards|0|-30.767261505126953
15|a large, grey desk  facing forwards|0|-30.33292579650879
16|a large grey facing forwards desk|0|-30.98236846923828
17|a large, grey desk |0|-29.968502044677734
18|a grey desk, facing forwards|0|-28.63515281677246
19|a grey, large desk facing forwards|0|-29.553646087646484
20|a grey facing forwards desk|0|-30.876136779785156
21|a grey desk|0|-25.604183197021484
22|a large, grey desk facing forwards in a room|0|-30.98891258239746
23|a large grey desk|0|-26.216245651245117
24|a grey large desk facing forwards|0|-30.887022018432617
25|a grey desk is in the room|0|-30.53252601623535
26|a large gray desk facing forwards|0|-30.645263671875
27|a grey desk in the room|0|-29.92148208618164
28|a large, grey desk facing forwards in the room|0|-29.367008209228516
29|a large, grey desk facing forwards |0|-27.50620460510254
30|a large|0|-30.925617218017578
31|a|0|-28.9919490814209
32|a large, grey desk facing forwards|0|-24.59214210510254
33|a large grey desk, facing forwards|0|-30.033771514892578
34|a large, grey desk is facing forwards|0|-30.397552490234375
35|a grey desk facing forwards|0|-25.235111236572266
36|a large grey desk facing forwards|0|-24.725088119506836
37|a grey desk |0|-28.354183197021484
0|a large desk that is blue in colour and facing forwards|1|-33.268829345703125
1|a large, blue desk|1|-25.3223876953125
2|a large, blue desk 2|1|-33.15386962890625
3|a small, green desk facing to the left|1|-33.16085433959961
4|a large desk|1|-30.102283477783203
5|a large desk that is blue in color and facing forwards|1|-32.836944580078125
6|a large, blue desk in the room|1|-31.296966552734375
7|a large desk facing forwards that is blue|1|-32.60118103027344
8|"a large, blue desk  | facing forwards"|1|-32.68571472167969
9|a large, blue desk, facing forwards|1|-29.666183471679688
10|a large, blue desk faced forwards|1|-32.710662841796875
11|a large, blue desk, |1|-32.30229568481445
12|a large desk, blue in colour, facing forwards|1|-32.11370849609375
13|a large, blue desk is in the room|1|-31.59583282470703
14|a large desk is blue and facing forwards|1|-32.723819732666016
15|a large, blue desk-facing forwards|1|-31.958030700683594
16|a large desk, blue in color, facing forwards|1|-31.9602108001709
17|a large, blue desk  #2|1|-32.450439453125
18|a large, blue desk |1|-27.5411376953125
19|a large, blue desk that is facing forwards|1|-32.467803955078125
20|a large,|1|-32.53632354736328
21|a blue table|1|-31.728652954101562
