|Sequence|Object|p_llm
0|"a large, grey desk facing forwards"""|0|-28.819547653198242
1|a large, grey desk facing forwards'|0|-30.522672653198242
2|a grey desk facing forwards |0|-29.88179588317871
3|a large, grey desk facing forwards is in the room|0|-30.609249114990234
4|a grey desk facing forwards in the room|0|-29.889484405517578
5|a large grey desk facing forward|0|-29.723846435546875
6|a large desk|0|-28.665618896484375
7|a grey desk facing forwards in a room|0|-30.792102813720703
8|a large, grey desk, facing forwards|0|-29.515722274780273
9|a large, grey desk facing forwards 1|0|-31.712121963500977
10|a desk facing forwards|0|-29.134571075439453
11|a grey desk is facing forwards|0|-29.54135513305664
12|a large grey desk |0|-28.574649810791016
13|a large grey desk  facing forwards|0|-30.25608253479004
14|a large, grey desk  facing forwards|0|-29.558094024658203
15|a large, grey desk |0|-30.004741668701172
16|a grey desk, facing forwards|0|-29.014446258544922
17|a grey, large desk facing forwards|0|-29.09250259399414
18|a grey desk|0|-25.640459060668945
19|a big grey desk|0|-29.969017028808594
20|a large, grey desk facing forwards in a room|0|-31.002153396606445
21|a large grey desk|0|-29.113712310791016
22|a large, grey desk facing forwards,|0|-29.452360153198242
23|a grey large desk facing forwards|0|-30.264307022094727
24|a large desk facing forwards|0|-29.90455436706543
25|a grey desk is in the room|0|-30.61940574645996
26|a large gray desk facing forwards|0|-30.629425048828125
27|a large desk, grey in color, facing forwards|0|-30.639606475830078
28|a grey desk in the room|0|-29.437881469726562
29|a large, grey desk facing forwards in the room|0|-29.393756866455078
30|a large, grey desk facing forwards |0|-27.460172653198242
31|a|0|-28.97825050354004
32|a large, grey desk facing forwards|0|-24.600797653198242
33|a large grey desk, facing forwards|0|-30.015039443969727
34|a large, grey desk is facing forwards|0|-30.1567325592041
35|a large desk, grey in colour, facing forwards|0|-30.856172561645508
36|a grey desk facing forwards|0|-27.20210838317871
37|a large grey desk facing forwards|0|-28.303314208984375
38|a grey desk |0|-28.413898468017578
0|a large desk that is blue in colour and facing forwards|1|-33.34885787963867
1|a small, green desk facing to the left|1|-32.27789306640625
2|a large, blue table|1|-32.44013214111328
3|a large desk|1|-30.17464256286621
4|a large desk that is blue in color and facing forwards|1|-32.978885650634766
5|a large blue desk, facing forwards|1|-31.94093132019043
6|a large desk facing forwards that is blue|1|-32.6756591796875
7|a blue desk|1|-27.481595993041992
8|a blue desk in the room|1|-32.52170944213867
9|a desk facing forwards|1|-31.95960807800293
10|a blue desk facing forwards |1|-31.794240951538086
11|a blue desk facing forwards in the room|1|-32.10112380981445
12|a blue desk facing forward|1|-32.53508758544922
13|a blue desk facing forwards|1|-27.794240951538086
14|a large blue desk facing forwards|1|-32.720054626464844
15|"a blue desk"""|1|-32.676910400390625
16|a large desk that is blue in colour|1|-33.55308532714844
17|a large desk, blue in colour, facing forwards|1|-32.14926528930664
18|a large blue desk is facing forwards|1|-32.799190521240234
19|a large desk is blue and facing forwards|1|-32.787811279296875
20|a  large, blue desk facing forwards|1|-32.76141357421875
21|a large desk, blue in color, facing forwards|1|-32.00120544433594
22|a large desk in the room|1|-32.82478713989258
23|a large desk with a blue color|1|-32.93250274658203
24|a large,|1|-32.578819274902344
25|a blue table|1|-31.790523529052734
26|a large desk that is blue and facing forwards|1|-32.20220184326172
27|a large blue desk|1|-32.30192184448242
28|a large blue desk  facing forwards|1|-32.67570114135742
29|a large desk, blue in color|1|-33.35373306274414
30|a large desk facing forwards, painted blue|1|-33.29117965698242
31|a large desk facing forwards is blue|1|-32.79533767700195
32|a large desk facing forwards|1|-33.194374084472656
33|a large desk facing forwards, colored blue|1|-32.22087097167969
34|a blue desk is facing forwards|1|-31.856821060180664
35|a blue desk is in the room|1|-32.199440002441406
36|a large|1|-32.62101745605469
37|a large desk that is blue|1|-32.91859436035156
38|a|1|-30.509366989135742
39|a large desk that is blue in color|1|-33.258174896240234
40|a large desk facing forwards, blue in color|1|-33.828426361083984
41|a large desk with a blue color facing forwards|1|-33.329566955566406
