|Sequence|Object|p_llm
0|a large, grey chair |0|-7.0227766036987305
1|a large grey chair facing backwards in the room|0|-11.218320846557617
2|a grey chair |0|-8.81643295288086
3|a large, grey chair facing backwards|0|-7.035245895385742
4|a grey chair facing backwards, large|0|-9.968887329101562
5|a grey chair facing backwards, large in size|0|-9.381646156311035
6|a grey chair that is facing backwards|0|-9.895506858825684
7|a backwards grey chair|0|-7.477365493774414
8|a large, grey chair, facing backwards|0|-10.510265350341797
9|a large grey chair|0|-8.762199401855469
10|a large, grey chair that is facing backwards|0|-8.831684112548828
11|a chair facing backwards|0|-6.561209201812744
12|a large grey chair facing backwards 1|0|-9.999608039855957
13|a large grey chair |0|-8.113761901855469
14|a large grey chair facing backwards in a room|0|-9.886117935180664
15|a large chair|0|-9.064403533935547
16|a large, grey chair  facing backwards|0|-8.721407890319824
17|a large grey facing backwards chair|0|-8.809929847717285
18|a grey chair is facing backwards|0|-9.262596130371094
19|a grey chair facing backward|0|-8.675168991088867
20|a large grey chair, facing backwards|0|-8.540165901184082
21|a large grey chair facing backwards|0|-3.6592769622802734
22|a large, grey chair facing backward|0|-8.420149803161621
23|a large grey chair facing forwards|0|-8.814007759094238
24|a large grey chair that is facing backwards|0|-9.324007034301758
25|a grey chair facing backwards in the room|0|-9.064042091369629
26|"a large grey chair facing backwards"""|0|-9.159276962280273
27|a chair, grey, large, facing backwards|0|-9.530994415283203
28|a backwards-facing grey chair|0|-8.02812671661377
29|a large grey chair is facing backwards|0|-9.324281692504883
30|a grey, large chair facing backwards|0|-7.618431568145752
31|a large, grey chair 1|0|-10.196821212768555
32|a large, grey chair facing forwards|0|-7.779524803161621
33|a backwards-facing large grey chair|0|-9.364143371582031
34|a grey chair facing forwards|0|-9.182031631469727
35|a grey chair facing backwards|0|-4.359792709350586
36|a large, grey, backwards-facing chair|0|-8.967942237854004
37|a grey chair, facing backwards|0|-7.407105445861816
38|a grey chair backwards|0|-8.80080795288086
39|a large, grey chair|0|-7.9524641036987305
40|a big grey chair facing away|0|-9.045378684997559
41|a|0|-7.858158111572266
42|a grey chair facing backwards |0|-7.906667709350586
43|a large grey chair facing away|0|-9.024945259094238
44|a large grey chair facing backwards is in the room|0|-9.92356014251709
45|a large grey chair facing backwards |0|-6.862401962280273
46|a large gray chair facing backwards|0|-8.673343658447266
47|a huge grey chair facing away|0|-9.168217658996582
0|a large, grey chair |1|-29.01675796508789
1|a large gray chair facing forwards|1|-32.229923248291016
2|a grey chair facing forward|1|-31.897716522216797
3|a large grey chair that is facing forwards|1|-32.99288558959961
4|a large, grey chair facing backwards|1|-31.22063446044922
5|a large grey chair facing the front|1|-32.6621208190918
6|a large grey chair, facing forwards|1|-32.172279357910156
7|a large, grey chair that is facing forwards|1|-30.8946590423584
8|a large grey chair facing forwards in the room|1|-32.17157745361328
9|a forward-facing grey chair|1|-32.2497444152832
10|a backwards grey chair|1|-32.26652145385742
11|a large, grey chair that is facing forward|1|-33.847782135009766
12|a grey chair|1|-31.11247444152832
13|a large chair facing forwards|1|-29.130062103271484
14|a  large, grey chair facing forwards|1|-30.83794403076172
15|a large grey chair facing the front of the room|1|-33.64008712768555
16|a large gray chair facing forward|1|-32.292423248291016
17|a large chair|1|-32.06624221801758
18|a small grey chair facing backwards|1|-32.51741409301758
19|a large, grey chair, facing forwards|1|-29.690587997436523
20|a large grey chair facing forward|1|-30.678672790527344
21|a large, grey chair  |1|-32.32925796508789
22|a large grey chair facing forwards|1|-33.12969207763672
23|a large, grey chair is facing forwards|1|-34.17837142944336
24|a small, grey desk facing backwards|1|-31.958703994750977
25|a large, grey chair in front of a large, grey desk|1|-35.805702209472656
26|a large,|1|-31.82823944091797
27|a large, grey chair faces forwards|1|-32.486820220947266
28|a large chair facing forward|1|-32.223812103271484
29|a backwards-facing grey chair|1|-31.395254135131836
30|a large, grey chair (2)|1|-32.816097259521484
31|a large grey chair  facing forwards|1|-32.29689025878906
32|a large, grey chair facing forward|1|-31.37688446044922
33|a large grey chair facing forwards in a room|1|-33.66218948364258
34|a large grey chair facing forwards,|1|-32.40936279296875
35|a large, grey chair  facing forwards|1|-29.925662994384766
36|a small, grey chair facing backwards|1|-33.75672912597656
37|a large, grey chair facing forwards|1|-22.98625946044922
38|a large, grey chair  (2)|1|-33.155120849609375
39|a grey chair facing forwards|1|-28.241466522216797
40|a large, grey chair in the room|1|-33.9147834777832
41|a large|1|-31.68158721923828
42|a large, grey chair facing the front of the room|1|-34.176185607910156
43|a large, grey chair|1|-26.32925796508789
44|a large, grey chair in front of a desk|1|-34.631507873535156
45|"a large, grey chair  |   facing forwards"|1|-33.557254791259766
46|a|1|-29.92296028137207
47|a large, grey desk facing forwards|1|-30.3135929107666
48|a large grey chair is facing forwards|1|-32.55514144897461
49|"a large, grey chair  |  facing forwards"|1|-34.056514739990234
0|a large, grey chair facing backwards|2|-10.664535522460938
1|a large red desk|2|-10.201791763305664
2|a large, red|2|-10.780691146850586
3|a large chair facing backwards|2|-9.834737777709961
4|a grey chair|2|-10.823336601257324
5|a small red chair|2|-9.91467571258545
6|a large red chair that is facing backwards|2|-11.778600692749023
7|a large chair that is red in colour and facing backwards|2|-13.307926177978516
