|Sequence|Object|p_llm
0|a small, blue fan facing to the left|0|-8.715246200561523
1|a small, blue fan is facing to the left|0|-9.185833930969238
2|a small, blue fan in the room|0|-10.104474067687988
3|a small fan facing to the left, blue in color|0|-11.07036304473877
4|a small fan facing left|0|-8.984182357788086
5|a small, blue fan to the left|0|-8.406251907348633
6|a blue fan on the left|0|-9.594823837280273
7|a small fan that is blue in color and facing to the left|0|-13.38558292388916
8|a blue fan, small in size, facing left|0|-10.412281036376953
9|a blue, small fan facing left|0|-9.415475845336914
10|a small, blue fan, facing to the left|0|-13.366865158081055
11|a blue fan facing to the left|0|-5.515616416931152
12|a blue fan facing the left|0|-8.052101135253906
13|a small, blue fan facing the left|0|-11.291030883789062
14|a blue fan |0|-8.086978912353516
15|a small fan that is blue in color and is facing to the left|0|-11.215842247009277
16|a small, blue fan on the left|0|-9.206108093261719
17|a blue fan|0|-5.446353912353516
18|a small fan facing to the left|0|-9.628719329833984
19|a small, blue fan |0|-8.744537353515625
20|a small, blue fan|0|-8.781122207641602
21|a blue small fan|0|-9.22607421875
22|a fan|0|-9.42759895324707
23|a small, blue fan (1)|0|-9.645485877990723
24|a blue fan facing left|0|-5.40560245513916
25|a small, blue fan  |0|-9.455474853515625
26|a blue fan is facing left|0|-9.666184425354004
27|a small fan that is blue in color|0|-10.567403793334961
28|a blue fan, facing left|0|-8.479179382324219
29|a blue fan, facing to the left|0|-10.594194412231445
30|a small blue fan|0|-2.7526562213897705
31|a blue fan to the left|0|-9.464595794677734
32|"a small, blue fan"""|0|-9.314849853515625
33|a small fan|0|-7.667475700378418
34|a blue fan, small in size, facing to the left|0|-10.93041706085205
35|a small fan, blue|0|-7.809959888458252
36|a|0|-9.06444263458252
37|a small, blue fan, facing left|0|-11.166431427001953
38|a blue fan is facing to the left|0|-9.874176025390625
39|a small, blue fan facing left|0|-6.863063335418701
0|a small, blue fan facing to the left|1|-30.603355407714844
1|a small, green fan (2)|1|-31.12563133239746
2|a fan facing to the left|1|-31.658891677856445
3|a small, green fan, facing left|1|-31.58020782470703
4|a small, green fan|1|-30.4548282623291
5|a small, green fan facing to the left|1|-30.045413970947266
6|a small green fan is facing to the left|1|-31.525005340576172
7|a small green fan facing the left|1|-29.742557525634766
8|a blue fan facing to the left|1|-31.02855682373047
9|a small, green fan facing to the right|1|-38.87446212768555
10|a small green fan facing left|1|-28.49765968322754
11|a small, green sofa facing to the left|1|-30.717981338500977
12|a large, green fan facing to the left|1|-31.258636474609375
13|a large, blue fan facing to the left|1|-30.361473083496094
14|a small, green fan  (2)|1|-30.38810920715332
15|a small green fan facing to the left |1|-31.521236419677734
16|a small fan facing to the left|1|-29.567977905273438
17|a small green fan facing to the left|1|-26.997800827026367
18|"a small, green fan"""|1|-30.329299926757812
19|a small, green fan is facing to the left|1|-30.314912796020508
20|a fan|1|-31.44640350341797
21|a green fan|1|-25.07581901550293
