|Sequence|Object|p_llm
0|a small red chair to the right|0|-31.214202880859375
1|a red chair |0|-30.769710540771484
2|a red chair is facing to the right|0|-30.81480598449707
3|a small red chair facing to the left|0|-31.48969078063965
4|a red chair facing to the left|0|-31.18170928955078
5|a small red chair|0|-30.225994110107422
6|a red chair, facing right|0|-29.718122482299805
7|a small chair|0|-29.74484634399414
8|a small red chair |0|-29.882244110107422
9|a chair facing right|0|-30.361743927001953
10|a red chair facing the right|0|-28.572463989257812
11|a chair facing to the right|0|-32.23790740966797
12|a small red chair facing the right|0|-28.136642456054688
13|a red chair|0|-31.027523040771484
14|a little red chair facing right|0|-31.181163787841797
15|a small, red, chair facing right|0|-32.351776123046875
16|a chair|0|-30.100200653076172
17|a small, red, chair, facing, right|0|-32.02583694458008
18|a red chair, facing to the right|0|-30.53826141357422
19|a small red chair facing left|0|-30.636363983154297
20|a red chair facing right|0|-26.75822639465332
21|a small, red chair|0|-22.84638786315918
22|a red chair facing to the right|0|-30.85196304321289
23|a small red chair, facing right|0|-30.839202880859375
24|a small, red, facing-right chair|0|-31.425294876098633
25|a small red chair  facing to the right|0|-35.26006317138672
26|a small chair, red, facing right|0|-31.26935386657715
27|a small chair facing to the right|0|-28.548160552978516
28|a small red chair facing right in the room|0|-31.43217658996582
29|a red chair facing right |0|-30.172286987304688
30|a red chair to the right|0|-31.135589599609375
31|a|0|-30.148239135742188
32|a red, small chair facing right|0|-31.53929328918457
33|a chair, red, small, facing right|0|-31.645896911621094
34|a small chair that is red and facing to the right|0|-31.766477584838867
35|a small red chair, facing to the right|0|-30.81661033630371
36|a small, red, chair facing to the right|0|-31.528858184814453
37|a small red chair is facing to the right|0|-30.837106704711914
38|a small,|0|-30.7541446685791
39|a small|0|-31.108333587646484
40|a red chair facing left|0|-30.91497802734375
41|a small red chair facing to the right|0|-29.4310302734375
42|a small chair facing right|0|-29.07056427001953
0|a small, red chair facing the left|1|-8.040029525756836
1|a blue chair facing backwards|1|-10.251888275146484
2|a small red chair is facing to the left|1|-10.446520805358887
3|a small red chair facing left |1|-10.483844757080078
4|a small red chair facing to the left|1|-9.241966247558594
5|a red chair facing to the left|1|-6.916220188140869
6|a small, red chair 2|1|-9.129319190979004
7|a small red chair|1|-10.305135726928711
8|a small, red chair facing to the right|1|-6.665858268737793
9|a small red chair |1|-9.836385726928711
10|a small red chair facing the left|1|-7.357713222503662
11|a small, red chair is facing to the left|1|-9.374862670898438
12|a second red chair|1|-10.188469886779785
13|a  small, red chair facing to the left|1|-10.19287109375
14|a small, red chair to the left|1|-9.887898445129395
15|a small, red chair  |1|-10.154809951782227
16|a small, red chair, facing to the left|1|-7.541422367095947
17|a small, red chair that is facing to the left|1|-9.964997291564941
18|a small, red chair (2) facing to the left|1|-10.4702730178833
19|a small red chair, facing to the left|1|-9.932939529418945
20|a small, red chair |1|-6.90480899810791
21|a small, red chair facing to the  left|1|-10.492413520812988
22|a small red chair facing left|1|-6.723837375640869
23|a small, red chair facing left|1|-6.80222749710083
24|a small chair facing left|1|-9.982705116271973
25|a small, red chair|1|-4.21730899810791
26|a small red chair  facing to the left|1|-10.456263542175293
27|a small, red chair, facing left|1|-9.001665115356445
28|a chair facing left|1|-9.083847999572754
29|a red chair facing the left|1|-9.452930450439453
30|a small red chair, facing left|1|-10.064892768859863
31|a small, red chair  facing to the left|1|-7.844160079956055
32|a|1|-8.56833267211914
33|a chair facing to the left|1|-9.155095100402832
34|a small, red chair facing the right|1|-10.388145446777344
35|a small, red chair facing|1|-10.442852973937988
36|a small,|1|-9.614788055419922
37|a small|1|-9.777700424194336
38|a small chair facing to the left|1|-9.225630760192871
39|a small red chair facing to the right|1|-9.504201889038086
0|a blue chair facing backwards|2|-28.308839797973633
1|a blue chair, facing backwards|2|-31.266437530517578
2|a small, blue chair with its back to us|2|-32.552268981933594
3|a blue chair that is facing backwards|2|-31.173521041870117
4|a blue chair facing backwards |2|-31.598888397216797
5|a small, blue sofa facing backwards|2|-29.38186264038086
6|a small, blue chair is facing backwards|2|-30.681509017944336
7|a small, blue chair facing to the left|2|-32.222801208496094
8|a small blue chair facing to the left|2|-32.68763732910156
9|a small, blue chair facing the opposite direction of the other chairs|2|-34.32903289794922
10|a small, red chair facing to the right|2|-32.322017669677734
11|a small, blue chair turned around|2|-32.712310791015625
12|a chair facing backwards|2|-30.615068435668945
13|a blue chair is facing backwards|2|-31.196334838867188
14|a small, blue chair backwards|2|-31.375642776489258
15|a small, blue chair facing backwards|2|-31.77739715576172
16|a small, blue chair  |2|-31.625642776489258
17|a small, blue sofa|2|-31.788789749145508
18|a small, blue chair  facing backwards|2|-31.16715431213379
19|a blue chair |2|-31.50215721130371
20|a small, blue chair  (3)|2|-32.381431579589844
21|a small blue chair |2|-32.054656982421875
22|a small, blue chair facing the back of the room|2|-33.032325744628906
23|a blue chair facing backward|2|-30.70143699645996
24|a small blue chair facing backwards|2|-30.13069725036621
25|a small, blue, backwards-facing chair|2|-31.45155906677246
26|a small blue chair that is facing backwards|2|-32.40937423706055
27|a small, blue chair facing to the right|2|-32.30010223388672
28|a small, blue chair facing away|2|-31.98981285095215
29|a small, blue, backwards chair|2|-32.07378005981445
30|a small, blue chair |2|-31.633455276489258
31|a small, blue chair that's facing backwards|2|-32.169918060302734
32|a large, grey chair facing forwards|2|-32.11813735961914
33|a small blue sofa facing backwards|2|-31.784746170043945
34|a small, blue chair that is facing backwards|2|-30.032588958740234
35|a blue sofa|2|-30.657691955566406
36|a small, blue chair that faces backwards|2|-31.793020248413086
37|a blue, small chair facing backwards|2|-32.36393737792969
38|a|2|-31.26250457763672
39|a small, blue chair facing forwards|2|-31.568090438842773
40|a small blue chair facing to the right|2|-32.78138732910156
41|a small, blue chair, facing backwards|2|-30.24934959411621
42|a small blue chair facing backward|2|-30.585086822509766
43|a small, blue chair facing the opposite direction of the others|2|-33.43268585205078
44|a blue chair|2|-28.71309471130371
0|a large, grey chair |3|-29.087127685546875
1|a large grey chair faces forwards|3|-31.871219635009766
2|a large gray chair facing forwards|3|-31.127046585083008
3|a grey chair |3|-31.619815826416016
4|a grey chair facing forward|3|-31.1616268157959
5|a large grey chair facing the front|3|-32.1705207824707
6|a large grey chair, facing forwards|3|-32.10200119018555
7|a large, grey chair that is facing forwards|3|-31.437156677246094
8|a grey chair|3|-28.760440826416016
9|a large chair facing forwards|3|-28.15677261352539
10|a large grey chair|3|-27.59357452392578
11|a  large, grey chair facing forwards|3|-32.2563362121582
12|a small, red chair facing to the right|3|-29.932430267333984
13|a small, blue chair facing backwards|3|-31.288557052612305
14|a large grey facing forwards chair|3|-31.760316848754883
15|a large grey chair |3|-30.63263702392578
16|a large chair|3|-29.164308547973633
17|a large, grey chair, facing forwards|3|-30.67536163330078
18|a large grey chair facing forward|3|-29.6519775390625
19|a grey sofa|3|-30.932239532470703
20|a chair|3|-28.34477424621582
21|a grey chair is facing forwards|3|-31.4161319732666
22|a large grey sofa facing forwards|3|-31.600379943847656
23|a large, grey chair is facing forwards|3|-30.546924591064453
24|a large grey chair facing forwards|3|-25.8394775390625
25|a large, grey sofa facing forwards|3|-30.72810173034668
26|a large, grey chair faces forwards|3|-31.119970321655273
27|a small, red chair|3|-31.967296600341797
28|a small blue chair facing backwards|3|-31.70113182067871
29|a large, grey chair facing forward|3|-31.556974411010742
30|a large, gray chair facing forwards|3|-31.373260498046875
31|a large, grey chair  facing forwards|3|-31.33367347717285
32|a large, grey chair facing forwards|3|-24.135099411010742
33|a grey, large chair facing forwards|3|-30.970996856689453
34|a grey chair facing forwards|3|-27.161914825439453
35|a small, red chair facing to the left|3|-31.619930267333984
36|a large, grey chair|3|-26.274627685546875
37|a|3|-30.96977424621582
38|a large grey chair is facing forwards|3|-31.399967193603516
39|a large chair in the room|3|-31.715856552124023
40|a large, grey, facing forwards chair|3|-32.618675231933594
41|a small red chair facing to the right|3|-31.006519317626953
42|a blue chair|3|-31.79878807067871
0|a small, red sofa (5)|4|-31.514060974121094
1|a small, red sofa |4|-27.62816047668457
2|a small, red sofa, facing to the left, in a room|4|-34.79799270629883
3|a small red sofa facing to the left|4|-31.840862274169922
4|a  small, red sofa facing to the left|4|-31.353286743164062
5|a small red sofa, facing to the left|4|-30.617534637451172
6|a small, red sofa faces left|4|-30.9851016998291
7|a small, red sofa|4|-25.72191047668457
8|a small, red sofa facing  to the left|4|-31.634729385375977
9|a small red sofa|4|-30.769287109375
10|a small red chair|4|-31.451038360595703
11|a small red sofa facing the left|4|-29.933855056762695
12|a small, red sofa is in the room|4|-31.3643741607666
13|a small, red sofa, facing left|4|-30.049436569213867
14|a small, red sofa faces to the left|4|-30.251848220825195
15|a small, red couch facing to the left|4|-31.651386260986328
16|a small, red sofa in the room|4|-32.03000259399414
17|a small, red sofa is facing left|4|-32.09829330444336
18|a small, red sofa, facing to the left, in the room|4|-32.79747772216797
19|a small  red sofa|4|-30.845638275146484
20|a small, red sofa that is facing to the left|4|-30.589496612548828
21|"a small, red sofa"""|4|-30.956283569335938
22|a small, red sofa 5|4|-31.241832733154297
23|a small, red sofa  (5)|4|-31.55120277404785
24|a small, red sofa to the left|4|-29.70983123779297
25|a small, red sofa facing left|4|-27.702756881713867
26|a small, red sofa-facing to the left|4|-31.65288543701172
27|a small, red chair|4|-30.132068634033203
28|a red sofa|4|-26.83786964416504
29|a small, red sofa  |4|-30.987533569335938
30|a small, red  sofa|4|-31.525835037231445
31|a small, red sofa facing to the right|4|-31.797109603881836
32|a small, red sofa  facing to the left|4|-28.990657806396484
33|a small, red sofa, facing to the left|4|-28.59014320373535
34|a|4|-29.052017211914062
35|a small sofa facing to the left|4|-30.6575870513916
36|a small, red sofa on the left|4|-31.45664405822754
37|a small, red sofa that faces to the left|4|-31.56051254272461
38|a small,|4|-30.51441192626953
39|a small|4|-30.815265655517578
40|a small red sofa, facing left|4|-31.052013397216797
41|a small red sofa |4|-30.636474609375
42|a small, red sofa facing the left|4|-30.889015197753906
0|a  small, blue sofa facing backwards|5|-32.78738784790039
1|a blue chair facing backwards|5|-31.825439453125
2|a blue, small sofa facing backwards|5|-32.11680603027344
3|a small, blue sofa facing the back of the room|5|-33.60548782348633
4|a small, blue sofa facing backwards|5|-28.5496768951416
5|a blue sofa facing backwards|5|-32.33903503417969
6|a small, blue sofa facing upwards|5|-32.30360412597656
7|a small, blue sofa that is facing backwards|5|-31.576284408569336
8|a small, blue chair facing backwards|5|-31.85454559326172
9|a small, blue, backwards-facing sofa|5|-32.90618896484375
10|a small, blue sofa|5|-30.596717834472656
11|a small, blue sofa facing backward|5|-30.780166625976562
12|a blue sofa facing backward|5|-32.389244079589844
13|a small, blue sofa  |5|-33.002967834472656
14|a blue facing backwards|5|-32.06319046020508
15|a small, blue sofa (6) facing backwards|5|-33.849422454833984
