|Sequence|Object|p_llm
0|a blue chair facing left|0|-4.8052215576171875
1|a large, blue chair, facing to the left|0|-10.002071380615234
2|a large blue chair |0|-8.392463684082031
3|a large blue chair 1|0|-8.923726081848145
4|a large, blue chair 1|0|-8.459846496582031
5|a large blue chair facing to the left|0|-4.739996433258057
6|a big blue chair facing left|0|-9.08545207977295
7|a large blue chair facing left in the room|0|-9.32654094696045
8|a large chair facing to the left|0|-8.685497283935547
9|a blue chair is facing left|0|-9.248854637145996
10|a large, blue chair facing left|0|-6.152251243591309
11|a large blue chair|0|-8.501838684082031
12|a large blue chair is facing left|0|-9.306066513061523
13|a large chair|0|-8.948976516723633
14|a blue chair facing left |0|-8.719284057617188
15|a large, blue chair facing to the left|0|-6.051176071166992
16|a large blue chair facing left|0|-4.152667999267578
17|a blue chair facing left in the room|0|-9.183869361877441
18|a large, blue chair is facing to the left|0|-9.244304656982422
19|a large chair facing left|0|-8.664690017700195
20|"a large blue chair facing left"""|0|-9.043292999267578
21|a blue chair |0|-9.191753387451172
22|a large blue chair, facing to the left|0|-9.214771270751953
23|a large, blue chair facing the left|0|-6.720342636108398
24|a large blue chair facing the left|0|-6.191892623901367
25|a large blue chair is facing to the left|0|-9.020853042602539
26|a large blue chair facing left |0|-8.027667999267578
27|a blue chair to the left|0|-8.821592330932617
28|a large|0|-9.189472198486328
29|a blue chair, facing left|0|-7.751938819885254
30|a large, blue chair |0|-7.022708415985107
31|a large blue chair facing to the left |0|-8.708745956420898
32|a large, blue chair|0|-7.757083415985107
33|a|0|-8.527873992919922
34|a blue chair facing to the left|0|-5.358489513397217
35|a large blue chair, facing left|0|-8.168149948120117
36|a large blue chair to the left|0|-8.739227294921875
37|a large, blue chair  facing to the left|0|-9.61758804321289
38|a large, blue chair, facing left|0|-8.467784881591797
39|a large blue chair facing leftwards|0|-9.118036270141602
0|a backwards-facing blue chair|1|-31.958343505859375
1|a blue chair facing backwards|1|-28.26311492919922
2|a large, blue chair facing the wall|1|-32.533870697021484
3|a large blue chair facing to the left|1|-32.53993225097656
4|a large blue chair facing backward|1|-30.527019500732422
5|a blue chair facing backwards |1|-31.91936492919922
6|a large chair facing backwards|1|-30.768468856811523
7|a small grey chair facing forwards|1|-30.97045135498047
8|a large, blue chair facing the opposite direction of the other chairs|1|-34.866065979003906
9|a large, blue chair facing to the right|1|-32.67597198486328
10|a blue chair facing backwards in the room|1|-32.29067611694336
11|a large blue chair facing backwards |1|-30.817720413208008
12|a chair facing backwards|1|-28.33632469177246
13|a large, blue chair, facing backwards|1|-30.22589874267578
14|a large, blue fan|1|-31.113525390625
15|a blue chair is facing backwards|1|-31.92041015625
16|a large blue chair, facing backwards|1|-32.02528381347656
17|a large, blue chair facing downwards|1|-32.07522201538086
18|a large, blue chair facing to the left|1|-30.42252540588379
19|a large, blue fan facing backwards|1|-30.258960723876953
20|a small, grey fan facing forwards|1|-31.072599411010742
21|a large, blue chair facing backwards|1|-30.290075302124023
22|a blue fan|1|-31.145906448364258
23|a large, blue chair is facing backwards|1|-30.823190689086914
24|a chair|1|-31.59718894958496
25|a backwards blue chair|1|-30.98517608642578
26|a large,|1|-32.13433074951172
27|a blue chair facing backward|1|-31.86163330078125
28|a  large, blue chair facing backwards|1|-31.535972595214844
29|a small, grey chair facing forwards|1|-30.07996940612793
30|a large, blue chair  facing backwards|1|-30.914823532104492
31|a large, blue chair facing the opposite direction of the others|1|-33.743934631347656
32|a large|1|-31.838600158691406
33|a large, blue chair |1|-30.383338928222656
34|a large, blue chair facing forwards|1|-30.68459701538086
35|a|1|-30.497386932373047
36|a large, blue chair|1|-31.117713928222656
37|a large, blue chair with its back to the viewer|1|-34.00255584716797
38|a large, blue chair facing upwards|1|-31.81740951538086
39|a large blue chair is facing backwards|1|-31.888818740844727
40|a large blue chair facing backwards|1|-28.389671325683594
41|a large blue chair facing backwards in the room|1|-31.464506149291992
42|a large, blue chair backwards|1|-32.023963928222656
43|a large, blue chair that is facing backwards|1|-31.13614845275879
0|a large, green chair facing the left|2|-30.00010108947754
1|a green chair to the left|2|-31.86308479309082
