|Sequence|Object|p_llm
0|a green desk facing forwards, small in size|0|-10.360743522644043
1|a small, green desk|0|-8.04529094696045
2|a small, green desk facing to the right|0|-9.895011901855469
3|a small desk in front|0|-10.033403396606445
4|a green desk, facing forwards|0|-8.585700988769531
5|a green desk facing forwards in the room|0|-9.145010948181152
6|a small, green desk facing forwards|0|-6.732743263244629
7|a green desk facing forwards in a room|0|-9.84125804901123
8|a small desk, facing forwards|0|-9.65976619720459
9|a desk facing forwards|0|-8.129983901977539
10|a small green desk facing the front|0|-10.083420753479004
11|a small, green desk 1|0|-10.196357727050781
12|a green desk facing forwards|0|-5.498112201690674
13|a small green desk  facing forwards|0|-9.75498104095459
14|a small green desk |0|-8.670093536376953
15|a small, green desk is facing forwards|0|-9.412263870239258
16|a small green desk, facing forwards|0|-8.640618324279785
17|a little green desk facing forward|0|-9.780755996704102
18|a small, green desk - facing forwards|0|-10.131403923034668
19|a small, green desk  (1)|0|-10.188425064086914
20|a small green desk|0|-9.435718536376953
21|a small, green, desk facing forwards|0|-9.430996894836426
22|a small, green desk that is facing forwards|0|-10.356205940246582
23|a small green desk facing forwards|0|-8.287958145141602
24|a small, green, desk, facing forwards|0|-10.4263916015625
25|a small, green desk  facing forwards|0|-7.688858509063721
26|a small green desk facing to the right|0|-10.356576919555664
27|a small green facing forwards desk|0|-9.760879516601562
28|a green, small desk facing forwards|0|-7.522406578063965
29|a small, green desk in front|0|-10.495199203491211
30|a small, green desk (1)|0|-10.257362365722656
31|a small, green desk in the room|0|-9.909272193908691
32|a desk|0|-9.394233703613281
33|a green desk facing forwards |0|-8.912174224853516
34|a green desk is facing forwards|0|-10.218071937561035
35|a small, green desk |0|-6.842165946960449
36|a|0|-8.665083885192871
37|a small, green desk  |0|-9.764041900634766
38|a small desk|0|-7.542771339416504
39|a small desk facing forwards|0|-5.641287326812744
40|a small,|0|-9.955533981323242
41|a green small desk facing forwards|0|-8.63023567199707
42|a small|0|-9.536290168762207
43|a small, green desk, facing forwards|0|-11.886954307556152
44|a small green desk is facing forwards|0|-9.792595863342285
45|a small desk, green, facing forwards|0|-10.789175033569336
0|a green desk facing right|1|-29.60959815979004
1|a small green desk, facing to the right|1|-31.41037368774414
2|a small, green desk facing the right|1|-28.68913459777832
3|a small, green desk  (2)|1|-31.80047035217285
4|a small, green desk|1|-29.30742645263672
5|a small, green desk (2)|1|-31.35094451904297
6|a desk facing to the right|1|-28.097291946411133
7|a small, green desk faced to the right|1|-30.999486923217773
8|a small, green desk, facing to the right|1|-31.24370002746582
9|a small, green desk that is facing to the right|1|-31.858760833740234
10|a green desk facing to the right|1|-28.28473472595215
11|a small green desk to the right|1|-29.99437141418457
12|a small, green desk turned to the right|1|-30.598819732666016
13|a small green desk |1|-31.570911407470703
14|a small, green desk faces to the right|1|-31.587146759033203
15|a small, green desk facing right|1|-28.718172073364258
16|a small, green desk turning to the right|1|-31.17188262939453
17|a small green desk facing to the right of the room|1|-32.22847366333008
18|a large, green desk facing to the right|1|-29.424646377563477
19|a small green desk facing to the right in the room|1|-32.1502799987793
20|a small green desk turned to the right|1|-31.37315559387207
21|a desk facing right|1|-31.28163719177246
22|a small, green desk to the right|1|-29.442853927612305
23|a  small, green desk facing to the right|1|-32.4603271484375
24|a small green desk facing the right|1|-29.303760528564453
25|a small desk facing to the right|1|-28.557191848754883
26|a small green desk facing to the right|1|-27.000961303710938
27|a desk facing the right|1|-31.24064064025879
28|a small, green desk facing to the  right|1|-32.087650299072266
29|a green desk to the right|1|-31.367284774780273
30|a large, grey desk facing to the left|1|-31.582788467407227
31|a small, green desk 2|1|-31.302127838134766
32|a small, green desk |1|-28.61992645263672
33|a small, green desk  facing to the right|1|-29.313472747802734
34|a small desk facing right|1|-29.75731086730957
35|a|1|-29.81949234008789
36|a green desk facing the right|1|-31.0531005859375
37|a small desk|1|-31.33011245727539
38|a small desk facing the right|1|-31.361989974975586
39|a small, green desk  |1|-31.46367645263672
40|a small,|1|-31.70269012451172
41|a small|1|-31.520784378051758
42|a small green desk facing to the right |1|-30.547836303710938
43|a small, green desk is facing to the right|1|-31.192428588867188
0|a large, green table|2|-30.320228576660156
1|a large desk, green|2|-29.86944007873535
2|a small, green desk|2|-30.832210540771484
3|a large green desk is facing forwards|2|-31.17318344116211
4|a large desk|2|-28.289518356323242
5|a green desk, facing forwards|2|-30.627887725830078
6|a small, green desk facing forwards|2|-29.06353759765625
7|a large desk, facing forwards|2|-30.364864349365234
8|a large, green desk  (3)|2|-31.429157257080078
9|a large, green desk that is facing forwards|2|-31.402828216552734
10|a large, green desk in the room|2|-32.18980026245117
11|a desk facing forwards|2|-29.972497940063477
12|a large, green desk facing to the left|2|-32.768165588378906
13|a large green desk, facing forwards|2|-30.484527587890625
14|a green desk facing forwards|2|-28.21868324279785
15|a large green desk  facing forwards|2|-31.050474166870117
16|a large, green desk 3|2|-31.299835205078125
17|a large, green desk facing to the right|2|-32.573177337646484
18|a large, green desk facing forwards|2|-27.502614974975586
19|a large green desk |2|-30.16192626953125
20|"a large, green desk facing forwards"""|2|-32.03386688232422
21|a large green desk facing the front|2|-31.502174377441406
22|a large, green desk  facing forwards|2|-30.14283561706543
23|a green chair facing forwards|2|-31.26409149169922
24|a large, green desk, facing forwards|2|-29.307598114013672
25|a green, large desk facing forwards|2|-30.55291748046875
26|a large green desk facing to the right|2|-31.2888240814209
27|a large, green desk facing forwards |2|-30.56511688232422
