|Sequence|Object|p_llm
0|a large, grey, desk, facing forwards|0|-31.395591735839844
1|a grey desk facing forward|0|-30.805572509765625
2|a large grey desk facing forward|0|-29.715635299682617
3|a large desk|0|-28.61976432800293
4|a grey desk  facing forwards|0|-30.888200759887695
5|a large, grey desk, facing forwards|0|-31.98044204711914
6|a large, grey desk|0|-31.42031478881836
7|a large, grey desk in the room|0|-31.24770736694336
8|a grey table|0|-30.33085823059082
9|a large desk that is grey in colour and facing forwards|0|-32.81125259399414
10|a large, grey desk  |0|-30.84775733947754
11|a grey desk is facing forwards|0|-29.58440589904785
12|a large desk that is grey in color and facing forwards|0|-32.47330856323242
13|a large grey desk |0|-28.535144805908203
14|a large, grey desk 1|0|-31.122730255126953
15|a large grey desk is facing forwards|0|-30.659889221191406
16|a large grey desk  facing forwards|0|-30.769634246826172
17|a large, grey desk  facing forwards|0|-29.573577880859375
18|a large grey facing forwards desk|0|-30.348224639892578
19|a large, grey desk |0|-29.97275733947754
20|a grey desk, facing forwards|0|-28.71343231201172
21|a grey facing forwards desk|0|-30.92125701904297
22|a grey, large desk facing forwards|0|-31.62421989440918
23|a grey desk|0|-25.67490577697754
24|a large grey desk in the room|0|-31.384708404541016
25|a large desk that is grey in colour and is facing forwards|0|-32.89916229248047
26|a large desk, grey, facing forwards|0|-31.024568557739258
27|a large grey desk|0|-26.207019805908203
28|a grey large desk facing forwards|0|-30.946897506713867
29|a grey desk is in the room|0|-30.643163681030273
30|a large desk facing forwards|0|-27.34436798095703
31|a large desk, grey in color, facing forwards|0|-30.635650634765625
32|a large gray desk facing forwards|0|-30.051034927368164
33|a desk|0|-27.445812225341797
34|a grey desk in the room|0|-30.03023338317871
35|a large|0|-30.892784118652344
36|a|0|-28.953624725341797
37|a large, grey desk faces forwards|0|-31.17704963684082
38|a large, grey desk facing forwards|0|-29.689603805541992
39|a large grey desk, facing forwards|0|-29.989212036132812
40|a large desk that is grey in color and is facing forwards|0|-32.64301300048828
41|a large, grey desk is facing forwards|0|-30.43329620361328
42|a large desk, grey in colour, facing forwards|0|-30.86804962158203
43|a grey desk facing forwards|0|-25.274322509765625
44|a large, grey desk  (1)|0|-31.349489212036133
45|a large grey desk facing forwards|0|-24.700010299682617
46|a grey desk |0|-28.45615577697754
0|a large desk that is blue in colour and facing forwards|1|-33.36009979248047
1|a large, blue desk|1|-25.336530685424805
2|a large desk|1|-30.165061950683594
3|a large desk with a blue surface|1|-32.127952575683594
4|a large desk that is blue in color and facing forwards|1|-32.957275390625
5|a large blue desk, facing forwards|1|-31.93961524963379
6|a large, blue desk in the room|1|-31.984643936157227
7|a blue desk|1|-27.55714988708496
8|a blue desk in the room|1|-31.906536102294922
9|"a large, blue desk  | facing forwards"|1|-32.71073532104492
10|a large, blue desk, facing forwards|1|-32.71487808227539
11|a  large, blue desk|1|-31.922134399414062
12|a desk facing forwards|1|-32.0352897644043
13|a large desk that is blue in color and faces forwards|1|-34.19071578979492
14|a blue desk facing forwards|1|-27.1577205657959
15|a large blue desk facing forwards|1|-32.68362808227539
16|a large desk, blue in colour, facing forwards|1|-32.204158782958984
17|a large, blue desk is in the room|1|-31.708887100219727
18|a large, blue desk-facing forwards|1|-32.00284957885742
19|a large desk, blue in color, facing forwards|1|-31.988658905029297
20|a large, blue desk  #2|1|-32.468196868896484
21|a large, blue desk |1|-27.586530685424805
22|a large, blue desk that is facing forwards|1|-32.56787872314453
23|"a large, blue desk  |   facing forwards"|1|-32.97938537597656
24|a blue table|1|-31.838960647583008
25|a large desk that is blue and facing forwards|1|-32.255699157714844
26|a large, blue desk  |1|-30.977155685424805
27|a large, blue desk facing forwards|1|-24.33673667907715
28|"a large, blue desk"""|1|-30.899030685424805
29|a large, blue desk faces forwards|1|-31.355531692504883
30|a large desk facing forwards|1|-29.25281524658203
31|a large, blue desk face forwards|1|-32.38490676879883
32|a blue desk is facing forwards|1|-31.65229034423828
33|a large blue desk facing forwards in the room|1|-32.32929992675781
34|a large, blue desk is facing forwards|1|-31.17255210876465
35|a|1|-30.55886459350586
36|a large desk that is blue in color and is facing forwards|1|-33.99049377441406
37|"a large, blue desk  |  facing forwards"|1|-32.984439849853516
38|a large, blue desk  facing forwards|1|-31.137582778930664
39|a blue desk, facing forwards|1|-31.114295959472656
40|a large, blue desk  (2)|1|-31.190309524536133
41|a large desk with a blue color|1|-32.94267272949219
42|a blue desk |1|-30.38527488708496
0|"a large, red desk"""|2|-30.57778549194336
1|a small, green desk|2|-30.86335563659668
2|a small, green desk facing to the left|2|-29.14759063720703
3|a large desk|2|-29.256744384765625
4|a large red desk is facing backwards|2|-31.363555908203125
5|a large, red desk, facing backwards|2|-28.957719802856445
6|a small, green fan facing to the left|2|-31.02854347229004
7|a large red desk|2|-31.16252899169922
8|a large, red desk with its back facing us|2|-32.066253662109375
9|a large desk with a red color facing backwards|2|-32.16974639892578
10|a large red desk, facing backwards|2|-31.267356872558594
11|a large, red desk facing the wall|2|-31.673437118530273
12|a large desk that is red in colour and facing backwards|2|-32.827545166015625
13|a large, red desk turning away|2|-31.194194793701172
14|a large, red desk that is facing backwards|2|-30.467966079711914
15|a large, red desk  facing backwards|2|-30.610645294189453
16|a large, red desk facing backward|2|-29.95044708251953
17|a large, red desk backwards|2|-31.03091049194336
18|a large desk that is red in color and facing backwards|2|-32.445037841796875
19|a large, red desk  (3)|2|-31.85834503173828
20|a large desk facing backwards|2|-27.890676498413086
21|a large, red desk that faces backwards|2|-31.54801368713379
22|a red, large desk|2|-30.024621963500977
23|a large, red desk|2|-24.75747299194336
24|a large desk that is red and facing backwards|2|-31.652067184448242
25|a large, red desk  |2|-30.42934799194336
26|a large, red desk facing away|2|-31.27857208251953
27|a large,|2|-31.199493408203125
28|a grey desk|2|-31.347620010375977
29|a large, red fan facing backwards|2|-31.836151123046875
30|a red table|2|-30.800262451171875
31|a large, red desk |2|-27.43716049194336
32|a large, red desk face backwards|2|-30.77640724182129
33|a large, red desk facing the opposite direction of the other desks|2|-32.94975280761719
34|a small green desk facing to the left|2|-31.233186721801758
35|a large, red desk faces backwards|2|-30.460283279418945
36|a large, red desk is facing backwards|2|-29.502286911010742
37|a large, red desk-facing backwards|2|-31.413211822509766
38|a red fan|2|-29.69759178161621
39|a large, red table|2|-31.22907257080078
40|a large, red desk facing forwards|2|-31.703575134277344
41|a|2|-28.685867309570312
42|a large, red desk facing backwards|2|-23.23169708251953
43|a large red desk facing backwards|2|-30.97077751159668
44|a large, red desk faced backwards|2|-30.908206939697266
0|a small, green table|3|-8.979207992553711
1|a small green desk face|3|-9.665181159973145
2|a small, green desk|3|-1.8463956117630005
3|a large, blue desk|3|-9.447487831115723
4|a small, green fan|3|-10.24410343170166
5|a large desk|3|-9.570130348205566
6|"a small green desk"""|3|-10.243306159973145
7|a small, green fan facing to the left|3|-8.761439323425293
8|a small desk facing the left|3|-10.230000495910645
9|a large, grey desk|3|-10.19950008392334
10|a small green desk, facing left|3|-10.25041675567627
11|a green, small desk|3|-9.910855293273926
12|a small green desk facing left|3|-7.923839569091797
13|a green desk|3|-7.1780853271484375
14|a green, small desk facing to the left|3|-9.484925270080566
15|a small green desk |3|-8.196431159973145
16|a small green desk is facing to the left|3|-9.4743070602417
17|a green desk to the left|3|-9.346418380737305
18|a green desk facing left|3|-6.96230936050415
19|a small green facing left desk|3|-10.147159576416016
20|a small table|3|-9.880881309509277
21|a green desk on the left|3|-10.005521774291992
22|a small green desk facing the left|3|-10.22790241241455
23|a small green desk|3|-5.3761186599731445
24|a small green desk to the left|3|-8.700800895690918
25|a large, blue desk facing forwards|3|-8.958405494689941
26|a small desk facing left|3|-7.706035137176514
27|a small green desk facing to the left|3|-6.165150165557861
28|a green desk facing to the left|3|-7.042124271392822
29|a green desk facing the left|3|-9.405081748962402
30|a small desk facing to the left|3|-7.057950973510742
31|a|3|-8.701395034790039
32|a small green desk  facing to the left|3|-10.82433032989502
33|a small desk|3|-7.632901668548584
34|a large, grey desk facing forwards|3|-9.731569290161133
35|a large, red desk facing backwards|3|-10.248241424560547
36|a green, small desk facing left|3|-9.929802894592285
37|a small green desk, facing to the left|3|-9.57677936553955
38|a small green table|3|-8.963704109191895
0|a large, blue desk|4|-30.27023696899414
1|a large, blue fan  facing forwards|4|-28.9415225982666
2|a large blue fan |4|-29.934295654296875
3|a large, blue fan in the room|4|-30.881275177001953
4|a large blue fan facing forwards |4|-30.49226188659668
5|a large, blue fan is in the room|4|-30.928232192993164
6|a large, blue fan|4|-24.72886085510254
7|a large blue fan facing forward|4|-29.98474884033203
8|a large fan|4|-28.68400001525879
9|a blue fan |4|-30.71792221069336
10|a large blue fan facing forwards|4|-26.51569938659668
11|a large, blue fan facing forwards|4|-23.27629852294922
12|a fan facing forwards|4|-30.02647590637207
13|a large blue desk facing forwards|4|-30.824033737182617
14|a large fan facing forwards|4|-28.55716323852539
15|a blue fan, facing forwards|4|-30.668703079223633
16|a blue fan|4|-27.51479721069336
17|a large fan, blue|4|-30.2977352142334
18|a  large, blue fan facing forwards|4|-30.514467239379883
19|"a large, blue fan"""|4|-29.72104835510254
20|"a large blue fan facing forwards"""|4|-30.85163688659668
21|a large fan that is blue|4|-30.51984405517578
22|a large blue fan|4|-27.137420654296875
23|a fan|4|-29.166824340820312
24|a large blue fan  facing forwards|4|-30.947736740112305
25|a large, blue fan, facing forwards|4|-31.021183013916016
26|a large blue fan, facing forwards|4|-30.5313663482666
27|a large, blue desk facing forwards|4|-30.075101852416992
28|a blue fan is facing forwards|4|-30.279888153076172
29|a large, blue fan  |4|-30.97886085510254
30|a large, blue fan is facing forwards|4|-29.868680953979492
31|a large, blue fan |4|-27.61167335510254
32|a large, blue fan faces forwards|4|-30.154733657836914
33|a|4|-29.947296142578125
34|a blue fan facing forwards|4|-26.64029312133789
35|a large blue fan is facing forwards|4|-31.091323852539062
0|"a large, red fan"""|5|-29.771413803100586
1|a large fan that is red in color and facing backwards|5|-33.256370544433594
2|a large red fan facing backward|5|-30.512222290039062
3|a small, green fan facing to the left|5|-31.221271514892578
4|a red desk facing backwards|5|-30.928207397460938
5|a large, red fan facing backward|5|-29.40933609008789
6|a large, red fan|5|-24.771413803100586
7|a large, red fan facing the wall|5|-31.852739334106445
8|a large, red fan facing forwards|5|-32.30293655395508
9|a large red fan |5|-30.633020401000977
10|a large red fan, facing backwards|5|-30.987289428710938
11|a large, red fan faces backwards|5|-30.660978317260742
12|a large, red fan in the room|5|-31.09432029724121
13|a large, red fan facing the opposite direction of all other objects|5|-34.59122848510742
14|a large fan facing backwards|5|-32.04711151123047
15|a large fan|5|-29.641698837280273
16|a large red fan|5|-30.69277572631836
17|a  large, red fan facing backwards|5|-30.8087100982666
18|a large, red fan  facing backwards|5|-29.60696029663086
19|a large, blue fan facing forwards|5|-31.389846801757812
20|a large, red fan that is facing backwards|5|-33.0524787902832
21|a large, red fan facing to the left|5|-31.120420455932617
22|a large red fan facing backwards|5|-29.087604522705078
23|a large, red desk|5|-30.431583404541016
24|a red desk|5|-30.616979598999023
25|a large, red fan  |5|-30.943288803100586
26|a large,|5|-31.181367874145508
27|a large, red fan, facing backwards|5|-31.567047119140625
28|a large, red fan facing backwards|5|-22.82339859008789
29|a large, red fan facing the opposite direction of the other objects|5|-34.88814926147461
30|a large, red fan  (6)|5|-31.758752822875977
31|a large, red fan facing to the right|5|-31.397674560546875
32|a large, red fan (6)|5|-31.767648696899414
33|a large, red fan faced backwards|5|-31.00160026550293
34|a red fan|5|-26.25388526916504
35|a large, red fan |5|-27.919851303100586
36|a large, red fan is facing backwards|5|-30.32711410522461
37|a|5|-29.180736541748047
38|a blue fan facing forwards|5|-31.190879821777344
39|a large, red desk facing backwards|5|-28.619359970092773
40|a large, red fan facing the opposite direction of other objects|5|-35.02939987182617
41|a large, red fan face backwards|5|-31.733152389526367
0|a small, green fan face|6|-29.983165740966797
1|a small, green desk|6|-25.882831573486328
2|a small, green fan|6|-28.217540740966797
3|a small, green fan on the left|6|-28.923925399780273
4|a small, green fan facing to the left|6|-27.91919708251953
5|a small fan facing left|6|-30.77177619934082
6|a small green fan is facing to the left|6|-30.41234588623047
7|a small green fan facing the left|6|-27.929967880249023
8|a small green fan to the left|6|-29.195667266845703
9|a small green fan facing left|6|-26.490394592285156
10|a large, blue fan facing forwards|6|-29.14330291748047
11|a small, green fan that is facing to the left|6|-30.995155334472656
12|a small green fan facing left |6|-30.66638946533203
13|a small fan facing to the left|6|-28.48248291015625
14|a green desk facing left|6|-30.415668487548828
15|a small green fan facing to the left|6|-29.043487548828125
16|"a small, green fan"""|6|-30.100353240966797
17|a small, green fan is facing to the left|6|-30.046836853027344
18|a green fan|6|-26.850780487060547
19|a small green desk|6|-26.818721771240234
20|a small, green fan facing the left|6|-28.12096405029297
21|a large, red fan facing backwards|6|-29.049148559570312
22|a large, blue desk facing forwards|6|-30.222841262817383
23|a small green fan|6|-29.133222579956055
24|a small, green fan faces to the left|6|-30.297870635986328
25|a green desk facing to the left|6|-29.93474769592285
26|a small, green fan to the left|6|-30.52099609375
27|a small, green fan |6|-27.842540740966797
28|a small green fan, facing to the left|6|-30.639171600341797
29|a small desk facing to the left|6|-30.745365142822266
30|a small fan|6|-30.33379554748535
31|a|6|-28.953983306884766
32|a small, green fan, facing to the left|6|-29.699321746826172
33|a large, red desk facing backwards|6|-30.331893920898438
34|a small green fan on the left|6|-28.9663143157959
35|a small green fan |6|-29.187910079956055
36|a small, green fan facing left|6|-27.99677085876465
37|a small green fan faces left|6|-30.720706939697266
38|a green, small fan facing left|6|-30.51080322265625
