|Sequence|Object|p_llm
0|a large, grey chair |0|-28.595855712890625
1|a large grey chair facing backwards in the room|0|-29.891740798950195
2|a grey chair |0|-30.367895126342773
3|a large, grey chair facing backwards|0|-28.62410545349121
4|a grey chair facing backwards, large|0|-31.44476318359375
5|a grey chair facing backwards, large in size|0|-30.953197479248047
6|a large chair facing backwards|0|-28.36688995361328
7|a backwards grey chair|0|-29.049575805664062
8|a large grey chair backwards|0|-30.603450775146484
9|a grey chair that is facing backwards|0|-31.50763702392578
10|a large, grey chair, facing backwards|0|-32.141658782958984
11|a large grey chair|0|-30.29890251159668
12|a large, grey chair that is facing backwards|0|-30.784879684448242
13|a chair facing backwards|0|-28.160829544067383
14|a chair, facing backwards|0|-30.867002487182617
15|a large grey chair facing backwards 1|0|-30.916337966918945
16|a large grey chair |0|-29.67390251159668
17|a large grey chair facing backwards in a room|0|-31.80221176147461
18|a large chair|0|-30.632238388061523
19|a large grey chair 1|0|-30.9395694732666
20|a large, grey chair  facing backwards|0|-30.25185203552246
21|a large grey facing backwards chair|0|-30.36895179748535
22|a grey chair is facing backwards|0|-30.85721778869629
23|a grey chair facing backward|0|-30.268749237060547
24|a large grey chair, facing backwards|0|-30.10556411743164
25|a large grey chair facing backwards|0|-25.187816619873047
26|a large, grey chair facing backward|0|-29.96209144592285
27|a large grey chair that is facing backwards|0|-31.290008544921875
28|"a large grey chair facing backwards"""|0|-30.734691619873047
29|a grey chair facing backwards in the room|0|-30.920804977416992
30|a chair, grey, large, facing backwards|0|-32.05937957763672
31|a backwards-facing grey chair|0|-28.818248748779297
32|a large grey chair is facing backwards|0|-30.565237045288086
33|a grey, large chair facing backwards|0|-29.181299209594727
34|a large, grey chair 1|0|-30.686241149902344
35|a large, grey chair facing forwards|0|-29.33709144592285
36|a grey chair facing forwards|0|-30.74864387512207
37|a grey chair facing backwards|0|-25.91008186340332
38|a large, grey, backwards-facing chair|0|-30.58725929260254
39|a grey chair, facing backwards|0|-28.97679328918457
40|a grey chair backwards|0|-30.352270126342773
41|a large, grey chair|0|-29.548980712890625
42|a|0|-29.373933792114258
43|a grey chair facing backwards |0|-29.43351936340332
44|a large grey chair facing away|0|-30.593093872070312
45|a large grey chair facing backwards is in the room|0|-31.45599365234375
46|a large grey chair facing backwards |0|-28.422191619873047
47|a large gray chair facing backwards|0|-30.20172691345215
48|a huge grey chair facing away|0|-30.74968147277832
0|a large, grey chair |1|-29.01675796508789
1|a large, grey chair (2) facing forwards|1|-34.01980972290039
2|a large gray chair facing forwards|1|-32.229923248291016
3|a chair facing forwards|1|-29.429346084594727
4|a grey chair facing forward|1|-31.897716522216797
5|a large grey chair that is facing forwards|1|-32.99288558959961
6|a large, grey chair facing backwards|1|-31.22063446044922
7|a large grey chair facing the front|1|-32.6621208190918
8|a large grey chair, facing forwards|1|-32.172279357910156
9|a large, grey chair that is facing forwards|1|-30.8946590423584
10|a forward-facing grey chair|1|-31.565637588500977
11|a large grey chair facing forwards in the room|1|-32.17157745361328
12|a backwards grey chair|1|-32.26652145385742
13|a grey chair|1|-31.11247444152832
14|a large chair facing forwards|1|-31.678142547607422
15|a  large, grey chair facing forwards|1|-30.83794403076172
16|a large grey chair facing the front of the room|1|-33.64008712768555
17|a large gray chair facing forward|1|-32.292423248291016
18|a large grey chair facing forwards |1|-30.221860885620117
19|"a large grey chair facing forwards"""|1|-32.22186279296875
20|a large chair|1|-32.06624221801758
21|a large, grey chair, facing forwards|1|-32.522972106933594
22|a large, grey chair  |1|-32.32925796508789
23|a large, grey chair is facing forwards|1|-31.23737907409668
24|a large grey chair facing forwards|1|-27.112485885620117
25|a small, grey desk facing backwards|1|-31.958703994750977
26|a large,|1|-31.82823944091797
27|a large, grey chair faces forwards|1|-32.166343688964844
28|a backwards-facing grey chair|1|-32.12761306762695
29|a large grey chair facing forwards in a room|1|-33.300987243652344
30|a large grey chair  facing forwards|1|-32.95353317260742
31|a large, grey chair facing forward|1|-31.37688446044922
32|a large, grey chair  facing forwards|1|-29.925662994384766
33|a small, grey chair facing backwards|1|-31.382949829101562
34|a large, grey chair facing forwards|1|-22.98625946044922
35|a large, grey chair  (2)|1|-34.03577423095703
36|a grey chair facing forwards|1|-28.241466522216797
37|a large|1|-31.68158721923828
38|a large, grey chair|1|-26.32925796508789
39|a|1|-29.92296028137207
40|a large, grey desk facing forwards|1|-30.3135929107666
41|a large grey chair is facing forwards|1|-32.55514144897461
42|a large, grey chair  (2) facing forwards|1|-34.45820617675781
0|a large, red chair facing the opposite direction of the other chairs|2|-34.725502014160156
1|a large, red chair faces backwards|2|-32.09380340576172
2|a large, grey chair facing backwards|2|-32.19383239746094
3|a large, red chair facing|2|-31.933473587036133
4|a large, red chair  (3)|2|-32.00560760498047
5|a large chair facing backwards|2|-31.364036560058594
6|a large, red chair facing backwards|2|-22.902223587036133
7|a large, red chair (3)|2|-31.72016716003418
8|a small, grey chair|2|-31.984228134155273
9|a chair facing backwards|2|-31.68584442138672
10|a large, red, facing-backwards chair|2|-32.20777893066406
11|a large red chair facing backwards|2|-29.051034927368164
12|a large chair|2|-30.51893424987793
13|a large red chair|2|-30.93737030029297
14|a large chair that is red in color and facing backwards|2|-33.98775863647461
15|a small grey chair facing backwards|2|-32.05696105957031
16|a large, red chair that is facing backwards|2|-31.441307067871094
