|Sequence|Object|p_llm
0|a large grey chair facing away|0|-8.92582893371582
1|a large, grey chair  facing backwards|0|-8.626922607421875
2|a large grey chair facing the opposite direction|0|-9.49139404296875
3|a grey chair, facing backwards|0|-8.029589653015137
4|a large grey chair that is facing backwards|0|-9.247146606445312
5|a large, grey, backwards-facing chair|0|-9.436714172363281
6|a backwards grey chair|0|-7.3831987380981445
7|a grey, large chair facing backwards|0|-7.570387363433838
8|a large grey chair facing forwards|0|-8.74614143371582
9|a grey chair |0|-8.7521390914917
10|a large grey chair 1|0|-9.270646095275879
11|a large grey chair |0|-7.997931480407715
12|a backwards-facing grey chair|0|-7.1607208251953125
13|a large, grey chair facing backward|0|-8.362041473388672
14|a large chair facing backwards|0|-6.716684341430664
15|a large, grey chair facing forwards|0|-7.737041473388672
16|a grey chair facing backward|0|-8.590120315551758
17|a large grey chair backwards|0|-8.94308853149414
18|a large, grey chair that is facing backwards|0|-9.187337875366211
19|a large grey chair facing backwards 1|0|-9.952861785888672
20|"a large grey chair facing backwards"""|0|-9.113896369934082
21|a large grey chair is facing backwards|0|-9.24011516571045
22|a large grey chair facing backwards in a room|0|-10.216748237609863
23|a large grey chair facing backward|0|-7.486536979675293
24|a grey chair facing backwards in the room|0|-8.984180450439453
25|a large grey chair facing backwards |0|-6.824833869934082
26|a large, grey chair, facing backwards|0|-7.850563049316406
27|a large, grey chair|0|-7.902271270751953
28|a large chair|0|-9.060201644897461
29|a grey chair facing backwards, large in size|0|-9.284976959228516
30|a large grey chair facing backwards is in the room|0|-9.842724800109863
31|a large, grey chair facing backwards|0|-7.008051872253418
32|a backwards-facing large grey chair|0|-9.276009559631348
33|a|0|-7.784961223602295
34|a chair facing backwards|0|-7.4789934158325195
35|a large, grey chair |0|-6.964771270751953
36|a large grey chair facing backwards|0|-3.590459108352661
37|a chair, grey, large, facing backwards|0|-10.412483215332031
38|a large grey chair|0|-8.677618980407715
39|a grey chair that is facing backwards|0|-9.226198196411133
40|a large gray chair facing backwards|0|-8.612957000732422
41|a grey chair facing backwards|0|-9.091774940490723
42|a big grey chair facing away|0|-8.976945877075195
43|a large grey chair facing backwards in the room|0|-8.10225772857666
44|a grey chair is facing backwards|0|-9.235658645629883
45|a grey chair facing backwards, large|0|-9.856075286865234
46|a large, grey chair 1|0|-10.02845287322998
47|a large grey chair, facing backwards|0|-8.406861305236816
0|a large,|1|-9.852560997009277
1|a  large, grey chair facing forwards|1|-10.012981414794922
2|a large, grey chair is facing forwards|1|-9.275415420532227
3|a grey chair|1|-9.225751876831055
4|a large, grey chair facing forwards  (2)|1|-9.58649730682373
5|a large, grey chair  facing forwards|1|-7.912440776824951
6|a large, grey chair facing forwards is object 2|1|-10.02692699432373
7|"a large, grey chair facing forwards"""|1|-6.2454376220703125
8|a large, grey chair facing forwards'|1|-8.870437622070312
9|a large|1|-9.700000762939453
10|a large, grey chair facing forwards,|1|-9.714187622070312
11|a large, grey chair facing forwards|1|-1.8235630989074707
12|a large, grey chair facing forwards is in the room|1|-9.509603500366211
13|a large, grey chair, facing forwards|1|-8.119991302490234
14|a large chair|1|-10.147727012634277
15|a large, grey chair facing forwards  |1|-8.823562622070312
16|a large, grey chair|1|-4.3842620849609375
17|a large, grey desk facing forwards|1|-8.254768371582031
18|"a large, grey chair facing forwards <|user|>"|1|-12.031352996826172
19|a grey chair facing forwards|1|-7.193130970001221
20|a large, grey chair facing forwards;|1|-9.073562622070312
21|a large, grey chair facing forwards |1|-4.784500598907471
22|"a large, grey chair facing forwards """|1|-9.573562622070312
23|a forward-facing grey chair|1|-9.58892822265625
24|a large, grey chair facing forwards 1|1|-10.22158432006836
25|a small grey chair facing backwards|1|-9.625496864318848
26|a|1|-7.943454742431641
27|"a large, grey chair facing forwards <|im_sep|>"|1|-10.854172706604004
28|a large, grey chair facing forward|1|-9.36158275604248
29|a large, grey chair |1|-7.0326995849609375
30|a large, grey chair facing forwards (2)|1|-10.571107864379883
31|a large, grey chair facing forwards  (1)|1|-10.835958480834961
32|a small, grey chair facing backwards|1|-9.377182006835938
33|a large, grey chair facing forwards in the room|1|-8.349725723266602
34|a large, grey chair that is facing forwards|1|-8.916962623596191
35|a large, grey chair facing forwards 2|1|-9.723983764648438
36|a large, grey chair facing forwards, |1|-9.409396171569824
0|a large red chair, facing backwards|2|-9.708695411682129
1|a large,|2|-9.078238487243652
2|a large, red chair-facing backwards|2|-11.142727851867676
3|a  large, red chair facing backwards|2|-9.312915802001953
4|a large, red chair is facing backwards|2|-9.184921264648438
5|a large, red chair facing the opposite direction of the other chairs|2|-13.841562271118164
6|a large, red chair (3)|2|-11.035369873046875
7|a large, red chair facing backwards|2|-1.311235785484314
8|a large, red chair that is facing backwards|2|-12.133617401123047
9|a, large, red chair facing backwards|2|-11.021234512329102
10|a large, red chair face|2|-9.519220352172852
11|a large, red chair facing |2|-10.623735427856445
12|"a large, red chair"""|2|-9.855157852172852
13|a red chair|2|-3.3791708946228027
14|a large, red chair  |2|-9.800470352172852
15|a large, red, facing-backwards chair|2|-10.765411376953125
16|a large, red chair facing|2|-10.350297927856445
17|a large|2|-9.066641807556152
18|a large, red chair faces backwards|2|-10.166803359985352
19|a large, red chair facing forwards|2|-8.498735427856445
20|a large, red desk|2|-8.035623550415039
21|a large, grey chair facing forwards|2|-10.105469703674316
22|a large red chair is facing backwards|2|-10.146106719970703
23|a small, grey desk facing backwards|2|-9.40087604522705
24|a small red chair facing backwards|2|-10.444501876831055
25|a large, red chair in the room|2|-11.409693717956543
