|Sequence|Object|p_llm
0|a red sofa, facing to the right|0|-9.825630187988281
1|a large red sofa, facing to the right|0|-9.767386436462402
2|a large red sofa facing to the right|0|-5.424036502838135
3|a red sofa |0|-9.214658737182617
4|a large red sofa to the right|0|-10.060281753540039
5|a large, red couch|0|-10.666744232177734
6|a large red sofa  facing to the right|0|-10.4535493850708
7|a large red sofa, facing right|0|-10.66191291809082
8|a large red sofa facing the right|0|-10.404616355895996
9|a red facing-right sofa|0|-10.59090805053711
10|a red sofa is in the room|0|-10.944059371948242
11|a large red sofa is facing right|0|-10.391950607299805
12|a red sofa facing right|0|-8.660687446594238
13|a  large, red sofa facing to the right|0|-10.648605346679688
14|a big red couch|0|-10.62710189819336
15|a large red facing right sofa|0|-9.843969345092773
16|a red sofa is facing to the right|0|-9.80334758758545
17|a large red sofa facing to the right |0|-9.369348526000977
18|a large, red, sofa|0|-9.578845977783203
19|a large,|0|-9.835046768188477
20|a red, large sofa facing to the right|0|-10.709458351135254
21|a large, red couch facing to the right|0|-11.671298027038574
22|a large, red, facing-right sofa|0|-10.99174976348877
23|a large red sofa facing to the right of the room|0|-16.99506187438965
24|a red sofa is facing right|0|-11.016485214233398
25|a red sofa|0|-8.386307716369629
26|a red sofa, facing right|0|-10.553646087646484
27|a large red sofa is facing to the right|0|-11.880062103271484
28|a large red sofa|0|-7.221088409423828
29|a big red sofa|0|-9.080227851867676
30|a large|0|-10.000672340393066
31|a large sofa|0|-6.101431846618652
32|a red sofa to the right|0|-10.268651962280273
33|a|0|-7.918018341064453
34|a, red sofa|0|-10.407273292541504
35|a large red sofa |0|-8.187049865722656
36|"a large red sofa"""|0|-10.515174865722656
37|"a large red sofa facing to the right"""|0|-10.283411026000977
38|a large red sofa faces right|0|-10.535050392150879
39|a large red sofa facing right|0|-7.2190728187561035
40|a red sofa facing to the right|0|-7.604969024658203
41|a large, red sofa|0|-1.8676211833953857
0|a small, red sofa  (2)|1|-30.53192138671875
1|a small, red sofa (2)|1|-30.892621994018555
2|a small red sofa facing the right|1|-29.827348709106445
3|a small, red desk|1|-30.646678924560547
4|a small red sofa is facing to the right|1|-30.63983917236328
5|a small, red sofa  facing to the right|1|-29.914770126342773
6|a small red sofa facing right|1|-30.084545135498047
7|a small red sofa  facing to the right|1|-30.657609939575195
8|a small, red sofa facing the right|1|-31.196388244628906
9|a small red sofa|1|-26.71059226989746
10|a  small, red sofa facing to the right|1|-31.15732765197754
11|a large, red sofa facing to the right|1|-31.502695083618164
12|a small, red sofa|1|-32.88616943359375
13|a small, red sofa is facing to the right|1|-29.538652420043945
14|a small red sofa, facing to the right|1|-32.3933219909668
15|a small, red sofa, facing to the right|1|-28.394962310791016
16|a small, red sofa that is facing to the right|1|-30.943531036376953
17|a small red sofa facing to the right|1|-26.40340805053711
18|a small, red couch facing to the right|1|-30.916736602783203
19|a small  red sofa|1|-30.95498275756836
20|a small, red sofa facing right|1|-29.16328239440918
21|a red sofa|1|-28.250349044799805
22|a small, red sofa  |1|-30.93515396118164
23|a small, red sofa facing to the right|1|-30.782983779907227
24|a small, red sofa  (2) facing to the right|1|-31.919052124023438
25|a small sofa facing to the right|1|-28.755468368530273
26|a small, red sofa, |1|-30.821746826171875
27|a large red sofa|1|-31.161317825317383
28|a small red sofa facing to the right |1|-30.30184555053711
29|a|1|-28.593942642211914
30|a small, red sofa faces to the right|1|-32.7192497253418
31|a small,|1|-30.443029403686523
32|a small|1|-30.974599838256836
33|a small red sofa |1|-29.28871726989746
34|a large, red sofa|1|-31.040245056152344
0|a small, blue  sofa|2|-10.598668098449707
1|a small sofa|2|-11.763065338134766
2|a small green sofa facing backwards|2|-11.761436462402344
3|a small, green sofa facing backwards|2|-11.34747314453125
4|a large, red sofa facing to the right|2|-11.549128532409668
5|a small, blue couch facing to the right|2|-10.8447904586792
6|a small, blue desk|2|-11.097879409790039
7|a small blue sofa faces to the right|2|-11.175477027893066
8|a small blue sofa, facing right|2|-11.818672180175781
9|a small blue sofa facing the right|2|-11.19010066986084
10|a small, blue sofa|2|-1.4260048866271973
11|a small, blue, right-facing sofa|2|-11.515786170959473
12|a small blue sofa  (3)|2|-12.141472816467285
13|a blue small sofa facing to the right|2|-11.117528915405273
14|a small blue sofa facing to the right|2|-6.72955846786499
15|a small blue sofa  facing to the right|2|-9.87098503112793
16|a blue couch facing right|2|-11.75073528289795
17|a blue chair|2|-11.458979606628418
18|"a small blue sofa"""|2|-11.739080429077148
19|a small red sofa facing to the right|2|-10.416702270507812
20|a small  blue sofa|2|-10.987369537353516
21|a small blue couch|2|-10.579154968261719
22|a blue, small sofa facing to the right|2|-11.01749324798584
23|a blue object|2|-11.28059196472168
