|Sequence|Object|p_llm
0|a green desk facing forwards, small in size|0|-31.130796432495117
1|a small, green desk|0|-28.863231658935547
2|a small, green desk facing to the left|0|-31.611915588378906
3|a small green desk in the room|0|-30.676511764526367
4|a small, green desk facing to the right|0|-31.616661071777344
5|a green desk, facing forwards|0|-30.046443939208984
6|a green desk facing forwards in the room|0|-30.131982803344727
7|a small, green desk facing forwards|0|-27.52733039855957
8|a green desk facing forwards in a room|0|-30.58159637451172
9|a small desk, facing forwards|0|-30.422649383544922
10|a desk facing forwards|0|-28.881481170654297
11|a small green desk facing the front|0|-30.144359588623047
12|a small, green desk 1|0|-31.0050106048584
13|a green desk facing forwards|0|-26.275529861450195
14|a small green desk  facing forwards|0|-29.863943099975586
15|a small green desk |0|-29.493545532226562
16|a small, green desk is facing forwards|0|-30.203882217407227
17|a small green desk, facing forwards|0|-29.39859962463379
18|a little green desk facing forward|0|-30.565446853637695
19|a small, green desk  (1)|0|-30.973255157470703
20|a small green desk facing forward|0|-29.22386360168457
21|a small green desk|0|-30.204483032226562
22|a small, green, desk facing forwards|0|-30.803560256958008
23|a small, green desk that is facing forwards|0|-31.18037223815918
24|a small green desk facing forwards|0|-29.81205940246582
25|a small, green, desk, facing forwards|0|-31.23189926147461
26|a small, green desk  facing forwards|0|-28.435977935791016
27|a small green desk facing to the right|0|-30.50458335876465
28|a small green facing forwards desk|0|-30.575937271118164
29|a green, small desk facing forwards|0|-28.30565643310547
30|a small, green desk (1)|0|-31.041027069091797
31|a small, green desk in the room|0|-29.887739181518555
32|a desk|0|-30.15801239013672
33|a green desk facing forwards |0|-29.759904861450195
34|a small, green, facing forwards desk|0|-31.025339126586914
35|a small, green desk |0|-27.628856658935547
36|a|0|-29.4606876373291
37|a small, green desk  |0|-30.589794158935547
38|a small desk|0|-28.33026885986328
39|a small desk facing forwards|0|-26.436628341674805
40|a small,|0|-30.754135131835938
41|a green small desk facing forwards|0|-29.407413482666016
42|a small|0|-30.351577758789062
43|a small, green desk, facing forwards|0|-28.188905715942383
44|a small green desk is facing forwards|0|-30.5447998046875
45|a small desk, green, facing forwards|0|-30.728303909301758
46|a small green table|0|-30.335052490234375
0|a green desk facing right|1|-30.410024642944336
1|a small green desk, facing to the right|1|-31.02301025390625
2|a small, green desk facing the right|1|-28.68913459777832
3|a small, green desk|1|-25.84648895263672
4|a small, green desk facing to the right in a room|1|-30.989883422851562
5|a small, green desk facing to the right|1|-23.821842193603516
6|a small, green desk facing to the right of the room|1|-30.451309204101562
7|a small, green desk facing to the right in the room|1|-32.02177429199219
8|a desk facing to the right|1|-28.097291946411133
9|a small, green desk, facing to the right|1|-29.02355194091797
10|"a small, green desk facing to the right"""|1|-27.884342193603516
11|a small, green desk facing to the right  |1|-30.431217193603516
12|a green desk facing to the right|1|-28.28473472595215
13|a small green desk to the right|1|-29.99437141418457
14|a small, green desk turned to the right|1|-30.598819732666016
15|a small, green desk facing to the right,|1|-30.657779693603516
