|Sequence|Object|p_llm
0|a small, blue fan facing the left|0|-28.195079803466797
1|a blue fan, facing left|0|-29.367977142333984
2|a blue fan is in the room|0|-31.226360321044922
3|a blue fan is facing left|0|-30.934070587158203
4|a small, blue fan 1|0|-30.544639587402344
5|a blue fan |0|-28.965885162353516
6|a small, blue fan on the left|0|-30.085411071777344
7|a small, blue fan facing left|0|-26.852523803710938
8|a small, blue fan in the room|0|-30.31279182434082
9|a green fan|0|-30.848907470703125
10|a blue fan|0|-26.325260162353516
11|a small, blue fan  facing to the left|0|-29.941465377807617
12|a blue, small fan facing left|0|-30.906558990478516
13|a small, blue fan is facing to the left|0|-30.348094940185547
14|a small, blue fan faces left|0|-30.84016990661621
15|a blue fan, facing to the left|0|-29.520612716674805
16|a small, blue fan |0|-27.006256103515625
17|a blue, small fan facing to the left|0|-31.046140670776367
18|a blue fan, small in size, facing left|0|-31.616195678710938
19|a small, blue fan is in the room|0|-31.0356388092041
20|a small, blue fan to the left|0|-29.285043716430664
21|a small, blue fan that is facing to the left|0|-31.1856746673584
22|a blue fan in the room|0|-30.8623046875
23|a blue fan to the left|0|-29.312454223632812
24|a small, blue fan, facing left|0|-31.979581832885742
25|a|0|-29.943347930908203
26|a small, blue fan facing to the left|0|-23.227787017822266
27|a fan|0|-30.306503295898438
28|a small, blue fan (1)|0|-30.52708625793457
29|a blue fan facing left|0|-26.284507751464844
30|a blue fan facing the left|0|-29.582481384277344
31|a blue fan is facing to the left|0|-30.76152229309082
32|a fan facing to the left|0|-30.700424194335938
33|a small, blue fan, facing to the left|0|-28.594093322753906
34|"a small, blue fan"""|0|-30.193756103515625
35|a small, blue fan  (1)|0|-30.189712524414062
36|a small, blue fan|0|-24.631256103515625
37|a small blue fan|0|-23.631563186645508
38|a small, blue fan  #1|0|-31.185373306274414
39|a blue fan on the left|0|-30.473730087280273
40|a blue fan, small in size, facing to the left|0|-31.421316146850586
41|a small, blue fan  |0|-30.334381103515625
42|a blue fan facing to the left|0|-26.394521713256836
0|a green fan, facing to the left|1|-30.202735900878906
1|a large, red fan facing backwards|1|-31.12493133544922
2|a green fan is facing to the left|1|-30.770370483398438
3|a small, green fan to the left|1|-31.18701934814453
4|a small, green sofa|1|-30.287250518798828
5|a small, green fan facing to the left|1|-30.04355239868164
6|a green fan |1|-29.85835838317871
7|a small, green fan facing to the right|1|-32.1363410949707
8|a small green fan|1|-25.491771697998047
9|a small, green fan is in the room|1|-31.3649845123291
10|a small, green fan, facing to the left|1|-29.23264503479004
11|a green fan facing left|1|-28.14687728881836
12|"a small, green fan"""|1|-30.329299926757812
13|a green fan|1|-26.88960838317871
14|a green fan, facing left|1|-30.82358741760254
15|a green sofa|1|-31.566320419311523
16|a small, green fan face|1|-31.219924926757812
17|a large, green fan facing to the left|1|-31.258636474609375
18|a small, green fan facing the left|1|-34.16652297973633
19|a small, green fan that is facing to the left|1|-31.93857765197754
20|a large, blue fan facing to the left|1|-30.361473083496094
21|a small, green fan |1|-30.087112426757812
22|a small, green fan is facing to the left|1|-30.313106536865234
23|"a green fan"""|1|-31.31148338317871
24|a small, green fan in the room|1|-31.376598358154297
25|a small, green fan  |1|-30.891799926757812
26|a green fan facing the left|1|-31.4732608795166
27|a small, green fan (2) facing to the left|1|-32.29883575439453
28|a small, green fan|1|-30.4548282623291
29|a|1|-30.581111907958984
30|a small, blue fan facing to the left|1|-30.603355407714844
31|a small, green fan faces to the left|1|-31.387081146240234
32|a small, green fan, facing left|1|-31.579805374145508
33|a green fan to the left|1|-30.502117156982422
34|a fan facing to the left|1|-31.658891677856445
35|a small, green fan  facing to the left|1|-30.2019100189209
36|a small, green fan  (2)|1|-30.39094352722168
37|a small blue fan|1|-30.920900344848633
38|a green fan facing to the left|1|-26.123842239379883
39|a blue fan facing to the left|1|-31.02855682373047
0|a large,|2|-32.077327728271484
1|a large fan that is blue in color and facing to the left|2|-32.11897659301758
2|a blue fan, facing left|2|-32.36039733886719
3|a large fan is blue and facing to the left|2|-32.51943588256836
4|a large blue fan|2|-24.804553985595703
5|a large  blue fan facing to the left|2|-32.63431167602539
6|a large fan facing to the left|2|-32.32961654663086
7|a blue, large fan facing to the left|2|-32.601844787597656
8|a small blue fan facing to the left|2|-32.484920501708984
9|a large, blue sofa|2|-32.41250228881836
10|a large fan |2|-32.608436584472656
11|a large fan that is blue in color and is facing to the left|2|-33.11758041381836
12|a  large, blue fan  facing to the left|2|-33.425559997558594
13|a blue sofa|2|-31.485797882080078
14|a large fan is facing to the left|2|-32.52167510986328
15|a large fan is blue|2|-32.482765197753906
16|a large sofa|2|-31.632112503051758
17|a green fan|2|-31.32475471496582
18|a blue fan|2|-30.390911102294922
19|a large, blue sofa facing to the left|2|-31.511402130126953
20|a large fan|2|-32.116966247558594
21|a large|2|-32.16853713989258
22|a large fan in the room|2|-31.281147003173828
23|a blue fan, facing to the left|2|-32.551307678222656
24|a large fan facing to the left, blue|2|-32.338035583496094
25|a large Blue fan|2|-32.615997314453125
26|a large fan that is blue|2|-32.40705490112305
27|a large fan that is blue and facing to the left|2|-31.883556365966797
28|a large fan, blue in color, facing to the left|2|-31.564943313598633
29|a small, green fan|2|-30.62790870666504
30|a|2|-29.727041244506836
31|a small, blue fan facing to the left|2|-29.912792205810547
32|a blue fan facing left|2|-31.214086532592773
33|a  large, blue fan facing to the left|2|-31.21611213684082
34|a large fan that is blue in color|2|-32.7840690612793
35|a blue fan, large|2|-32.46772003173828
36|a fan facing to the left|2|-31.593582153320312
37|a  large, blue fan|2|-32.58980178833008
38|a large, blue fan|2|-23.221397399902344
39|a small, blue fan|2|-31.550762176513672
40|a small blue fan|2|-32.506595611572266
41|a large blue sofa facing to the left|2|-31.473379135131836
42|a big blue fan|2|-32.5940055847168
43|a large fan facing the left|2|-31.556350708007812
44|a large fan is blue and facing left|2|-32.53181457519531
45|a large blue facing left fan|2|-31.969514846801758
46|a blue fan facing to the left|2|-30.629905700683594
0|a large, red fan facing backwards|3|-25.54574203491211
1|a large, red fan faces backwards|3|-30.66634750366211
