|Sequence|Object|p_llm
0|a large, grey, desk, facing forwards|0|-31.386327743530273
1|"a large, grey desk facing forwards"""|0|-31.87036895751953
2|a large desk, facing forwards, grey in colour|0|-33.15937423706055
3|a grey desk facing forwards in the room|0|-29.991634368896484
4|a large desk, grey in color|0|-32.12428665161133
5|a large desk|0|-28.61976432800293
6|a grey desk facing forwards in a room|0|-30.455657958984375
7|a large desk, facing forwards, grey in color|0|-32.617549896240234
8|a large, grey desk, facing forwards|0|-31.96885871887207
9|a grey desk faces forwards|0|-30.747468948364258
10|a large, grey desk in the room|0|-31.249406814575195
11|a large desk that is grey in colour and facing forwards|0|-32.83895492553711
12|a grey desk is facing forwards|0|-29.58340072631836
13|a large desk that is grey in color and facing forwards|0|-32.4608154296875
14|a large desk that is grey in color and faces forwards|0|-33.27194595336914
15|a large, grey desk 1|0|-32.27188491821289
16|a large grey desk  facing forwards|0|-30.19649887084961
17|a large grey desk is facing forwards|0|-30.640329360961914
18|a grey desk in a room|0|-31.192249298095703
19|a large, grey desk  facing forwards|0|-29.557424545288086
20|a large grey facing forwards desk|0|-30.355073928833008
21|a large desk that is grey in colour and faces forwards|0|-33.626155853271484
22|a grey desk, facing forwards|0|-31.425939559936523
23|a grey, large desk facing forwards|0|-29.133922576904297
24|a grey desk|0|-28.64365577697754
25|a grey desk facing forwards is in the room|0|-31.11042022705078
26|a large grey desk in the room|0|-31.343551635742188
27|a large desk that is grey in colour and is facing forwards|0|-32.96897506713867
28|a large grey desk|0|-30.261775970458984
29|a grey large desk facing forwards|0|-30.938068389892578
30|a grey desk is in the room|0|-30.633466720581055
31|a large desk facing forwards|0|-29.896648406982422
32|a large desk, grey in color, facing forwards|0|-30.480791091918945
33|a large gray desk facing forwards|0|-30.61442756652832
34|a large desk, grey in colour|0|-32.41271209716797
35|a grey desk in the room|0|-30.00180435180664
36|a large, grey desk facing forwards in the room|0|-32.42573165893555
37|a large, grey desk facing forwards |0|-30.51880645751953
38|a|0|-28.953624725341797
39|a large, grey desk facing forwards|0|-27.64380645751953
40|a large grey desk, facing forwards|0|-29.65815544128418
41|a large desk that is grey in color and is facing forwards|0|-32.74537658691406
42|a large, grey desk is facing forwards|0|-30.42980194091797
43|a large desk, grey in colour, facing forwards|0|-30.87135887145996
44|a grey desk facing forwards|0|-31.590600967407227
45|a large, grey desk  (1)|0|-31.325368881225586
46|a large grey desk facing forwards|0|-32.781253814697266
0|a large desk that is blue in colour and facing forwards|1|-33.36741256713867
1|a small, green desk|1|-31.901737213134766
2|a large desk|1|-30.165061950683594
3|a large desk that is blue in color and facing forwards|1|-32.94926452636719
4|a large blue desk, facing forwards|1|-32.23541259765625
5|a blue desk|1|-27.55714988708496
6|a blue desk in the room|1|-32.555538177490234
7|a large, blue fan|1|-32.80157470703125
8|a  large, blue desk|1|-31.922134399414062
9|a blue desk facing forwards |1|-31.82748794555664
10|a blue desk facing forwards in the room|1|-32.15993881225586
11|a blue desk facing forward|1|-32.517093658447266
12|a blue desk facing forwards|1|-27.79623794555664
13|a large desk facing forwards that is blue in color|1|-34.08852767944336
14|a large blue desk facing forwards|1|-27.14208984375
15|"a blue desk"""|1|-32.682151794433594
16|a large desk that is blue in colour|1|-33.53213882446289
17|a large desk, blue in colour, facing forwards|1|-32.20298767089844
18|a large blue desk is facing forwards|1|-32.783363342285156
19|a large desk is blue and facing forwards|1|-32.78977584838867
20|a large desk, blue in color, facing forwards|1|-31.988924026489258
21|a large desk in the room|1|-31.73064422607422
22|a large desk with a blue color|1|-32.93727493286133
23|a large,|1|-32.58927536010742
24|a large desk that is blue and facing forwards|1|-32.604461669921875
25|a large blue desk |1|-30.90192985534668
26|a large blue desk|1|-28.34724235534668
27|a blue table|1|-32.627742767333984
28|a large blue desk  facing forwards|1|-32.71919250488281
29|a large, blue  desk|1|-32.73533248901367
30|a large desk, blue in color|1|-33.31122589111328
31|a large desk facing forwards is blue|1|-32.84636688232422
32|a large desk facing forwards, colored blue|1|-32.08602523803711
33|a blue desk is facing forwards|1|-31.65229034423828
34|a large blue desk facing forward|1|-31.61083984375
35|a blue desk is in the room|1|-32.44332504272461
36|a large|1|-32.63103485107422
37|a|1|-30.55886459350586
38|a large desk that is blue in color|1|-33.254127502441406
39|a blue desk, facing forwards|1|-31.114295959472656
40|a blue desk facing forwards in a room|1|-32.70030975341797
41|a blue, large desk facing forwards|1|-32.75873565673828
42|a large desk, blue, facing forwards|1|-32.856231689453125
43|a blue desk faces forwards|1|-32.7217903137207
44|"a blue desk facing forwards"""|1|-32.69467544555664
45|a blue desk  facing forwards|1|-32.651123046875
46|a large desk is blue|1|-32.3256950378418
47|a blue desk |1|-30.38527488708496
