|Sequence|Object|p_llm
0|a small, red chair facing to the right in the room|0|-9.210580825805664
1|a small, red chair, facing right|0|-8.503095626831055
2|a small, red chair facing to the right of the room|0|-9.866121292114258
3|a red chair |0|-9.385684967041016
4|a small red chair facing to the left|0|-9.15981674194336
5|a small, red chair facing to the right, facing to the right|0|-18.64014434814453
6|a small red chair|0|-8.832770347595215
7|a small, red chair facing to the right|0|-3.0710206031799316
8|a red chair, facing right|0|-8.334003448486328
9|a small chair|0|-8.362825393676758
10|a small red chair |0|-8.465582847595215
11|a small chair facing the right|0|-9.4684419631958
12|a small, red chair facing to the right'|0|-8.828832626342773
13|a chair facing right|0|-8.989819526672363
14|a red chair facing the right|0|-8.886139869689941
15|a chair facing to the right|0|-9.333252906799316
16|a small red chair facing the right|0|-6.731332302093506
17|a small red chair facing right|0|-8.294330596923828
18|a chair|0|-8.721531867980957
19|a small, red chair |0|-9.04262924194336
20|a red chair, facing to the right|0|-9.185407638549805
21|"a small, red chair facing to the right"""|0|-6.758520603179932
22|a small red chair facing left|0|-9.230202674865723
23|a red chair facing to the right|0|-5.847955703735352
24|a red chair facing to the right |0|-9.082330703735352
25|a small, red chair, facing to the right|0|-7.353978633880615
26|a small red chair, facing right|0|-9.429545402526855
27|a small, red, facing-right chair|0|-9.525945663452148
28|a small chair facing to the right|0|-7.193994522094727
29|a small, red chair facing to the right  (1)|0|-10.950425148010254
30|a red chair to the right|0|-8.63428020477295
31|a|0|-8.734969139099121
32|a small, red chair is facing to the right|0|-9.179283142089844
33|a small red chair, facing to the right|0|-9.455371856689453
34|a small, red chair 1|0|-9.495169639587402
35|a small, red chair  facing to the right|0|-7.9619460105896
36|a small,|0|-9.364118576049805
37|a small, red chair facing to the right |0|-5.821020603179932
38|a red chair facing left|0|-8.741721153259277
39|a small red chair facing to the right|0|-8.020787239074707
40|a small chair facing right|0|-8.503089904785156
0|a small, red chair facing the left|1|-30.672388076782227
1|a blue chair facing backwards|1|-32.30766296386719
2|a small red chair is facing to the left|1|-32.90105056762695
3|a small red chair facing to the left|1|-31.414045333862305
4|a red chair facing to the left|1|-29.061254501342773
5|a small, red chair 2|1|-32.3849983215332
6|a small, red chair, facing to the left, in the room|1|-33.73052215576172
7|a small red chair|1|-32.41325378417969
8|a small, red chair facing to the right|1|-28.795738220214844
9|a small, red chair face|1|-32.64445495605469
10|a small red chair |1|-32.01481628417969
11|a small red chair facing the left|1|-29.469005584716797
12|a small, red chair is facing to the left|1|-31.45796775817871
13|a  small, red chair facing to the left|1|-32.29049301147461
14|a small, red chair  (2)|1|-32.31797790527344
15|a small, red chair  |1|-32.25382995605469
16|a small, red chair, facing to the left|1|-29.615596771240234
17|a small, red chair that is facing to the left|1|-32.052101135253906
18|a small, red chair (2) facing to the left|1|-32.519317626953125
19|a small, red, left-facing chair|1|-32.598838806152344
20|a small red chair facing right|1|-32.63605499267578
21|a small, red chair |1|-28.996017456054688
22|a small, red chair facing to the  left|1|-32.643733978271484
23|a small, red chair facing left|1|-29.818851470947266
24|a small chair facing left|1|-31.209026336669922
25|a small, red chair|1|-26.331953048706055
26|a small red chair  facing to the left|1|-33.303955078125
27|a small, red chair, facing left|1|-31.487354278564453
28|a red chair facing the left|1|-31.586706161499023
29|a small red chair, facing left|1|-32.55586242675781
30|a small chair facing the left|1|-32.419097900390625
31|a small, red chair  facing to the left|1|-32.92179870605469
32|"a small, red chair"""|1|-32.62882995605469
33|a|1|-30.700786590576172
34|a chair facing to the left|1|-31.241146087646484
35|a small, red chair 1|1|-32.53074645996094
36|a small,|1|-31.72081756591797
37|a small, red chair facing|1|-32.53385925292969
38|a small|1|-31.902355194091797
39|a small red chair facing to the right|1|-31.55297088623047
0|"a small, blue chair facing backwards"""|2|-29.244108200073242
1|a blue chair facing backwards|2|-26.606529235839844
2|a blue chair, facing backwards|2|-31.324853897094727
3|a small, blue chair facing backwards, |2|-31.636497497558594
4|a blue chair that is facing backwards|2|-31.247732162475586
5|a small, blue chair with its back to us|2|-32.63516616821289
6|a small, blue chair facing backwards'|2|-30.728483200073242
7|a small, blue chair facing backwards is in the room|2|-31.98897933959961
8|a small, blue chair facing backwards, object 3|2|-32.41842269897461
9|a small, blue sofa facing backwards|2|-29.44600486755371
10|a blue sofa facing backwards|2|-31.16135597229004
11|a small, blue chair facing to the left|2|-31.273897171020508
12|a small, blue chair is facing backwards|2|-30.747209548950195
13|a small chair facing backwards|2|-31.92898178100586
14|a small, blue chair turned around|2|-31.731550216674805
15|a small, blue chair facing backwards|2|-24.681608200073242
16|a blue chair is facing backwards|2|-30.98259735107422
17|a chair facing backwards|2|-31.31827163696289
18|a small, blue chair backwards|2|-31.414073944091797
19|a small, blue chair  |2|-31.679698944091797
