|Sequence|Object|p_llm
0|a small blue fan facing to the left|0|-24.963533401489258
1|a small blue fan, facing left|0|-31.241193771362305
2|a small fan, blue in color, facing left|0|-31.21489715576172
3|a small blue fan is facing left|0|-30.880355834960938
4|a blue, small fan facing to the left|0|-31.050363540649414
5|a small fan facing left|0|-29.874515533447266
6|a small blue fan is in the room|0|-30.98381996154785
7|"a small blue fan"""|0|-30.54098129272461
8|a small fan that is blue in color and facing to the left|0|-31.527414321899414
9|a small blue fan faces left|0|-30.89031219482422
10|a blue, small fan facing left|0|-30.298603057861328
11|a small blue fan to the left|0|-28.429725646972656
12|a small blue fan  (1)|0|-30.76690673828125
13|a small fan that is blue in color and is facing to the left|0|-32.09065246582031
14|a large, blue fan facing to the left|0|-31.355796813964844
15|a small fan facing the left|0|-30.84200668334961
16|a small blue fan  |0|-31.39254379272461
17|a small fan facing to the left|0|-27.961400985717773
18|a little blue fan|0|-29.251604080200195
19|a blue fan|0|-24.6661319732666
20|a small blue fan 1|0|-29.834945678710938
21|a small, blue fan|0|-22.704004287719727
22|a small blue fan in the room|0|-31.49425506591797
23|a small fan, blue in color, facing to the left|0|-30.80081558227539
24|a small blue fan facing the left|0|-27.732561111450195
25|a small blue facing left fan|0|-31.283267974853516
26|a small blue fan facing left|0|-25.165019989013672
27|a small fan in the room|0|-30.702545166015625
28|a small blue fan, facing to the left|0|-29.208580017089844
29|a small fan that is blue and facing to the left|0|-31.438499450683594
30|a small blue fan |0|-28.06441879272461
31|a small blue fan is facing to the left|0|-30.16989517211914
32|a small blue fan (1)|0|-31.03830909729004
33|a small blue fan  facing to the left|0|-31.01494026184082
34|a small blue fan on the left|0|-31.40847396850586
35|a small fan that is blue in color|0|-31.447141647338867
36|a small blue fan|0|-25.47848129272461
37|a blue small fan facing left|0|-31.356292724609375
38|a small fan|0|-28.546382904052734
39|a small fan is blue and facing left|0|-31.977191925048828
40|a|0|-29.943347930908203
41|a small fan, blue|0|-31.31086540222168
42|a small fan, blue in color|0|-31.522226333618164
43|a small fan, blue, facing left|0|-31.194860458374023
44|a small,|0|-31.248170852661133
45|a small|0|-31.084491729736328
46|a small fan in a room|0|-31.173097610473633
0|a small blue fan facing to the left|1|-31.84414291381836
1|a fan facing to the left|1|-31.658891677856445
2|a small, green fan|1|-22.927875518798828
3|"a green fan"""|1|-31.31148338317871
