|Sequence|Object|p_llm
0|a small red chair to the right|0|-8.85098648071289
1|a small, red chair, facing right|0|-8.963432312011719
2|a red chair |0|-9.354897499084473
3|a red chair is facing to the right|0|-9.838676452636719
4|a small red chair facing to the left|0|-9.095932006835938
5|a small red chair facing the right side|0|-9.882360458374023
6|a small red chair|0|-8.846734046936035
7|a small, red chair  (1)|0|-9.971442222595215
8|a small, red chair facing to the right|0|-9.149848937988281
9|a small, red chair facing the right side|0|-10.42185115814209
10|a small chair|0|-8.28489875793457
11|a small red chair |0|-8.495171546936035
12|a red chair, facing right|0|-8.778732299804688
13|a small, red chair facing the right side of the room|0|-10.899389266967773
14|a little red chair|0|-8.53503131866455
15|a red chair facing the right|0|-7.2132720947265625
16|a chair facing to the right|0|-9.351554870605469
17|a small, red chair that is facing to the right|0|-11.971009254455566
18|a small red chair facing the right|0|-7.437048435211182
19|a small red chair facing right|0|-8.285157203674316
20|a chair|0|-8.700566291809082
21|a small, red chair |0|-9.059272766113281
22|a red chair, facing to the right|0|-9.757566452026367
23|a small red chair facing left|0|-9.228432655334473
24|a red chair facing right|0|-5.368896007537842
25|a red chair facing to the right|0|-9.445063591003418
26|a small, red chair, facing to the right|0|-7.309958457946777
27|a small, red chair to the right|0|-9.135404586791992
28|a small red chair, facing right|0|-9.458868980407715
29|a small, red, facing-right chair|0|-10.051359176635742
30|a small chair facing to the right|0|-9.620555877685547
31|a red chair facing right |0|-8.806396484375
32|a small, red chair facing to the left|0|-8.444894790649414
33|a|0|-8.730690956115723
34|a red, small chair facing right|0|-10.171814918518066
35|a small, red chair is facing to the right|0|-8.789868354797363
36|a small chair that is red and facing to the right|0|-10.863750457763672
37|a small red chair, facing to the right|0|-11.022615432739258
38|a small red chair is facing to the right|0|-9.4765043258667
39|a small, red chair 1|0|-8.472736358642578
40|a small, red chair  facing to the right|0|-8.7759428024292
41|a small,|0|-9.334403991699219
42|a red chair facing left|0|-9.517679214477539
43|a small red chair facing to the right|0|-8.02713680267334
44|a small chair facing right|0|-7.61208963394165
0|a small, red chair facing the left|1|-29.173542022705078
1|a small, red chair - facing to the left|1|-32.69230651855469
2|a blue chair facing backwards|1|-32.333919525146484
3|a small red chair is facing to the left|1|-32.5285530090332
4|a small red chair facing left |1|-32.56587600708008
5|a small red chair facing to the left|1|-27.68243408203125
6|a red chair facing to the left|1|-28.998249053955078
7|a small, red chair 2|1|-31.211349487304688
8|a small, red chair, facing to the left, in the room|1|-33.81104278564453
9|a small red chair|1|-32.38716506958008
10|a small, red chair facing to the right|1|-28.74789047241211
11|a small red chair |1|-31.918415069580078
12|a small red chair facing the left|1|-30.191938400268555
13|a small, red chair is facing to the left|1|-31.456893920898438
14|a  small, red chair facing to the left|1|-32.274906158447266
15|a small, red chair  (2)|1|-33.21369171142578
16|a small, red chair  |1|-32.236839294433594
17|"a small red chair facing to the left"""|1|-32.21368408203125
18|a small, red chair, facing to the left|1|-29.63214111328125
19|a small, red chair that is facing to the left|1|-32.04702377319336
20|a small red chair facing right|1|-32.63865280151367
21|a small, red chair (2) facing to the left|1|-33.41048049926758
22|a small red chair, facing to the left|1|-31.61016273498535
23|a small, red chair |1|-28.986839294433594
24|a small, red chair facing to the  left|1|-32.572940826416016
25|a small, red chair facing left|1|-28.884258270263672
26|a red chair, facing left|1|-32.28121566772461
27|a small chair facing left|1|-32.064735412597656
28|a small, red chair|1|-26.299339294433594
29|a small, red chair, facing left|1|-31.083694458007812
30|a red chair facing the left|1|-30.66944122314453
31|a small red chair, facing left|1|-32.546913146972656
32|a small, red chair  facing to the left|1|-29.926189422607422
33|a|1|-30.65036392211914
34|a small, red chair facing the right|1|-31.376667022705078
35|a chair facing to the left|1|-32.811676025390625
36|a small, red chair 1|1|-32.46134948730469
37|a small,|1|-31.696819305419922
38|a small red chair facing to the left |1|-31.28399658203125
39|a small|1|-31.859731674194336
40|a small, red chair facing|1|-32.52488327026367
41|a small, red chair facing  to the left|1|-32.68061447143555
