|Sequence|Object|p_llm
0|a large desk|0|-28.61976432800293
1|a large grey desk, facing forwards|0|-29.959745407104492
2|a grey, large desk facing forwards|0|-31.63424301147461
3|a large, grey desk in the room|0|-31.249406814575195
4|a grey desk in a room|0|-31.192249298095703
5|a large desk that is grey in colour and facing forwards|0|-32.83481216430664
6|a large grey desk is facing forwards|0|-30.640329360961914
7|a grey desk facing forwards in a room|0|-30.803264617919922
8|a large desk that is grey in color and facing forwards|0|-32.45732498168945
9|a grey desk facing forwards|0|-25.799211502075195
10|a grey desk is in the room|0|-30.633466720581055
11|a large desk, grey in color|0|-32.12428665161133
12|a grey desk is facing forwards|0|-29.58340072631836
13|a grey desk facing forwards |0|-29.939836502075195
14|a large grey desk in the room|0|-31.343551635742188
15|a desk facing forwards|0|-29.865795135498047
16|a grey desk in the room|0|-30.00180435180664
17|a large grey desk|0|-30.261775970458984
18|a large grey desk facing forwards|0|-30.694942474365234
19|a grey desk, facing forwards|0|-31.425722122192383
20|a large desk that is grey in colour and is facing forwards|0|-32.96940612792969
21|a large, grey, desk, facing forwards|0|-31.386327743530273
22|a grey large desk facing forwards|0|-30.308292388916016
23|a grey desk facing forwards is in the room|0|-31.11042022705078
24|a large, grey desk facing forwards|0|-29.555850982666016
25|a large gray desk facing forwards|0|-30.042490005493164
26|a large grey facing forwards desk|0|-30.979347229003906
27|a large, grey desk is facing forwards|0|-30.42980194091797
28|a grey desk |0|-28.45615577697754
29|a grey desk|0|-25.67490577697754
30|a large grey desk  facing forwards|0|-30.19649887084961
31|a large desk, grey in colour, facing forwards|0|-30.87135887145996
32|a grey desk facing forward|0|-30.805553436279297
33|a grey desk facing forwards in the room|0|-29.991470336914062
34|a large desk that is grey in color and is facing forwards|0|-32.745670318603516
35|a|0|-28.953624725341797
36|a large desk facing forwards|0|-27.344181060791016
37|a large, grey desk  facing forwards|0|-30.41975212097168
38|a large, grey desk 1|0|-32.27188491821289
39|a large, grey desk  (1)|0|-31.325368881225586
40|a large desk, grey in color, facing forwards|0|-30.66639518737793
41|a large grey desk facing forward|0|-30.237689971923828
42|a large, grey desk is facing forwards in the room|0|-32.68392562866211
43|a large, grey desk, facing forwards|0|-31.99486541748047
0|a large desk|1|-30.165061950683594
1|a large,|1|-32.58927536010742
2|a large, blue desk facing forwards|1|-24.336732864379883
3|"a large, blue desk"""|1|-30.899030685424805
