|Sequence|Object|p_llm
0|a small, red chair facing the left|0|-31.024147033691406
1|a small red chair to the right|0|-31.2650146484375
2|a small, red chair, facing right|0|-30.4038028717041
3|a red chair |0|-30.80756187438965
4|a red chair is facing to the right|0|-31.240127563476562
5|a small red chair facing to the left|0|-32.70866012573242
6|a small red chair|0|-30.254648208618164
7|a small, red chair  (1)|0|-31.39727783203125
8|a small, red chair facing to the right|0|-30.63576889038086
9|a small red chair |0|-29.590585708618164
10|a red chair, facing right|0|-29.75588035583496
11|a small chair|0|-29.78470230102539
12|"a small red chair facing right"""|0|-30.8765811920166
13|a small red chair facing right |0|-29.854503631591797
14|a chair facing right|0|-30.41169548034668
15|a red chair facing the right|0|-29.43301773071289
16|a chair facing to the right|0|-29.77015495300293
17|a small, red chair that is facing to the right|0|-31.22298812866211
18|a small red chair facing the right|0|-29.874923706054688
19|a small red chair facing right|0|-26.50690269470215
20|a small, red chair that is facing to the left|0|-37.25255584716797
21|a chair|0|-30.143407821655273
22|a small, red chair |0|-30.46450424194336
23|a red chair, facing to the right|0|-30.607284545898438
24|a small red chair facing left|0|-30.652080535888672
25|a red chair facing right|0|-30.642257690429688
26|a red chair facing to the right|0|-30.850082397460938
27|a small, red chair, facing to the right|0|-28.775854110717773
28|a small red chair, facing right|0|-30.408178329467773
29|a small, red chair to the right|0|-30.5756893157959
30|a small, red, facing-right chair|0|-30.94782066345215
31|a small chair facing to the right|0|-32.749473571777344
32|a small, red chair facing to the left|0|-36.16701889038086
33|a|0|-30.156845092773438
34|a red, small chair facing right|0|-30.964733123779297
35|a small, red chair is facing to the right|0|-30.22557830810547
36|a small, red chair facing the right|0|-27.868690490722656
37|a small red chair, facing to the right|0|-30.87725067138672
38|a small red chair is facing to the right|0|-31.2923583984375
39|a small, red chair 1|0|-29.842485427856445
40|a small, red chair  facing to the right|0|-29.38382339477539
41|a small,|0|-30.785995483398438
42|a red chair facing left|0|-30.163597106933594
43|a small red chair facing to the right|0|-30.35735321044922
0|a small, red chair facing the left|1|-29.21807289123535
1|a small, red chair - facing to the left|1|-32.69461441040039
2|a blue chair facing backwards|1|-32.30766296386719
3|a small red chair is facing to the left|1|-32.9012451171875
4|a small, red chair, facing to the left, in a room|1|-35.92634963989258
5|a small red chair facing to the left|1|-31.414045333862305
6|a red chair facing to the left|1|-29.905746459960938
7|a small, red chair, facing to the left, in the room|1|-33.77536392211914
8|a small red chair|1|-32.41325378417969
9|a small, red chair with its back to the right|1|-33.32313919067383
10|a small, red chair facing to the right|1|-28.780189514160156
11|a small, red chair face|1|-32.64445495605469
12|a small, red sofa facing to the left|1|-32.773983001708984
13|a small red chair |1|-32.01481628417969
14|a small red chair facing the left|1|-29.469005584716797
15|a small, red chair is facing to the left|1|-31.460796356201172
16|a  small, red chair facing to the left|1|-32.29049301147461
17|a small, red chair  |1|-32.25382995605469
18|a small, red chair that is facing to the left|1|-32.05220031738281
19|a small, red chair (2) facing to the left|1|-32.51972198486328
20|a small, red, left-facing chair|1|-32.598838806152344
21|a small, red chair, facing to the left|1|-33.460914611816406
22|a small, red chair |1|-28.996017456054688
23|a small, red chair facing to the  left|1|-32.58456039428711
24|a small red chair facing left|1|-32.57556915283203
25|a small, red chair facing left|1|-29.818851470947266
26|a red chair, facing left|1|-32.85287857055664
27|a small chair facing left|1|-32.05569076538086
28|a small, red chair|1|-26.331953048706055
29|a small red chair  facing to the left|1|-32.57133865356445
30|a small, red chair, facing left|1|-31.48889923095703
31|a chair facing the left|1|-32.48143768310547
32|a red chair facing the left|1|-30.73299217224121
33|a small red chair, facing left|1|-32.16486740112305
34|a small chair facing the left|1|-32.419097900390625
35|"a small, red chair"""|1|-32.62882995605469
36|a|1|-30.700786590576172
37|a chair facing to the left|1|-30.297657012939453
38|a small, red chair facing|1|-32.53385925292969
39|a small,|1|-31.72081756591797
40|a small|1|-31.902355194091797
41|a small chair facing to the left|1|-30.501686096191406
42|a small, red chair facing  to the left|1|-32.77507400512695
43|a small red chair facing to the right|1|-32.451148986816406
0|a backwards-facing blue chair|2|-10.356688499450684
1|a blue chair facing backwards|2|-10.222389221191406
2|a small, blue chair in the room|2|-10.091506004333496
3|a blue chair, facing backwards|2|-9.662614822387695
4|a small blue chair is facing backwards|2|-10.473124504089355
5|a blue chair that is facing backwards|2|-9.222341537475586
6|a small, blue chair with its back to us|2|-10.609642028808594
7|a small, blue chair is facing backwards|2|-8.721908569335938
8|a blue sofa facing backwards|2|-9.879711151123047
9|a small, blue chair facing to the left|2|-10.234634399414062
10|a small, blue chair facing the opposite direction of the other chairs|2|-11.678207397460938
11|a small, red chair facing to the right|2|-10.343620300292969
12|a small, blue chair turned around|2|-10.831965446472168
13|a blue chair is facing backwards|2|-8.957208633422852
14|a small, blue chair facing backwards|2|-9.186325073242188
15|a small, blue chair backwards|2|-9.388683319091797
16|a small, blue chair (3)|2|-10.574230194091797
17|a small, blue chair  |2|-9.654308319091797
18|a small, blue sofa|2|-7.151219844818115
19|a small, blue chair  facing backwards|2|-10.040963172912598
20|a small blue chair, facing backwards|2|-10.199087142944336
21|a backwards blue chair|2|-10.24990463256836
22|a small, blue chair  (3)|2|-10.399483680725098
23|a small, blue chair facing downwards|2|-10.252840995788574
24|a small blue chair |2|-10.131175994873047
25|a small, blue chair facing the back of the room|2|-11.084555625915527
26|a small, blue chair facing the back|2|-10.959779739379883
27|a small blue chair facing backwards|2|-10.34106731414795
28|a small, blue chair facing upwards|2|-10.315340995788574
29|a small, blue chair facing to the right|2|-9.373072624206543
30|a small blue chair that is facing backwards|2|-10.809318542480469
31|a small, blue chair facing away|2|-10.041903495788574
32|a small, blue, backwards chair|2|-10.133748054504395
33|a small, blue chair |2|-9.630870819091797
34|a small, blue chair that's facing backwards|2|-10.255291938781738
35|a small, blue chair with its back facing us|2|-11.404354095458984
36|a large, grey chair facing forwards|2|-10.146254539489746
37|a small blue sofa facing backwards|2|-9.80310344696045
38|a small, blue chair that is facing backwards|2|-8.089693069458008
39|a small, blue chair with its back facing you|2|-10.994332313537598
40|a small, blue chair that faces backwards|2|-10.326040267944336
41|a blue, small chair facing backwards|2|-9.802602767944336
42|a|2|-9.32028579711914
43|a small blue chair facing to the right|2|-10.795604705810547
