|Sequence|Object|p_llm
0|a large, grey desk in the room|0|-31.194198608398438
1|a large desk, grey in colour, facing forwards|0|-30.927745819091797
2|a large grey desk, facing forwards|0|-29.993106842041016
3|a large grey desk facing forwards in a room|0|-30.663806915283203
4|a large desk|0|-28.66995620727539
5|"a large grey desk facing forwards"""|0|-30.80240249633789
6|a large, grey desk |0|-27.257387161254883
7|a grey large desk facing forwards|0|-30.267770767211914
8|a large, grey desk, facing forwards|0|-29.4383544921875
9|a large, grey desk  facing forwards|0|-29.48544692993164
10|a large, grey desk facing forwards in the room|0|-29.42148780822754
11|a large grey desk facing forwards |0|-28.94302749633789
12|a large grey desk facing forwards|0|-26.67740249633789
13|a desk|0|-27.434831619262695
14|a large, grey desk  |0|-30.827699661254883
15|a large, grey desk facing forwards 1|0|-31.667081832885742
16|a large, grey desk facing forwards |0|-27.547016143798828
17|a large grey desk |0|-28.560977935791016
18|a large, grey desk facing forwards is in the room|0|-30.617158889770508
19|a large desk, grey in color, facing forwards|0|-30.686351776123047
20|a large, grey desk|0|-25.194887161254883
21|a large grey desk is facing forwards|0|-30.67693519592285
22|a grey, large desk facing forwards|0|-29.072784423828125
23|a large grey facing forwards desk|0|-30.42637825012207
24|a large, grey desk facing forwards|0|-24.554828643798828
25|a large desk facing forwards|0|-27.344348907470703
26|a large gray desk facing forwards|0|-30.09178352355957
27|a large grey desk|0|-26.217227935791016
28|a|0|-28.997331619262695
29|a grey facing forwards desk|0|-30.88276481628418
30|a large, grey desk facing forwards  (1)|0|-32.30567169189453
31|a large, grey desk is facing forwards|0|-30.382387161254883
32|a large, grey desk facing forwards in a room|0|-31.038238525390625
33|a large grey desk facing forward|0|-30.27865219116211
34|a large, grey desk facing forwards'|0|-30.554828643798828
35|"a large, grey desk facing forwards"""|0|-28.851703643798828
36|a large grey desk  facing forwards|0|-30.247255325317383
37|a large grey desk facing forwards in the room|0|-31.229684829711914
0|a  large, blue desk|1|-31.80185890197754
1|a large blue desk is facing forwards|1|-32.72578811645508
2|a large desk|1|-30.089305877685547
3|a large, blue desk is in the room|1|-31.622591018676758
4|a large, blue desk  facing forwards|1|-30.231037139892578
5|a large, blue desk faced forwards|1|-32.70692825317383
6|a blue table|1|-31.67410659790039
7|a large, blue desk (2)|1|-32.439640045166016
8|"a large, blue desk  |   facing forwards"|1|-34.058353424072266
9|a large, blue desk in the room|1|-31.87032127380371
10|a large, blue desk facing forwards|1|-24.297616958618164
11|a large, blue desk |1|-27.56304168701172
12|a large desk that is blue in color and faces forwards|1|-34.09757614135742
13|a large blue desk facing forwards in the room|1|-32.35306167602539
14|a large, blue desk that is facing forwards|1|-32.52011489868164
15|a large desk, blue in colour, facing forwards|1|-31.881271362304688
16|a large, blue desk faces forwards|1|-31.309295654296875
17|a large blue desk, facing forwards|1|-32.17000198364258
18|"a large, blue desk"""|1|-30.85991668701172
19|a large blue desk facing forwards|1|-30.148136138916016
20|a large desk that is blue in colour and facing forwards|1|-33.28175354003906
21|"a large, blue desk  | facing forwards"|1|-32.68663024902344
22|a large desk facing forwards, colored blue|1|-32.165504455566406
23|a large, blue desk is facing forwards|1|-31.14822006225586
24|a large desk is blue|1|-32.244266510009766
25|a large blue desk facing forwards in a room|1|-33.33305358886719
26|a large, blue desk|1|-25.28179168701172
27|"a large blue desk facing forwards"""|1|-32.250465393066406
28|a large, blue desk face forwards|1|-31.88056182861328
29|"a large, blue desk  |  facing forwards"|1|-32.922122955322266
30|a small, green desk facing to the left|1|-32.12523651123047
31|a large desk that is blue in color and is facing forwards|1|-34.056392669677734
32|a large blue desk facing forwards |1|-31.59421730041504
33|a large desk, blue, facing forwards|1|-32.75770568847656
34|a large desk, blue in color, facing forwards|1|-31.923049926757812
35|a large, blue desk  (2)|1|-31.11473846435547
36|a large, blue desk, |1|-32.26165008544922
37|a large blue desk|1|-32.261741638183594
38|a large, blue desk;|1|-32.41460418701172
39|a|1|-30.433330535888672
40|a large, blue desk  |1|-30.93804168701172
41|a large desk with a blue color|1|-32.884857177734375
42|a large desk that is blue in color and facing forwards|1|-32.86048889160156
43|a large, blue desk, facing forwards|1|-32.609161376953125
