|Sequence|Object|p_llm
0|a small, green desk  facing forwards|0|-8.713586807250977
1|a small, green, desk facing forwards|0|-9.430996894836426
2|a small green desk  facing forwards|0|-9.084311485290527
3|a small, green desk facing forwards in the room|0|-7.303980827331543
4|a small desk|0|-7.542771339416504
5|a small, green desk facing forwards  |0|-9.418744087219238
6|a small, green desk facing forwards  (1)|0|-9.828962326049805
7|a small, green desk, facing forwards|0|-9.883456230163574
8|a small, green desk facing forwards 1|0|-9.269780158996582
9|a small green desk |0|-8.670093536376953
10|a desk|0|-9.394233703613281
11|a small, green desk|0|-8.04529094696045
12|a small, green desk |0|-6.842165946960449
13|a small, green desk facing forwards, |0|-9.422788619995117
14|a small green desk is facing forwards|0|-9.791847229003906
15|a small, green desk 1|0|-9.052030563354492
16|a green, small desk facing forwards|0|-7.522406578063965
17|a small green facing forwards desk|0|-9.760879516601562
18|a small green desk facing forward|0|-8.416691780090332
19|a small, green desk facing forwards|0|-2.879681348800659
20|a green desk, facing forwards|0|-8.585700988769531
21|a small, green desk facing forwards is in the room|0|-9.283084869384766
22|a small green desk in front|0|-9.128890037536621
23|a small green desk, facing forwards|0|-8.223895072937012
24|a small desk facing forwards|0|-5.641287326812744
25|a small, green facing forwards|0|-9.695497512817383
26|a small, green desk  |0|-9.764041900634766
27|a small, green desk is facing forwards|0|-9.410962104797363
28|a desk facing forwards|0|-9.078160285949707
29|"a small, green desk facing forwards"""|0|-7.176556587219238
30|a small, green desk in the room|0|-9.113842964172363
31|a|0|-8.665083885192871
32|a small|0|-9.536290168762207
33|a small, green desk facing forwards'|0|-9.082806587219238
34|a small, green desk facing forwards in a room|0|-8.912894248962402
35|a green small desk facing forwards|0|-9.435564041137695
36|a small green desk facing forwards|0|-8.287958145141602
37|a small, green desk facing forwards |0|-5.457806587219238
38|a small green desk|0|-9.435718536376953
0|a small, green desk to the right|1|-7.004265308380127
1|a small, green desk (2)|1|-10.007192611694336
2|a small, green desk, facing to the right|1|-8.07181453704834
3|a small, green desk  facing to the right|1|-8.922993659973145
4|a green desk facing right|1|-9.066274642944336
5|a small desk|1|-9.986363410949707
6|a small, green desk is facing to the right|1|-9.853070259094238
7|a  small, green desk facing to the right|1|-10.084959030151367
8|a small green desk |1|-10.227161407470703
9|a small, green desk facing the right|1|-7.345386028289795
10|a green desk facing the right|1|-9.709351539611816
11|a large, green desk facing to the right|1|-8.858194351196289
12|a desk facing right|1|-9.03217887878418
13|a small, green desk|1|-4.502737998962402
14|a small, green desk, facing right|1|-10.580018043518066
15|a small, green desk |1|-7.276175498962402
16|a small, green desk faced to the right|1|-9.65573787689209
