|Sequence|Object|p_llm
0|a large, grey chair |0|-28.629013061523438
1|a grey chair |0|-30.39608383178711
2|a large, grey chair facing backwards|0|-28.647323608398438
3|a grey chair facing backwards, large|0|-31.56308937072754
4|a grey chair facing backwards, large in size|0|-30.97812843322754
5|a grey chair that is facing backwards|0|-31.580577850341797
6|a backwards grey chair|0|-29.069538116455078
7|a large grey chair backwards|0|-30.64299964904785
8|a large, grey chair, facing backwards|0|-32.103790283203125
9|a large grey chair|0|-30.348957061767578
10|a large, grey chair that is facing backwards|0|-30.837121963500977
11|a chair facing backwards|0|-28.196067810058594
12|a large grey chair |0|-29.700519561767578
13|a grey chair facing away|0|-30.416868209838867
14|a large chair|0|-30.707143783569336
15|a large grey chair 1|0|-30.98451042175293
16|a large, grey chair  facing backwards|0|-30.271076202392578
17|a large grey facing backwards chair|0|-31.120323181152344
18|a grey chair is facing backwards|0|-30.919469833374023
19|a large grey chair facing backward|0|-29.182737350463867
20|a grey, large chair, facing backwards|0|-31.522476196289062
21|a large grey chair, facing backwards|0|-29.729036331176758
22|a large, grey chair facing backward|0|-29.964038848876953
23|a large grey chair facing forwards|0|-31.31316375732422
24|a large grey chair that is facing backwards|0|-31.29651641845703
25|a backwards facing grey chair|0|-31.05784034729004
26|a grey chair facing backwards in the room|0|-30.67133140563965
27|a chair, grey, large, facing backwards|0|-31.157121658325195
28|a backwards-facing grey chair|0|-28.85312843322754
29|a large grey chair is facing backwards|0|-30.8864688873291
30|a grey, large chair facing backwards|0|-29.798715591430664
31|a large, grey chair 1|0|-30.728532791137695
32|a large, grey chair facing forwards|0|-29.331226348876953
33|a backwards-facing large grey chair|0|-30.940387725830078
34|a grey chair facing backwards|0|-25.982683181762695
35|a large, grey, backwards-facing chair|0|-31.078548431396484
36|a large, grey chair is facing backwards|0|-31.383630752563477
37|a grey chair, facing backwards|0|-29.67962646484375
38|a large, grey chair|0|-29.543075561523438
39|a big grey chair facing away|0|-30.569499969482422
40|a|0|-29.442272186279297
41|a grey chair facing backwards |0|-29.474868774414062
42|a large, grey chair facing|0|-31.174976348876953
43|a large grey chair  facing backwards|0|-31.757261276245117
44|a grey chair, facing backwards, large|0|-31.250024795532227
45|a large gray chair facing backwards|0|-30.243389129638672
46|a huge grey chair facing away|0|-30.757122039794922
0|a large, grey chair |1|-7.015625953674316
1|a grey chair facing forward|1|-9.901987075805664
2|a large grey chair that is facing forwards|1|-10.98526382446289
3|a large, grey chair facing backwards|1|-10.134260177612305
4|a large grey chair facing the front|1|-10.546708106994629
5|a large grey chair, facing forwards|1|-10.097073554992676
6|a large, grey chair that is facing forwards|1|-8.876891136169434
7|a large grey chair facing forwards in the room|1|-10.160104751586914
8|a forward-facing grey chair|1|-10.230332374572754
9|a grey chair|1|-9.100711822509766
10|a large chair facing forwards|1|-7.055309295654297
11|a large grey chair|1|-10.502279281616211
12|a  large, grey chair facing forwards|1|-8.9514799118042
13|a large grey chair facing forwards |1|-8.185964584350586
14|"a large grey chair facing forwards"""|1|-10.170339584350586
15|a large chair|1|-10.005836486816406
16|a small grey chair facing backwards|1|-9.606269836425781
17|a large, grey chair, facing forwards|1|-23.06405258178711
18|a large, grey chair  |1|-10.3125
19|a large, grey chair is facing forwards|1|-9.258846282958984
20|a large grey chair facing forwards|1|-5.060964584350586
21|a small, grey desk facing backwards|1|-10.964444160461426
22|a large,|1|-9.827031135559082
23|a large, grey chair faces forwards|1|-10.152227401733398
24|a backwards-facing grey chair|1|-9.40334415435791
25|a large grey chair  facing forwards|1|-10.871007919311523
26|a large, grey chair facing forward|1|-9.313302993774414
27|a large, grey chair - facing forwards|1|-10.55646800994873
28|a large grey chair facing forwards,|1|-10.342214584350586
29|a large, grey chair  facing forwards|1|-7.973484516143799
30|a small, grey chair facing backwards|1|-9.381463050842285
31|a large, grey chair facing forwards|1|-0.9851773977279663
32|a desk|1|-9.765453338623047
33|a large, grey chair  (2)|1|-11.06201457977295
34|a grey chair facing forwards|1|-6.245737075805664
35|a chair, facing forwards|1|-9.573573112487793
36|a large|1|-9.680307388305664
37|a large, grey chair|1|-4.390625953674316
38|a|1|-8.015453338623047
39|a large, grey chair face|1|-10.3203125
40|a large, grey desk facing forwards|1|-8.315629959106445
41|a large grey chair is facing forwards|1|-10.533968925476074
42|a large, grey chair facing the front|1|-10.71146297454834
0|a red chair |2|-7.769383430480957
1|a red chair facing backward|2|-9.370193481445312
2|a  red  chair|2|-10.039685249328613
3|a large, grey chair facing backwards|2|-10.633755683898926
4|a red desk facing backwards|2|-10.2509765625
5|a large chair facing backwards|2|-9.825945854187012
6|a large chair that is red in colour and facing backwards|2|-13.243817329406738
7|a small, grey chair|2|-10.391057968139648
8|a chair facing backwards|2|-8.897082328796387
9|a, large, red chair facing backwards|2|-11.798009872436523
10|a red, large chair facing backwards|2|-10.33546257019043
11|a large, red, backwards-facing chair|2|-11.193419456481934
12|a large, red, facing-backwards chair|2|-10.684616088867188
13|a large chair|2|-8.974446296691895
14|a large red chair facing backwards|2|-11.49349594116211
15|a large chair that is red in color and facing backwards|2|-12.423945426940918
16|a small grey chair facing backwards|2|-9.583340644836426
17|a red chair facing away|2|-9.19769287109375
18|a red chair|2|-4.714695930480957
19|a large red chair, facing backwards|2|-9.69791030883789
20|a large, red desk|2|-8.071632385253906
21|a large chair that is red and facing backwards|2|-12.20594596862793
22|a red chair in the room|2|-10.215307235717773
23|a red chair is facing backwards|2|-8.941563606262207
24|a large,|2|-9.085808753967285
25|a red chair that is facing backwards|2|-10.045981407165527
26|a small red chair facing backwards|2|-11.266426086425781
27|a large chair that is red in color and facing away from the viewer|2|-14.724340438842773
28|a large red chair is facing backwards|2|-9.863574981689453
29|a small, grey chair facing forwards|2|-11.325721740722656
