|Sequence|Object|p_llm
0|a small blue fan facing to the left|0|-24.963592529296875
1|a small blue fan, facing left|0|-29.381324768066406
2|a small blue fan is facing left|0|-30.880355834960938
3|a blue, small fan facing to the left|0|-31.050363540649414
4|a small fan facing left|0|-28.92867088317871
5|a small blue fan is in the room|0|-30.98381996154785
6|"a small blue fan"""|0|-30.54098129272461
7|a small fan that is blue in color and facing to the left|0|-31.53866958618164
8|a small blue fan faces left|0|-30.411104202270508
9|a blue, small fan facing left|0|-30.910781860351562
10|a small blue fan to the left|0|-29.419288635253906
11|a small blue fan  (1)|0|-30.76690673828125
12|a small blue fan face left|0|-31.39497184753418
13|a small fan that is blue in color and is facing to the left|0|-32.09628677368164
14|a large, blue fan facing to the left|0|-31.355796813964844
15|a small blue fan  |0|-31.39254379272461
16|a small fan facing to the left|0|-27.961400985717773
17|a blue fan|0|-24.6661319732666
18|a little blue fan|0|-31.20465850830078
19|a small blue fan 1|0|-29.834945678710938
20|a small, blue fan|0|-22.704004287719727
21|a small blue fan  #1|0|-31.475767135620117
22|a small blue fan in the room|0|-31.49425506591797
23|a small blue fan facing the left|0|-27.7325496673584
24|a blue small fan|0|-30.104978561401367
25|a small blue fan, left-facing|0|-31.16580581665039
26|a little blue fan facing left|0|-31.08212661743164
27|a small blue facing left fan|0|-31.283267974853516
28|a small blue fan facing left|0|-25.165019989013672
29|a small fan in the room|0|-29.83946990966797
30|a small blue fan, facing to the left|0|-29.208595275878906
31|a small fan that is blue and facing to the left|0|-31.438499450683594
32|a small blue fan |0|-28.06441879272461
33|a small blue fan is facing to the left|0|-30.170040130615234
34|a small blue fan (1)|0|-31.03830909729004
35|a small blue fan  facing to the left|0|-31.741378784179688
36|a small blue fan on the left|0|-29.55443572998047
37|a fan facing left|0|-31.370424270629883
38|a small fan that is blue in color|0|-31.453250885009766
39|a small blue fan|0|-25.47848129272461
40|a small fan|0|-28.546382904052734
41|a|0|-29.943347930908203
42|a small fan, blue|0|-31.31086540222168
43|a small fan, blue in color|0|-29.560020446777344
44|a small fan, blue, facing left|0|-30.464031219482422
45|a small,|0|-31.248170852661133
46|a, small, blue fan|0|-31.383747100830078
47|a small|0|-31.084491729736328
0|a small, blue fan facing to the left|1|-30.603355407714844
1|a small, green fan (2)|1|-31.12563133239746
2|a small, green fan face|1|-31.219924926757812
