|Sequence|Object|p_llm
0|a small blue fan facing to the left|0|-6.071206092834473
1|a small blue fan, facing left|0|-8.092743873596191
2|a small fan, blue in color, facing left|0|-10.33305549621582
3|a small blue fan is facing left|0|-9.993478775024414
4|a small fan facing left|0|-8.038337707519531
5|a small blue fan is in the room|0|-10.104911804199219
6|a blue fan on the left|0|-9.592745780944824
7|"a small blue fan"""|0|-9.662073135375977
8|a small fan that is blue in color and facing to the left|0|-10.648447036743164
9|a blue fan, small in size, facing left|0|-10.412281036376953
10|a blue, small fan facing left|0|-9.415475845336914
11|a small blue fan to the left|0|-9.541263580322266
12|a blue fan facing to the left|0|-8.193406105041504
13|a small blue fan  (1)|0|-9.884169578552246
14|a blue fan facing the left|0|-9.984892845153809
15|a blue fan |0|-8.086978912353516
16|a small fan that is blue in color and is facing to the left|0|-11.040468215942383
17|a blue fan facing to the left |0|-10.362070083618164
18|a small fan facing the left|0|-9.967299461364746
19|a small fan facing to the left|0|-7.918158054351807
20|a blue fan|0|-5.876041412353516
21|a small, blue fan|0|-1.825097680091858
22|a small fan, blue in color, facing to the left|0|-9.918977737426758
23|a small blue fan facing the left|0|-8.867278099060059
24|a small blue fan facing left|0|-6.269415855407715
25|a blue fan facing left|0|-7.944332122802734
26|a small fan in the room|0|-9.823637962341309
27|a small blue fan, facing to the left|0|-8.329697608947754
28|a small fan that is blue and facing to the left|0|-10.559873580932617
29|a small blue fan |0|-7.185510635375977
30|a small blue fan is facing to the left|0|-9.29098892211914
31|a small fan that is blue in color|0|-10.568170547485352
32|a blue fan is in the room|0|-10.330134391784668
33|a blue fan, facing left|0|-7.9274420738220215
34|a blue fan, facing to the left|0|-8.63180923461914
35|a small blue fan|0|-4.857385635375977
36|a blue fan to the left|0|-9.839595794677734
37|a small fan|0|-7.667475700378418
38|a blue fan, small in size, facing to the left|0|-10.569741249084473
39|a|0|-9.06444263458252
40|a blue fan is facing to the left|0|-9.874176025390625
41|a small fan, blue, facing left|0|-10.313035011291504
0|a fan facing to the left|1|-31.658891677856445
1|a small, green fan|1|-22.927875518798828
2|"a green fan"""|1|-31.31148338317871
3|a small fan that is green and facing to the left|1|-32.49238586425781
4|a green fan facing to the left|1|-30.593278884887695
5|a green fan |1|-29.85835838317871
6|a small green fan is facing to the left|1|-31.811580657958984
7|a small fan that is green in color|1|-32.88170623779297
8|a green fan in the room|1|-31.841503143310547
9|a green fan is facing to the left|1|-30.76923370361328
10|a small green fan to the left|1|-31.521530151367188
11|a small fan facing to the left, colored green|1|-31.694087982177734
12|a small green fan facing left|1|-30.68758773803711
13|a large, green fan facing to the left|1|-30.303003311157227
14|a large, blue fan facing to the left|1|-30.361330032348633
15|a blue fan|1|-29.942554473876953
16|a small fan facing to the left|1|-32.834815979003906
17|a green fan facing the left|1|-31.506851196289062
18|a small, blue fan|1|-30.23138999938965
19|a small green fan facing to the left|1|-29.193222045898438
20|a green fan is in the room|1|-31.737302780151367
21|a small green fan  facing to the left|1|-32.03928756713867
22|a green fan|1|-29.82710838317871
23|a green fan to the left|1|-31.414892196655273
24|a large, red fan facing backwards|1|-31.12493133544922
25|a green fan, facing left|1|-30.811094284057617
26|a large, red sofa facing backwards|1|-31.791139602661133
27|a small green fan|1|-30.467376708984375
28|a small green sofa|1|-31.835521697998047
29|a small green fan, facing left|1|-32.190673828125
30|a small fan that is green in color and facing to the left|1|-32.66020202636719
31|a green fan facing left|1|-29.592937469482422
32|a small blue fan|1|-30.920900344848633
33|a small green fan, facing to the left|1|-31.463701248168945
34|a small fan|1|-31.01277732849121
35|a green sofa|1|-31.566320419311523
36|a|1|-30.581111907958984
37|a small fan, green in color, facing to the left|1|-32.49025344848633
38|a green fan, facing to the left|1|-30.205867767333984
39|a small green fan |1|-30.428314208984375
40|a green fan on the left|1|-31.259418487548828
41|a little green fan facing left|1|-31.910720825195312
42|a small, green sofa|1|-30.287250518798828
0|a small, blue fan facing to the left|2|-8.375683784484863
1|a fan facing to the left|2|-10.056473731994629
2|a large, blue fan-facing to the left|2|-10.211884498596191
3|a small, green fan|2|-9.090799331665039
4|a  large, blue fan facing to the left|2|-9.67900276184082
5|a large, blue fan faces to the left|2|-9.451359748840332
6|a large, blue fan, facing left|2|-9.935647964477539
7|a large, blue fan facing left|2|-8.353967666625977
8|a large, blue fan is facing to the left|2|-8.30478286743164
9|a large, blue fan in the room|2|-9.661998748779297
10|a large fan that is blue and facing to the left|2|-10.346453666687012
11|a large, blue fan is in the room|2|-10.443286895751953
12|a large, blue fan faces left|2|-9.41812801361084
13|a large, blue fan  (3)|2|-9.528219223022461
14|a large, blue fan|2|-8.557371139526367
15|a blue fan facing to the left|2|-8.240076065063477
16|a large fan|2|-7.931243896484375
17|a large, blue fan face|2|-9.181127548217773
18|a large, blue sofa facing to the left|2|-9.203380584716797
19|a large, blue fan facing to the left|2|-5.504036903381348
20|a large, blue fan to the left|2|-10.034771919250488
21|a blue fan|2|-8.853801727294922
22|"a large, blue fan facing to the left"""|2|-9.800911903381348
23|a small, blue fan|2|-10.013653755187988
24|a large, blue fan 3|2|-10.09310531616211
25|a large fan that is blue in color and facing to the left|2|-10.376547813415527
26|a large, blue fan facing to the left |2|-9.019661903381348
27|"a large, blue fan"""|2|-9.384252548217773
28|a large blue fan|2|-3.2674429416656494
29|a blue fan facing left|2|-8.831154823303223
30|a large fan facing left|2|-9.470372200012207
31|a large fan, blue in color, facing to the left|2|-9.790237426757812
32|a large, blue fan  facing to the left|2|-8.524931907653809
33|a large, blue fan  |2|-9.556127548217773
34|a large, blue fan |2|-8.774877548217773
35|a large, blue fan, facing to the left|2|-7.5504584312438965
36|a large, blue fan;|2|-9.868627548217773
37|a|2|-8.189931869506836
38|a large, blue fan that is facing to the left|2|-15.9868803024292
39|a large fan facing to the left|2|-6.948028564453125
40|a large blue sofa facing to the left|2|-9.93626880645752
0|a small, blue fan facing to the left|3|-29.279621124267578
1|a small, green fan|3|-30.399333953857422
2|a large, red fan facing the opposite direction of the others|3|-32.69789505004883
3|a large fan that is red in color and facing backwards|3|-31.35797882080078
4|a small, green fan facing to the left|3|-28.45516586303711
5|a red sofa facing backwards|3|-28.80339813232422
6|a large red fan facing backward|3|-29.480960845947266
7|a large, red fan facing the opposite direction|3|-32.21204376220703
8|a large, red fan|3|-30.920072555541992
9|a large red fan |3|-30.30183982849121
10|a backwards red fan|3|-29.070110321044922
11|a large, red fan faces backwards|3|-30.313329696655273
12|a large red fan, facing backwards|3|-30.786415100097656
13|a backwards-facing red fan|3|-30.229145050048828
14|a large fan facing backwards|3|-29.11183738708496
15|a large fan|3|-29.43193244934082
16|a large red fan backwards|3|-30.41902732849121
17|a large red fan|3|-27.19246482849121
18|a large, red fan  facing backwards|3|-30.396390914916992
19|a large, blue fan facing to the left|3|-29.701879501342773
20|a large, red fan that is facing backwards|3|-29.338836669921875
21|a large, red fan facing to the left|3|-31.665721893310547
22|a large red fan facing backwards|3|-26.276918411254883
23|a blue fan|3|-30.390403747558594
24|a large red sofa facing backwards|3|-29.58570671081543
25|a small, blue fan|3|-30.24020004272461
26|a fan facing backwards|3|-29.680505752563477
27|a green fan|3|-30.27960205078125
28|a large, red fan, facing backwards|3|-29.04405975341797
29|a large, red fan facing backwards|3|-31.07193946838379
30|a large, red, backwards-facing fan|3|-30.61418914794922
31|a large, red sofa facing backwards|3|-29.165536880493164
32|a large, red fan facing to the right|3|-31.694257736206055
33|a large red fan is facing backwards|3|-30.04497718811035
34|a red, large fan facing backwards|3|-30.538047790527344
35|a red fan|3|-23.811077117919922
36|a large, red fan is facing backwards|3|-30.96681022644043
37|a|3|-29.38344955444336
38|a large, red fan is facing backwards in the room|3|-32.20621871948242
39|a large, red fan facing the opposite direction of the other fans|3|-32.69965744018555
0|a small green sofa facing left|4|-27.690006256103516
1|a small, green sofa  (5)|4|-30.355966567993164
2|a green sofa is facing left|4|-30.398977279663086
