|Sequence|Object|p_llm
0|a large grey desk facing forwards is in the room|0|-31.017223358154297
1|a large, grey, desk, facing forwards|0|-31.391544342041016
2|a grey desk facing forward|0|-30.805553436279297
3|a large grey desk facing forward|0|-29.731185913085938
4|a large desk|0|-28.61976432800293
5|"a large grey desk facing forwards"""|0|-30.791034698486328
6|a large, grey desk|0|-23.12887954711914
7|a grey desk faces forwards|0|-30.747468948364258
8|a large grey desk facing forwards in a room|0|-30.99951171875
9|a grey table|0|-30.33085823059082
10|a desk facing forwards|0|-29.865795135498047
11|a grey desk is facing forwards|0|-29.58340072631836
12|a large desk that is grey in color and facing forwards|0|-32.45358657836914
13|a large grey desk |0|-28.527400970458984
14|a large grey desk is facing forwards|0|-30.640329360961914
15|a grey desk in front|0|-30.56255340576172
16|a large grey desk  facing forwards|0|-30.7359676361084
17|a large grey desk facing forwards in the room|0|-29.729145050048828
18|a large grey facing forwards desk|0|-30.355073928833008
19|a grey desk, facing forwards|0|-31.433149337768555
20|a grey, large desk facing forwards|0|-29.587207794189453
21|a grey facing forwards desk|0|-30.918724060058594
22|a grey desk|0|-25.67490577697754
23|a large grey desk in the room|0|-30.788511276245117
24|a large desk, grey, facing forwards|0|-31.009563446044922
25|a large grey desk|0|-26.199275970458984
26|a grey large desk facing forwards|0|-30.308292388916016
27|a grey desk is in the room|0|-30.633466720581055
28|a large desk facing forwards|0|-29.896648406982422
29|a large desk, grey in color, facing forwards|0|-30.66911506652832
30|a large gray desk facing forwards|0|-30.61442756652832
31|a grey desk in the room|0|-29.459732055664062
32|a large|0|-30.892784118652344
33|a large grey desk facing forwards |0|-28.931659698486328
34|a|0|-28.953624725341797
35|a large grey desk, facing forwards|0|-29.950958251953125
36|a large desk, grey in colour, facing forwards|0|-30.869911193847656
37|a grey desk facing forwards|0|-25.274303436279297
38|a large grey desk facing forwards|0|-25.291034698486328
39|a grey desk |0|-28.45615577697754
0|a large desk that is blue in colour and facing forwards|1|-33.36955261230469
1|a small, green desk facing to the left|1|-32.27580642700195
2|a large, blue table|1|-33.45977020263672
3|a large desk|1|-30.165061950683594
4|a large desk with a blue top|1|-32.39322280883789
5|a small, green fan facing to the left|1|-33.78479766845703
6|a large desk with a blue surface|1|-33.43130874633789
7|a large desk that is blue in color and facing forwards|1|-32.778724670410156
8|a large desk facing forwards that is blue|1|-33.56657028198242
9|a long, blue desk|1|-33.45749282836914
10|a green desk|1|-33.02678298950195
11|a large desk, blue in colour|1|-33.5650749206543
12|a desk facing forwards|1|-32.893714904785156
13|a  large, blue desk|1|-33.64329147338867
14|a large desk that is blue in color and faces forwards|1|-34.18505859375
15|a large desk, blue|1|-33.050289154052734
16|a large desk that is blue in color, facing forwards|1|-34.06125259399414
17|a large desk facing forwards that is blue in color|1|-34.08805465698242
18|a large, blue fan facing forwards|1|-33.4727897644043
19|a  blue  desk  facing  forwards|1|-33.41831588745117
20|a large desk that is blue in colour|1|-33.532291412353516
21|a blue facing forwards|1|-33.544654846191406
22|a large desk, blue in colour, facing forwards|1|-32.20505905151367
23|a large desk is blue and facing forwards|1|-32.78084182739258
24|a  large, blue desk facing forwards|1|-32.79471206665039
25|a large desk, blue in color, facing forwards|1|-31.757953643798828
26|a large desk in the room|1|-32.854007720947266
27|a large desk with a blue color|1|-32.93691635131836
28|a large,|1|-32.58927536010742
29|a large desk that is blue and facing forwards|1|-32.26622772216797
