|Sequence|Object|p_llm
0|a green small desk facing forwards|0|-30.200899124145508
1|a small desk facing forwards|0|-26.41082000732422
2|a small, green desk facing the front|0|-31.404052734375
3|a small green desk facing to the right|0|-30.496370315551758
4|a green desk is facing forwards|0|-30.98760223388672
5|a small green desk |0|-29.439624786376953
6|a small|0|-30.305822372436523
7|a small desk|0|-28.31230354309082
8|a small, green desk that is facing forwards|0|-30.694826126098633
9|a small, green desk  |0|-30.533573150634766
10|a small, green, desk, facing forwards|0|-31.1959228515625
11|a small green desk, facing forwards|0|-29.4101505279541
12|a small desk, green, facing forwards|0|-30.752948760986328
13|a small, green desk in front|0|-31.26473045349121
14|a small, green desk |0|-27.611698150634766
15|a small green desk  facing forwards|0|-29.85384178161621
16|a small, green desk (1)|0|-31.027050018310547
17|a small, green desk in the room|0|-30.66386604309082
18|a small,|0|-30.725067138671875
19|a small green desk in front|0|-31.128713607788086
20|a small, green desk in a room|0|-31.131710052490234
21|a small, green, desk facing forwards|0|-30.757057189941406
22|a green desk, facing forwards|0|-30.01154899597168
23|a small green desk facing forward|0|-29.186222076416016
24|a small green desk|0|-30.205249786376953
25|a small, green desk - facing forwards|0|-30.90093421936035
26|a small green desk facing the front|0|-30.109575271606445
27|a small, green desk 1|0|-29.821561813354492
28|a small, green desk facing to the right|0|-30.66454315185547
29|a small green desk facing forwards|0|-29.05748748779297
30|a green desk, small and facing forwards|0|-31.066591262817383
31|a|0|-29.434616088867188
32|a small, green desk is facing forwards|0|-29.89055824279785
33|a small, green desk|0|-28.814823150634766
34|a small desk, facing forwards|0|-30.429298400878906
35|a small green facing forwards desk|0|-30.530412673950195
36|a small, green desk  facing forwards|0|-28.458391189575195
37|a small green desk is facing forwards|0|-30.561378479003906
38|a small, green desk  (1)|0|-30.972442626953125
39|a small, green desk, facing forwards|0|-32.65156555175781
40|a small, green desk facing forwards|0|-27.502281188964844
41|a green, small desk facing forwards|0|-28.929101943969727
42|a large, green desk facing forwards|0|-31.14599609375
0|a large, green desk facing to the right|1|-8.080897331237793
1|a green desk facing the right|1|-9.709351539611816
2|a small green desk facing to the right|1|-5.657212734222412
3|a  small, green desk facing to the right|1|-10.084959030151367
4|"a small green desk facing to the right"""|1|-10.49315071105957
5|a desk facing to the right|1|-6.753542423248291
6|a desk facing right|1|-9.03217887878418
7|a small green desk facing the right|1|-7.960010528564453
8|a small green desk |1|-10.227161407470703
9|a small, green desk facing  to the right|1|-10.565662384033203
10|a small|1|-10.177034378051758
11|a small desk facing the right|1|-10.018241882324219
12|a large, grey desk facing to the left|1|-10.23904037475586
13|a small, green desk  (2)|1|-10.456719398498535
14|a small desk|1|-9.986363410949707
15|a small, green desk  |1|-10.119925498962402
