|Sequence|Object|p_llm
0|a big blue chair facing left|0|-8.33907699584961
1|a large blue chair 1|0|-8.892518997192383
2|a large|0|-9.140076637268066
3|a large blue chair facing the left|0|-6.780996799468994
4|a large, blue chair 1|0|-8.36159896850586
5|a chair facing left|0|-9.32169246673584
6|a large blue chair, facing to the left|0|-9.156436920166016
7|a large, blue chair, facing left|0|-8.403393745422363
8|a blue chair to the left|0|-8.757620811462402
9|a large, blue chair facing to the left|0|-6.969412326812744
10|a large, blue chair facing the left|0|-7.500786781311035
11|a blue chair facing to the left|0|-8.952947616577148
12|a blue chair facing the left|0|-7.617229461669922
13|a blue chair |0|-9.135350227355957
14|a large, blue chair|0|-7.692390441894531
15|a chair, blue, large, facing left|0|-9.887142181396484
16|a large, blue chair  facing to the left|0|-8.47848129272461
17|a large blue chair is facing to the left|0|-9.3154878616333
18|a large blue chair facing left in the room|0|-9.08301067352295
19|a large, blue chair is facing to the left|0|-9.165398597717285
20|a large, blue chair, facing to the left|0|-7.279603004455566
21|a large, blue chair |0|-6.864265441894531
22|a large blue chair facing to the left|0|-10.242762565612793
23|a large blue chair|0|-8.47701644897461
24|a large chair|0|-8.922929763793945
25|a large blue chair facing left |0|-7.9903154373168945
26|a blue chair, facing to the left|0|-9.117629051208496
27|a large chair facing to the left|0|-8.594073295593262
28|a large chair facing left|0|-7.80294942855835
29|a large blue chair, facing left|0|-8.537008285522461
30|a large blue chair facing leftwards|0|-8.724690437316895
31|a large blue chair |0|-8.33639144897461
32|a blue chair facing left|0|-8.536487579345703
33|a large blue chair to the left|0|-8.753347396850586
34|a|0|-8.498211860656738
35|a large blue chair is facing left|0|-8.974369049072266
36|a large, blue chair facing to the left |0|-10.258474349975586
37|"a large blue chair facing left"""|0|-8.982502937316895
38|a large blue chair facing left|0|-8.460329055786133
39|a blue chair, facing left|0|-8.232292175292969
40|a blue chair is facing left|0|-9.193571090698242
0|a large|1|-31.843584060668945
1|a large, blue chair with its back to us|1|-32.99031066894531
2|a large blue chair facing backwards in the room|1|-31.250288009643555
3|a large, blue fan facing backwards|1|-29.29513931274414
4|a small, grey chair facing forwards|1|-30.090484619140625
5|a large, blue chair  facing backwards|1|-31.606130599975586
6|a chair is facing backwards|1|-32.05253601074219
7|a large, blue chair facing the opposite direction of the other chairs|1|-34.168861389160156
8|a chair facing backwards|1|-32.126914978027344
9|a large, blue chair facing upwards|1|-32.60078811645508
10|a large blue fan facing backwards|1|-32.32691192626953
11|a small grey chair facing forwards|1|-30.94317626953125
12|a  large, blue chair facing backwards|1|-31.55743408203125
13|a large, blue chair facing to the left|1|-30.472002029418945
14|a large, blue chair that is facing backwards|1|-31.410860061645508
15|a large, blue chair facing to the right|1|-31.831377029418945
16|a large,|1|-32.13584899902344
17|a large, blue chair facing forwards|1|-31.644041061401367
18|a large blue chair, facing backwards|1|-32.03177261352539
19|a large, blue chair facing the left|1|-32.552146911621094
20|a large, blue chair facing backwards|1|-30.259387969970703
21|a large, blue chair|1|-31.10103988647461
22|a blue chair facing backwards|1|-27.636362075805664
23|a chair|1|-31.592493057250977
24|a blue fan facing backwards|1|-31.91870880126953
25|a large, blue chair facing the opposite direction of the others|1|-34.27846145629883
26|a large, blue chair |1|-30.28072738647461
27|a chair, blue, large, facing backwards|1|-32.32107162475586
28|a large blue chair facing to the left|1|-32.62214660644531
29|a large blue chair facing backwards|1|-28.355472564697266
30|a fan facing backwards|1|-32.31142807006836
31|a large, blue chair turned around|1|-32.215702056884766
32|a large, blue, backwards-facing chair|1|-32.21963119506836
33|a blue chair facing backward|1|-31.88636016845703
34|a large blue chair facing backwards |1|-30.738285064697266
35|a backwards-facing blue chair|1|-31.2767276763916
36|a large blue chair facing backward|1|-30.502729415893555
37|a large, blue chair, facing backwards|1|-29.887670516967773
38|a large, blue chair facing the wall|1|-31.95058250427246
39|a large, blue chair facing downwards|1|-32.12870788574219
40|a|1|-30.517976760864258
41|a large, blue chair facing backward|1|-30.277143478393555
42|a small, grey fan facing forwards|1|-31.05635643005371
43|a blue chair is facing backwards|1|-32.29151153564453
44|a large, blue fan|1|-31.132383346557617
45|a large blue chair is facing backwards|1|-31.660842895507812
46|a large, blue chair facing  backwards|1|-32.50651550292969
47|a large, blue chair is facing backwards|1|-30.512537002563477
0|a large, green chair, facing left|2|-31.577383041381836
1|a green chair facing to the left|2|-26.836471557617188
2|a large, green chair facing to the left |2|-28.336153030395508
3|a chair facing to the left|2|-31.035669326782227
4|a large, green chair facing to the left;|2|-31.336153030395508
5|a large, green chair facing to the left,|2|-29.320528030395508
6|a large green chair facing the left|2|-30.291566848754883
7|a large, green chair facing to the left'|2|-30.945528030395508
8|a small grey chair facing forwards|2|-31.583721160888672
9|a green chair, facing left|2|-30.62911033630371
10|a large, blue chair facing to the left|2|-30.456546783447266
11|a green chair|2|-27.296228408813477
12|a large, green chair |2|-31.115184783935547
13|a large, green chair  facing to the left|2|-30.847627639770508
14|a green chair is facing to the left|2|-31.116924285888672
15|"a large, green chair facing to the left"""|2|-28.492403030395508
16|a green chair |2|-30.366539001464844
17|a large, green fan facing to the left|2|-31.347599029541016
18|a large chair|2|-31.280733108520508
19|a green chair facing left|2|-26.335674285888672
20|a large green chair|2|-31.445987701416016
21|a large green chair |2|-31.641300201416016
22|a large, green chair facing to the left in the room|2|-31.879980087280273
23|"a large, green chair"""|2|-31.388622283935547
24|a large, green chair facing to the left (3)|2|-32.690956115722656
25|a large, green chair facing the left|2|-29.365833282470703
26|a large, green chair, facing to the left|2|-30.26409912109375
27|a large, green chair facing to the left|2|-24.523653030395508
28|a large green chair facing left|2|-30.324928283691406
29|a|2|-31.143341064453125
30|a large, green chair facing to the left is object 3|2|-32.2904052734375
31|a large, green chair facing left|2|-29.795095443725586
32|a green chair facing the left|2|-29.11994743347168
33|a large green chair facing to the left|2|-30.45754623413086
34|a green chair to the left|2|-30.73747444152832
35|a green chair is facing left|2|-30.82006072998047
36|a large, green chair is facing to the left|2|-31.110780715942383
37|a small, grey chair facing forwards|2|-31.31617546081543
0|"a small grey chair facing forwards"""|3|-31.01133155822754
1|a small, grey chair faces forwards|3|-31.008716583251953
2|a small grey chair facing the front|3|-31.195409774780273
3|a small-grey-chair-facing-forwards|3|-33.6384162902832
4|a small grey chair facing forwards |3|-29.55820655822754
5|a small grey chair facing forward|3|-29.786771774291992
6|a grey, small chair facing forwards|3|-30.2746639251709
7|a chair facing forwards|3|-30.654390335083008
8|a small grey facing forwards|3|-31.172727584838867
9|a small grey chair facing forwards in a room|3|-34.927852630615234
10|a small grey fan|3|-28.150053024291992
11|a small grey chair, facing forwards|3|-31.25827407836914
12|a small gray chair facing forwards|3|-30.671119689941406
13|a grey chair is facing forwards|3|-31.327796936035156
14|a grey chair |3|-31.52371597290039
15|a small grey chair facing forwards|3|-25.71445655822754
16|a small grey chair is facing forwards|3|-32.92007064819336
17|a large, blue chair facing to the left|3|-28.676250457763672
18|a small grey chair facing forwards is in the room|3|-31.845340728759766
