|Sequence|Object|p_llm
0|a grey chair facing backwards is in the room|0|-9.981523513793945
1|a grey, large chair, facing backwards|0|-9.522634506225586
2|a grey chair facing backwards |0|-7.794899940490723
3|a grey chair, facing backwards|0|-8.029589653015137
4|a large grey chair |0|-7.997931480407715
5|a chair facing backwards|0|-6.550819396972656
6|a large, grey chair facing forwards|0|-7.737041473388672
7|a grey chair |0|-8.7521390914917
8|a large grey chair is facing backwards|0|-8.885272979736328
9|a large grey chair 1|0|-9.270646095275879
10|a large, grey chair|0|-7.902271270751953
11|a grey chair facing backwards in the room|0|-9.273069381713867
12|a large grey chair backwards|0|-8.94308853149414
13|a grey chair facing backwards, large|0|-9.856075286865234
14|a large grey chair facing forwards|0|-9.632314682006836
15|a large grey chair, facing backwards|0|-8.406861305236816
16|a grey chair facing backwards, large in size|0|-8.982621192932129
17|a large, grey chair that is facing backwards|0|-9.193111419677734
18|a large gray chair facing backwards|0|-8.612957000732422
19|a large, grey chair, facing backwards|0|-10.458982467651367
20|a large grey chair|0|-8.677618980407715
21|a grey, large chair facing backwards|0|-8.12044906616211
22|a grey chair facing backwards|0|-4.2870869636535645
23|a large, grey chair facing|0|-9.580791473388672
24|a grey chair that is facing backwards|0|-9.878240585327148
25|a large chair|0|-9.060201644897461
26|a large, grey chair |0|-6.964771270751953
27|a large, grey, backwards-facing chair|0|-8.970198631286621
28|a large grey chair that is facing backwards|0|-9.247146606445312
29|a large, grey chair facing backward|0|-8.362041473388672
30|a large grey chair facing away|0|-8.92582893371582
31|a grey chair is facing backwards|0|-9.235658645629883
32|a grey chair backwards|0|-8.7365140914917
33|a large chair facing backwards|0|-9.717756271362305
34|a chair, grey, large, facing backwards|0|-9.522536277770996
35|a large, grey chair is facing backwards|0|-9.732537269592285
36|a large grey facing backwards chair|0|-8.76087760925293
37|a backwards grey chair|0|-7.3831987380981445
38|a|0|-7.784961223602295
39|a backwards-facing grey chair|0|-8.685140609741211
40|a grey chair facing forwards|0|-9.165228843688965
41|a large, grey chair  facing backwards|0|-8.626955032348633
42|a large, grey chair facing backwards|0|-8.35342025756836
43|a large, grey chair 1|0|-9.013545989990234
0|a large, grey chair facing forwards'|1|-30.879295349121094
1|a large|1|-31.690235137939453
2|a grey chair|1|-31.215986251831055
3|a large chair facing forwards|1|-29.16298484802246
4|a large, grey chair facing forwards|1|-23.832420349121094
5|a large, grey chair facing forwards;|1|-31.082420349121094
6|a large grey chair, facing forwards|1|-31.829242706298828
7|a large, grey chair|1|-26.374496459960938
8|a large, grey chair is facing forwards|1|-31.265649795532227
9|a large,|1|-31.842796325683594
10|a forward-facing grey chair|1|-31.579164505004883
11|a large, grey chair facing forwards, object 2|1|-32.84975814819336
12|a large, grey chair facing forwards |1|-26.746482849121094
13|a large grey chair facing forwards|1|-27.156139373779297
14|"a large, grey chair facing forwards"""|1|-28.262107849121094
15|a  large, grey chair facing forwards|1|-30.831340789794922
16|a large, grey chair facing forwards is object 2|1|-32.018863677978516
17|a large grey chair facing forwards |1|-30.281139373779297
18|a chair, facing forwards|1|-31.57477569580078
19|a large, grey chair facing forwards (2)|1|-32.514190673828125
20|"a large, grey chair facing forwards <|im_sep|>"|1|-34.65191650390625
21|a large, grey chair |1|-29.022933959960938
22|a large, grey chair  facing forwards|1|-29.90267562866211
23|"a large, grey chair facing forwards """|1|-31.605857849121094
24|a large, grey chair facing forwards is object 2 in the room|1|-33.68851852416992
25|a small grey chair facing backwards|1|-31.615732192993164
26|a large, grey chair that is facing forwards|1|-31.331886291503906
27|a large, grey chair facing forwards  |1|-30.840232849121094
28|a large, grey desk facing forwards|1|-30.24500274658203
29|a small, grey chair facing backwards|1|-31.367416381835938
30|a large, grey chair, facing forwards|1|-29.750221252441406
31|a large, grey chair facing forwards is in the room|1|-31.50359344482422
32|a|1|-29.93368911743164
33|a large, grey chair facing forward|1|-31.351818084716797
34|a backwards-facing grey chair|1|-31.45349884033203
35|a large, grey chair facing forwards,|1|-31.691795349121094
36|a large, grey chair facing forwards in a room|1|-32.54126739501953
37|a large, grey chair facing forwards in the room|1|-30.342958450317383
