|Sequence|Object|p_llm
0|a large|0|-31.049625396728516
1|a large grey chair facing backwards|0|-25.187816619873047
2|a grey, large chair, facing backwards|0|-31.511226654052734
3|a large grey chair facing the opposite direction of the others|0|-34.05415344238281
4|a large grey chair facing the opposite direction of the other objects|0|-35.225189208984375
5|a backwards-facing large grey chair|0|-30.915525436401367
6|a grey chair, facing backwards|0|-29.638792037963867
7|a large grey chair |0|-29.67390251159668
8|a grey chair |0|-30.367895126342773
9|a large, grey chair facing forwards|0|-29.33709144592285
10|"a large grey chair facing backwards"""|0|-30.734691619873047
11|a large grey chair is facing backwards|0|-30.921401977539062
12|a large, grey chair facing backwards|0|-28.62410545349121
13|a large grey chair 1|0|-30.9395694732666
14|a chair facing backwards|0|-31.003141403198242
15|a large, grey chair|0|-29.548980712890625
16|a large grey chair backwards|0|-30.603450775146484
17|a large grey chair facing backwards in a room|0|-31.802339553833008
18|a big grey chair facing away|0|-30.563154220581055
19|a large grey chair, facing backwards|0|-30.10556411743164
20|a large gray chair facing backwards|0|-30.20172691345215
21|a large, grey chair, facing backwards|0|-32.1399040222168
22|a large grey chair|0|-30.29890251159668
23|a large grey chair facing backwards is in the room|0|-31.47949981689453
24|a grey, large chair facing backwards|0|-31.712228775024414
25|a grey chair that is facing backwards|0|-30.874954223632812
26|a large chair|0|-30.632238388061523
27|a large grey chair facing the opposite direction of the other chairs|0|-34.93585968017578
28|a large, grey chair |0|-28.595855712890625
29|a large, grey, backwards-facing chair|0|-31.041316986083984
30|a large grey chair that is facing backwards|0|-31.290008544921875
31|a large, grey chair facing backward|0|-31.074325561523438
32|a large grey chair facing away|0|-30.593093872070312
33|a huge grey chair facing away|0|-30.74968147277832
34|a grey chair is facing backwards|0|-30.85721778869629
35|a large, grey chair is facing backwards|0|-31.368867874145508
36|a large chair facing backwards|0|-28.36688995361328
37|a chair, grey, large, facing backwards|0|-31.15953254699707
38|a large grey chair facing backwards in the room|0|-32.765560150146484
39|a large grey facing backwards chair|0|-31.072269439697266
40|a grey chair, facing backwards, large in size|0|-34.84951400756836
41|a large grey chair facing backwards |0|-28.422191619873047
42|a backwards grey chair|0|-29.049575805664062
43|a|0|-29.373933792114258
44|a backwards-facing grey chair|0|-29.61884117126465
45|a grey chair facing forwards|0|-30.74864387512207
46|a large grey chair facing backwards 1|0|-30.89807891845703
47|a large, grey chair  facing backwards|0|-30.25185203552246
48|a large, grey chair that is facing backwards|0|-30.38179588317871
49|a large, grey chair 1|0|-30.686241149902344
0|a large|1|-31.68158721923828
1|a large, grey chair  |1|-32.32925796508789
2|a chair, grey, large, facing forwards|1|-33.96748733520508
3|a grey chair|1|-31.11247444152832
4|a small, grey desk facing backwards|1|-31.958703994750977
5|a large, grey chair faces forwards|1|-32.166343688964844
6|a large chair facing forwards|1|-29.130062103271484
7|a grey chair facing forward|1|-31.897716522216797
8|a large, grey chair facing forwards|1|-22.98625946044922
9|a  large, grey chair  facing forwards|1|-32.99319839477539
10|a large grey chair, facing forwards|1|-31.82008171081543
11|a large, grey chair is facing forwards|1|-31.23737907409668
12|a large, grey chair|1|-26.32925796508789
13|a large,|1|-31.82823944091797
14|a forward-facing grey chair|1|-31.565637588500977
15|a large grey chair  facing forwards|1|-32.29689025878906
16|a  large, grey chair facing forwards|1|-31.992807388305664
17|a large grey chair facing forwards|1|-32.355804443359375
18|a chair, facing forwards|1|-32.658897399902344
19|a large grey chair|1|-32.58987045288086
20|a large chair|1|-32.06624221801758
21|a chair, large, grey, facing forwards|1|-33.726905822753906
22|a large, grey chair |1|-29.01675796508789
23|a large, grey chair  facing forwards|1|-29.92569351196289
24|a large grey chair that is facing forwards|1|-32.6306266784668
25|a large grey chair facing the front|1|-32.6621208190918
26|a small grey chair facing backwards|1|-31.618701934814453
27|a large, grey desk|1|-32.613563537597656
28|a large, grey chair that is facing forwards|1|-35.51573181152344
29|a large, grey desk facing forwards|1|-30.3135929107666
30|a small, grey chair facing backwards|1|-32.39796447753906
31|a large gray chair facing forward|1|-32.983795166015625
32|a large, grey chair that faces forwards|1|-33.158424377441406
33|a large, grey chair, facing forwards|1|-32.55821228027344
34|a large, grey chair-facing forwards|1|-32.72254943847656
35|a large, grey chair 2|1|-32.85878372192383
36|a large, gray chair facing forwards|1|-32.99042892456055
37|a|1|-29.92296028137207
38|a large, grey chair facing forward|1|-31.37688446044922
39|a backwards-facing grey chair|1|-32.12761306762695
40|a large, grey chair face forwards|1|-32.78038787841797
41|a large, grey chair  (2)|1|-33.155120849609375
42|a large grey chair is facing forwards|1|-32.55514144897461
43|a large gray chair facing forwards|1|-32.229923248291016
44|a large, grey chair facing backwards|1|-31.22063446044922
45|a grey chair facing forwards|1|-28.241466522216797
0|a large, red chair|2|-25.13359832763672
1|a large|2|-30.655773162841797
2|a small, grey desk facing backwards|2|-31.053194046020508
3|a big red chair facing away|2|-32.06184768676758
4|"a large, red chair"""|2|-31.606842041015625
5|a large, red chair face|2|-31.05547332763672
6|a chair facing backwards|2|-31.68584442138672
7|a large, grey chair facing forwards|2|-31.80588150024414
8|a large, red chair-facing backwards|2|-32.69239807128906
9|a large, red chair facing the opposite direction of the other chairs|2|-35.39973068237305
10|a large, red chair (3)|2|-31.72016716003418
11|a large, red chair that is facing backwards|2|-33.616214752197266
12|a large, red, facing-backwards chair|2|-32.78618240356445
13|a large, red, backwards-facing chair|2|-32.28868865966797
14|a large,|2|-30.653108596801758
15|a large, red chair facing backwards|2|-22.902223587036133
16|a red desk|2|-30.26599884033203
17|a  large, red chair facing backwards|2|-30.9333553314209
18|a large, red chair, facing backwards|2|-32.146305084228516
19|a, red chair|2|-32.023193359375
20|a large, red chair facing backward|2|-29.730348587036133
21|a large, red chair |2|-28.20391082763672
22|a grey chair facing backwards|2|-31.73529052734375
23|a large chair|2|-30.51893424987793
24|a large, red chair facing forwards|2|-31.242074966430664
25|a large red chair|2|-25.660778045654297
26|a large, red chair facing |2|-32.2147216796875
27|a small grey chair facing backwards|2|-32.05696105957031
28|a large, red chair facing|2|-31.933473587036133
29|a large, red chair  (3)|2|-32.00560760498047
