|Sequence|Object|p_llm
0|a small red chair to the right|0|-31.263792037963867
1|a small, red chair, facing right|0|-30.4038028717041
2|a red chair |0|-30.80756187438965
3|a small red chair 1|0|-30.937488555908203
4|a red chair is facing to the right|0|-31.240127563476562
5|a small red chair facing to the left|0|-30.581695556640625
6|a small red chair|0|-30.254648208618164
7|a small, red chair  (1)|0|-31.39727783203125
8|a small, red chair facing to the right|0|-30.635818481445312
9|a red chair, facing right|0|-29.75588035583496
10|a small chair|0|-29.78470230102539
11|a small red chair |0|-29.887460708618164
12|a chair facing right|0|-30.41169548034668
13|a red chair facing the right|0|-28.626554489135742
14|a chair facing to the right|0|-29.77015495300293
15|a small, red chair that is facing to the right|0|-33.158199310302734
16|a small red chair facing the right|0|-28.153209686279297
17|a small, red chair  |0|-31.02700424194336
18|a small red chair facing right|0|-30.49041748046875
19|a red chair|0|-31.03412437438965
20|a chair|0|-30.143407821655273
21|a small, red chair |0|-30.46450424194336
22|a red chair, facing to the right|0|-30.607284545898438
23|a red chair facing right|0|-30.642257690429688
24|a small, red chair, facing to the right|0|-28.776050567626953
25|a small red chair, facing right|0|-30.408178329467773
26|a small, red, facing-right chair|0|-30.94782066345215
27|a small red chair  facing to the right|0|-32.00266647338867
28|a small chair facing to the right|0|-29.462488174438477
29|a red chair to the right|0|-30.0561580657959
30|a small, red chair  facing to the right |0|-33.0443229675293
31|a|0|-30.156845092773438
32|a red, small chair facing right|0|-30.964733123779297
33|a small, red chair is facing to the right|0|-30.22557830810547
34|a small chair that is red and facing to the right|0|-35.57390213012695
35|a small, red chair facing the right|0|-31.610973358154297
36|a small red chair is facing to the right|0|-30.908355712890625
37|a small, red chair 1|0|-30.917043685913086
38|a small, red chair  facing to the right|0|-30.200572967529297
39|a small,|0|-30.785995483398438
40|a red chair facing left|0|-30.163597106933594
41|a small red chair facing to the right|0|-29.44266700744629
0|a small, red chair facing the left|1|-29.21807289123535
1|a small red chair facing to the left|1|-31.414045333862305
2|a red chair facing to the left|1|-29.061254501342773
3|a small, red chair 2|1|-32.3849983215332
4|a small red chair|1|-32.41325378417969
5|a small, red chair facing to the right|1|-29.419857025146484
6|a small red chair |1|-32.01481628417969
7|a small red chair facing the left|1|-30.203155517578125
8|a small, red chair is facing to the left|1|-31.142452239990234
9|a second red chair|1|-32.274757385253906
10|a  small, red chair facing to the left|1|-32.29049301147461
11|a small, red chair  (2)|1|-32.31797790527344
12|a small, red chair to the left|1|-31.960481643676758
13|a small, red chair  |1|-32.25382995605469
14|a small, red chair, facing to the left|1|-31.20414161682129
15|a small, red chair that is facing to the left|1|-31.671751022338867
16|a small, red chair (2) facing to the left|1|-32.519317626953125
17|a small, red, left-facing chair|1|-32.598838806152344
18|a small red chair facing right|1|-32.63605499267578
19|a small red chair, facing to the left|1|-32.047401428222656
20|a small, red chair |1|-28.996017456054688
21|a small, red chair facing left|1|-28.901044845581055
22|a red chair, facing left|1|-32.31825256347656
23|a small chair facing left|1|-32.05569076538086
24|a small, red chair|1|-26.331953048706055
25|a small red chair  facing to the left|1|-32.57143020629883
26|a small, red chair, facing left|1|-31.48889923095703
27|a chair facing left|1|-32.094444274902344
28|a red chair facing the left|1|-30.73299217224121
29|a small red chair, facing left|1|-32.16486740112305
30|a small chair facing the left|1|-32.419097900390625
31|a small, red chair  facing to the left|1|-30.98145866394043
32|"a small, red chair"""|1|-32.62882995605469
33|a|1|-30.700786590576172
34|a chair facing to the left|1|-31.241146087646484
35|a small, red chair facing the right|1|-31.45244789123535
36|a small, red chair facing|1|-32.53385925292969
37|a small,|1|-31.72081756591797
38|a small|1|-31.902355194091797
39|a small chair facing to the left|1|-31.382646560668945
40|a small red chair facing to the right|1|-31.55297088623047
0|"a small, blue chair facing backwards"""|2|-7.180851936340332
1|a small, blue chair with its back to us|2|-10.609642028808594
2|a small, blue chair facing backwards, |2|-9.625404357910156
3|a small, blue chair facing backward|2|-8.151278495788574
4|a small, blue chair facing backwards'|2|-8.743351936340332
5|a small, blue chair|2|-4.7168073654174805
6|a small, blue chair facing backwards is in the room|2|-9.972694396972656
7|a small, blue sofa facing backwards|2|-8.247197151184082
8|a small, blue chair is facing backwards|2|-8.721908569335938
9|a small, blue chair facing to the left|2|-9.248573303222656
10|a small, blue chair facing the opposite direction of the other chairs|2|-11.711730003356934
11|a small chair facing backwards|2|-9.90358829498291
12|a small, blue chair facing backwards|2|-1.9777270555496216
13|a chair facing backwards|2|-9.292880058288574
14|a small, blue chair backwards|2|-9.388683319091797
15|a small, blue chair  |2|-9.654308319091797
16|a small, blue sofa|2|-9.837054252624512
17|a small, blue chair  facing backwards|2|-9.205397605895996
18|a small, blue chair facing backwards |2|-6.157414436340332
19|a small, blue chair facing backwards;|2|-9.501164436340332
20|a small blue chair facing backwards|2|-8.181778907775879
21|a small, blue, backwards-facing chair|2|-9.45913314819336
22|a small, blue chair facing to the right|2|-9.357948303222656
23|a small, blue chair facing backwards  |2|-9.618351936340332
24|a small, blue chair facing backwards in the room|2|-9.287723541259766
25|a small, blue chair |2|-7.2558698654174805
26|a small blue sofa facing backwards|2|-9.80310344696045
27|a small, blue chair that is facing backwards|2|-8.089078903198242
28|a small, blue chair facing backwards is object 3 in the room|2|-10.89986515045166
29|a small, blue chair facing backwards 3|2|-9.944989204406738
30|a small, blue chair that faces backwards|2|-9.88817024230957
31|a blue, small chair facing backwards|2|-9.800034523010254
32|a|2|-9.32028579711914
33|a small, blue chair facing forwards|2|-8.541903495788574
34|a small, blue chair facing backwards is object 3|2|-9.625229835510254
35|a small, blue chair, facing backwards|2|-7.9626946449279785
36|a small, blue chair with its back to the viewer|2|-11.357210159301758
37|a small blue chair facing backward|2|-9.481131553649902
38|a small, blue chair facing the opposite direction of the others|2|-11.794482231140137
39|a blue chair|2|-4.211662292480469
0|a large, grey chair |3|-9.696833610534668
1|a grey sofa facing forwards|3|-9.696510314941406
2|a large, grey chair facing forwards;|3|-10.26575756072998
3|a large, grey chair facing forwards is object 4|3|-11.271092414855957
4|a large, grey chair facing forwards is in the room|3|-11.063055992126465
5|a large, grey chair facing forwards,|3|-8.836069107055664
6|a large, grey chair that is facing forwards|3|-9.809283256530762
7|a small, blue chair|3|-10.509562492370605
