|Sequence|Object|p_llm
0|a large desk|0|-28.61976432800293
1|a desk|0|-27.445812225341797
2|a large grey desk, facing forwards|0|-29.69499397277832
3|a grey, large desk facing forwards|0|-31.666181564331055
4|a large desk, grey in colour|0|-32.36044692993164
5|a large, grey desk in the room|0|-30.651296615600586
6|a grey desk in a room|0|-30.488140106201172
7|a large, grey desk|0|-31.384136199951172
8|a large desk, facing forwards|0|-30.669301986694336
9|a large desk that is grey in colour and facing forwards|0|-32.81296920776367
10|a large grey desk is facing forwards|0|-30.659889221191406
11|a large grey desk facing forwards 1|0|-32.538108825683594
12|a grey desk facing forwards in a room|0|-30.787906646728516
13|a large desk that is grey in color and facing forwards|0|-32.484519958496094
14|a grey desk facing forwards|0|-32.61538314819336
15|a grey desk is in the room|0|-30.636802673339844
16|a large desk, grey in color|0|-32.15141296386719
17|a grey desk is facing forwards|0|-29.58440589904785
18|a large grey desk facing forwards in a room|0|-30.9085693359375
19|a grey desk in the room|0|-30.03023338317871
20|a large grey desk|0|-30.300769805908203
21|a large grey desk facing forwards|0|-31.35500144958496
22|a grey desk, facing forwards|0|-28.71343231201172
23|a large desk that is grey in colour and is facing forwards|0|-32.89973449707031
24|a large grey desk facing forwards in the room|0|-29.722442626953125
25|a large gray desk facing forwards|0|-30.60501480102539
26|a large, grey desk facing forwards|0|-30.811729431152344
27|a large grey desk facing forwards, |0|-32.322052001953125
28|a large, grey desk is facing forwards|0|-30.43065071105957
29|a grey desk |0|-28.45615577697754
30|"a large grey desk facing forwards"""|0|-30.805166244506836
31|a large grey desk facing forwards is in the room|0|-31.054630279541016
32|a grey desk|0|-25.67490577697754
33|a large grey desk  facing forwards|0|-30.218090057373047
34|a large desk, grey in colour, facing forwards|0|-30.86869239807129
35|a grey desk facing forwards in the room|0|-29.962818145751953
36|a large desk that is grey in color and is facing forwards|0|-32.767967224121094
37|a grey table|0|-30.33085823059082
38|a|0|-28.953624725341797
39|a large, grey desk |0|-29.97275733947754
40|a large desk facing forwards|0|-29.901344299316406
41|a large, grey desk  facing forwards|0|-29.620149612426758
42|a large, grey desk  (1)|0|-31.336673736572266
43|a large desk, grey in color, facing forwards|0|-30.63722038269043
44|a large, grey desk is facing forwards in the room|0|-32.699703216552734
45|a large, grey desk, facing forwards|0|-31.98044204711914
0|a large, blue  desk|1|-10.711895942687988
1|a large desk|1|-8.141624450683594
2|a  large, blue desk|1|-9.89869499206543
3|a large,|1|-10.565835952758789
4|a desk|1|-7.754176616668701
5|a large blue desk facing forwards|1|-8.19897174835205
6|a large desk that is blue in colour and facing forwards|1|-11.332918167114258
7|a large desk that is blue in colour|1|-11.495658874511719
8|a blue desk is facing forwards|1|-9.628853797912598
9|a large blue desk facing forward|1|-10.151845932006836
10|a blue desk facing forwards|1|-5.13428258895874
11|a blue desk |1|-8.361837387084961
12|a blue desk, facing forwards|1|-9.09085750579834
13|a small, green desk facing to the left|1|-11.252509117126465
14|a large|1|-10.607599258422852
15|a large blue desk, facing forwards|1|-9.916176795959473
16|a large desk that is blue in color|1|-11.252705574035645
17|a large desk, blue in color, facing forwards|1|-9.968915939331055
18|a large desk with a blue surface|1|-10.104513168334961
19|a blue desk  facing forwards|1|-10.627687454223633
20|a large desk is blue and facing forwards|1|-10.554582595825195
21|a large blue desk facing forwards |1|-9.67223072052002
22|a large desk is blue|1|-10.302258491516113
23|a large blue desk is facing forwards|1|-10.508528709411621
24|a large desk, blue, facing forwards|1|-10.236702919006348
25|a large desk in the room|1|-10.83534049987793
26|a large blue desk |1|-8.878490447998047
27|a large desk facing forwards, colored blue|1|-10.22725772857666
28|a blue table|1|-10.604305267333984
29|a large desk facing forwards is blue|1|-10.822931289672852
30|a large desk with a blue color|1|-10.918241500854492
31|a blue, large desk facing forwards|1|-10.735295295715332
32|a|1|-8.53542709350586
33|a blue desk is in the room|1|-10.419890403747559
34|a large desk, blue in colour, facing forwards|1|-10.176700592041016
35|a large desk facing forwards|1|-10.82841968536377
36|a blue desk|1|-5.533712387084961
37|a large blue desk facing forwards in the room|1|-10.489583015441895
38|a large, blue table|1|-10.418761253356934
39|a blue desk in the room|1|-9.883099555969238
40|a large blue desk|1|-8.790188789367676
41|"a large blue desk facing forwards"""|1|-10.37535572052002
42|a Blue desk|1|-10.670035362243652
43|a large desk that is blue and facing forwards|1|-10.570441246032715
44|a large blue desk facing forwards in a room|1|-11.444622039794922
45|a large desk that is blue in color and facing forwards|1|-10.932354927062988
46|"a blue desk"""|1|-10.658712387084961
0|a large desk|2|-29.256744384765625
1|a large,|2|-31.199493408203125
2|a large desk that is red in color and facing backwards|2|-32.41089630126953
3|a desk|2|-29.249074935913086
4|a large, red fan facing backwards|2|-30.79509735107422
5|a large desk facing backwards|2|-28.6826171875
6|a red, large desk facing backwards|2|-31.17908477783203
7|a Red desk|2|-31.430986404418945
8|a large desk is red and facing backwards|2|-32.12263870239258
9|a large desk, red in color, facing backwards|2|-32.75456237792969
10|a large desk, red in colour, facing backwards|2|-32.960445404052734
11|a large desk that is red and facing backwards|2|-31.652454376220703
12|a large, red  desk|2|-31.8176212310791
13|a small, green fan facing to the left|2|-31.02854347229004
14|a  large, red desk|2|-31.240135192871094
15|a red fan|2|-29.69759178161621
16|a large, red, backwards-facing desk|2|-32.444942474365234
17|a  red  desk  facing  backwards|2|-32.50119400024414
18|a large desk facing backwards with a red color|2|-32.935462951660156
19|a large|2|-31.412166595458984
20|a large, red table|2|-31.1900634765625
21|a  red desk|2|-32.10365295410156
22|a large, red fan|2|-32.13595199584961
23|a large, red, desk facing backwards|2|-32.52785873413086
24|a large desk that is red in colour and facing backwards|2|-33.01245880126953
25|a desk that is red in color and facing backwards|2|-33.19842529296875
26|a large  red desk|2|-32.17177963256836
27|a small green desk|2|-29.376354217529297
