|Sequence|Object|p_llm
0|a grey desk facing forwards|0|-4.196418285369873
1|a large, grey desk in the room|0|-9.622397422790527
2|a large desk, grey in colour, facing forwards|0|-9.874811172485352
3|a large|0|-9.927145004272461
4|a large desk|0|-7.64531135559082
5|a grey desk in a room|0|-9.489032745361328
6|a large, grey desk |0|-6.269818305969238
7|a grey large desk facing forwards|0|-9.257548332214355
8|a grey desk in the room|0|-8.443255424499512
9|a grey desk|0|-4.5968732833862305
10|a large, grey desk, facing forwards|0|-8.469159126281738
11|a grey desk is facing forwards|0|-8.508316993713379
12|a large, grey desk  facing forwards|0|-8.49991512298584
13|a large, grey desk facing forwards in the room|0|-8.385890007019043
14|a large, grey desk  |0|-9.816693305969238
15|a desk|0|-7.912018299102783
16|a large, grey desk facing forwards 1|0|-10.640027046203613
17|a large, grey desk facing forwards |0|-6.508951187133789
18|a grey desk is in the room|0|-9.50450611114502
19|a large, grey desk facing forwards is in the room|0|-9.590384483337402
20|a large desk, grey in color, facing forwards|0|-9.669605255126953
21|a grey desk |0|-7.3468732833862305
22|a large, grey desk|0|-4.191693305969238
23|a grey, large desk facing forwards|0|-8.532413482666016
24|a large grey facing forwards desk|0|-9.376935005187988
25|a large, grey, desk, facing forwards|0|-10.377540588378906
26|a large, grey desk facing forwards|0|-3.493326187133789
27|a large desk facing forwards|0|-6.323010444641113
28|a large gray desk facing forwards|0|-9.058961868286133
29|a large, grey desk  (1)|0|-10.258944511413574
30|a desk facing forwards|0|-9.8419828414917
31|a large grey desk|0|-3.217625379562378
32|a|0|-7.950278282165527
33|a large, grey desk facing forwards  (1)|0|-11.141585350036621
34|a large, grey desk is facing forwards|0|-9.420123100280762
35|a large, grey desk facing forwards in a room|0|-10.009660720825195
36|a large, grey desk facing forwards'|0|-9.532388687133789
37|"a large, grey desk facing forwards"""|0|-7.821451187133789
0|a large blue desk is facing forwards|1|-32.454002380371094
1|a large|1|-32.57085418701172
2|a large desk facing forwards is blue|1|-32.7002067565918
3|a large desk|1|-30.08172607421875
4|"a blue desk facing forwards"""|1|-32.603885650634766
5|a blue table|1|-32.5069580078125
6|a blue desk facing forward|1|-32.47798156738281
7|a blue desk|1|-27.455902099609375
8|a large blue desk  facing forwards|1|-33.15937423706055
9|a large desk that is blue in colour|1|-33.4390754699707
10|a large,|1|-32.52546691894531
11|a blue desk facing forwards in the room|1|-32.000755310058594
12|a blue desk is facing forwards|1|-31.80802345275879
13|a large, blue  desk|1|-32.688819885253906
14|a large blue desk, facing forwards|1|-32.12202453613281
15|a blue desk facing forwards|1|-27.689823150634766
16|a large blue desk |1|-30.81705093383789
17|a large desk, blue in colour, facing forwards|1|-32.150733947753906
18|a large blue desk facing forwards|1|-30.15007972717285
19|a blue desk |1|-30.213714599609375
20|a large, blue table|1|-32.352294921875
21|a large desk in the room|1|-32.746578216552734
22|a large desk facing forwards, colored blue|1|-32.13267517089844
23|a large desk that is blue in colour and facing forwards|1|-33.30514907836914
24|a blue desk is in the room|1|-32.32857131958008
25|a large desk is blue|1|-32.23008346557617
26|a small, green desk facing to the left|1|-33.18477249145508
27|"a blue desk"""|1|-32.643402099609375
28|a large desk that is blue|1|-32.81392288208008
29|a blue desk facing forwards |1|-31.689823150634766
30|a large desk, blue, facing forwards|1|-32.0913200378418
31|a large desk, blue in color, facing forwards|1|-31.924074172973633
32|a blue desk in the room|1|-32.404296875
33|a large blue desk|1|-30.746337890625
34|a large desk is blue and facing forwards|1|-32.687625885009766
35|a|1|-30.467803955078125
36|a large desk that is blue in color|1|-33.12577438354492
37|a large desk with a blue color|1|-32.88518142700195
