|Sequence|Object|p_llm
0|a grey desk facing forwards|0|-25.7091007232666
1|a large grey desk, facing forwards|0|-30.00127601623535
2|a large desk|0|-28.63749885559082
3|a grey desk facing forwards |0|-29.8341007232666
4|a grey desk facing forwards in a room|0|-30.703277587890625
5|a large, grey desk |0|-29.965131759643555
6|a grey desk in the room|0|-29.966236114501953
7|a grey desk|0|-27.836034774780273
8|a large, grey desk, facing forwards|0|-29.461347579956055
9|a grey desk is facing forwards|0|-29.500503540039062
10|a large, grey desk  facing forwards|0|-29.460952758789062
11|a grey desk, facing forwards|0|-29.03950309753418
12|a large, grey desk facing forwards in the room|0|-29.400989532470703
13|a large grey desk facing forwards |0|-28.8959903717041
14|a large grey desk facing forwards|0|-25.2866153717041
15|a large, grey desk facing forwards 1|0|-31.613191604614258
16|a large, grey desk facing forwards |0|-27.46649169921875
17|a large grey desk |0|-28.539234161376953
18|a grey desk is in the room|0|-30.49669075012207
19|a large, grey desk facing forwards is in the room|0|-30.59398651123047
20|a large desk, grey in color, facing forwards|0|-30.661792755126953
21|a grey desk |0|-28.339059829711914
22|a grey, large desk facing forwards|0|-29.071252822875977
23|a large grey facing forwards desk|0|-30.37826156616211
24|a large, grey desk facing forwards|0|-24.58367919921875
25|a large desk facing forwards|0|-27.94159507751465
26|a large gray desk facing forwards|0|-30.0511474609375
27|a large grey desk|0|-29.093921661376953
28|a|0|-28.94246482849121
29|a large, grey desk facing forwards  (1)|0|-31.94521713256836
30|a large, grey desk is facing forwards|0|-30.40838050842285
31|a large, grey desk facing forwards in a room|0|-30.655441284179688
32|a large grey desk facing forward|0|-30.226863861083984
33|a grey desk facing forwards in the room|0|-29.869617462158203
34|"a large, grey desk facing forwards"""|0|-28.82586669921875
35|a large grey desk  facing forwards|0|-30.245189666748047
36|a large grey desk facing forwards in the room|0|-29.714208602905273
0|a large blue desk is facing forwards|1|-32.7203369140625
1|a large|1|-32.57085418701172
2|a large desk facing forwards is blue|1|-32.7002067565918
3|a large desk facing forwards, painted blue|1|-33.19767761230469
4|a large desk|1|-30.08172607421875
5|a blue table|1|-32.5069580078125
6|a blue desk facing forward|1|-32.47798156738281
7|a blue desk|1|-27.455902099609375
8|a large blue desk  facing forwards|1|-32.626808166503906
9|a large desk that is blue in colour|1|-33.46305847167969
10|a large,|1|-32.52546691894531
11|a blue desk is facing forwards|1|-31.541898727416992
12|a large blue desk, facing forwards|1|-32.121192932128906
13|a blue desk facing forwards|1|-27.056108474731445
14|a large blue desk |1|-30.81705093383789
15|a large desk, blue in colour, facing forwards|1|-32.149322509765625
16|a large blue desk facing forwards|1|-27.057252883911133
17|a blue desk |1|-30.213714599609375
18|a  blue  desk|1|-32.649200439453125
19|a large desk in the room|1|-32.746578216552734
20|a large desk facing forwards, colored blue|1|-32.13267517089844
21|a large desk, blue in color|1|-33.25178909301758
22|a large desk that is blue in colour and facing forwards|1|-33.282257080078125
23|a blue desk is in the room|1|-32.32857131958008
24|a large desk is blue|1|-32.23008346557617
25|a blue desk in a room|1|-32.885013580322266
26|a blue desk faces forwards|1|-32.8856315612793
27|a large desk facing forwards|1|-32.74177932739258
28|a small, green desk facing to the left|1|-32.203182220458984
29|"a blue desk"""|1|-32.643402099609375
30|a large desk that is blue|1|-32.81392288208008
31|a large desk that is blue in color and is facing forwards|1|-34.02186965942383
32|a large desk, blue, facing forwards|1|-32.68178176879883
33|a large desk, blue in color, facing forwards|1|-31.92645263671875
34|a desk facing forwards|1|-32.764835357666016
35|a blue desk in the room|1|-31.753026962280273
36|a  large, blue desk facing forwards|1|-32.694313049316406
37|a large blue desk|1|-28.30923843383789
38|a large desk is blue and facing forwards|1|-32.47779846191406
39|a|1|-30.467803955078125
40|a large desk that is blue in color|1|-33.12348175048828
41|a large desk with a blue color|1|-32.87273406982422
42|a large desk that is blue in color and facing forwards|1|-32.86183547973633
43|a blue desk, facing forwards|1|-31.01984214782715
44|a large desk with a blue color facing forwards|1|-33.578670501708984
45|a blue, large desk facing forwards|1|-32.663143157958984
46|a large blue desk facing forward|1|-32.07960510253906
47|a large desk that is blue and facing forwards|1|-32.521270751953125
48|a small green desk|1|-32.299625396728516
0|a red desk facing the opposite direction of the other desks|2|-32.78425979614258
1|a red desk facing backward|2|-28.983366012573242
2|a large desk that is red in color and facing backwards|2|-32.4298095703125
3|a large desk|2|-29.215660095214844
4|a desk facing backwards|2|-28.909732818603516
5|a large, red desk is facing backwards|2|-29.212812423706055
6|a large, red desk  facing backwards|2|-30.514442443847656
7|a small green desk facing to the left|2|-30.271791458129883
8|a large, red desk  |2|-30.42953872680664
9|a red desk facing backwards|2|-24.577116012573242
10|a large, red desk that is facing backwards|2|-30.423574447631836
11|a red, large desk facing backwards|2|-31.135820388793945
12|a desk|2|-29.18882942199707
