|Sequence|Object|p_llm
0|a big blue chair facing left|0|-30.252403259277344
1|a large|0|-31.073274612426758
2|a chair facing to the left|0|-30.38667106628418
3|a large blue chair facing the left|0|-28.085233688354492
4|a chair facing left|0|-31.299331665039062
5|a large, blue chair 1|0|-31.337207794189453
6|a large blue chair, facing to the left|0|-31.078702926635742
7|a large, blue chair, facing left|0|-30.351993560791016
8|a blue chair is facing left|0|-31.138256072998047
9|a blue chair on the left|0|-31.531110763549805
10|a large, blue chair facing to the left|0|-28.88003921508789
11|a large, blue chair facing the left|0|-31.074363708496094
12|a large, blue chair that is facing to the left|0|-32.028568267822266
13|a blue chair facing to the left|0|-27.219152450561523
14|a blue chair |0|-31.035049438476562
15|a blue chair facing the left|0|-31.35126495361328
16|a large, blue chair|0|-29.608488082885742
17|a chair, blue, large, facing left|0|-31.12526512145996
18|a large, blue chair  facing to the left|0|-30.460474014282227
19|a blue chair is facing to the left|0|-31.206317901611328
20|a blue chair|0|-31.238174438476562
21|a large blue chair is facing to the left|0|-31.249544143676758
22|"a large blue chair facing to the left"""|0|-31.62799644470215
23|a large, blue, facing-left chair|0|-31.46321678161621
24|a large, blue chair facing left |0|-31.631567001342773
25|a large, blue chair is facing to the left|0|-31.15644073486328
26|a large, blue chair, facing to the left|0|-29.71709442138672
27|a large, blue chair |0|-28.858488082885742
28|a large blue chair facing to the left|0|-26.65924644470215
29|a large blue chair|0|-30.385894775390625
30|a large chair|0|-30.816936492919922
31|a blue chair, facing to the left|0|-31.53179168701172
32|a large chair facing to the left|0|-30.55901527404785
33|a large chair facing left|0|-30.532548904418945
34|a large blue facing left chair|0|-31.230304718017578
35|a large blue chair, facing left|0|-30.45189094543457
36|a large blue chair |0|-30.260894775390625
37|a blue chair facing left|0|-30.436450958251953
38|a large blue chair to the left|0|-31.557666778564453
39|a|0|-30.444332122802734
40|a large blue chair is facing left|0|-30.892444610595703
41|a large blue chair facing left|0|-29.7455997467041
42|a blue chair, facing left|0|-29.592140197753906
43|a large blue chair facing to the left |0|-30.55768394470215
0|a large|1|-31.794769287109375
1|a large, blue chair with its back to us|1|-32.96738052368164
2|a large blue chair facing backwards in the room|1|-31.244935989379883
3|a large, blue fan facing backwards|1|-29.317272186279297
4|a large, blue chair  facing backwards|1|-30.8648624420166
5|a chair is facing backwards|1|-32.32200622558594
6|a large, blue chair with its back to the viewer|1|-33.95927429199219
7|a chair facing backwards|1|-28.29629898071289
8|a large, blue chair facing upwards|1|-31.769927978515625
9|a large blue fan facing backwards|1|-32.27262878417969
10|a large, blue chair facing the opposite direction of the other chairs|1|-34.854286193847656
11|a small grey chair facing forwards|1|-30.899696350097656
12|a  large, blue chair facing backwards|1|-31.4754695892334
