|Sequence|Object|p_llm
0|a red chair facing to the right|0|-30.850082397460938
1|a small red chair facing left|0|-30.652080535888672
2|a small red chair facing to the right|0|-29.44266700744629
3|a small red chair|0|-30.254648208618164
4|a red chair facing left|0|-30.163597106933594
5|a small red chair facing to the left|0|-30.581695556640625
6|a chair facing to the right|0|-30.755128860473633
7|a small red chair is facing to the right|0|-31.28938865661621
8|a small red chair facing the right|0|-28.153209686279297
9|a small, red chair  (1)|0|-31.39727783203125
10|a red chair |0|-30.80756187438965
11|a small, red chair, facing right|0|-29.924970626831055
12|a red chair facing the right|0|-30.30801773071289
13|"a small red chair facing right"""|0|-30.8765811920166
14|a small, red, facing-right chair|0|-31.517990112304688
15|a chair|0|-30.143407821655273
16|a small, red chair  facing to the right|0|-29.383771896362305
17|a red chair, facing to the right|0|-30.607284545898438
18|a small, red chair facing to the right|0|-26.860490798950195
19|a red chair is facing to the right|0|-31.240127563476562
20|a small red chair facing right|0|-26.50690269470215
21|a small, red chair facing right|0|-27.7122802734375
22|a small, red chair facing the right|0|-27.868690490722656
23|a small, red chair, facing to the right|0|-28.776042938232422
24|a small, red chair facing to the left|0|-28.583614349365234
25|a red chair, facing right|0|-29.75588035583496
26|a small chair facing to the right|0|-28.61587142944336
27|a small chair|0|-29.78470230102539
28|a small red chair, facing right|0|-30.851423263549805
29|a small red chair facing right |0|-29.854503631591797
30|a small, red chair facing right |0|-30.8997802734375
31|a small, red chair to the right|0|-30.5756893157959
32|a red chair to the right|0|-30.0561580657959
33|a small, red chair |0|-27.82387924194336
34|a small, red chair is facing to the right|0|-30.601160049438477
35|a small, red chair|0|-28.77700424194336
36|a small red chair |0|-29.887460708618164
37|a small red chair, facing to the right|0|-30.87725067138672
38|a|0|-30.156845092773438
39|a small red chair to the right|0|-30.23918914794922
40|a small,|0|-30.785995483398438
41|a small red chair 1|0|-30.937488555908203
42|a small, red chair 1|0|-29.842485427856445
0|a chair facing to the left|1|-32.825260162353516
1|a chair facing left|1|-31.17579460144043
2|a small red chair facing to the right|1|-31.55297088623047
3|a small red chair, facing to the left|1|-31.644088745117188
4|a small, red chair  (2)|1|-33.16172790527344
5|a small red chair|1|-32.41325378417969
6|a small, red chair facing the left|1|-29.21807289123535
7|a small red chair facing to the left|1|-32.29414367675781
8|a small, red chair that is facing to the left|1|-32.052101135253906
9|a small, red, left-facing chair|1|-33.16232681274414
10|a red chair facing to the left|1|-29.061254501342773
11|a small, red chair is facing to the left|1|-31.45796775817871
12|a chair, red, small, facing left|1|-32.9261474609375
13|a small, red chair  |1|-32.25382995605469
14|a blue chair facing backwards|1|-32.30766296386719
15|a small, red chair - facing to the left|1|-32.69461441040039
16|a small red chair is facing to the left|1|-32.90105056762695
17|a small, red chair facing to the right|1|-28.795740127563477
18|a small, red chair facing left|1|-28.901044845581055
19|a small, red chair face|1|-32.64445495605469
20|a small, red chair 2|1|-31.202621459960938
21|a small red chair facing right|1|-32.63605499267578
22|a small, red chair facing to the  left|1|-32.643733978271484
23|a small, red chair facing the right|1|-31.45244789123535
24|a small, red chair (2) facing to the left|1|-34.154266357421875
25|a small, red chair in the room|1|-31.97310447692871
26|a small red chair  facing to the left|1|-32.57143020629883
27|a red chair facing the left|1|-30.73299217224121
28|a small, red chair to the left|1|-31.960481643676758
29|a small chair facing left|1|-32.05569076538086
30|a small, red chair facing  to the left|1|-32.77507400512695
31|a small, red chair facing|1|-32.53385925292969
32|a small, red chair |1|-28.996017456054688
33|a small red chair facing the left|1|-29.469005584716797
34|a small chair facing to the left|1|-33.09172821044922
35|a small, red chair|1|-26.331953048706055
36|a small red chair |1|-32.01481628417969
37|a small red chair, facing left|1|-32.55586242675781
38|a|1|-30.700786590576172
39|a small, red chair, facing left|1|-31.487354278564453
40|a small,|1|-31.72081756591797
41|a  small, red chair facing to the left|1|-32.29049301147461
42|a small|1|-31.902355194091797
43|a small, red chair, facing to the left|1|-33.5372428894043
44|a small, red chair  facing to the left|1|-29.996456146240234
45|a small, red chair 1|1|-32.53074645996094
46|a small, red chair, facing to the left, in the room|1|-33.62074279785156
0|a small, blue chair facing to the left|2|-31.26954460144043
1|a small, blue chair  |2|-31.679698944091797
2|a small, blue chair facing to the right|2|-31.37891960144043
3|a chair facing backwards|2|-31.31827163696289
4|a large, grey chair facing forwards|2|-32.17164611816406
5|a small chair facing backwards|2|-31.92898178100586
6|a small, blue chair in the room|2|-32.97141647338867
7|a small, blue chair with its back facing the viewer|2|-33.451263427734375
8|a small, blue chair facing away|2|-32.06729507446289
9|a small, blue chair |2|-31.656261444091797
10|a blue, small chair facing backwards|2|-31.827991485595703
11|a small, blue sofa facing backwards|2|-29.44600486755371
12|a small, blue chair that's facing backwards|2|-32.28123092651367
13|a small, blue chair  (3)|2|-32.41469955444336
14|a small, blue chair, facing backwards|2|-32.582645416259766
15|a blue chair facing backwards|2|-32.247779846191406
16|a blue chair|2|-32.00034713745117
17|a small, blue chair facing the wall|2|-32.934791564941406
18|a small, blue chair facing the back|2|-31.73038101196289
19|a small, blue chair facing the opposite direction of the other chairs|2|-34.37436294555664
20|a small, blue chair  facing backwards|2|-31.23563003540039
21|a small blue chair|2|-29.500316619873047
22|a small, red chair facing to the right|2|-32.37380599975586
23|a small, blue sofa|2|-31.86244773864746
24|a small, blue chair facing backwards|2|-31.21198272705078
25|a small blue sofa facing backwards|2|-31.828493118286133
26|a small, blue chair facing downwards|2|-32.9874267578125
27|a small, blue chair turned around|2|-32.857357025146484
28|a small, blue chair facing the opposite direction of the others|2|-33.462615966796875
29|a small, blue chair backwards|2|-31.414073944091797
30|a small blue chair that is facing backwards|2|-32.47156524658203
31|a small, blue chair (3) facing backwards|2|-33.160133361816406
32|a small, blue chair with its back to the viewer|2|-33.40234375
33|a small, blue, backwards-facing chair|2|-31.47749900817871
34|a small, blue chair is facing backwards|2|-30.73558807373047
35|a small blue chair, facing backwards|2|-32.22447967529297
36|a small blue chair facing backwards|2|-26.61571502685547
37|a small blue chair |2|-32.15656661987305
38|a small, blue chair that faces backwards|2|-32.34367370605469
39|a blue chair, facing backwards|2|-31.688005447387695
40|a blue chair facing backward|2|-31.611379623413086
41|a small blue chair facing to the right|2|-32.82099533081055
42|a small, blue chair that is facing backwards|2|-30.110450744628906
43|a|2|-31.34567642211914
44|a small blue chair facing backward|2|-30.69384002685547
45|a small, blue, backwards chair|2|-32.159141540527344
46|a blue chair is facing backwards|2|-31.283506393432617
47|a small blue chair facing to the left|2|-32.74287033081055
48|a small, blue chair with its back to us|2|-32.654884338378906
49|a small blue chair is facing backwards|2|-32.49851608276367
50|a small, blue chair facing forwards|2|-31.998680114746094
51|a small, blue chair with its back facing you|2|-33.039573669433594
0|a large grey chair faces forwards|3|-32.079586029052734
1|a large, grey sofa facing forwards|3|-30.63907241821289
2|a large, grey chair facing forwards'|3|-31.790634155273438
3|a large chair, facing forwards|3|-31.937864303588867
4|a small red chair facing to the right|3|-30.978483200073242
5|a grey chair|3|-26.63321304321289
6|a large, grey chair faces forwards|3|-31.301206588745117
7|a chair facing forwards|3|-31.75124740600586
8|a large chair facing forwards|3|-28.159921646118164
9|a small red chair|3|-32.03462600708008
10|a large, grey chair facing forwards|3|-25.196882247924805
11|a large grey chair, facing forwards|3|-31.829402923583984
12|a large, grey chair is facing forwards|3|-30.554969787597656
13|a large, grey chair|3|-29.942928314208984
14|a grey sofa|3|-30.91106414794922
15|a large, grey chair facing forwards |3|-28.556259155273438
16|a  large, grey chair facing forwards|3|-31.413333892822266
17|"a large, grey chair facing forwards"""|3|-29.907821655273438
18|a grey, large chair facing forwards|3|-30.477842330932617
19|a large grey chair facing forwards|3|-32.435298919677734
20|a big grey chair facing forward|3|-32.05419921875
21|a small, red chair facing to the right|3|-29.854909896850586
22|a large grey chair|3|-31.837169647216797
23|a large chair|3|-29.12762451171875
24|a large, grey chair  facing forwards|3|-31.281005859375
25|a large, grey chair |3|-31.583553314208984
26|a large chair facing forward|3|-32.0264892578125
27|a small, red chair facing to the left|3|-31.511159896850586
28|a large, grey chair that is facing forwards|3|-33.9015007019043
29|a large, grey chair facing forwards is object 4 in the room|3|-34.7382926940918
30|a large grey chair facing forwards in the room|3|-32.150299072265625
31|a large, grey chair facing forwards is object 4|3|-33.15053176879883
32|a small blue chair facing backwards|3|-31.647872924804688
33|a large, grey chair, facing forwards|3|-30.625221252441406
34|a large, grey chair facing forwards is in the room|3|-32.938663482666016
35|a small, red chair|3|-31.932147979736328
36|a large, gray chair facing forwards|3|-31.282676696777344
37|a large grey facing forwards chair|3|-31.747356414794922
38|a|3|-30.94976043701172
39|a large, grey chair facing forward|3|-31.56114959716797
40|a large grey sofa facing forwards|3|-30.840911865234375
41|a large, grey chair facing forwards in a room|3|-33.58616638183594
42|a large, grey chair facing forwards in the room|3|-31.739948272705078
43|a large grey chair is facing forwards|3|-31.37807273864746
44|a large, grey chair facing forwards,|3|-30.712509155273438
45|a large gray chair|3|-30.50624656677246
46|a small, blue chair|3|-29.90400505065918
0|a small red sofa, facing left|4|-31.55758285522461
1|a blue sofa facing backwards|4|-32.66653060913086
