|Sequence|Object|p_llm
0|a small red chair to the right|0|-30.23918914794922
1|a small, red chair, facing right|0|-30.4038028717041
2|a red chair |0|-30.80756187438965
3|a small red chair 1|0|-30.937488555908203
4|a red chair is facing to the right|0|-30.851083755493164
5|a small red chair facing to the left|0|-30.581695556640625
6|a small red chair|0|-30.254648208618164
7|a small, red chair facing to the right|0|-30.63591957092285
8|a small chair|0|-29.78470230102539
9|a small red chair |0|-29.887460708618164
10|a red chair, facing right|0|-30.295352935791016
11|a chair facing right|0|-30.41169548034668
12|a red chair facing the right|0|-30.30801773071289
13|a chair facing to the right|0|-29.77015495300293
14|a small, red chair that is facing to the right|0|-31.758739471435547
15|a small red chair facing the right|0|-29.874923706054688
16|a small red chair facing right|0|-29.716209411621094
17|a chair|0|-30.143407821655273
18|a small, red chair |0|-30.46450424194336
19|a red chair, facing to the right|0|-31.256685256958008
20|a small red chair facing left|0|-30.652080535888672
21|a red chair facing right|0|-30.642257690429688
22|a red chair facing to the right|0|-30.850082397460938
23|a small, red chair, facing to the right|0|-29.37055778503418
24|a small red chair, facing right|0|-30.851423263549805
25|a small, red, facing-right chair|0|-30.94782066345215
26|a small, red chair to the right|0|-31.708961486816406
27|a small chair facing to the right|0|-29.462488174438477
28|a small, red chair facing to the left|0|-29.850780487060547
29|a red chair to the right|0|-30.0561580657959
30|a|0|-30.156845092773438
31|a red, small chair facing right|0|-31.555700302124023
32|a small, red chair is facing to the right|0|-30.22557830810547
33|a small, red chair facing the right|0|-28.825210571289062
34|a small red chair, facing to the right|0|-30.87725067138672
35|a small red chair is facing to the right|0|-31.2923583984375
36|a small, red chair 1|0|-29.842485427856445
37|a small, red chair  facing to the right|0|-30.198501586914062
38|a small,|0|-30.785995483398438
39|a red chair facing left|0|-30.917856216430664
40|a small red chair facing to the right|0|-29.44266700744629
41|a small chair facing right|0|-29.92496681213379
0|a small, red chair facing the left|1|-29.21807289123535
1|a small red chair is facing to the left|1|-32.5584716796875
2|a small red chair facing to the left|1|-31.414045333862305
3|a red chair facing to the left|1|-29.061254501342773
4|a small, red chair 2|1|-32.3849983215332
5|a small red chair|1|-32.41325378417969
6|a small, red chair with its back to the right|1|-33.32308578491211
7|a small, red chair facing to the right|1|-28.795740127563477
8|a small red chair |1|-32.01481628417969
9|a small red chair facing the left|1|-30.203155517578125
10|a small, red chair is facing to the left|1|-31.45796775817871
11|a  small, red chair facing to the left|1|-32.29049301147461
12|a small, red chair  (2)|1|-32.31797790527344
13|a small, red chair to the left|1|-31.960481643676758
14|a small, red chair  |1|-32.25382995605469
15|a small, red chair, facing to the left|1|-29.162155151367188
16|a small, red chair that is facing to the left|1|-31.671751022338867
17|a small red chair, facing to the left|1|-32.047401428222656
18|a small, red chair |1|-28.996017456054688
19|a small, red chair facing to the  left|1|-32.643733978271484
20|a small red chair facing left|1|-32.57556915283203
21|a small, red chair facing left|1|-28.901044845581055
22|a chair, red, small, facing left|1|-32.9261474609375
23|a small chair facing left|1|-31.209026336669922
24|a small, red chair|1|-26.331953048706055
25|a small red chair  facing to the left|1|-33.303955078125
26|a small, red chair, facing left|1|-31.48889923095703
27|a small, red chair (2)|1|-32.11109924316406
28|a chair facing left|1|-31.17579460144043
29|a chair facing the left|1|-32.48143768310547
30|a red chair facing the left|1|-30.73299217224121
31|a small red chair, facing left|1|-32.55586242675781
32|a small chair facing the left|1|-32.419097900390625
33|a small, red chair  facing to the left|1|-29.996456146240234
34|"a small, red chair"""|1|-32.62882995605469
35|a|1|-30.700786590576172
36|a chair facing to the left|1|-31.241146087646484
37|a small, red chair facing the right|1|-31.45244789123535
38|a small, red chair facing|1|-32.53385925292969
39|a small,|1|-31.72081756591797
40|a small|1|-31.902355194091797
41|a small chair facing to the left|1|-31.382646560668945
42|a red chair facing left|1|-29.840639114379883
43|a small red chair facing to the right|1|-31.55297088623047
0|a blue chair facing backwards|2|-7.438216686248779
1|a small, blue chair in the room|2|-10.091506004333496
2|a blue chair, facing backwards|2|-9.299463272094727
3|a small, blue chair with its back to us|2|-11.22104549407959
4|a blue chair that is facing backwards|2|-9.222341537475586
5|a small, blue sofa facing backwards|2|-7.42061185836792
6|a blue sofa facing backwards|2|-9.135965347290039
7|a small, blue chair facing to the left|2|-9.244085311889648
8|a small, blue chair is facing backwards|2|-8.710195541381836
9|a blue chair facing away|2|-9.854576110839844
10|a small blue chair facing to the left|2|-10.717479705810547
11|a small, red chair facing to the right|2|-10.34841537475586
12|a small, blue chair facing the opposite direction of the other chairs|2|-12.345802307128906
13|a small, blue chair turned around|2|-9.706157684326172
14|a chair facing backwards|2|-8.650940895080566
15|a small, blue chair facing backwards|2|-9.186591148376465
16|a blue chair is facing backwards|2|-9.258118629455566
17|a small, blue chair backwards|2|-9.388683319091797
18|a small, blue chair  |2|-9.654308319091797
19|a small, blue sofa|2|-9.837054252624512
20|a small, blue chair  facing backwards|2|-9.210238456726074
21|a blue chair |2|-9.568707466125488
22|a small, blue chair  (3)|2|-10.38930892944336
23|a small blue chair |2|-10.131175994873047
24|a small, blue chair facing the back of the room|2|-11.094518661499023
25|a blue chair facing backward|2|-8.706138610839844
26|a small, blue chair facing the back|2|-10.984126091003418
27|a small blue chair facing backwards|2|-5.393932819366455
28|a small, blue, backwards-facing chair|2|-9.03209400177002
29|a small, blue chair facing to the right|2|-9.353460311889648
30|a small, blue, backwards chair|2|-10.133748054504395
31|a small, blue chair |2|-9.630870819091797
32|a small, blue chair that's facing backwards|2|-10.852267265319824
33|a small blue chair facing backwards |2|-9.440807342529297
34|a small, blue chair with its back facing us|2|-11.402597427368164
35|a large, grey chair facing forwards|2|-10.146254539489746
36|a small blue sofa facing backwards|2|-9.80310344696045
37|a small, blue chair that is facing backwards|2|-8.08505916595459
38|a small, blue chair with its back facing you|2|-10.99515151977539
39|a small, blue chair that faces backwards|2|-9.900383949279785
40|a blue, small chair facing backwards|2|-9.802602767944336
41|a|2|-9.32028579711914
42|a small, blue chair facing forwards|2|-9.973289489746094
43|a small blue chair facing to the right|2|-10.795604705810547
44|a small, blue chair, facing backwards|2|-8.220065116882324
45|a small, blue chair with its back to the viewer|2|-11.357922554016113
46|a small blue chair facing backward|2|-8.668449401855469
47|a small, blue chair facing the wall|2|-10.279618263244629
48|a blue chair|2|-9.561586380004883
0|a large, grey chair |3|-29.927303314208984
1|a grey sofa facing forwards|3|-31.583229064941406
2|a large, grey chair facing forwards  (4)|3|-33.7341423034668
3|a large grey chair faces forwards|3|-32.079586029052734
4|a large gray chair facing forwards|3|-31.103431701660156
5|a grey chair |3|-31.668411254882812
6|a grey chair facing forward|3|-30.49187469482422
7|a large, gray chair|3|-30.829853057861328
8|a chair facing forwards|3|-31.75124740600586
9|a large, grey chair that is facing forwards|3|-31.695554733276367
10|a grey chair|3|-31.352046966552734
11|a large chair facing forwards|3|-28.783878326416016
12|a large grey chair|3|-31.837169647216797
13|a  large, grey chair facing forwards|3|-32.274723052978516
14|a small, red chair facing to the right|3|-29.854909896850586
15|a small, blue chair facing backwards|3|-30.131357192993164
16|a large grey facing forwards chair|3|-31.747356414794922
17|a large chair|3|-29.12762451171875
18|a large, grey chair, facing forwards|3|-30.908361434936523
19|a large, grey chair facing forwards, |3|-32.343353271484375
20|a grey chair is facing forwards|3|-31.229820251464844
21|a large grey sofa facing forwards|3|-30.840911865234375
22|a large, grey chair is facing forwards|3|-30.55170249938965
23|a small blue chair|3|-31.1922550201416
24|a large grey chair facing forwards|3|-31.834041595458984
25|a large, grey sofa facing forwards|3|-30.63907241821289
26|a large, grey chair faces forwards|3|-31.301206588745117
27|a large chair facing forward|3|-31.33344268798828
28|a small, red chair|3|-31.932147979736328
29|a large, grey chair facing forward|3|-31.56114959716797
30|a large, grey chair facing forwards|3|-28.04084587097168
31|a large, grey chair facing forwards |3|-28.556259155273438
32|a grey, large chair facing forwards|3|-30.477842330932617
33|a grey chair facing forwards|3|-31.605501174926758
34|a small, red chair facing to the left|3|-31.511159896850586
35|a large, grey chair facing forwards'|3|-31.790634155273438
36|a large, grey chair|3|-29.942928314208984
37|"a large, grey chair facing forwards"""|3|-29.907821655273438
38|a|3|-30.94976043701172
39|a large grey chair is facing forwards|3|-31.37807273864746
40|a large chair in the room|3|-31.70970344543457
41|a large, grey chair facing forwards in the room|3|-31.739948272705078
42|a small red chair facing to the right|3|-30.978483200073242
0|a small, red sofa (5)|4|-31.540075302124023
1|a small, red sofa |4|-27.609683990478516
2|a red sofa facing left|4|-30.574190139770508
3|a small sofa|4|-29.70389175415039
4|a small red sofa facing to the left|4|-28.528512954711914
5|a  small, red sofa facing to the left|4|-31.362957000732422
6|a small red sofa, facing to the left|4|-30.985929489135742
7|a small, red sofa faces left|4|-30.412599563598633
8|a small red sofa facing left|4|-29.557580947875977
9|a small, red sofa|4|-24.484682083129883
10|a small|4|-30.808135986328125
11|a small, red sofa facing  to the left|4|-31.602127075195312
12|a small red sofa|4|-27.842763900756836
