|Sequence|Object|p_llm
0|a large, grey, desk, facing forwards|0|-10.417719841003418
1|a grey desk facing forward|0|-10.21683120727539
2|a huge grey desk facing forward|0|-10.667832374572754
3|a grey desk facing forwards in the room|0|-11.207170486450195
4|a large grey desk facing forward|0|-9.221960067749023
5|a large desk|0|-7.6986165046691895
6|a large desk, grey in color|0|-11.234842300415039
7|a grey desk  facing forwards|0|-10.383865356445312
8|a grey, large, desk, facing forwards|0|-11.435121536254883
9|a large desk, facing forwards, grey in color|0|-11.814393997192383
10|a large, grey desk|0|-2.1893537044525146
11|a grey desk faces forwards|0|-10.018693923950195
12|a grey, large, desk, facing, forwards|0|-12.130867004394531
13|a grey desk  (1)|0|-10.6083402633667
14|a large desk that is grey and facing forwards|0|-10.868658065795898
15|a grey desk is facing forwards|0|-8.56184196472168
16|a grey, large desk|0|-10.121742248535156
17|a large desk that is grey in color and facing forwards|0|-11.507954597473145
18|a large grey desk |0|-9.937698364257812
19|a large grey desk  facing forwards|0|-9.248396873474121
20|a large grey desk is facing forwards|0|-9.641806602478027
21|a grey desk in front|0|-10.456164360046387
22|a grey desk in a room|0|-10.222808837890625
23|a large grey desk  (1)|0|-10.788684844970703
24|a large grey facing forwards desk|0|-10.024394989013672
25|a grey desk, facing forwards|0|-10.432652473449707
26|a grey, large desk facing forwards|0|-8.099106788635254
27|a grey facing forwards desk|0|-10.464771270751953
28|a large grey desk in the room|0|-9.859275817871094
29|a large desk, grey, facing forwards|0|-10.558935165405273
30|a grey large desk facing forwards|0|-9.261486053466797
31|a large grey desk|0|-9.312698364257812
32|a grey desk is in the room|0|-9.602096557617188
33|a large desk facing forwards|0|-6.367684364318848
34|a large desk, grey in color, facing forwards|0|-9.75153636932373
35|a large gray desk facing forwards|0|-9.091158866882324
36|a desk, grey, large, facing forwards|0|-10.454195976257324
37|a large grey desk faces forwards|0|-10.238130569458008
38|a grey desk in the room|0|-8.99057388305664
39|a large grey desk is in the room|0|-10.697808265686035
40|a grey desk, large, facing forwards|0|-11.028045654296875
41|a large|0|-9.948862075805664
42|a large, gray desk facing forwards|0|-10.905595779418945
43|a big grey desk facing forward|0|-10.105085372924805
44|a|0|-7.968255043029785
45|a large grey desk, facing forwards|0|-8.984354972839355
46|a large desk that is grey in color and is facing forwards|0|-11.78050422668457
47|a large desk, grey in colour, facing forwards|0|-9.916993141174316
48|a grey desk facing forwards|0|-9.20449447631836
49|a large, grey, desk facing forwards|0|-10.92623519897461
50|a large grey desk facing forwards|0|-9.768815994262695
51|a grey table|0|-9.287676811218262
0|a large desk that is blue in colour and facing forwards|1|-11.3124361038208
1|a small, green desk facing to the left|1|-10.274837493896484
2|a large desk|1|-8.119800567626953
3|a large desk with a blue top|1|-11.550938606262207
4|a large desk with a blue surface|1|-11.412930488586426
5|a large desk that is blue in color and facing forwards|1|-10.927698135375977
6|a large blue desk, facing forwards|1|-9.944425582885742
7|a large desk facing forwards that is blue|1|-11.49067497253418
8|a green desk|1|-11.006147384643555
9|a  blue desk facing forwards|1|-11.080214500427246
10|a  blue desk|1|-11.329194068908691
11|a desk facing forwards|1|-10.867823600769043
12|a large desk, blue in colour|1|-11.515838623046875
13|a large desk that is blue in color and faces forwards|1|-12.145303726196289
14|a large desk, blue|1|-11.06843376159668
15|a large desk that is blue in color, facing forwards|1|-12.029383659362793
16|a large desk facing forwards that is blue in color|1|-12.028369903564453
17|a large blue desk facing forwards|1|-10.050484657287598
18|a  blue  desk  facing  forwards|1|-11.341512680053711
19|a large desk that is blue in colour|1|-11.49380111694336
20|a large blue desk is in the room|1|-11.741552352905273
21|a large desk, blue in colour, facing forwards|1|-10.143416404724121
22|a large blue desk is facing forwards|1|-10.73796558380127
23|a large desk is blue and facing forwards|1|-10.740959167480469
24|a  large, blue desk facing forwards|1|-10.746417045593262
25|a large desk, blue in color, facing forwards|1|-9.934462547302246
26|a large desk in the room|1|-10.825756072998047
27|a large desk with a blue color|1|-10.878281593322754
28|a large,|1|-10.547187805175781
29|a large desk that is blue and facing forwards|1|-10.555496215820312
30|a large, blue  desk|1|-10.69588565826416
31|a large blue desk|1|-10.280824661254883
32|a large blue desk  facing forwards|1|-10.66487979888916
33|a large, blue|1|-10.97100830078125
34|a large desk, blue in color|1|-11.266669273376465
