|Sequence|Object|p_llm
0|a large, grey chair |0|-28.607345581054688
1|a grey chair |0|-30.39471435546875
2|a large, grey chair facing backwards|0|-28.650625228881836
3|a grey chair facing backwards, large|0|-31.498653411865234
4|a grey chair facing backwards, large in size|0|-30.92755126953125
5|a large chair facing backwards|0|-31.360332489013672
6|a backwards grey chair|0|-29.025775909423828
7|a large, grey chair, facing backwards|0|-29.49313735961914
8|a large grey chair backwards|0|-30.58566665649414
9|a grey chair that is facing backwards|0|-31.520814895629883
10|a grey chair facing backwards is in the room|0|-31.624099731445312
11|a large grey chair|0|-30.3201961517334
12|a large, grey chair that is facing backwards|0|-30.830625534057617
13|a chair facing backwards|0|-29.12156867980957
14|a large grey chair |0|-29.6405086517334
15|a grey chair facing away|0|-30.30780601501465
16|a large chair|0|-30.702777862548828
17|a large, grey chair, backwards|0|-30.976442337036133
18|a large grey facing backwards chair|0|-30.40345573425293
19|a grey chair is facing backwards|0|-30.87823486328125
20|a grey, large chair, facing backwards|0|-31.165210723876953
21|a large grey chair, facing backwards|0|-30.049440383911133
22|a large, grey chair facing backward|0|-31.200857162475586
23|a large grey chair facing forwards|0|-30.388717651367188
24|a large grey chair that is facing backwards|0|-30.889724731445312
25|a grey chair facing backwards in the room|0|-30.915647506713867
26|a chair, grey, large, facing backwards|0|-32.055057525634766
27|a backwards-facing grey chair|0|-28.80329704284668
28|a large grey chair is facing backwards|0|-30.882692337036133
29|a grey, large chair facing backwards|0|-29.763025283813477
30|a large, grey chair 1|0|-30.65612030029297
31|a large, grey chair facing forwards|0|-29.379615783691406
32|a backwards-facing large grey chair|0|-30.918582916259766
33|a grey chair facing backwards|0|-25.929664611816406
34|a large, grey, backwards-facing chair|0|-30.612775802612305
35|a large, grey chair is facing backwards|0|-31.375110626220703
36|a grey chair, facing backwards|0|-29.672164916992188
37|a large, grey chair|0|-29.544845581054688
38|a big grey chair facing away|0|-30.61952018737793
39|a|0|-29.42753791809082
40|a grey chair facing backwards |0|-29.437477111816406
41|a large, grey chair facing|0|-31.223365783691406
42|a grey chair, facing backwards, large|0|-31.193593978881836
43|a large gray chair facing backwards|0|-30.949539184570312
0|a large, grey chair |1|-7.0326995849609375
1|a large gray chair facing forwards|1|-10.281970977783203
2|a grey chair facing forward|1|-10.102273941040039
3|a large grey chair that is facing forwards|1|-10.66531753540039
4|a large, grey chair facing backwards|1|-9.19752025604248
5|a large grey chair facing the front|1|-9.826529502868652
6|a large grey chair, facing forwards|1|-10.187499046325684
7|a large, grey chair that is facing forwards|1|-8.917179107666016
8|a forward-facing grey chair|1|-10.290105819702148
9|a backwards grey chair|1|-10.332893371582031
10|a grey chair|1|-9.225751876831055
11|a large chair facing forwards|1|-7.172751426696777
12|a large, grey desk|1|-10.477788925170898
13|a  large, grey chair facing forwards|1|-10.012981414794922
14|a large grey chair|1|-10.601696968078613
15|a large, grey chair face forwards|1|-10.795003890991211
16|a large gray chair facing forward|1|-10.328845977783203
17|a large chair|1|-10.147727012634277
18|a small grey chair facing backwards|1|-9.625496864318848
