|Sequence|Object|p_llm
0|a green small desk facing forwards|0|-8.602725982666016
1|a small desk facing forwards|0|-5.631941318511963
2|a desk|0|-9.353324890136719
3|a small green desk facing forwards is in the room|0|-9.960734367370605
4|a small green desk facing to the right|0|-9.701972007751465
5|a little green desk facing forward|0|-9.760759353637695
6|a small green desk |0|-8.651870727539062
7|a small|0|-9.546891212463379
8|a small desk|0|-7.5255818367004395
9|a small, green desk that is facing forwards|0|-10.374547958374023
10|a small, green desk  |0|-9.784977912902832
11|a small, green, desk, facing forwards|0|-10.481771469116211
12|a desk facing forwards|0|-8.07679557800293
13|a small green desk in the room|0|-10.605705261230469
14|a small green desk, facing forwards|0|-8.17409896850586
15|a small desk, green, facing forwards|0|-9.923615455627441
16|a small, green desk in front|0|-10.476255416870117
17|a small, green desk |0|-6.824041366577148
18|a small green desk  facing forwards|0|-9.056890487670898
19|a small, green desk in the room|0|-9.880500793457031
20|a small,|0|-9.949448585510254
21|a small green desk facing forwards 1|0|-10.553997993469238
22|a small, green, desk facing forwards|0|-9.492951393127441
23|a green desk, facing forwards|0|-8.620044708251953
24|"a small green desk facing forwards"""|0|-9.389232635498047
25|a small green desk facing to the left|0|-10.405097007751465
26|a small green desk|0|-9.394058227539062
27|a small green desk facing forwards in a room|0|-8.636176109313965
28|a small green desk facing forwards in the room|0|-10.584632873535156
29|a small green desk facing the front|0|-10.083965301513672
30|a small, green desk facing to the right|0|-9.900849342346191
31|a small, green desk 1|0|-10.200194358825684
32|a small green desk facing forwards|0|-8.974637985229492
33|a|0|-8.656000137329102
34|a small, green desk is facing forwards|0|-9.400860786437988
35|a small, green desk|0|-8.058416366577148
36|a small desk, facing forwards|0|-9.617961883544922
37|a small, green desk  facing forwards|0|-8.643383026123047
38|a small green desk is facing forwards|0|-9.734212875366211
39|a small, green desk, facing forwards|0|-9.905169486999512
40|a small, green desk  (1)|0|-10.186397552490234
41|a small, green desk facing forwards|0|-6.722515106201172
42|a green, small desk facing forwards|0|-7.500966548919678
0|a large, green desk facing to the right|1|-29.424646377563477
1|a green desk facing the right|1|-31.0531005859375
2|a small green desk facing to the right|1|-27.000961303710938
3|a  small, green desk facing to the right|1|-31.4287109375
4|a desk facing to the right|1|-28.097291946411133
5|a desk facing right|1|-30.37592887878418
6|a small green desk facing the right|1|-31.16872215270996
7|a small green desk |1|-31.570911407470703
8|a small|1|-31.520784378051758
9|a small desk facing the right|1|-31.361989974975586
10|a large, grey desk facing to the left|1|-32.21510696411133
11|a small desk|1|-31.33011245727539
12|a small, green desk  |1|-31.46367645263672
13|a small green desk facing to the right of the room|1|-32.22847366333008
14|a small desk facing to the right|1|-28.557191848754883
15|a small green desk facing right|1|-28.55902099609375
16|a green desk facing right|1|-29.60959815979004
17|a small, green table facing to the right|1|-32.35248565673828
18|a small, green desk |1|-28.61992645263672
19|a small desk facing right|1|-30.608497619628906
20|a small, green desk faced to the right|1|-30.999486923217773
21|a small, green desk is facing to the right|1|-31.192428588867188
22|a small, green desk, facing to the right|1|-35.24516296386719
23|a green desk facing to the right|1|-28.28473472595215
24|a small green desk to the right|1|-29.99437141418457
25|a small green desk facing to the right in the room|1|-31.97488021850586
26|a small, green desk to the right|1|-28.3480167388916
27|a green desk to the right|1|-31.367284774780273
28|a small, green desk turning right|1|-31.333526611328125
29|a small, green desk facing to the  right|1|-32.16573715209961
30|a small green desk, facing to the right|1|-31.41037368774414
31|a small, green desk turned to the right|1|-32.438785552978516
32|a small, green desk facing right|1|-28.718172073364258
33|a small, green desk  facing to the right|1|-29.313499450683594
34|a|1|-29.81949234008789
35|a small, green desk 2|1|-31.302127838134766
36|a small, green desk on the right|1|-30.645660400390625
37|a small, green desk|1|-25.84648895263672
38|a small, green desk turning to the right|1|-31.17188262939453
39|a small, green desk faces to the right|1|-32.0477409362793
40|a small, green desk facing the right|1|-28.68913459777832
41|a small, green desk (2)|1|-31.35094451904297
42|a small, green desk that is facing to the right|1|-31.858760833740234
43|a small green desk facing to the right |1|-30.547836303710938
0|a large desk|2|-7.0082688331604
1|a large, green desk facing to the right|2|-11.265414237976074
2|a desk|2|-8.870912551879883
3|a large desk, facing forwards, green|2|-10.92928409576416
4|a large desk, green, facing forwards|2|-10.44997787475586
5|a large green desk facing to the left|2|-11.030200958251953
6|a large green desk  facing forwards|2|-9.76922607421875
7|a green desk facing forward|2|-9.848876953125
8|a green chair facing forwards|2|-9.98283863067627
9|a large, green desk that is facing forwards|2|-10.121185302734375
10|a large green desk facing forwards|2|-9.121179580688477
11|a large green desk facing forwards in the room|2|-9.439741134643555
12|a large, green desk is facing forwards|2|-9.128242492675781
13|a large green desk is facing forwards|2|-9.89193344116211
14|a large green desk |2|-8.880678176879883
15|a large green desk|2|-8.943178176879883
16|a large green desk, facing forwards|2|-9.203280448913574
17|a desk facing forwards|2|-9.688921928405762
18|a large, green desk facing to the left|2|-11.521261215209961
19|a large, green desk  (3)|2|-10.147909164428711
20|a large green desk facing to the right|2|-10.595976829528809
21|a large, green desk  facing forwards|2|-8.861589431762695
22|a large desk, green in color, facing forwards|2|-10.531109809875488
23|a green desk facing forwards|2|-9.023268699645996
24|a large green desk facing forward|2|-7.5891265869140625
25|a  large, green desk facing forwards|2|-9.300992012023926
26|a large green desk facing forwards in a room|2|-10.4404296875
27|a large, green table|2|-9.038978576660156
28|a large green desk facing the front|2|-9.472841262817383
29|a large, green desk, facing forwards, in the room|2|-12.414421081542969
30|a small green desk facing forwards|2|-8.926281929016113
31|a large green desk facing forwards,|2|-9.920729637145996
32|a large table|2|-9.929753303527832
33|a|2|-7.850569725036621
34|a large desk facing forwards|2|-5.934424877166748
35|a small, green desk|2|-9.550960540771484
36|a large, green desk, facing forwards|2|-8.026349067687988
37|a small, green desk facing forwards|2|-7.78228759765625
38|a green, large desk facing forwards|2|-9.271666526794434
39|a large, green desk faces forwards|2|-9.7970552444458
40|a large, green desk facing forwards|2|-11.490083694458008
41|a large green desk facing to the front|2|-11.036260604858398
0|a large desk|3|-32.455726623535156
1|a desk|3|-29.855091094970703
2|a desk facing left|3|-31.247161865234375
3|a chair facing to the left|3|-32.482017517089844
4|a large desk, grey in color, facing to the left|3|-32.613624572753906
5|a desk facing to the left|3|-29.203866958618164
6|a  large, grey desk facing to the left|3|-31.723552703857422
7|a large desk facing to the left|3|-29.37655258178711
8|a large, grey desk|3|-23.66344451904297
9|a grey desk to the left|3|-32.0778923034668
10|a large green desk facing forwards|3|-30.373897552490234
11|a grey desk facing to the left of the room|3|-32.52392578125
12|a gray desk|3|-31.9001522064209
13|a large green desk|3|-32.1721305847168
14|a big grey desk facing left|3|-32.786983489990234
15|a large desk facing the left|3|-32.361087799072266
16|a large grey desk|3|-26.668487548828125
17|a grey desk in the room|3|-32.52724075317383
18|a large, gray desk facing to the left|3|-32.4581298828125
19|a large gray desk facing to the left|3|-32.27116775512695
20|a large desk facing to the left, made of grey material|3|-33.8834114074707
21|a grey desk, facing left|3|-32.35606384277344
22|a large desk that is grey in color and facing to the left|3|-33.56338882446289
23|a large, grey chair facing to the left|3|-30.639415740966797
24|a grey desk is facing to the left|3|-32.16271209716797
25|a grey desk |3|-31.041780471801758
26|a grey chair facing to the left|3|-32.527496337890625
27|a grey desk|3|-31.143342971801758
28|a grey desk, facing to the left|3|-31.628114700317383
29|a grey large desk|3|-31.899639129638672
30|a small green desk facing forwards|3|-32.659420013427734
31|a small, green desk facing to the right|3|-33.531410217285156
32|a large desk, facing to the left|3|-32.88702392578125
33|a|3|-30.7154541015625
34|a grey table|3|-32.24879837036133
35|a grey, large desk|3|-30.914146423339844
36|a green desk|3|-30.928442001342773
37|a Grey desk|3|-32.239013671875
38|a large desk facing to the left of the room|3|-32.90748596191406
39|a large grey chair|3|-31.699737548828125
40|a grey desk facing to the left |3|-32.54405975341797
41|a grey desk facing to the left|3|-31.60655975341797
42|a small, green desk facing forwards|3|-31.077808380126953
43|a large green desk facing to the right|3|-32.3626594543457
44|a large, green desk facing forwards|3|-30.329025268554688
0|a chair facing to the right|4|-29.35048484802246
1|a small, green chair  facing to the right|4|-30.219383239746094
2|a  small, green chair facing to the right|4|-31.405635833740234
3|a small green chair |4|-31.59814453125
4|a small, green chair, facing to the right|4|-29.079090118408203
5|a green desk chair facing to the right|4|-30.797889709472656
6|a small, green chair facing  to the right|4|-31.708255767822266
7|a small|4|-31.55562973022461
8|"a small, green chair"""|4|-31.575355529785156
9|a green chair to the right|4|-31.505617141723633
10|a small, green chair |4|-27.919105529785156
11|a small chair facing to the right|4|-30.040075302124023
12|a small green chair to the right|4|-31.189985275268555
13|a small, green chair|4|-24.903480529785156
14|a small green chair facing to the right|4|-30.162158966064453
15|a small chair facing right|4|-31.59698486328125
16|a small, green desk chair facing to the right|4|-30.1825008392334
17|a green chair facing right|4|-30.016765594482422
18|a small, green chair that is facing to the right|4|-31.448083877563477
19|a small, green chair to the right|4|-31.007434844970703
20|a small, green chair is facing to the right|4|-30.382843017578125
21|a small,|4|-31.4991455078125
22|a green chair facing to the right|4|-31.35383415222168
23|a small, green chair faces to the right|4|-31.048629760742188
24|a little green chair facing right|4|-31.704790115356445
25|a small, green chair in the room|4|-31.333721160888672
26|a small, green chair faced to the right|4|-32.147891998291016
27|a small, green chair facing to the left|4|-31.071556091308594
28|a small, green chair facing right|4|-28.65704917907715
29|a large, grey chair facing to the left|4|-31.395591735839844
30|a small green chair facing the right|4|-30.67616081237793
31|a green, small chair facing to the right|4|-31.629987716674805
32|a small, green desk facing to the right|4|-28.006927490234375
33|a small, green chair face|4|-30.387855529785156
34|a green chair facing the right|4|-30.20379638671875
35|a|4|-29.73194694519043
36|a small, green chair facing the right|4|-30.266883850097656
37|a small, green desk|4|-30.780038833618164
38|a small green chair|4|-31.65283203125
39|a small, green desk facing forwards|4|-31.757740020751953
40|a small, green chair  |4|-30.950355529785156
41|a large, green chair facing forwards|4|-29.36564064025879
42|a small, green chair facing to the right|4|-22.21999168395996
0|a large, green chair facing to the left|5|-9.795317649841309
1|a large, green chair  |5|-10.974332809448242
2|a large green chair is facing forwards|5|-11.243674278259277
3|a green chair that is facing forwards|5|-11.273494720458984
4|a large, green chair  facing forwards|5|-8.906557083129883
5|a  large, green chair facing forwards|5|-10.11598014831543
6|a green chair facing forwards|5|-10.383328437805176
7|a large green chair facing to the right|5|-11.057497024536133
8|a big green chair facing forward|5|-10.575037956237793
9|a large green chair facing forwards in a room|5|-11.544412612915039
10|a large, green chair is facing forwards|5|-9.731298446655273
11|a large, green chair facing to the right|5|-9.795317649841309
12|a large chair facing forwards|5|-8.450753211975098
13|a large, green desk chair facing forwards|5|-9.510852813720703
14|a large green chair  facing forwards|5|-11.18747329711914
15|a large green chair facing the front|5|-10.715757369995117
16|a large green chair facing forwards |5|-8.923633575439453
17|a green desk chair facing forwards|5|-9.981539726257324
18|a large green chair facing forwards in the room|5|-10.158296585083008
19|a large, green chair facing forward|5|-10.366314888000488
20|a large green chair|5|-10.899227142333984
21|a large green chair, facing forwards|5|-11.089305877685547
22|a large, green chair, facing forwards|5|-8.770339012145996
23|a large green chair |5|-10.727352142333984
24|a large, green chair facing the front|5|-11.123258590698242
25|a green chair facing to the right|5|-11.058083534240723
26|a large, green chair|5|-5.013395309448242
27|"a large green chair facing forwards"""|5|-10.337696075439453
28|a large chair|5|-10.602768898010254
29|a large, green chair faces forwards|5|-10.978468894958496
30|a large, green chair in the room|5|-11.754096984863281
31|a large, green chair that is facing forwards|5|-10.162555694580078
32|a large green chair facing to the left|5|-10.596086502075195
33|a large, green chair facing the camera|5|-11.011129379272461
34|a|5|-8.932820320129395
35|a large, green chair |5|-7.958707809448242
36|a large, green chair that faces forwards|5|-10.924527168273926
37|a large green chair facing forwards|5|-5.431446075439453
38|a green chair is facing forwards|5|-10.651949882507324
39|a chair facing forwards|5|-9.941168785095215
40|a large green desk chair facing forwards|5|-11.1137056350708
41|a large, green chair facing the room|5|-11.840958595275879
42|a large, green chair facing forwards|5|-1.6085021495819092
43|a green, large chair facing forwards|5|-11.10246467590332
44|a large, green desk facing forwards|5|-8.896790504455566
45|a small, green chair facing to the right|5|-13.391959190368652
46|a green chair facing forward|5|-10.951973915100098
0|a large, grey chair facing the left|6|-8.381858825683594
1|a  large, grey chair facing to the left|6|-9.747920989990234
2|a large, grey chair face to the left|6|-10.360734939575195
3|a grey chair facing the left|6|-9.603790283203125
4|a large, grey, chair facing to the left|6|-10.929966926574707
5|a grey chair to the left|6|-10.952627182006836
6|a chair facing to the left|6|-11.607782363891602
7|a grey chair|6|-10.841251373291016
