|Sequence|Object|p_llm
0|a small, blue fan facing to the left|0|-2.3488759994506836
1|a small, blue fan is facing to the left|0|-9.180886268615723
2|a small, blue fan in the room|0|-9.433884620666504
3|a blue, small fan facing to the left|0|-10.167237281799316
4|a small, blue fan  facing to the left|0|-9.062559127807617
5|a small, blue fan to the left|0|-8.406189918518066
6|a blue fan on the left|0|-8.721410751342773
7|a blue fan, small in size, facing left|0|-10.384974479675293
8|a blue fan in the room|0|-9.9833984375
9|a blue, small fan facing left|0|-9.415475845336914
10|a small, blue fan, facing to the left|0|-9.861998558044434
11|a blue fan facing to the left|0|-7.378202438354492
12|a blue fan facing the left|0|-10.494707107543945
13|a small, blue fan facing the left|0|-7.316174030303955
14|a blue fan |0|-8.086978912353516
15|a small, blue fan  (1)|0|-9.310805320739746
16|a small, blue fan on the left|0|-10.113398551940918
17|a blue fan|0|-5.876041412353516
18|a small, blue fan |0|-6.127349376678467
19|a small, blue fan|0|-3.752349376678467
20|a small, blue fan 1|0|-8.408489227294922
21|a green fan|0|-9.970001220703125
22|a blue fan facing left|0|-7.944332122802734
23|a small, blue fan (1)|0|-10.130765914916992
24|a small, blue fan faces left|0|-9.961263656616211
25|a small, blue fan  |0|-9.455474853515625
26|a blue fan is facing left|0|-10.055166244506836
27|a small, blue fan is in the room|0|-10.156734466552734
28|a blue fan 1|0|-9.774796485900879
29|a blue fan is in the room|0|-10.347455978393555
30|a blue fan, facing to the left|0|-8.610919952392578
31|a blue fan, facing left|0|-9.895790100097656
32|a small blue fan|0|-2.7526562213897705
33|"a small, blue fan"""|0|-9.314849853515625
34|a blue fan, small in size, facing to the left|0|-10.887505531311035
35|a|0|-9.06444263458252
36|a small, blue fan, facing left|0|-10.665285110473633
37|a blue fan is facing to the left|0|-9.44186782836914
38|a small, blue fan facing left|0|-6.863063335418701
39|a small, blue fan that is facing to the left|0|-10.306768417358398
40|a blue fan faces left|0|-10.104097366333008
0|a fan facing to the left|1|-30.589462280273438
1|a small, green fan (2)|1|-31.12628936767578
2|a small, green fan, facing left|1|-31.59418487548828
3|a small, green fan|1|-25.946487426757812
4|a small, green fan facing to the left|1|-25.53553009033203
5|a green fan facing to the left|1|-26.9208984375
6|a small green fan facing the left|1|-29.742557525634766
7|a green fan is facing to the left|1|-32.73738098144531
8|a small fan facing to the left, colored green|1|-31.87772560119629
9|a small, green fan facing to the right|1|-32.14415740966797
10|a small, green sofa facing to the left|1|-30.71786880493164
11|a large, green fan facing to the left|1|-30.303003311157227
12|a large, blue fan facing to the left|1|-30.361473083496094
13|a small, green fan  (2)|1|-30.39645767211914
14|a blue fan|1|-29.942554473876953
15|a small fan facing to the left|1|-30.6895751953125
16|a green fan facing the left|1|-29.444272994995117
17|a small, blue fan|1|-30.23138999938965
18|a small green fan facing to the left|1|-30.701745986938477
19|"a small, green fan"""|1|-30.329299926757812
20|a small, green fan is facing to the left|1|-30.584142684936523
21|a green fan to the left|1|-30.502117156982422
22|a green fan|1|-30.612632751464844
23|a small, green fan facing the left|1|-31.1175594329834
24|a large, red fan facing backwards|1|-31.12493133544922
25|a green fan, facing left|1|-30.811094284057617
26|a small green fan|1|-30.467376708984375
27|a small, green fan faces to the left|1|-31.75541877746582
28|a green fan facing left|1|-28.14687728881836
29|a small, green fan to the left|1|-32.1363639831543
30|a small, green fan |1|-27.665237426757812
31|a small, green fan  |1|-30.891799926757812
32|a small fan|1|-31.01277732849121
33|a small, green fan  facing to the left|1|-30.898155212402344
34|a|1|-30.581111907958984
35|a small, green fan, facing to the left|1|-29.23263168334961
36|a green fan, facing to the left|1|-30.205867767333984
37|a small green fan |1|-30.428314208984375
38|a small, green fan facing left|1|-28.5109920501709
39|a small, green fan in the room|1|-31.376567840576172
40|a small, green fan is in the room|1|-31.366125106811523
0|a small, blue fan facing to the left|2|-29.912792205810547
1|a big blue fan facing left|2|-31.81095314025879
2|a fan facing to the left|2|-32.639060974121094
3|a small, green fan|2|-32.660926818847656
4|a small, green fan facing to the left|2|-30.980920791625977
5|a large fan, blue in color, facing left|2|-33.08145523071289
6|a large fan is facing to the left|2|-32.04274368286133
7|a large fan that is blue and facing to the left|2|-32.42379379272461
8|a blue sofa facing to the left|2|-32.515254974365234
9|a green fan facing to the left|2|-32.55008316040039
10|a large fan facing to the left, blue in color|2|-33.073585510253906
11|a large, blue fan|2|-23.221397399902344
12|a blue fan facing to the left|2|-30.629905700683594
13|a large fan|2|-32.116966247558594
14|a large fan is blue and facing left|2|-32.96098327636719
15|a large, blue sofa facing to the left|2|-30.74069595336914
16|a large fan facing to the left, colored blue|2|-33.114967346191406
17|a  blue fan|2|-32.58715057373047
18|a big blue fan|2|-32.5940055847168
19|a large , blue fan|2|-32.588844299316406
20|a large fan is blue and facing to the left|2|-32.960472106933594
21|a large fan that is blue in color|2|-32.7840690612793
22|a large  blue fan facing to the left|2|-32.63431167602539
23|a small, blue fan|2|-31.550762176513672
24|a large fan that is blue in color and facing to the left|2|-32.11186981201172
25|a large, blue sofa|2|-32.41250228881836
26|a large fan that is blue|2|-32.40705490112305
27|a large blue fan|2|-24.804553985595703
28|a blue fan facing left|2|-31.214086532592773
29|a large,|2|-32.077327728271484
30|a large, red fan facing backwards|2|-32.3187255859375
31|a large fan facing left|2|-31.00748062133789
32|a large fan, blue in color, facing to the left|2|-31.564943313598633
33|a large fan |2|-32.608436584472656
34|a  large, blue fan|2|-30.512577056884766
35|a large fan is blue|2|-32.482765197753906
36|a large fan facing the left|2|-31.556350708007812
37|a blue, large fan facing to the left|2|-32.60185241699219
38|a large|2|-32.16853713989258
39|a blue fan, facing left|2|-32.36039733886719
40|a small blue fan|2|-30.610708236694336
41|a large fan in the room|2|-32.52328872680664
42|a small fan|2|-31.340593338012695
43|a large fan that is blue in color and is facing to the left|2|-33.11884689331055
44|a|2|-29.727041244506836
45|a large blue facing left fan|2|-31.969514846801758
46|a large fan, blue, facing left|2|-32.04465103149414
47|a large fan facing to the left|2|-32.32961654663086
48|a large fan, facing to the left|2|-31.98496437072754
49|a large blue sofa facing to the left|2|-31.473379135131836
0|a small, blue fan facing to the left|3|-29.279621124267578
1|a small, green fan|3|-30.399333953857422
2|a large, red fan facing the opposite direction of the others|3|-32.371673583984375
3|a large fan that is red in color and facing backwards|3|-31.362289428710938
4|a small, green fan facing to the left|3|-28.45516586303711
5|a red sofa facing backwards|3|-28.80339813232422
6|a large red fan facing backward|3|-29.480960845947266
7|a large, red, backwards fan|3|-30.711652755737305
8|a large, red fan facing the opposite direction|3|-32.21204376220703
9|a large, red fan  (4)|3|-31.448158264160156
10|a large, red fan|3|-30.928180694580078
11|a large red fan |3|-30.30183982849121
12|a backwards red fan|3|-29.070110321044922
13|a large, red fan faces backwards|3|-30.313329696655273
14|a large red fan, facing backwards|3|-30.51852035522461
15|a large fan that is red in color and is facing backwards|3|-32.705650329589844
16|a backwards-facing red fan|3|-30.229145050048828
17|a large fan facing backwards|3|-27.412643432617188
18|a large fan|3|-29.43193244934082
19|a large red fan backwards|3|-30.41902732849121
20|a large red fan|3|-27.19246482849121
21|a large, red fan  facing backwards|3|-30.39600372314453
22|a large, blue fan facing to the left|3|-29.701879501342773
23|a large, red fan that is facing backwards|3|-29.749704360961914
24|a large, red fan facing to the left|3|-31.665721893310547
25|a large red fan facing backwards|3|-25.574710845947266
26|a large red sofa facing backwards|3|-30.323720932006836
27|a small, blue fan|3|-30.24020004272461
28|a fan facing backwards|3|-28.147510528564453
29|a large, red fan  |3|-30.70345687866211
30|a large blue fan|3|-30.512136459350586
31|a large, red fan, facing backwards|3|-31.185901641845703
32|a large, red fan facing backwards|3|-30.578269958496094
33|a large, red, backwards-facing fan|3|-31.018760681152344
34|a large, red sofa facing backwards|3|-28.551616668701172
35|a large, red fan facing to the right|3|-30.129714965820312
36|a large red fan is facing backwards|3|-30.351734161376953
37|a large fan that is red and facing backwards|3|-30.918508529663086
38|a red, large fan facing backwards|3|-29.822282791137695
39|a backward-facing red fan|3|-30.603153228759766
40|a large fan with a red color and facing backwards|3|-32.03584671020508
41|a red fan|3|-23.811077117919922
42|a large, red fan is facing backwards|3|-31.0078182220459
43|a|3|-29.38344955444336
44|a large, red fan is facing backwards in the room|3|-32.20371627807617
45|a large, red fan turned around|3|-31.747150421142578
46|a large, red fan facing the opposite direction of the other fans|3|-32.23023986816406
47|a large fan with a red color facing backwards|3|-32.39922332763672
0|a small green sofa facing left|4|-30.130218505859375
1|a small, green sofa  (5)|4|-30.355966567993164
2|a small, green sofa facing to the left  (1)|4|-34.02568054199219
3|a small, green fan|4|-30.64007568359375
4|a green sofa is facing left|4|-30.398977279663086
5|a small, green sofa |4|-30.70861053466797
6|a small, green sofa facing to the left is in the room|4|-31.316164016723633
7|a green sofa |4|-30.042333602905273
8|a small, green sofa facing to the left  (5|4|-34.162925720214844
9|a green sofa, facing to the left|4|-29.719165802001953
10|a large, blue sofa facing to the left|4|-29.184547424316406
11|a small, green sofa facing to the left of the room|4|-33.28164291381836
12|a small, green sofa facing to the left|4|-31.150609970092773
13|a green sofa facing the left|4|-28.54982566833496
14|a small, green sofa facing to the left;|4|-30.658132553100586
15|a small, green sofa facing to the left in the room|4|-30.013809204101562
16|a small, green sofa facing to the left  (1|4|-34.12724304199219
17|a sofa|4|-30.70949935913086
18|a sofa facing to the left|4|-29.89737892150879
19|a small, green sofa facing to the left  (1 word)|4|-34.399112701416016
20|a small, green sofa facing the left|4|-30.511075973510742
21|a small, green sofa is facing to the left|4|-33.21656799316406
22|a small, green sofa facing to the left  (5 is the number of the object)|4|-38.506935119628906
23|a small, green sofa, facing to the left|4|-27.823450088500977
24|a large, red sofa facing backwards|4|-30.247690200805664
25|a small green sofa|4|-27.540695190429688
26|a small, green sofa 5|4|-30.57740020751953
27|a green sofa is facing to the left|4|-29.306964874267578
28|a green sofa to the left|4|-30.132844924926758
29|a small, green sofa faces to the left|4|-30.207313537597656
30|a small, green sofa facing to the left  (5)|4|-31.303550720214844
31|a green sofa facing to the left|4|-25.538042068481445
32|a small green sofa facing to the left|4|-28.016660690307617
33|a blue sofa|4|-29.580093383789062
34|a small green sofa is facing to the left|4|-30.50684928894043
35|a green sofa|4|-26.831396102905273
36|a green sofa, facing left|4|-30.534225463867188
37|a small green sofa |4|-30.501632690429688
38|a|4|-29.541091918945312
39|a small sofa facing to the left|4|-29.70594024658203
40|a green sofa faces left|4|-30.51905632019043
41|a small, green sofa  facing to the left|4|-28.503334045410156
42|a small, green sofa to the left|4|-30.3400821685791
43|a green, small sofa facing to the left|4|-30.45062255859375
44|a small, green sofa that is facing to the left|4|-30.390287399291992
45|a green sofa facing left|4|-26.584043502807617
46|a small, green sofa|4|-30.523252487182617
0|a large blue sofa is facing to the left|5|-31.677907943725586
1|a small, blue fan facing to the left|5|-32.38883972167969
2|a large, blue sofa is facing to the left|5|-33.34737777709961
3|a large, blue sofa faced to the left|5|-33.39617156982422
4|a large, blue sofa (6)|5|-32.69660949707031
5|a large, blue sofa  |5|-32.50876998901367
6|a large blue sofa  facing to the left|5|-31.443084716796875
7|a  large, blue sofa facing to the left|5|-31.299663543701172
8|"a large, blue sofa"""|5|-31.805644989013672
9|a blue sofa facing to the left|5|-31.45932388305664
10|a large blue sofa faces to the left|5|-32.39165115356445
11|a large, blue sofa, facing left|5|-32.809288024902344
12|a large, blue couch facing to the left|5|-32.89268493652344
13|a large, blue fan|5|-32.06833267211914
14|a large, blue sofa that is facing to the left|5|-34.35556411743164
