|Sequence|Object|p_llm
0|a small, blue fan facing to the left|0|-2.3488645553588867
1|a small, blue fan is facing to the left|0|-9.445182800292969
2|a fan facing to the left|0|-9.82151985168457
3|a small, blue fan in the room|0|-10.128962516784668
4|a blue, small fan facing to the left|0|-10.778353691101074
5|a small fan facing to the left, blue in color|0|-11.035771369934082
6|a small fan facing left|0|-8.049763679504395
7|a small, blue fan  facing to the left|0|-9.05156135559082
8|a small, blue fan to the left|0|-8.406272888183594
9|a small fan that is blue in color and facing to the left|0|-10.659334182739258
10|a blue, small fan facing left|0|-10.031879425048828
11|a small, blue fan, facing to the left|0|-9.87175178527832
12|a small, blue fan facing the left|0|-7.315997123718262
13|a small fan that is blue in color and is facing to the left|0|-11.219505310058594
14|a small, blue fan  (1)|0|-9.318860054016113
15|a large, blue fan facing to the left|0|-10.476893424987793
16|a small, blue fan on the left|0|-10.112754821777344
17|a small fan facing to the left|0|-7.9139580726623535
18|a little blue fan|0|-8.372698783874512
19|a blue fan|0|-3.7872257232666016
20|a small, blue fan |0|-6.127349376678467
21|a small, blue fan|0|-3.752349376678467
22|a small, blue fan 1|0|-9.985854148864746
23|a small, blue fan (1)|0|-9.644072532653809
24|a green fan|0|-9.970001220703125
25|a small fan in the room|0|-8.960562705993652
26|a small fan that is blue and facing to the left|0|-11.034878730773926
27|a small, blue fan faces left|0|-9.952693939208984
28|a small, blue fan  |0|-9.455474853515625
29|a fan facing left|0|-10.491519927978516
30|a small fan that is blue in color|0|-10.576343536376953
31|a small, blue fan is in the room|0|-10.194713592529297
32|a small blue fan|0|-2.7526562213897705
33|"a small, blue fan"""|0|-9.314849853515625
34|a small fan|0|-7.667475700378418
35|a blue small fan facing left|0|-10.477389335632324
36|a small fan, blue|0|-7.812880516052246
37|a small, blue fan, facing left|0|-8.611420631408691
38|a|0|-9.06444263458252
39|a small, blue fan facing left|0|-5.9736175537109375
40|a small, blue fan that is facing to the left|0|-10.299215316772461
41|a small,|0|-10.369263648986816
42|a small|0|-10.205584526062012
43|a small fan in a room|0|-10.294190406799316
0|a small, blue fan facing to the left|1|-30.603355407714844
1|a small, green fan (2)|1|-31.12563133239746
2|a small, green fan face|1|-31.219924926757812
3|a small, green fan, facing left|1|-31.580350875854492
4|a small, green fan|1|-30.4548282623291
5|"a green fan"""|1|-31.31148338317871
6|a small, green fan facing to the left|1|-30.043550491333008
7|a small fan facing left|1|-31.279911041259766
8|a green fan facing to the left|1|-30.097867965698242
9|a green fan |1|-29.85835838317871
10|a green fan in the room|1|-31.141050338745117
11|a green fan is facing to the left|1|-30.76923370361328
12|a small fan facing to the left, colored green|1|-31.888872146606445
13|a small, green fan facing to the right|1|-32.89886474609375
14|a large, green fan facing to the left|1|-30.303003311157227
15|a large, blue fan facing to the left|1|-30.361473083496094
16|a small, green fan  (2)|1|-30.432273864746094
17|a blue fan|1|-29.942554473876953
18|a green fan facing the left|1|-31.25189971923828
19|"a small, green fan"""|1|-30.329299926757812
20|a small, green fan is facing to the left|1|-30.584142684936523
21|a green fan|1|-29.82710838317871
22|a green fan to the left|1|-30.502117156982422
23|a small, green fan is in the room|1|-31.3649845123291
24|a small, green fan facing the left|1|-31.1175594329834
25|a large, red fan facing backwards|1|-31.12493133544922
26|a green fan, facing left|1|-30.811094284057617
27|a small green fan|1|-25.491771697998047
28|a small, green fan faces to the left|1|-31.743288040161133
29|a small fan that is green in color and facing to the left|1|-32.67281723022461
30|a green fan facing left|1|-31.366151809692383
31|a small, green fan to the left|1|-32.1363639831543
32|a small, green fan |1|-30.087112426757812
33|a small, green fan  |1|-30.891799926757812
34|a small fan|1|-31.01277732849121
35|a small, green fan  facing to the left|1|-31.273609161376953
36|a|1|-30.581111907958984
37|a small, green fan, facing to the left|1|-29.233190536499023
38|a green fan, facing to the left|1|-30.205867767333984
39|a small, green fan in the room|1|-31.376598358154297
40|a small, green sofa|1|-30.287250518798828
0|a small, blue fan facing to the left|2|-8.375683784484863
1|a  large, blue fan facing to the left|2|-9.67900276184082
2|a large blue fan facing to the left|2|-4.082469463348389
3|a large blue fan |2|-8.014968872070312
4|a large, blue fan faces to the left|2|-9.109872817993164
5|a large, blue fan, facing left|2|-9.922029495239258
6|a small, green fan facing to the left|2|-10.49077320098877
7|a large, blue fan facing left|2|-7.455976486206055
8|a large, blue fan is facing to the left|2|-8.309582710266113
9|a large, blue fan in the room|2|-10.38890552520752
10|a large, blue fan faces left|2|-9.835612297058105
11|a large, blue fan  (3)|2|-9.519363403320312
12|a large, blue fan|2|-7.103002071380615
13|a large blue fan  facing to the left|2|-9.857321739196777
14|a large blue fan is facing to the left|2|-8.679180145263672
15|a large, blue sofa facing to the left|2|-9.203378677368164
16|a large blue fan, facing to the left|2|-10.616206169128418
17|a large, blue fan facing to the left|2|-6.09305477142334
18|a blue fan|2|-6.83335018157959
19|a large blue fan to the left|2|-9.506682395935059
20|a large fan that is blue in color and facing to the left|2|-16.01795768737793
21|"a large, blue fan"""|2|-9.384252548217773
22|a large blue fan facing the left|2|-7.819135665893555
23|a large blue fan|2|-5.3040313720703125
24|a fan|2|-9.924216270446777
25|a large blue fan, facing left|2|-9.281366348266602
26|a large fan facing left|2|-9.470372200012207
27|a large fan, blue in color, facing to the left|2|-12.499811172485352
28|a large, blue fan  facing to the left|2|-8.530509948730469
29|a large blue fan faces left|2|-9.134490013122559
30|a large, blue fan  |2|-9.556127548217773
31|a large fan is blue|2|-9.057509422302246
32|a large, blue fan facing the left|2|-9.766027450561523
33|a large, blue fan |2|-6.204564571380615
34|a large, blue fan, facing to the left|2|-11.786137580871582
35|a large, blue fan that is facing to the left|2|-10.004651069641113
36|a|2|-8.189931869506836
37|a large fan facing to the left|2|-6.948028564453125
38|a large blue fan facing left|2|-5.994559288024902
39|a large blue fan is facing left|2|-9.440678596496582
40|a large blue fan faces to the left|2|-9.774216651916504
0|a small, blue fan facing to the left|3|-29.279598236083984
1|a large fan is red and facing backwards|3|-31.141876220703125
2|a small, green fan|3|-30.399333953857422
3|a large fan, facing backwards|3|-31.68260383605957
4|a large fan that is red in color and facing backwards|3|-31.363506317138672
5|a large blue fan facing to the left|3|-31.242074966430664
6|a large fan is facing backwards|3|-31.747644424438477
7|a red, facing-backwards fan|3|-31.89069366455078
8|a small, green fan facing to the left|3|-28.45516586303711
9|a large fan facing backwards is red|3|-31.5517578125
10|a large, red, backwards fan|3|-30.711652755737305
11|a fan that is red and facing backwards|3|-31.562898635864258
12|a large, red fan|3|-22.69076919555664
13|a red facing backwards fan|3|-31.086545944213867
14|a backwards red fan|3|-29.070110321044922
15|a red, large fan|3|-31.23518943786621
16|a large, blue fan|3|-29.2978515625
17|a large fan that is red in color and is facing backwards|3|-32.69258117675781
18|a backwards-facing red fan|3|-29.600635528564453
19|a large fan facing backwards|3|-28.15871238708496
20|a big red fan|3|-31.450632095336914
21|a large fan|3|-29.43193244934082
22|a large red fan|3|-25.114856719970703
23|a  large, red fan facing backwards|3|-31.30846405029297
24|a large fan facing backward|3|-31.381393432617188
25|a large red sofa facing backwards|3|-29.58570671081543
26|a small, blue fan|3|-30.24020004272461
27|a fan facing backwards|3|-28.147510528564453
28|a red backwards fan|3|-31.17264175415039
29|a green fan|3|-30.27960205078125
30|a large fan with a red color|3|-32.281585693359375
31|a large,|3|-31.238374710083008
32|a large fan facing backwards, colored red|3|-31.879098892211914
33|a large fan that is facing backwards|3|-32.034854888916016
34|a large, red, backwards-facing fan|3|-31.020315170288086
35|a large, red sofa facing backwards|3|-28.551616668701172
36|a small green fan|3|-30.906858444213867
37|a large fan facing to the right|3|-31.9999942779541
38|a large fan that is red and facing backwards|3|-32.80987548828125
