|Sequence|Object|p_llm
0|"a large, grey desk facing forwards"""|0|-7.925826072692871
1|a large, grey desk facing forwards'|0|-9.605513572692871
2|a large, grey desk facing forwards is in the room|0|-9.710537910461426
3|a large grey desk facing forward|0|-8.813691139221191
4|a large desk|0|-7.755463600158691
5|a large, grey desk, facing forwards|0|-8.59997844696045
6|a large, grey desk|0|-7.352505683898926
7|a large, grey desk in the room|0|-9.73855972290039
8|a desk facing forwards|0|-8.224414825439453
9|a large, grey desk  |0|-9.922712326049805
10|a large grey desk |0|-7.664493560791016
11|a large grey desk is facing forwards|0|-9.760910034179688
12|a large grey desk  facing forwards|0|-9.895758628845215
13|a large grey facing forwards desk|0|-9.481254577636719
14|a large, grey desk |0|-6.414899826049805
15|a grey, large desk facing forwards|0|-8.186441421508789
16|a grey facing forwards desk|0|-9.97008991241455
17|a grey desk|0|-3.2829151153564453
18|a large, grey desk facing forwards in a room|0|-10.112861633300781
19|a large grey desk|0|-8.203556060791016
20|a grey large desk facing forwards|0|-9.354150772094727
21|a large desk, grey in color, facing forwards|0|-9.729452133178711
22|a desk|0|-8.011850357055664
23|a large, grey desk facing forwards in the room|0|-8.49877643585205
24|a large, grey desk facing forwards |0|-6.582076072692871
25|a large|0|-9.995073318481445
26|a large gray desk|0|-8.66653823852539
27|a|0|-8.068094253540039
28|a large, grey desk facing forwards|0|-6.6558403968811035
29|a large grey desk, facing forwards|0|-9.098352432250977
30|a large, grey desk is facing forwards|0|-9.485737800598145
31|a large desk, grey in colour, facing forwards|0|-9.946016311645508
32|a large grey desk facing forwards|0|-7.385862350463867
0|a large blue desk facing forwards |1|-31.64588737487793
1|a large desk that is blue in colour and facing forwards|1|-33.18446350097656
2|a small, green desk facing to the left|1|-32.27789306640625
3|a large, blue table|1|-32.455711364746094
4|a large desk|1|-30.17464256286621
5|a large desk with a blue top|1|-32.35578536987305
6|a large desk that is blue in color and facing forwards|1|-32.989479064941406
7|a large blue desk, facing forwards|1|-32.234249114990234
8|a large desk facing forwards that is blue|1|-32.675819396972656
9|"a large blue desk facing forwards"""|1|-32.3646354675293
10|a large, blue fan|1|-32.815086364746094
11|a  large, blue desk|1|-31.902984619140625
12|a desk facing forwards|1|-32.8182258605957
13|a large desk, blue|1|-33.09937286376953
14|a large blue desk facing forwards in a room|1|-33.04359436035156
15|a large blue desk facing forwards|1|-29.01307487487793
16|a large desk that is blue in colour|1|-33.56446838378906
17|a large desk, blue in colour, facing forwards|1|-32.14951705932617
18|a large blue desk is facing forwards|1|-32.786216735839844
19|a large desk is blue and facing forwards|1|-32.79132080078125
20|a large desk, blue in color, facing forwards|1|-32.002445220947266
21|a large desk in the room|1|-32.827213287353516
22|a large desk with a blue color|1|-32.93244552612305
23|a large blue desk facing forwards,|1|-33.0677604675293
24|a large,|1|-32.578819274902344
25|a blue table|1|-31.790523529052734
26|a large blue desk |1|-30.88269805908203
27|a large blue desk|1|-28.38269805908203
28|a small green desk|1|-32.37213897705078
29|a large desk that is blue and facing forwards|1|-32.55669403076172
30|a large blue desk  facing forwards|1|-32.6783561706543
31|a large, blue  desk|1|-32.72909927368164
32|a large, blue|1|-32.986961364746094
33|a large desk facing forwards is blue|1|-32.78884506225586
34|a large desk facing forwards, painted blue|1|-33.29034423828125
35|a large desk facing forwards|1|-32.83323669433594
36|a large desk facing forwards, colored blue|1|-32.22855758666992
37|a large blue desk facing forwards in the room|1|-32.4494743347168
38|a large blue desk facing forward|1|-31.568618774414062
39|a large|1|-32.62101745605469
40|a large desk that is blue|1|-32.918556213378906
41|a|1|-30.509366989135742
42|a large desk that is blue in color|1|-33.268768310546875
43|a large desk with a blue color facing forwards|1|-33.60755920410156
