|Sequence|Object|p_llm
0|a small blue fan facing to the left|0|-26.950115203857422
1|a small blue fan, facing left|0|-31.245628356933594
2|a small fan, blue in color, facing left|0|-31.211965560913086
3|a small blue fan is facing left|0|-30.509817123413086
4|a blue, small fan facing to the left|0|-31.046140670776367
5|a small fan facing left|0|-28.917245864868164
6|a small blue fan is in the room|0|-30.98381996154785
7|"a small blue fan"""|0|-30.54098129272461
8|a small fan that is blue in color and facing to the left|0|-31.527353286743164
9|a small blue fan faces left|0|-30.90384292602539
10|a blue fan, small in size, facing left|0|-31.643503189086914
11|a blue, small fan facing left|0|-30.29438018798828
12|a small blue fan to the left|0|-30.4201717376709
13|a blue fan facing to the left|0|-30.089834213256836
14|a small blue fan  (1)|0|-30.763076782226562
15|a blue fan facing the left|0|-28.931007385253906
16|a small fan that is blue in color and is facing to the left|0|-32.091796875
17|a blue fan|0|-30.46009063720703
18|a small fan facing to the left|0|-27.965600967407227
19|a small blue fan 1|0|-29.834945678710938
20|a small, blue fan|0|-22.704004287719727
21|a small fan, blue in color, facing to the left|0|-30.79788589477539
22|a small blue fan facing the left|0|-31.718782424926758
23|a small blue fan facing left|0|-27.890819549560547
24|a small fan in the room|0|-30.702545166015625
25|a small blue fan, facing to the left|0|-31.440954208374023
26|a small fan that is blue and facing to the left|0|-31.911724090576172
27|a small fan that is blue in color and facing left|0|-32.876834869384766
28|a small blue fan |0|-28.06441879272461
29|a small blue fan is facing to the left|0|-30.532758712768555
30|a small blue fan (1)|0|-31.03830909729004
31|a small blue fan  facing to the left|0|-31.008569717407227
32|a small blue fan on the left|0|-29.55443572998047
33|a blue fan is facing left|0|-30.941253662109375
34|a small fan that is blue in color|0|-31.447080612182617
35|a blue fan 1|0|-30.649250030517578
36|a blue fan is in the room|0|-30.727846145629883
37|a blue fan, facing left|0|-28.80634880065918
38|a blue fan, facing to the left|0|-29.51072120666504
39|a small blue fan|0|-25.73629379272461
40|a blue fan to the left|0|-29.312454223632812
41|a small fan|0|-28.546382904052734
42|a blue fan, small in size, facing to the left|0|-31.809349060058594
43|a|0|-29.943347930908203
44|a small fan, blue in color|0|-31.519306182861328
45|a blue fan is facing to the left|0|-30.75311279296875
46|a small fan, blue, facing left|0|-31.191940307617188
0|a small, blue fan facing to the left|1|-30.60336685180664
1|a small blue fan facing to the left|1|-31.84414291381836
2|a small, green fan|1|-22.927860260009766
3|"a green fan"""|1|-31.31148338317871
4|a green fan is facing left|1|-32.148521423339844
5|a small fan, green|1|-30.816123962402344
6|a green fan facing to the left|1|-26.123842239379883
7|a green fan |1|-29.85835838317871
8|a small green fan is facing to the left|1|-31.770021438598633
9|a small fan that is green in color|1|-32.88170623779297
10|a green fan in the room|1|-31.141050338745117
11|a small green fan facing the left|1|-30.355323791503906
12|a green fan is facing to the left|1|-31.229869842529297
13|a small green fan to the left|1|-31.479970932006836
14|a small fan facing to the left, colored green|1|-31.888872146606445
15|a small green fan facing left|1|-30.71126937866211
16|a small, green sofa facing to the left|1|-30.72732162475586
17|a large, green fan facing to the left|1|-30.303003311157227
18|a large, blue fan facing to the left|1|-30.361330032348633
19|a blue fan|1|-29.942554473876953
20|a small fan facing to the left|1|-32.83815002441406
21|a green fan facing the left|1|-29.44403076171875
22|a small green fan facing to the left|1|-31.409244537353516
23|a small green fan  facing to the left|1|-32.69123077392578
24|a fan|1|-29.143611907958984
25|a green fan|1|-26.88960838317871
26|a green fan to the left|1|-30.502117156982422
27|a large, red fan facing backwards|1|-31.12493133544922
28|a green fan, facing left|1|-30.811094284057617
29|a green fan in a room|1|-32.05400085449219
30|a large, red sofa facing backwards|1|-31.791139602661133
31|a small green fan|1|-30.449254989624023
32|a small fan that is green in color and facing to the left|1|-32.65869903564453
33|a green fan facing left|1|-28.14687728881836
34|a small green fan, facing to the left|1|-31.08386993408203
35|a small fan|1|-31.01277732849121
36|a green fan  facing to the left|1|-32.08208465576172
37|a|1|-30.581111907958984
38|a green fan, facing to the left|1|-30.205867767333984
39|a small green fan |1|-30.386754989624023
40|a green fan on the left|1|-31.259418487548828
41|a little green fan facing left|1|-31.910720825195312
0|a small, blue fan facing to the left|2|-29.912792205810547
1|a fan facing to the left|2|-31.593582153320312
2|a  large, blue fan facing to the left|2|-31.21611213684082
3|a large blue fan in the room|2|-31.96547508239746
4|a large blue fan facing to the left|2|-25.619579315185547
