|Sequence|Object|p_llm
0|a large, grey chair |0|-28.607345581054688
1|a large grey chair facing backwards in the room|0|-29.744834899902344
2|a grey chair |0|-30.39471435546875
3|a large, grey chair facing backwards|0|-28.650625228881836
4|a large chair facing backwards|0|-28.35926055908203
5|a backwards grey chair|0|-30.040510177612305
6|a grey chair that is facing backwards|0|-30.868772506713867
7|a large, grey chair, facing backwards|0|-32.10293960571289
8|a large grey chair|0|-30.3201961517334
9|a large grey chair facing backwards, |0|-31.968379974365234
10|a large, grey chair that is facing backwards|0|-30.829910278320312
11|a chair facing backwards|0|-28.193395614624023
12|a large grey chair facing backwards 1|0|-31.590206146240234
13|a large grey chair |0|-29.6405086517334
14|a large grey chair facing backwards in a room|0|-31.859325408935547
15|a grey chair facing away|0|-30.30780601501465
16|a large chair|0|-30.702777862548828
17|a large grey chair 1|0|-30.913223266601562
18|a large, grey chair  facing backwards|0|-30.26949691772461
19|a large grey facing backwards chair|0|-30.40345573425293
20|a grey chair is facing backwards|0|-30.87823486328125
21|a grey chair facing backward|0|-30.232696533203125
22|a large grey chair facing backward|0|-29.129114151000977
23|a large grey chair, facing backwards|0|-30.049440383911133
24|a large grey chair facing backwards|0|-30.006473541259766
25|a large, grey chair facing backward|0|-30.004615783691406
26|a large grey chair facing forwards|0|-30.388717651367188
27|a large grey chair that is facing backwards|0|-31.258020401000977
28|a backwards facing grey chair|0|-31.006391525268555
29|"a large grey chair facing backwards"""|0|-30.756473541259766
30|a chair, grey, large, facing backwards|0|-31.165111541748047
31|a backwards-facing grey chair|0|-28.80329704284668
32|a large grey chair is facing backwards|0|-30.527851104736328
33|a grey, large chair facing backwards|0|-29.763025283813477
34|a large, grey chair 1|0|-30.65612030029297
35|a large, grey chair facing forwards|0|-29.379615783691406
36|a backwards-facing large grey chair|0|-30.918582916259766
37|a grey chair facing backwards|0|-30.947978973388672
38|a large, grey, backwards-facing chair|0|-31.079288482666016
39|a grey chair, facing backwards|0|-29.672164916992188
40|a large grey chair facing back|0|-30.404342651367188
41|a large, grey chair|0|-29.544845581054688
42|a big grey chair facing away|0|-30.61952018737793
43|a|0|-29.42753791809082
44|a large grey chair facing backwards is in the room|0|-31.480806350708008
45|a large gray chair facing backwards|0|-30.25553321838379
0|a large, grey chair |1|-7.0326995849609375
1|a large gray chair facing forwards|1|-10.281970977783203
2|a large, grey chair facing backwards|1|-10.182963371276855
3|a large grey chair facing the front|1|-10.654764175415039
4|a large grey chair, facing forwards|1|-10.187499046325684
