|Sequence|Object|p_llm
0|a small red chair to the right|0|-8.825135231018066
1|a small, red chair, facing right|0|-9.0551176071167
2|a red chair |0|-9.3790864944458
3|a red chair is facing to the right|0|-9.812250137329102
4|a small red chair facing to the left|0|-9.221916198730469
5|a small red chair|0|-8.835370063781738
6|a small, red chair  (1)|0|-9.951055526733398
7|a small, red chair facing to the right|0|-9.283685684204102
8|a red chair, facing right|0|-8.327498435974121
9|a small chair|0|-8.35422134399414
10|a small red chair |0|-8.491620063781738
11|a red chair facing the right|0|-8.002918243408203
12|a chair facing to the right|0|-8.361024856567383
13|a small, red chair that is facing to the right|0|-9.86663818359375
14|a small red chair facing the right|0|-6.746017932891846
15|a red chair|0|-9.6368989944458
16|a small red chair facing right|0|-10.018267631530762
17|a chair|0|-8.709575653076172
18|a small red chair facing to the right |0|-8.173766136169434
19|a small red chair facing to the right of the room|0|-13.254400253295898
20|"a small red chair facing to the right"""|0|-9.525328636169434
21|a small, red chair |0|-9.102679252624512
22|a red chair, facing to the right|0|-9.147637367248535
23|a small red chair facing left|0|-9.245738983154297
24|a red chair facing to the right|0|-5.844478130340576
25|a red chair facing to the right |0|-9.141353607177734
26|a small, red chair, facing to the right|0|-7.367860794067383
27|a small red chair, facing right|0|-9.008098602294922
28|a small, red chair to the right|0|-9.178790092468262
29|a small, red, facing-right chair|0|-9.475263595581055
30|a small red chair  facing to the right|0|-9.63296127319336
31|a small chair, red, facing right|0|-9.878729820251465
32|a small chair facing to the right|0|-7.157534599304199
33|a red chair to the right|0|-8.654373168945312
34|a|0|-8.757615089416504
35|a small, red chair is facing to the right|0|-8.7755126953125
36|a small, red chair facing the right|0|-6.4131879806518555
37|a small red chair, facing to the right|0|-11.017578125
38|a small red chair is facing to the right|0|-9.446436882019043
39|a small, red chair  facing to the right|0|-7.97376012802124
40|a small,|0|-9.363519668579102
41|a red chair facing left|0|-8.75168228149414
42|a small red chair facing to the right|0|-5.095641136169434
43|a small chair facing right|0|-7.6799397468566895
0|a small, red chair facing the left|1|-7.0915117263793945
1|a small, red chair facing to the left  |1|-9.138814926147461
2|"a small, red chair facing to the left """|1|-9.756002426147461
3|a red chair facing to the left|1|-6.916220188140869
4|a small, red chair 2|1|-9.129319190979004
5|a small, red chair facing to the right|1|-6.665858268737793
6|a small red chair |1|-9.836385726928711
7|a small, red chair is facing to the left|1|-9.374405860900879
8|a small, red chair facing to the left,|1|-9.521627426147461
9|a small, red chair facing to the left (2)|1|-10.219261169433594
10|a small, red chair facing to the left  (2)|1|-9.533889770507812
11|a small, red chair facing to the left'|1|-8.841939926147461
12|a small, red chair to the left|1|-9.887898445129395
13|a small, red chair, facing to the left|1|-7.550002574920654
14|a small, red chair that is facing to the left|1|-9.587737083435059
15|a small red chair, facing to the left|1|-9.932939529418945
16|a small, red chair |1|-6.90480899810791
17|a small, red chair facing to the left in the room|1|-11.738927841186523
18|a small, red chair facing left|1|-6.80222749710083
19|a small chair facing left|1|-9.10081958770752
20|a small, red chair|1|-4.21730899810791
21|a small, red chair facing to the left 2|1|-10.497993469238281
22|a small, red chair, facing left|1|-9.001665115356445
23|a chair facing left|1|-10.01075553894043
24|"a small, red chair facing to the left"""|1|-6.115377426147461
25|a red chair facing the left|1|-8.587411880493164
26|a small, red chair facing to the left, facing to the right|1|-11.257109642028809
27|a small, red chair facing to the left|1|-2.545064926147461
28|a small, red chair facing to the left, a small, blue chair facing backwards, a large, grey chair facing forwards, a small, red sofa facing to the left, a small, blue sofa facing backwards, a large, grey sofa facing forwards|1|-12.583425521850586
