|Sequence|Object|p_llm
0|a large, grey chair |0|-28.595855712890625
1|a grey chair |0|-30.367895126342773
2|a large, grey chair facing backwards|0|-28.62409782409668
3|a large chair facing backwards|0|-29.219385147094727
4|a backwards grey chair|0|-29.049575805664062
5|a large grey chair backwards|0|-30.603450775146484
6|a grey chair that is facing backwards|0|-30.874954223632812
7|a large, grey chair, facing backwards|0|-32.14057540893555
8|a grey chair|0|-31.078832626342773
9|a large grey chair|0|-30.29890251159668
10|a large, grey chair that is facing backwards|0|-30.782470703125
11|a chair facing backwards|0|-29.070266723632812
12|a large grey chair |0|-29.67390251159668
13|a large chair|0|-30.632238388061523
14|a large grey chair 1|0|-30.9395694732666
15|a large, grey chair  facing backwards|0|-30.25185203552246
16|a large grey facing backwards chair|0|-30.36895179748535
17|a grey chair is facing backwards|0|-30.4680118560791
18|a grey, large chair, facing backwards|0|-31.511226654052734
19|a large grey chair, facing backwards|0|-30.10556411743164
20|a large, grey chair facing backward|0|-29.985485076904297
21|a large grey chair facing forwards|0|-31.249000549316406
22|a large grey chair that is facing backwards|0|-30.933685302734375
23|a backwards facing grey chair|0|-31.0250301361084
24|a chair, grey, large, facing backwards|0|-32.05937957763672
25|a backwards-facing grey chair|0|-28.818248748779297
26|a large grey chair is facing backwards|0|-30.921401977539062
27|a grey, large chair facing backwards|0|-29.714677810668945
28|a large, grey chair 1|0|-31.718381881713867
29|a large, grey chair facing forwards|0|-30.42255401611328
30|a large, grey, backwards-facing chair|0|-30.58725929260254
31|a large, grey chair is facing backwards|0|-31.368867874145508
32|a large|0|-31.049625396728516
33|a grey chair, facing backwards|0|-29.638792037963867
34|a grey chair backwards|0|-30.352270126342773
35|a large, grey chair|0|-29.548980712890625
36|a big grey chair facing away|0|-30.563154220581055
37|a|0|-29.373933792114258
38|a large, grey chair facing|0|-31.172985076904297
39|a large grey chair  facing backwards|0|-31.07850456237793
40|a large grey chair facing away|0|-30.593093872070312
41|a grey chair, facing backwards, large|0|-31.114160537719727
42|a large gray chair facing backwards|0|-30.20172691345215
0|a large, grey chair |1|-7.006994247436523
1|a large, grey chair (2) facing forwards|1|-12.010047912597656
2|a chair facing forwards|1|-7.419580936431885
3|a grey chair facing forward|1|-9.887954711914062
4|a large grey chair that is facing forwards|1|-10.983119010925293
5|a large, grey chair facing backwards|1|-9.210869789123535
6|a large grey chair facing the front|1|-9.813611030578613
7|a large grey chair, facing forwards|1|-10.166678428649902
8|a large, grey chair that is facing forwards|1|-9.30079174041748
9|a forward-facing grey chair|1|-10.239982604980469
10|a backwards grey chair|1|-10.256756782531738
11|a chair facing forwards |1|-10.482080459594727
12|a grey chair|1|-9.10271167755127
13|a large chair facing forwards|1|-7.120296955108643
14|a  large, grey chair facing forwards|1|-8.828179359436035
15|a large gray chair facing forward|1|-10.282660484313965
16|a large chair|1|-10.056476593017578
17|a small grey chair facing backwards|1|-9.60893726348877
18|a large, grey chair, facing forwards|1|-10.545799255371094
19|a large grey chair facing forward|1|-8.668907165527344
20|a chair that is facing forwards|1|-9.924532890319824
21|a large, grey chair  |1|-10.319494247436523
22|a large, grey chair is facing forwards|1|-9.227615356445312
23|a large,|1|-9.818475723266602
24|a large, grey chair faces forwards|1|-10.477055549621582
25|a large chair facing forward|1|-10.214046478271484
26|a backwards-facing grey chair|1|-9.385491371154785
27|a large grey chair  facing forwards|1|-10.287127494812012
28|a large, grey chair - facing forwards|1|-10.526963233947754
29|a large, grey chair  facing forwards|1|-7.91589879989624
30|a small, grey chair facing backwards|1|-10.388197898864746
31|a large, grey chair facing forwards|1|-0.9764946103096008
32|a large, grey chair  (2)|1|-11.145356178283691
33|a grey chair facing forwards|1|-8.537199020385742
34|a large|1|-9.671823501586914
35|a large, grey chair, facing forwards, in the room|1|-12.387107849121094
36|a large, grey chair|1|-4.319494247436523
37|a grey chair facing forwards |1|-10.157889366149902
38|a|1|-7.913195610046387
39|a large, grey desk facing forwards|1|-8.30383014678955
40|a large grey chair is facing forwards|1|-10.545377731323242
0|a large, red chair facing the opposite direction of the other chairs|2|-13.862676620483398
1|a large, grey chair facing backwards|2|-10.010958671569824
2|a large, red chair faces backwards|2|-10.564504623413086
3|a large, red chair facing|2|-10.404173851013184
4|a large, red chair  (3)|2|-10.476272583007812
5|a large chair facing backwards|2|-8.436046600341797
6|a small red chair|2|-9.91467571258545
7|a large, red chair facing backwards|2|-1.372923731803894
8|a large, red chair (3)|2|-11.035748481750488
9|a chair facing backwards|2|-10.156545639038086
10|a red, large chair facing backwards|2|-10.389314651489258
11|a large, red, backwards-facing chair|2|-10.757169723510742
12|a large, red, facing-backwards chair|2|-10.678508758544922
13|a large red chair facing backwards|2|-8.431517601013184
14|a large chair|2|-8.98963451385498
